# Processado em: 2025-03-10T18:24:35.207899
,data_da_medicao,niveldagua_m,date,tempo_s
0,02/12/2010,8.74,2010-12-02,344563200.0
1,03/12/2010,8.76,2010-12-03,344649600.0
2,04/12/2010,8.77,2010-12-04,344736000.0
3,05/12/2010,8.78,2010-12-05,344822400.0
4,06/12/2010,8.78,2010-12-06,344908800.0
5,07/12/2010,8.79,2010-12-07,344995200.0
6,08/12/2010,8.79,2010-12-08,345081600.0
7,09/12/2010,8.79,2010-12-09,345168000.0
8,10/12/2010,8.8,2010-12-10,345254400.0
9,11/12/2010,8.81,2010-12-11,345340800.0
10,12/12/2010,8.81,2010-12-12,345427200.0
11,13/12/2010,8.82,2010-12-13,345513600.0
12,14/12/2010,8.83,2010-12-14,345600000.0
13,15/12/2010,8.84,2010-12-15,345686400.0
14,16/12/2010,8.84,2010-12-16,345772800.0
15,17/12/2010,8.85,2010-12-17,345859200.0
16,18/12/2010,8.86,2010-12-18,345945600.0
17,19/12/2010,8.86,2010-12-19,346032000.0
18,20/12/2010,8.88,2010-12-20,346118400.0
19,21/12/2010,8.9,2010-12-21,346204800.0
20,22/12/2010,8.9,2010-12-22,346291200.0
21,23/12/2010,8.89,2010-12-23,346377600.0
22,24/12/2010,8.9,2010-12-24,346464000.0
23,25/12/2010,8.91,2010-12-25,346550400.0
24,26/12/2010,8.92,2010-12-26,346636800.0
25,27/12/2010,8.91,2010-12-27,346723200.0
26,28/12/2010,8.92,2010-12-28,346809600.0
27,29/12/2010,8.93,2010-12-29,346896000.0
28,30/12/2010,8.94,2010-12-30,346982400.0
29,31/12/2010,8.94,2010-12-31,347068800.0
30,01/01/2011,8.96,2011-01-01,347155200.0
31,02/01/2011,8.96,2011-01-02,347241600.0
32,03/01/2011,8.97,2011-01-03,347328000.0
33,04/01/2011,8.99,2011-01-04,347414400.0
34,05/01/2011,9.01,2011-01-05,347500800.0
35,06/01/2011,9.03,2011-01-06,347587200.0
36,07/01/2011,9.04,2011-01-07,347673600.0
37,08/01/2011,9.05,2011-01-08,347760000.0
38,09/01/2011,9.05,2011-01-09,347846400.0
39,10/01/2011,9.05,2011-01-10,347932800.0
40,11/01/2011,9.05,2011-01-11,348019200.0
41,12/01/2011,9.07,2011-01-12,348105600.0
42,13/01/2011,9.08,2011-01-13,348192000.0
43,14/01/2011,9.1,2011-01-14,348278400.0
44,15/01/2011,9.11,2011-01-15,348364800.0
45,16/01/2011,9.11,2011-01-16,348451200.0
46,17/01/2011,9.13,2011-01-17,348537600.0
47,18/01/2011,9.14,2011-01-18,348624000.0
48,19/01/2011,9.14,2011-01-19,348710400.0
49,20/01/2011,9.14,2011-01-20,348796800.0
50,21/01/2011,9.15,2011-01-21,348883200.0
51,22/01/2011,9.16,2011-01-22,348969600.0
52,23/01/2011,9.18,2011-01-23,349056000.0
53,24/01/2011,9.17,2011-01-24,349142400.0
54,25/01/2011,9.17,2011-01-25,349228800.0
55,26/01/2011,9.18,2011-01-26,349315200.0
56,27/01/2011,9.18,2011-01-27,349401600.0
57,28/01/2011,9.19,2011-01-28,349488000.0
58,29/01/2011,9.21,2011-01-29,349574400.0
59,30/01/2011,9.2,2011-01-30,349660800.0
60,31/01/2011,9.19,2011-01-31,349747200.0
61,01/02/2011,9.2,2011-02-01,349833600.0
62,02/02/2011,9.2,2011-02-02,349920000.0
63,03/02/2011,9.2,2011-02-03,350006400.0
64,04/02/2011,9.2,2011-02-04,350092800.0
65,05/02/2011,9.2,2011-02-05,350179200.0
66,06/02/2011,9.22,2011-02-06,350265600.0
67,07/02/2011,9.23,2011-02-07,350352000.0
68,08/02/2011,9.24,2011-02-08,350438400.0
69,09/02/2011,9.23,2011-02-09,350524800.0
70,10/02/2011,9.22,2011-02-10,350611200.0
71,11/02/2011,9.24,2011-02-11,350697600.0
72,12/02/2011,9.24,2011-02-12,350784000.0
73,13/02/2011,9.24,2011-02-13,350870400.0
74,14/02/2011,9.23,2011-02-14,350956800.0
