
Id Ponto:;5200006104
Consulta em:;06/09/2024 16:53:59
Número de sequencia do nível d'agua;Data da medição;Hora da medição;Nível da água;Vazão;Bombeando;
1;01/08/2010;7:15;7,36;;N;
2;01/04/2011;17:00;4,14;;N;
3;02/04/2011;17:00;4,11;;N;
4;03/04/2011;10:00;4,10;;N;
5;04/04/2011;12:00;4,11;;N;
6;05/04/2011;11:00;4,12;;N;
7;06/04/2011;01:00;4,13;;N;
8;07/04/2011;14:00;4,14;;N;
9;08/04/2011;14:00;4,14;;N;
10;09/04/2011;19:00;4,14;;N;
11;10/04/2011;05:00;4,13;;N;
12;11/04/2011;11:00;4,11;;N;
13;12/04/2011;16:00;4,16;;N;
14;13/04/2011;11:00;4,17;;N;
15;14/04/2011;01:00;4,18;;N;
16;15/04/2011;14:00;4,18;;N;
17;16/04/2011;17:00;4,18;;N;
18;17/04/2011;06:00;4,17;;N;
19;18/04/2011;23:00;4,18;;N;
20;19/04/2011;23:00;4,18;;N;
21;20/04/2011;00:00;4,19;;N;
22;21/04/2011;00:00;4,18;;N;
23;22/04/2011;17:00;4,16;;N;
24;23/04/2011;01:00;4,16;;N;
25;24/04/2011;00:00;4,17;;N;
26;25/04/2011;14:00;4,20;;N;
27;26/04/2011;02:00;4,21;;N;
28;27/04/2011;22:00;4,21;;N;
29;28/04/2011;11:00;4,21;;N;
30;29/04/2011;22:00;4,23;;N;
31;30/04/2011;02:00;4,23;;N;
32;01/05/2011;06:00;4,22;;N;
33;02/05/2011;11:00;4,22;;N;
34;03/05/2011;20:00;4,24;;N;
35;04/05/2011;02:00;4,25;;N;
36;05/05/2011;23:00;4,25;;N;
37;06/05/2011;03:00;4,25;;N;
38;07/05/2011;14:00;4,26;;N;
39;08/05/2011;16:00;4,28;;N;
40;09/05/2011;02:00;4,29;;N;
41;10/05/2011;14:00;4,29;;N;
42;11/05/2011;00:00;4,31;;N;
43;12/05/2011;12:00;4,30;;N;
44;13/05/2011;03:00;4,30;;N;
45;14/05/2011;14:00;4,29;;N;
46;15/05/2011;05:00;4,27;;N;
47;16/05/2011;23:00;4,31;;N;
48;17/05/2011;01:00;4,29;;N;
49;18/05/2011;03:00;4,30;;N;
50;19/05/2011;04:00;4,30;;N;
51;20/05/2011;03:00;4,31;;N;
52;21/05/2011;03:00;4,32;;N;
53;22/05/2011;23:00;4,30;;N;
54;23/05/2011;09:00;4,31;;N;
55;24/05/2011;03:00;4,32;;N;
56;25/05/2011;14:00;4,33;;N;
57;26/05/2011;11:00;4,36;;N;
58;27/05/2011;01:00;4,37;;N;
59;28/05/2011;01:00;4,38;;N;
60;29/05/2011;22:00;4,36;;N;
61;30/05/2011;11:00;4,37;;N;
62;31/05/2011;00:00;4,38;;N;
63;01/06/2011;03:00;4,38;;N;
64;02/06/2011;03:00;4,38;;N;
65;03/06/2011;15:00;4,39;;N;
66;04/06/2011;00:00;4,39;;N;
67;05/06/2011;17:00;4,37;;N;
68;06/06/2011;11:00;4,39;;N;
69;07/06/2011;03:00;4,39;;N;
70;08/06/2011;03:00;4,40;;N;
71;09/06/2011;02:00;4,40;;N;
72;10/06/2011;12:00;4,37;;N;
73;11/06/2011;02:00;4,37;;N;
74;12/06/2011;15:00;4,36;;N;
75;13/06/2011;11:00;4,36;;N;
76;14/06/2011;03:00;4,40;;N;
77;15/06/2011;00:00;4,40;;N;
78;16/06/2011;15:00;4,40;;N;
79;17/06/2011;18:00;4,40;;N;
80;18/06/2011;15:00;4,40;;N;
81;19/06/2011;17:00;4,39;;N;
82;20/06/2011;01:00;4,40;;N;
83;21/06/2011;01:00;4,41;;N;
84;22/06/2011;02:00;4,42;;N;
85;23/06/2011;23:00;4,41;;N;
86;24/06/2011;03:00;4,40;;N;
87;25/06/2011;14:00;4,40;;N;
88;26/06/2011;14:00;4,39;;N;
89;27/06/2011;14:00;4,44;;N;
90;28/06/2011;11:00;4,44;;N;
91;29/06/2011;02:00;4,43;;N;
92;30/06/2011;01:00;4,44;;N;
