
Id Ponto:;3100020777
Consulta em:;06/09/2024 14:34:08
Número de sequencia do nível d'agua;Data da medição;Hora da medição;Nível da água;Vazão;Bombeando;
1;02/10/2013;18:00;15,88;;N;
2;03/10/2013;21:00;16,06;;N;
3;04/10/2013;23:00;16,23;;N;
4;05/10/2013;18:00;16,17;;N;
5;06/10/2013;04:00;16,21;;N;
6;07/10/2013;11:00;16,33;;N;
7;08/10/2013;02:00;16,43;;N;
8;09/10/2013;16:00;16,40;;N;
9;10/10/2013;11:00;16,51;;N;
10;11/10/2013;11:00;16,59;;N;
11;12/10/2013;17:00;16,73;;N;
12;13/10/2013;06:00;16,75;;N;
13;14/10/2013;16:00;16,85;;N;
14;15/10/2013;17:00;16,91;;N;
15;16/10/2013;04:00;16,92;;N;
16;17/10/2013;01:00;16,96;;N;
17;18/10/2013;06:00;16,97;;N;
18;19/10/2013;19:00;17,06;;N;
19;20/10/2013;05:00;17,11;;N;
20;21/10/2013;11:00;17,15;;N;
21;22/10/2013;09:00;17,18;;N;
22;23/10/2013;16:00;17,24;;N;
23;24/10/2013;01:00;17,27;;N;
24;25/10/2013;13:00;17,30;;N;
25;26/10/2013;13:00;17,26;;N;
26;27/10/2013;22:00;17,29;;N;
27;28/10/2013;01:00;17,31;;N;
28;29/10/2013;05:00;17,38;;N;
29;30/10/2013;09:00;17,38;;N;
30;31/10/2013;21:00;17,38;;N;
31;01/11/2013;23:00;17,41;;N;
32;02/11/2013;15:00;17,44;;N;
33;03/11/2013;12:00;17,46;;N;
34;04/11/2013;12:00;17,31;;N;
35;05/11/2013;07:00;17,30;;N;
36;06/11/2013;01:00;17,32;;N;
37;07/11/2013;12:00;17,23;;N;
38;08/11/2013;12:00;17,12;;N;
39;09/11/2013;19:00;17,04;;N;
40;10/11/2013;08:00;17,18;;N;
41;11/11/2013;11:00;17,16;;N;
42;12/11/2013;21:00;17,13;;N;
43;13/11/2013;07:00;17,11;;N;
44;14/11/2013;12:00;17,16;;N;
45;15/11/2013;22:00;17,18;;N;
46;16/11/2013;11:00;17,22;;N;
47;17/11/2013;11:00;17,15;;N;
48;18/11/2013;11:00;17,04;;N;
49;19/11/2013;06:00;17,05;;N;
50;20/11/2013;16:00;17,15;;N;
51;21/11/2013;19:00;17,15;;N;
52;22/11/2013;20:00;17,18;;N;
53;23/11/2013;13:00;17,23;;N;
54;24/11/2013;00:00;17,26;;N;
55;25/11/2013;13:00;17,31;;N;
56;26/11/2013;12:00;17,29;;N;
57;27/11/2013;10:00;17,21;;N;
58;28/11/2013;11:00;17,30;;N;
59;29/11/2013;12:00;17,45;;N;
60;30/11/2013;15:00;17,56;;N;
61;01/12/2013;14:00;17,61;;N;
62;02/12/2013;17:00;17,67;;N;
63;03/12/2013;10:00;17,73;;N;
64;04/12/2013;17:00;17,80;;N;
65;05/12/2013;21:00;17,83;;N;
66;06/12/2013;09:00;17,88;;N;
67;07/12/2013;06:00;17,96;;N;
68;08/12/2013;11:00;18,02;;N;
69;09/12/2013;08:00;18,11;;N;
70;10/12/2013;00:00;18,14;;N;
71;11/12/2013;09:00;18,06;;N;
72;11/12/2013;20:00;18,03;;N;
73;12/12/2013;12:00;18,09;;N;
