
Id Ponto:;3500029441
Consulta em:;06/09/2024 15:46:24
Número de sequencia do nível d'agua;Data da medição;Hora da medição;Nível da água;Vazão;Bombeando;
1;31/03/2012;19:00;41,84;;N;
2;01/04/2012;11:00;41,84;;N;
3;02/04/2012;11:00;41,84;;N;
4;03/04/2012;11:00;41,84;;N;
5;04/04/2012;11:00;41,84;;N;
6;05/04/2012;11:00;41,84;;N;
7;06/04/2012;11:00;41,84;;N;
8;07/04/2012;11:00;41,84;;N;
9;08/04/2012;11:00;41,84;;N;
10;09/04/2012;11:00;41,84;;N;
11;10/04/2012;11:00;41,84;;N;
12;11/04/2012;11:00;41,87;;N;
13;12/04/2012;11:00;41,87;;N;
14;13/04/2012;11:00;41,87;;N;
15;14/04/2012;11:00;41,87;;N;
16;15/04/2012;11:00;41,87;;N;
17;16/04/2012;11:00;41,86;;N;
18;17/04/2012;08:00;41,86;;N;
19;18/04/2012;01:00;41,86;;N;
20;19/04/2012;16:00;41,83;;N;
21;20/04/2012;10:00;41,82;;N;
22;21/04/2012;17:00;41,83;;N;
23;22/04/2012;20:00;41,85;;N;
24;23/04/2012;21:00;41,85;;N;
25;24/04/2012;04:00;41,85;;N;
26;25/04/2012;01:00;41,84;;N;
27;26/04/2012;02:00;41,81;;N;
28;27/04/2012;07:00;41,86;;N;
29;28/04/2012;07:00;41,85;;N;
30;29/04/2012;10:00;41,88;;N;
31;30/04/2012;20:00;41,90;;N;
32;01/05/2012;20:00;41,89;;N;
33;02/05/2012;06:00;41,89;;N;
34;03/05/2012;04:00;41,89;;N;
35;04/05/2012;13:00;41,88;;N;
36;05/05/2012;05:00;41,88;;N;
37;06/05/2012;07:00;41,88;;N;
38;07/05/2012;18:00;41,89;;N;
39;08/05/2012;06:00;41,90;;N;
40;09/05/2012;04:00;41,87;;N;
41;10/05/2012;06:00;41,85;;N;
42;11/05/2012;05:00;41,85;;N;
43;12/05/2012;18:00;41,86;;N;
44;13/05/2012;07:00;41,88;;N;
45;14/05/2012;14:00;41,91;;N;
46;15/05/2012;20:00;41,91;;N;
47;16/05/2012;06:00;41,91;;N;
48;17/05/2012;01:00;41,91;;N;
49;18/05/2012;18:00;41,90;;N;
50;19/05/2012;05:00;41,90;;N;
51;20/05/2012;18:00;41,90;;N;
52;21/05/2012;02:00;41,92;;N;
53;22/05/2012;22:00;41,90;;N;
54;23/05/2012;01:00;41,90;;N;
55;24/05/2012;07:00;41,88;;N;
56;25/05/2012;14:00;41,90;;N;
57;26/05/2012;08:00;41,90;;N;
58;27/05/2012;08:00;41,90;;N;
59;28/05/2012;02:00;41,93;;N;
60;29/05/2012;05:00;41,92;;N;
61;30/05/2012;18:00;41,90;;N;
62;31/05/2012;16:00;41,91;;N;
63;01/06/2012;20:00;41,92;;N;
64;02/06/2012;23:00;41,91;;N;
65;03/06/2012;22:00;41,88;;N;
66;04/06/2012;00:00;41,88;;N;
67;05/06/2012;17:00;41,94;;N;
68;06/06/2012;16:00;41,96;;N;
