# Processado em: 2025-03-09T18:29:00.609585
,data_da_medicao,niveldagua_m,date,tempo_s
0,31/03/2012,41.84,2012-03-31,386467200.0
1,01/04/2012,41.84,2012-04-01,386553600.0
2,02/04/2012,41.84,2012-04-02,386640000.0
3,03/04/2012,41.84,2012-04-03,386726400.0
4,04/04/2012,41.84,2012-04-04,386812800.0
5,05/04/2012,41.84,2012-04-05,386899200.0
6,06/04/2012,41.84,2012-04-06,386985600.0
7,07/04/2012,41.84,2012-04-07,387072000.0
8,08/04/2012,41.84,2012-04-08,387158400.0
9,09/04/2012,41.84,2012-04-09,387244800.0
10,10/04/2012,41.84,2012-04-10,387331200.0
11,11/04/2012,41.87,2012-04-11,387417600.0
12,12/04/2012,41.87,2012-04-12,387504000.0
13,13/04/2012,41.87,2012-04-13,387590400.0
14,14/04/2012,41.87,2012-04-14,387676800.0
15,15/04/2012,41.87,2012-04-15,387763200.0
16,16/04/2012,41.86,2012-04-16,387849600.0
17,17/04/2012,41.86,2012-04-17,387936000.0
18,18/04/2012,41.86,2012-04-18,388022400.0
19,19/04/2012,41.83,2012-04-19,388108800.0
20,20/04/2012,41.82,2012-04-20,388195200.0
21,21/04/2012,41.83,2012-04-21,388281600.0
22,22/04/2012,41.85,2012-04-22,388368000.0
23,23/04/2012,41.85,2012-04-23,388454400.0
24,24/04/2012,41.85,2012-04-24,388540800.0
25,25/04/2012,41.84,2012-04-25,388627200.0
26,26/04/2012,41.81,2012-04-26,388713600.0
27,27/04/2012,41.86,2012-04-27,388800000.0
28,28/04/2012,41.85,2012-04-28,388886400.0
29,29/04/2012,41.88,2012-04-29,388972800.0
30,30/04/2012,41.9,2012-04-30,389059200.0
31,01/05/2012,41.89,2012-05-01,389145600.0
32,02/05/2012,41.89,2012-05-02,389232000.0
33,03/05/2012,41.89,2012-05-03,389318400.0
34,04/05/2012,41.88,2012-05-04,389404800.0
35,05/05/2012,41.88,2012-05-05,389491200.0
36,06/05/2012,41.88,2012-05-06,389577600.0
37,07/05/2012,41.89,2012-05-07,389664000.0
38,08/05/2012,41.9,2012-05-08,389750400.0
39,09/05/2012,41.87,2012-05-09,389836800.0
40,10/05/2012,41.85,2012-05-10,389923200.0
41,11/05/2012,41.85,2012-05-11,390009600.0
42,12/05/2012,41.86,2012-05-12,390096000.0
43,13/05/2012,41.88,2012-05-13,390182400.0
44,14/05/2012,41.91,2012-05-14,390268800.0
45,15/05/2012,41.91,2012-05-15,390355200.0
46,16/05/2012,41.91,2012-05-16,390441600.0
47,17/05/2012,41.91,2012-05-17,390528000.0
48,18/05/2012,41.9,2012-05-18,390614400.0
49,19/05/2012,41.9,2012-05-19,390700800.0
50,20/05/2012,41.9,2012-05-20,390787200.0
51,21/05/2012,41.92,2012-05-21,390873600.0
52,22/05/2012,41.9,2012-05-22,390960000.0
53,23/05/2012,41.9,2012-05-23,391046400.0
54,24/05/2012,41.88,2012-05-24,391132800.0
55,25/05/2012,41.9,2012-05-25,391219200.0
56,26/05/2012,41.9,2012-05-26,391305600.0
57,27/05/2012,41.9,2012-05-27,391392000.0
58,28/05/2012,41.93,2012-05-28,391478400.0
59,29/05/2012,41.92,2012-05-29,391564800.0
60,30/05/2012,41.9,2012-05-30,391651200.0
61,31/05/2012,41.91,2012-05-31,391737600.0
