
Id Ponto:;3500029442
Consulta em:;06/09/2024 15:47:41
Número de sequencia do nível d'agua;Data da medição;Hora da medição;Nível da água;Vazão;Bombeando;
1;30/03/2012;14:00;30,98;;N;
2;31/03/2012;01:00;30,98;;N;
3;01/04/2012;02:00;30,96;;N;
4;02/04/2012;02:00;30,96;;N;
5;03/04/2012;22:00;30,95;;N;
6;04/04/2012;03:00;30,95;;N;
7;05/04/2012;08:00;30,94;;N;
8;06/04/2012;14:00;30,96;;N;
9;07/04/2012;21:00;30,95;;N;
10;08/04/2012;05:00;30,96;;N;
11;09/04/2012;14:00;30,97;;N;
12;10/04/2012;19:00;30,97;;N;
13;11/04/2012;15:00;30,99;;N;
14;12/04/2012;05:00;30,98;;N;
15;13/04/2012;04:00;30,96;;N;
16;14/04/2012;08:00;30,96;;N;
17;15/04/2012;18:00;30,98;;N;
18;16/04/2012;01:00;30,99;;N;
19;17/04/2012;19:00;31,00;;N;
20;18/04/2012;01:00;31,01;;N;
21;19/04/2012;07:00;30,98;;N;
22;20/04/2012;03:00;30,97;;N;
23;21/04/2012;14:00;30,99;;N;
24;22/04/2012;01:00;31,01;;N;
25;23/04/2012;06:00;31,01;;N;
26;24/04/2012;03:00;31,00;;N;
27;25/04/2012;00:00;30,99;;N;
28;26/04/2012;18:00;30,95;;N;
29;27/04/2012;18:00;31,01;;N;
30;28/04/2012;13:00;31,00;;N;
31;29/04/2012;15:00;31,03;;N;
32;30/04/2012;05:00;31,07;;N;
33;01/05/2012;02:00;31,06;;N;
34;02/05/2012;14:00;31,05;;N;
35;03/05/2012;22:00;31,05;;N;
36;04/05/2012;06:00;31,04;;N;
37;05/05/2012;19:00;31,04;;N;
38;06/05/2012;00:00;31,05;;N;
39;07/05/2012;19:00;31,06;;N;
40;08/05/2012;04:00;31,07;;N;
41;09/05/2012;05:00;31,03;;N;
42;10/05/2012;15:00;31,01;;N;
43;11/05/2012;08:00;31,01;;N;
44;12/05/2012;08:00;31,03;;N;
45;13/05/2012;19:00;31,04;;N;
46;14/05/2012;18:00;31,07;;N;
47;15/05/2012;00:00;31,09;;N;
48;16/05/2012;06:00;31,08;;N;
49;17/05/2012;01:00;31,08;;N;
50;18/05/2012;23:00;31,07;;N;
51;19/05/2012;04:00;31,08;;N;
52;20/05/2012;16:00;31,08;;N;
53;21/05/2012;23:00;31,09;;N;
54;22/05/2012;22:00;31,08;;N;
55;23/05/2012;00:00;31,08;;N;
56;24/05/2012;06:00;31,06;;N;
57;25/05/2012;18:00;31,07;;N;
58;26/05/2012;07:00;31,08;;N;
59;27/05/2012;08:00;31,08;;N;
60;28/05/2012;17:00;31,11;;N;
61;29/05/2012;13:00;31,10;;N;
62;30/05/2012;18:00;31,08;;N;
63;31/05/2012;07:00;31,10;;N;
64;01/06/2012;19:00;31,11;;N;
65;02/06/2012;06:00;31,10;;N;
66;03/06/2012;23:00;31,06;;N;
67;04/06/2012;19:00;31,05;;N;
68;05/06/2012;18:00;31,13;;N;
69;06/06/2012;16:00;31,15;;N;
70;07/06/2012;05:00;31,16;;N;
71;08/06/2012;00:00;31,14;;N;
72;09/06/2012;21:00;31,13;;N;
73;10/06/2012;21:00;31,11;;N;
74;11/06/2012;14:00;31,11;;N;
75;12/06/2012;18:00;31,12;;N;
76;13/06/2012;19:00;31,13;;N;
77;14/06/2012;16:00;31,14;;N;
78;15/06/2012;02:00;31,14;;N;
79;16/06/2012;14:00;31,13;;N;
80;17/06/2012;04:00;31,12;;N;
81;18/06/2012;11:00;31,10;;N;
82;19/06/2012;23:00;31,10;;N;
83;20/06/2012;08:00;31,13;;N;
84;21/06/2012;18:00;31,14;;N;
85;22/06/2012;14:00;31,19;;N;
86;23/06/2012;08:00;31,21;;N;
87;24/06/2012;02:00;31,20;;N;
88;25/06/2012;02:00;31,18;;N;
89;26/06/2012;18:00;31,17;;N;
90;27/06/2012;22:00;31,16;;N;
91;28/06/2012;21:00;31,15;;N;
92;29/06/2012;02:00;31,14;;N;
93;30/06/2012;07:00;31,14;;N;
94;01/07/2012;02:00;31,14;;N;
95;02/07/2012;18:00;31,13;;N;
96;03/07/2012;05:00;31,13;;N;
97;04/07/2012;06:00;31,10;;N;
98;05/07/2012;01:00;31,10;;N;
99;06/07/2012;01:00;31,10;;N;
100;07/07/2012;11:00;31,15;;N;
101;08/07/2012;13:00;31,14;;N;
102;09/07/2012;04:00;31,11;;N;
103;10/07/2012;03:00;31,07;;N;
104;11/07/2012;03:00;31,04;;N;
105;12/07/2012;16:00;31,06;;N;
106;13/07/2012;18:00;31,10;;N;
107;14/07/2012;05:00;31,10;;N;
108;15/07/2012;22:00;31,08;;N;
109;16/07/2012;15:00;31,08;;N;
110;17/07/2012;07:00;31,07;;N;
111;18/07/2012;20:00;31,06;;N;
112;19/07/2012;05:00;31,04;;N;
113;20/07/2012;03:00;31,01;;N;
114;21/07/2012;14:00;30,98;;N;
115;22/07/2012;07:00;31,00;;N;
116;23/07/2012;03:00;31,00;;N;
117;24/07/2012;02:00;30,98;;N;
118;25/07/2012;00:00;30,97;;N;
119;26/07/2012;00:00;30,97;;N;
120;27/07/2012;07:00;30,97;;N;
121;28/07/2012;04:00;30,96;;N;
122;29/07/2012;17:00;30,93;;N;
123;30/07/2012;15:00;30,97;;N;
124;31/07/2012;07:00;30,98;;N;
125;01/08/2012;13:00;30,95;;N;
126;02/08/2012;04:00;30,92;;N;
127;03/08/2012;02:00;30,91;;N;
128;04/08/2012;19:00;30,92;;N;
129;05/08/2012;00:00;30,93;;N;
130;06/08/2012;04:00;30,90;;N;
131;07/08/2012;19:00;30,88;;N;
132;08/08/2012;06:00;30,90;;N;
133;09/08/2012;03:00;30,89;;N;
134;10/08/2012;02:00;30,88;;N;
135;11/08/2012;02:00;30,87;;N;
136;12/08/2012;08:00;30,88;;N;
137;13/08/2012;06:00;30,89;;N;
138;14/08/2012;04:00;30,86;;N;
139;15/08/2012;03:00;30,85;;N;
140;16/08/2012;00:00;30,86;;N;
141;17/08/2012;21:00;30,85;;N;
142;18/08/2012;18:00;30,85;;N;
143;19/08/2012;04:00;30,86;;N;
144;20/08/2012;15:00;30,84;;N;
145;21/08/2012;14:00;30,84;;N;
146;22/08/2012;04:00;30,84;;N;
147;23/08/2012;00:00;30,83;;N;
148;24/08/2012;19:00;30,82;;N;
149;25/08/2012;06:00;30,83;;N;
150;26/08/2012;07:00;30,84;;N;
151;27/08/2012;02:00;30,85;;N;
152;28/08/2012;21:00;30,83;;N;
153;29/08/2012;21:00;30,81;;N;
154;30/08/2012;06:00;30,81;;N;
155;31/08/2012;00:00;30,81;;N;
156;01/09/2012;21:00;30,79;;N;
157;02/09/2012;06:00;30,80;;N;
158;03/09/2012;03:00;30,81;;N;
159;04/09/2012;05:00;30,81;;N;
160;05/09/2012;14:00;30,79;;N;
161;06/09/2012;04:00;30,77;;N;
162;07/09/2012;06:00;30,77;;N;
163;08/09/2012;07:00;30,79;;N;
164;09/09/2012;14:00;30,78;;N;
165;10/09/2012;02:00;30,77;;N;
166;11/09/2012;06:00;30,76;;N;
167;12/09/2012;18:00;30,76;;N;
168;13/09/2012;22:00;30,77;;N;
169;14/09/2012;03:00;30,77;;N;
170;15/09/2012;03:00;30,76;;N;
171;16/09/2012;21:00;30,74;;N;
172;17/09/2012;01:00;30,74;;N;
173;18/09/2012;03:00;30,72;;N;
174;19/09/2012;11:00;30,75;;N;
175;20/09/2012;04:00;30,76;;N;
176;21/09/2012;16:00;30,74;;N;
177;22/09/2012;15:00;30,79;;N;
178;23/09/2012;04:00;30,76;;N;
179;24/09/2012;22:00;30,72;;N;
180;25/09/2012;10:00;30,75;;N;
181;26/09/2012;22:00;30,80;;N;
182;27/09/2012;01:00;30,79;;N;
183;28/09/2012;02:00;30,75;;N;
184;29/09/2012;03:00;30,73;;N;
185;30/09/2012;04:00;30,69;;N;
186;01/10/2012;05:00;30,68;;N;
187;02/10/2012;21:00;30,70;;N;
188;03/10/2012;10:00;30,74;;N;
189;04/10/2012;03:00;30,73;;N;
190;05/10/2012;20:00;30,70;;N;
191;06/10/2012;20:00;30,69;;N;
192;07/10/2012;20:00;30,70;;N;
193;08/10/2012;01:00;30,71;;N;
194;09/10/2012;13:00;30,68;;N;
195;10/10/2012;17:00;30,69;;N;
196;11/10/2012;15:00;30,71;;N;
197;12/10/2012;17:00;30,74;;N;
198;13/10/2012;13:00;30,73;;N;
199;14/10/2012;01:00;30,71;;N;
200;15/10/2012;01:00;30,68;;N;
201;16/10/2012;04:00;30,69;;N;
202;17/10/2012;00:00;30,70;;N;
203;18/10/2012;00:00;30,70;;N;
204;19/10/2012;05:00;30,69;;N;
205;20/10/2012;04:00;30,68;;N;
206;21/10/2012;07:00;30,67;;N;
207;22/10/2012;12:00;30,64;;N;
208;23/10/2012;11:00;30,70;;N;
209;24/10/2012;04:00;30,72;;N;
210;25/10/2012;22:00;30,70;;N;
211;26/10/2012;06:00;30,70;;N;
212;27/10/2012;12:00;30,71;;N;
213;28/10/2012;06:00;30,71;;N;
214;29/10/2012;03:00;30,70;;N;
215;30/10/2012;19:00;30,68;;N;
216;31/10/2012;13:00;30,68;;N;
217;01/11/2012;07:00;30,71;;N;
218;02/11/2012;06:00;30,71;;N;
219;03/11/2012;06:00;30,71;;N;
220;04/11/2012;02:00;30,71;;N;
221;05/11/2012;14:00;30,70;;N;
222;06/11/2012;14:00;30,71;;N;
223;07/11/2012;05:00;30,71;;N;
224;08/11/2012;02:00;30,70;;N;
225;09/11/2012;00:00;30,68;;N;
226;10/11/2012;19:00;30,70;;N;
