
Id Ponto:;3500027885
Consulta em:;06/09/2024 15:29:32
Número de sequencia do nível d'agua;Data da medição;Hora da medição;Nível da água;Vazão;Bombeando;
1;18/07/2011;12:00;17,39;;N;
2;19/07/2011;12:00;17,41;;N;
3;20/07/2011;12:00;17,40;;N;
4;21/07/2011;12:00;17,40;;N;
5;22/07/2011;12:00;17,45;;N;
6;23/07/2011;12:00;17,47;;N;
7;24/07/2011;12:00;17,48;;N;
8;25/07/2011;12:00;17,45;;N;
9;26/07/2011;12:00;17,43;;N;
10;27/07/2011;12:00;17,42;;N;
11;28/07/2011;12:00;17,40;;N;
12;29/07/2011;12:00;17,37;;N;
13;30/07/2011;12:00;17,39;;N;
14;31/07/2011;12:00;17,40;;N;
15;01/08/2011;12:00;17,39;;N;
16;02/08/2011;12:00;17,39;;N;
17;03/08/2011;12:00;17,43;;N;
18;04/08/2011;12:00;17,49;;N;
19;05/08/2011;12:00;17,48;;N;
20;06/08/2011;12:00;17,46;;N;
21;07/08/2011;12:00;17,46;;N;
22;08/08/2011;12:00;17,45;;N;
23;09/08/2011;12:00;17,45;;N;
24;10/08/2011;12:00;17,48;;N;
25;11/08/2011;12:00;17,47;;N;
26;12/08/2011;12:00;17,46;;N;
27;13/08/2011;12:00;17,46;;N;
28;14/08/2011;12:00;17,47;;N;
29;15/08/2011;12:00;17,49;;N;
30;16/08/2011;12:00;17,48;;N;
31;17/08/2011;12:00;17,46;;N;
32;18/08/2011;12:00;17,47;;N;
33;19/08/2011;12:00;17,43;;N;
34;20/08/2011;12:00;17,48;;N;
35;21/08/2011;12:00;17,55;;N;
36;22/08/2011;12:00;17,55;;N;
37;23/08/2011;12:00;17,53;;N;
38;24/08/2011;12:00;17,53;;N;
39;25/08/2011;12:00;17,54;;N;
40;26/08/2011;12:00;17,54;;N;
41;27/08/2011;12:00;17,53;;N;
42;28/08/2011;12:00;17,51;;N;
43;29/08/2011;12:00;17,49;;N;
44;30/08/2011;12:00;17,49;;N;
45;31/08/2011;12:00;17,58;;N;
46;01/09/2011;12:00;17,59;;N;
47;02/09/2011;12:00;17,59;;N;
48;03/09/2011;12:00;17,57;;N;
49;04/09/2011;12:00;17,55;;N;
50;05/09/2011;12:00;17,53;;N;
51;06/09/2011;12:00;17,54;;N;
52;07/09/2011;12:00;17,54;;N;
53;08/09/2011;12:00;17,51;;N;
54;09/09/2011;12:00;17,52;;N;
55;10/09/2011;12:00;17,55;;N;
56;11/09/2011;12:00;17,59;;N;
57;12/09/2011;12:00;17,61;;N;
58;13/09/2011;12:00;17,59;;N;
59;14/09/2011;12:00;17,62;;N;
60;15/09/2011;12:00;17,62;;N;
61;16/09/2011;12:00;17,62;;N;
62;17/09/2011;12:00;17,62;;N;
63;18/09/2011;12:00;17,62;;N;
64;19/09/2011;12:00;17,60;;N;
65;20/09/2011;12:00;17,58;;N;
66;21/09/2011;12:00;17,59;;N;
67;22/09/2011;12:00;17,60;;N;
68;23/09/2011;12:00;17,60;;N;
69;24/09/2011;12:00;17,63;;N;
70;25/09/2011;12:00;17,66;;N;
71;26/09/2011;12:00;17,65;;N;
72;27/09/2011;12:00;17,64;;N;
73;28/09/2011;12:00;17,64;;N;
74;29/09/2011;12:00;17,63;;N;
75;30/09/2011;12:00;17,61;;N;
76;01/10/2011;12:00;17,59;;N;
77;02/10/2011;12:00;17,62;;N;
78;03/10/2011;12:00;17,64;;N;
79;04/10/2011;12:00;17,67;;N;
80;05/10/2011;12:00;17,66;;N;
81;06/10/2011;12:00;17,66;;N;
82;07/10/2011;12:00;17,67;;N;
83;08/10/2011;12:00;17,65;;N;
84;09/10/2011;12:00;17,63;;N;
85;10/10/2011;12:00;17,63;;N;
86;11/10/2011;12:00;17,64;;N;
87;12/10/2011;12:00;17,66;;N;
88;13/10/2011;12:00;17,64;;N;
89;14/10/2011;12:00;17,64;;N;
90;15/10/2011;12:00;17,64;;N;
91;16/10/2011;12:00;17,64;;N;
92;17/10/2011;12:00;17,67;;N;
93;18/10/2011;12:00;17,69;;N;
94;19/10/2011;12:00;17,72;;N;
95;20/10/2011;12:00;17,71;;N;
96;21/10/2011;12:00;17,71;;N;
97;22/10/2011;12:00;17,71;;N;
98;23/10/2011;12:00;17,72;;N;
99;24/10/2011;12:00;17,69;;N;
100;25/10/2011;12:00;17,65;;N;
101;26/10/2011;12:00;17,64;;N;
102;27/10/2011;12:00;17,66;;N;
103;28/10/2011;12:00;17,65;;N;
104;29/10/2011;12:00;17,66;;N;
105;30/10/2011;12:00;17,66;;N;
106;31/10/2011;12:00;17,70;;N;
