# Processado em: 2025-02-11T15:08:35.627372
,data_da_medicao,niveldagua_m,date,tempo_s
0,18/07/2011,17.39,2011-07-18,364262400.0
1,19/07/2011,17.41,2011-07-19,364348800.0
2,20/07/2011,17.4,2011-07-20,364435200.0
3,21/07/2011,17.4,2011-07-21,364521600.0
4,22/07/2011,17.45,2011-07-22,364608000.0
5,23/07/2011,17.47,2011-07-23,364694400.0
6,24/07/2011,17.48,2011-07-24,364780800.0
7,25/07/2011,17.45,2011-07-25,364867200.0
8,26/07/2011,17.43,2011-07-26,364953600.0
9,27/07/2011,17.42,2011-07-27,365040000.0
10,28/07/2011,17.4,2011-07-28,365126400.0
11,29/07/2011,17.37,2011-07-29,365212800.0
12,30/07/2011,17.39,2011-07-30,365299200.0
13,31/07/2011,17.4,2011-07-31,365385600.0
14,01/08/2011,17.39,2011-08-01,365472000.0
15,02/08/2011,17.39,2011-08-02,365558400.0
16,03/08/2011,17.43,2011-08-03,365644800.0
17,04/08/2011,17.49,2011-08-04,365731200.0
18,05/08/2011,17.48,2011-08-05,365817600.0
19,06/08/2011,17.46,2011-08-06,365904000.0
20,07/08/2011,17.46,2011-08-07,365990400.0
21,08/08/2011,17.45,2011-08-08,366076800.0
22,09/08/2011,17.45,2011-08-09,366163200.0
23,10/08/2011,17.48,2011-08-10,366249600.0
24,11/08/2011,17.47,2011-08-11,366336000.0
25,12/08/2011,17.46,2011-08-12,366422400.0
26,13/08/2011,17.46,2011-08-13,366508800.0
27,14/08/2011,17.47,2011-08-14,366595200.0
28,15/08/2011,17.49,2011-08-15,366681600.0
29,16/08/2011,17.48,2011-08-16,366768000.0
30,17/08/2011,17.46,2011-08-17,366854400.0
31,18/08/2011,17.47,2011-08-18,366940800.0
32,19/08/2011,17.43,2011-08-19,367027200.0
33,20/08/2011,17.48,2011-08-20,367113600.0
34,21/08/2011,17.55,2011-08-21,367200000.0
35,22/08/2011,17.55,2011-08-22,367286400.0
36,23/08/2011,17.53,2011-08-23,367372800.0
37,24/08/2011,17.53,2011-08-24,367459200.0
38,25/08/2011,17.54,2011-08-25,367545600.0
