,Ponto,Lat_rimas,Lon_rimas,date,lwe_thickness,distancia_csr,niveldagua_m,TWS_tavg,GWS_tavg,SoilMoist_RZ_tavg,SoilMoist_S_tavg,CanopInt_tavg,distancia_gldas
106,3500027885,-23.079444,-48.253611,2011-07-18,2.783826,0.12965584621219464,-17.39,1775.8792,1427.7175,348.1467,6.936851,0.014857345,0.12965584621219464
107,3500027885,-23.079444,-48.253611,2011-08-16,2.068716,0.12965584621219464,-17.48,1743.1373,1402.1106,341.02563,6.6969237,0.0010894889,0.12965584621219464
108,3500027885,-23.079444,-48.253611,2011-09-16,-1.2108728,0.12965584621219464,-17.62,1690.3612,1369.4705,320.88162,6.30206,0.009164844,0.12965584621219464
109,3500027885,-23.079444,-48.253611,2011-10-16,-1.6327956,0.12965584621219464,-17.64,1710.9486,1344.9586,365.79916,8.233475,0.1907427,0.12965584621219464
110,3500027885,-23.079444,-48.253611,2011-10-31,0.50397396,0.12965584621219464,-17.7,1703.1204,1360.4678,342.53616,7.2501297,0.11648259,0.12965584621219464
111,3500027885,-23.079444,-48.253611,2011-12-28,2.1377275,0.12965584621219464,-17.73,1706.1539,1376.4187,329.7108,6.574204,0.024461454,0.12965584621219464
112,3500027885,-23.079444,-48.253611,2012-01-16,3.4418824,0.12965584621219464,-17.76,1753.721,1385.5698,367.94986,8.278201,0.20131084,0.12965584621219464
113,3500027885,-23.079444,-48.253611,2012-02-15,3.8348436,0.12965584621219464,-17.76,1826.0286,1448.7466,377.2515,7.433028,0.030489134,0.12965584621219464
114,3500027885,-23.079444,-48.253611,2012-03-16,-0.15051942,0.12965584621219464,-17.68,1782.4595,1426.1613,356.05582,7.322702,0.24246614,0.12965584621219464
115,3500027885,-23.079444,-48.253611,2012-04-04,-0.83677983,0.12965584621219464,-17.62,1740.8167,1399.7328,341.06644,6.7766933,0.01748003,0.12965584621219464
116,3500027885,-23.079444,-48.253611,2012-06-16,8.984655,0.12965584621219464,-17.63,1800.2439,1436.3092,363.919,7.2343297,0.015732534,0.12965584621219464
117,3500027885,-23.079444,-48.253611,2012-07-16,4.712216,0.12965584621219464,-17.53,1830.1859,1459.2542,370.59357,8.098955,0.33812252,0.12965584621219464
118,3500027885,-23.079444,-48.253611,2012-08-16,0.9708991,0.12965584621219464,-17.49,1769.7678,1425.5352,344.23004,6.7958546,0.0026419393,0.12965584621219464
119,3500027885,-23.079444,-48.253611,2012-09-13,-2.7057683,0.12965584621219464,-17.5,1695.567,1378.2338,317.3275,6.188221,0.00571986,0.12965584621219464
120,3500027885,-23.079444,-48.253611,2012-11-18,-6.0469074,0.12965584621219464,-17.75,1644.1704,1319.9291,324.23837,6.3169327,0.002905112,0.12965584621219464
121,3500027885,-23.079444,-48.253611,2012-12-16,-3.3121884,0.12965584621219464,-17.78,1685.4868,1318.3925,366.89774,8.137655,0.19663794,0.12965584621219464
122,3500027885,-23.079444,-48.253611,2013-01-16,1.0253915,0.12965584621219464,-17.72,1767.6942,1384.9268,382.5368,8.518939,0.23072799,0.12965584621219464
123,3500027885,-23.079444,-48.253611,2013-02-14,7.900188,0.12965584621219464,-17.44,1808.7518,1441.6125,367.08325,7.331141,0.05599586,0.12965584621219464
126,3500027885,-23.079444,-48.253611,2013-06-16,7.8693166,0.12965584621219464,-17.21,1807.5789,1443.8842,363.65988,7.2366138,0.034840256,0.12965584621219464
