# Processado em: 2025-03-12T19:30:42.615347
,data_da_medicao,niveldagua_m,date,tempo_s
0,01/12/2010,41.03,2010-12-01,344476800.0
1,02/12/2010,41.03,2010-12-02,344563200.0
2,03/12/2010,41.03,2010-12-03,344649600.0
3,04/12/2010,41.04,2010-12-04,344736000.0
4,05/12/2010,41.03,2010-12-05,344822400.0
5,06/12/2010,41.04,2010-12-06,344908800.0
6,07/12/2010,41.02,2010-12-07,344995200.0
7,08/12/2010,41.03,2010-12-08,345081600.0
8,09/12/2010,41.02,2010-12-09,345168000.0
9,10/12/2010,41.02,2010-12-10,345254400.0
10,11/12/2010,41.01,2010-12-11,345340800.0
11,12/12/2010,41.01,2010-12-12,345427200.0
12,13/12/2010,41.03,2010-12-13,345513600.0
13,14/12/2010,41.02,2010-12-14,345600000.0
14,15/12/2010,41.04,2010-12-15,345686400.0
15,16/12/2010,41.04,2010-12-16,345772800.0
16,17/12/2010,41.02,2010-12-17,345859200.0
17,18/12/2010,41.02,2010-12-18,345945600.0
18,19/12/2010,41.03,2010-12-19,346032000.0
19,20/12/2010,41.05,2010-12-20,346118400.0
20,21/12/2010,41.05,2010-12-21,346204800.0
21,22/12/2010,41.03,2010-12-22,346291200.0
22,23/12/2010,41.02,2010-12-23,346377600.0
23,24/12/2010,41.02,2010-12-24,346464000.0
24,25/12/2010,41.02,2010-12-25,346550400.0
25,26/12/2010,41.01,2010-12-26,346636800.0
26,27/12/2010,41.01,2010-12-27,346723200.0
27,28/12/2010,41.0,2010-12-28,346809600.0
28,29/12/2010,41.0,2010-12-29,346896000.0
29,30/12/2010,41.0,2010-12-30,346982400.0
30,31/12/2010,41.01,2010-12-31,347068800.0
31,01/01/2011,41.0,2011-01-01,347155200.0
32,02/01/2011,40.99,2011-01-02,347241600.0
33,03/01/2011,40.99,2011-01-03,347328000.0
34,04/01/2011,41.0,2011-01-04,347414400.0
35,05/01/2011,41.01,2011-01-05,347500800.0
36,06/01/2011,41.0,2011-01-06,347587200.0
