
Id Ponto:;3500026836
Consulta em:;06/09/2024 14:52:00
Número de sequencia do nível d'agua;Data da medição;Hora da medição;Nível da água;Vazão;Bombeando;
1;01/12/2010;14:00;41,03;;N;
2;02/12/2010;03:00;41,03;;N;
3;03/12/2010;05:00;41,03;;N;
4;04/12/2010;01:00;41,04;;N;
5;05/12/2010;17:00;41,03;;N;
6;06/12/2010;00:00;41,04;;N;
7;07/12/2010;04:00;41,02;;N;
8;08/12/2010;15:00;41,03;;N;
9;09/12/2010;02:00;41,02;;N;
10;10/12/2010;00:00;41,02;;N;
11;11/12/2010;21:00;41,01;;N;
12;12/12/2010;02:00;41,01;;N;
13;13/12/2010;11:00;41,03;;N;
14;14/12/2010;19:00;41,02;;N;
15;15/12/2010;20:00;41,04;;N;
16;16/12/2010;21:00;41,04;;N;
17;17/12/2010;21:00;41,02;;N;
18;18/12/2010;21:00;41,02;;N;
19;19/12/2010;03:00;41,03;;N;
20;20/12/2010;01:00;41,05;;N;
21;21/12/2010;02:00;41,05;;N;
22;22/12/2010;22:00;41,03;;N;
23;23/12/2010;23:00;41,02;;N;
24;24/12/2010;05:00;41,02;;N;
25;25/12/2010;21:00;41,02;;N;
26;26/12/2010;21:00;41,01;;N;
27;27/12/2010;12:00;41,01;;N;
28;28/12/2010;03:00;41,00;;N;
29;29/12/2010;01:00;41,00;;N;
30;30/12/2010;01:00;41,00;;N;
31;31/12/2010;06:00;41,01;;N;
32;01/01/2011;06:00;41,00;;N;
33;02/01/2011;06:00;40,99;;N;
34;03/01/2011;06:00;40,99;;N;
35;04/01/2011;01:00;41,00;;N;
36;05/01/2011;12:00;41,01;;N;
37;06/01/2011;22:00;41,00;;N;
38;07/01/2011;20:00;41,01;;N;
39;08/01/2011;02:00;41,00;;N;
40;09/01/2011;21:00;40,99;;N;
41;10/01/2011;21:00;40,97;;N;
42;11/01/2011;21:00;40,97;;N;
43;12/01/2011;02:00;40,97;;N;
44;13/01/2011;03:00;40,98;;N;
45;14/01/2011;22:00;40,98;;N;
46;15/01/2011;03:00;40,98;;N;
47;16/01/2011;18:00;40,97;;N;
48;17/01/2011;07:00;40,99;;N;
49;18/01/2011;22:00;40,97;;N;
50;19/01/2011;02:00;40,97;;N;
51;20/01/2011;02:00;40,97;;N;
52;21/01/2011;05:00;40,97;;N;
53;22/01/2011;04:00;40,98;;N;
54;23/01/2011;01:00;40,98;;N;
55;24/01/2011;05:00;40,97;;N;
56;25/01/2011;03:00;40,97;;N;
57;26/01/2011;21:00;40,96;;N;
58;27/01/2011;12:00;40,96;;N;
59;28/01/2011;05:00;40,96;;N;
60;29/01/2011;09:00;40,97;;N;
61;30/01/2011;05:00;40,95;;N;
62;31/01/2011;06:00;40,94;;N;
63;01/02/2011;05:00;40,94;;N;
64;02/02/2011;07:00;40,94;;N;
65;03/02/2011;02:00;40,94;;N;
66;04/02/2011;06:00;40,94;;N;
67;05/02/2011;20:00;40,93;;N;
68;06/02/2011;19:00;40,93;;N;
69;07/02/2011;21:00;40,93;;N;
70;08/02/2011;21:00;40,93;;N;
71;09/02/2011;20:00;40,91;;N;
72;10/02/2011;02:00;40,91;;N;
73;11/02/2011;06:00;40,92;;N;
74;12/02/2011;07:00;40,93;;N;
75;13/02/2011;19:00;40,92;;N;
76;14/02/2011;03:00;40,92;;N;
77;15/02/2011;06:00;40,90;;N;
78;16/02/2011;07:00;40,91;;N;
79;17/02/2011;02:00;40,91;;N;
80;18/02/2011;05:00;40,91;;N;
81;19/02/2011;21:00;40,90;;N;
82;20/02/2011;05:00;40,90;;N;
83;21/02/2011;03:00;40,90;;N;
84;22/02/2011;04:00;40,89;;N;
85;23/02/2011;20:00;40,87;;N;
86;24/02/2011;05:00;40,88;;N;
