
Id Ponto:;3500029179
Consulta em:;27/08/2024 12:37:27
Número de sequencia do nível d'agua;Data da medição;Hora da medição;Nível da água;Vazão;Bombeando;
1;24/03/2012;15:00;23,61;;N;
2;25/03/2012;03:00;23,62;;N;
3;26/03/2012;04:00;23,62;;N;
4;27/03/2012;08:00;23,63;;N;
5;28/03/2012;06:00;23,63;;N;
6;29/03/2012;17:00;23,63;;N;
7;30/03/2012;05:00;23,64;;N;
8;31/03/2012;12:00;23,64;;N;
9;01/04/2012;05:00;23,64;;N;
10;02/04/2012;14:00;23,64;;N;
11;03/04/2012;00:00;23,65;;N;
12;04/04/2012;05:00;23,65;;N;
13;05/04/2012;16:00;23,65;;N;
14;06/04/2012;06:00;23,66;;N;
15;07/04/2012;04:00;23,66;;N;
16;08/04/2012;02:00;23,67;;N;
17;09/04/2012;12:00;23,67;;N;
18;10/04/2012;04:00;23,68;;N;
19;11/04/2012;14:00;23,68;;N;
20;12/04/2012;12:00;23,68;;N;
21;13/04/2012;16:00;23,68;;N;
22;14/04/2012;00:00;23,69;;N;
23;15/04/2012;17:00;23,69;;N;
24;16/04/2012;00:00;23,70;;N;
25;17/04/2012;00:00;23,71;;N;
26;18/04/2012;01:00;23,71;;N;
27;19/04/2012;13:00;23,70;;N;
28;20/04/2012;00:00;23,71;;N;
29;21/04/2012;07:00;23,72;;N;
30;22/04/2012;06:00;23,72;;N;
31;23/04/2012;18:00;23,72;;N;
32;24/04/2012;19:00;23,72;;N;
33;25/04/2012;03:00;23,73;;N;
34;26/04/2012;16:00;23,72;;N;
35;27/04/2012;05:00;23,74;;N;
36;28/04/2012;01:00;23,74;;N;
37;29/04/2012;12:00;23,75;;N;
38;30/04/2012;05:00;23,76;;N;
39;01/05/2012;07:00;23,76;;N;
40;02/05/2012;13:00;23,76;;N;
41;03/05/2012;00:00;23,77;;N;
42;04/05/2012;00:00;23,77;;N;
43;05/05/2012;05:00;23,77;;N;
44;06/05/2012;18:00;23,77;;N;
45;07/05/2012;18:00;23,78;;N;
46;08/05/2012;21:00;23,78;;N;
47;09/05/2012;20:00;23,77;;N;
48;10/05/2012;18:00;23,77;;N;
49;11/05/2012;19:00;23,78;;N;
50;12/05/2012;17:00;23,79;;N;
51;13/05/2012;06:00;23,80;;N;
52;14/05/2012;01:00;23,81;;N;
53;15/05/2012;05:00;23,81;;N;
54;16/05/2012;13:00;23,81;;N;
55;17/05/2012;20:00;23,81;;N;
56;18/05/2012;06:00;23,82;;N;
57;19/05/2012;05:00;23,82;;N;
58;20/05/2012;00:00;23,83;;N;
59;21/05/2012;19:00;23,83;;N;
60;22/05/2012;12:00;23,83;;N;
61;23/05/2012;19:00;23,83;;N;
62;24/05/2012;13:00;23,83;;N;
63;25/05/2012;19:00;23,84;;N;
64;26/05/2012;19:00;23,84;;N;
65;27/05/2012;05:00;23,85;;N;
66;28/05/2012;04:00;23,86;;N;
67;29/05/2012;03:00;23,86;;N;
68;30/05/2012;08:00;23,86;;N;
69;31/05/2012;05:00;23,87;;N;
70;01/06/2012;13:00;23,87;;N;
71;02/06/2012;06:00;23,87;;N;
72;03/06/2012;19:00;23,86;;N;
73;04/06/2012;02:00;23,87;;N;
74;05/06/2012;16:00;23,89;;N;
75;06/06/2012;18:00;23,89;;N;
76;07/06/2012;23:00;23,89;;N;
77;08/06/2012;07:00;23,90;;N;
78;09/06/2012;08:00;23,90;;N;
79;10/06/2012;06:00;23,90;;N;
80;11/06/2012;18:00;23,90;;N;
81;12/06/2012;05:00;23,91;;N;
82;13/06/2012;18:00;23,91;;N;
83;14/06/2012;00:00;23,92;;N;
84;15/06/2012;05:00;23,92;;N;
85;16/06/2012;12:00;23,92;;N;
86;17/06/2012;06:00;23,92;;N;
87;18/06/2012;06:00;23,92;;N;
88;19/06/2012;02:00;23,93;;N;
89;20/06/2012;16:00;23,93;;N;
90;21/06/2012;02:00;23,94;;N;
91;22/06/2012;16:00;23,95;;N;
92;23/06/2012;02:00;23,96;;N;
93;24/06/2012;02:00;23,96;;N;
94;25/06/2012;01:00;23,96;;N;
95;26/06/2012;13:00;23,96;;N;
96;27/06/2012;19:00;23,96;;N;
97;28/06/2012;18:00;23,96;;N;
98;29/06/2012;19:00;23,96;;N;
99;30/06/2012;13:00;23,97;;N;
100;01/07/2012;17:00;23,97;;N;
101;02/07/2012;00:00;23,98;;N;
102;03/07/2012;04:00;23,98;;N;
103;04/07/2012;19:00;23,97;;N;
104;05/07/2012;13:00;23,98;;N;
105;06/07/2012;18:00;23,98;;N;
106;07/07/2012;15:00;24,00;;N;
107;08/07/2012;07:00;24,00;;N;
108;09/07/2012;01:00;24,00;;N;
109;10/07/2012;07:00;23,99;;N;
110;11/07/2012;02:00;23,99;;N;
111;12/07/2012;15:00;24,00;;N;
112;13/07/2012;06:00;24,02;;N;
113;14/07/2012;05:00;24,02;;N;
114;15/07/2012;05:00;24,02;;N;
115;16/07/2012;16:00;24,02;;N;
116;17/07/2012;07:00;24,03;;N;
117;18/07/2012;13:00;24,03;;N;
118;19/07/2012;06:00;24,03;;N;
119;20/07/2012;18:00;24,02;;N;
120;21/07/2012;17:00;24,02;;N;
121;22/07/2012;18:00;24,03;;N;
122;23/07/2012;01:00;24,04;;N;
123;24/07/2012;00:00;24,04;;N;
124;25/07/2012;07:00;24,04;;N;
125;26/07/2012;14:00;24,05;;N;
126;27/07/2012;06:00;24,06;;N;
127;28/07/2012;02:00;24,06;;N;
128;29/07/2012;07:00;24,06;;N;
129;30/07/2012;14:00;24,07;;N;
130;31/07/2012;02:00;24,08;;N;
131;01/08/2012;12:00;24,07;;N;
132;02/08/2012;02:00;24,07;;N;
133;03/08/2012;14:00;24,07;;N;
134;04/08/2012;06:00;24,08;;N;
135;05/08/2012;12:00;24,08;;N;
136;06/08/2012;05:00;24,08;;N;
137;07/08/2012;17:00;24,08;;N;
138;08/08/2012;06:00;24,09;;N;
139;09/08/2012;05:00;24,09;;N;
140;10/08/2012;06:00;24,09;;N;
141;11/08/2012;04:00;24,09;;N;
142;12/08/2012;07:00;24,10;;N;
143;13/08/2012;21:00;24,10;;N;
144;14/08/2012;19:00;24,09;;N;
145;15/08/2012;07:00;24,10;;N;
146;16/08/2012;18:00;24,10;;N;
147;17/08/2012;01:00;24,11;;N;
148;18/08/2012;12:00;24,11;;N;
149;19/08/2012;21:00;24,11;;N;
150;20/08/2012;17:00;24,11;;N;
151;21/08/2012;05:00;24,12;;N;
152;22/08/2012;03:00;24,12;;N;
153;23/08/2012;02:00;24,12;;N;
154;24/08/2012;17:00;24,12;;N;
155;25/08/2012;17:00;24,12;;N;
156;26/08/2012;06:00;24,13;;N;
157;27/08/2012;18:00;24,13;;N;
158;28/08/2012;18:00;24,13;;N;
159;29/08/2012;19:00;24,13;;N;
160;30/08/2012;19:00;24,13;;N;
161;31/08/2012;02:00;24,14;;N;
162;01/09/2012;19:00;24,13;;N;
163;02/09/2012;13:00;24,14;;N;
164;03/09/2012;20:00;24,14;;N;
165;04/09/2012;05:00;24,15;;N;
166;05/09/2012;00:00;24,15;;N;
167;06/09/2012;19:00;24,14;;N;
168;07/09/2012;06:00;24,15;;N;
169;08/09/2012;05:00;24,16;;N;
170;09/09/2012;01:00;24,16;;N;
171;10/09/2012;06:00;24,15;;N;
172;11/09/2012;01:00;24,16;;N;
173;12/09/2012;06:00;24,16;;N;
174;13/09/2012;20:00;24,16;;N;
175;14/09/2012;03:00;24,17;;N;
176;15/09/2012;00:00;24,17;;N;
177;16/09/2012;01:00;24,17;;N;
178;17/09/2012;05:00;24,17;;N;
179;18/09/2012;03:00;24,17;;N;
180;19/09/2012;08:00;24,18;;N;
181;20/09/2012;05:00;24,18;;N;
182;21/09/2012;17:00;24,18;;N;
183;22/09/2012;21:00;24,19;;N;
184;23/09/2012;20:00;24,18;;N;
185;24/09/2012;13:00;24,18;;N;
186;25/09/2012;00:00;24,20;;N;
187;26/09/2012;05:00;24,21;;N;
188;27/09/2012;00:00;24,21;;N;
189;28/09/2012;06:00;24,20;;N;
190;29/09/2012;13:00;24,20;;N;
191;30/09/2012;13:00;24,19;;N;
192;01/10/2012;18:00;24,19;;N;
193;02/10/2012;05:00;24,21;;N;
194;03/10/2012;07:00;24,22;;N;
195;04/10/2012;20:00;24,21;;N;
196;05/10/2012;19:00;24,21;;N;
197;06/10/2012;20:00;24,21;;N;
198;07/10/2012;14:00;24,22;;N;
199;08/10/2012;12:00;24,22;;N;
200;09/10/2012;04:00;24,22;;N;
201;10/10/2012;18:00;24,22;;N;
202;11/10/2012;18:00;24,23;;N;
203;12/10/2012;13:00;24,24;;N;
204;13/10/2012;03:00;24,24;;N;
205;14/10/2012;02:00;24,24;;N;
206;15/10/2012;12:00;24,23;;N;
207;16/10/2012;19:00;24,24;;N;
208;17/10/2012;01:00;24,25;;N;
209;18/10/2012;03:00;24,25;;N;
210;19/10/2012;05:00;24,25;;N;
211;20/10/2012;03:00;24,25;;N;
212;21/10/2012;07:00;24,25;;N;
213;22/10/2012;02:00;24,25;;N;
214;23/10/2012;06:00;24,26;;N;
215;24/10/2012;00:00;24,27;;N;
216;25/10/2012;18:00;24,26;;N;
217;26/10/2012;05:00;24,27;;N;
218;27/10/2012;11:00;24,27;;N;
219;28/10/2012;18:00;24,27;;N;
220;29/10/2012;13:00;24,27;;N;
221;30/10/2012;13:00;24,27;;N;
222;31/10/2012;02:00;24,28;;N;
223;01/11/2012;23:00;24,28;;N;
224;02/11/2012;20:00;24,28;;N;
225;03/11/2012;05:00;24,29;;N;
226;04/11/2012;05:00;24,29;;N;
227;05/11/2012;12:00;24,29;;N;
228;06/11/2012;01:00;24,30;;N;
229;07/11/2012;04:00;24,30;;N;
230;08/11/2012;23:00;24,29;;N;
231;09/11/2012;16:00;24,29;;N;
232;10/11/2012;15:00;24,30;;N;
233;11/11/2012;01:00;24,31;;N;
234;12/11/2012;12:00;24,31;;N;
235;13/11/2012;06:00;24,31;;N;
236;14/11/2012;02:00;24,32;;N;
237;15/11/2012;19:00;24,31;;N;
238;16/11/2012;14:00;24,32;;N;
239;17/11/2012;04:00;24,33;;N;
240;18/11/2012;04:00;24,33;;N;
241;19/11/2012;05:00;24,33;;N;
242;20/11/2012;05:00;24,33;;N;
243;21/11/2012;18:00;24,33;;N;
244;22/11/2012;00:00;24,34;;N;
245;23/11/2012;04:00;24,34;;N;
246;24/11/2012;02:00;24,34;;N;
247;25/11/2012;00:00;24,35;;N;
248;26/11/2012;04:00;24,35;;N;
249;27/11/2012;04:00;24,34;;N;
250;28/11/2012;06:00;24,35;;N;
251;29/11/2012;06:00;24,36;;N;
252;30/11/2012;15:00;24,36;;N;
253;01/12/2012;19:00;24,36;;N;
254;02/12/2012;20:00;24,36;;N;
255;03/12/2012;01:00;24,37;;N;
256;04/12/2012;18:00;24,37;;N;
257;05/12/2012;12:00;24,37;;N;
258;06/12/2012;13:00;24,37;;N;
259;07/12/2012;13:00;24,38;;N;
260;08/12/2012;19:00;24,38;;N;
261;09/12/2012;03:00;24,39;;N;
262;10/12/2012;05:00;24,38;;N;
263;11/12/2012;15:00;24,39;;N;
264;12/12/2012;12:00;24,39;;N;
265;13/12/2012;02:00;24,40;;N;
266;14/12/2012;06:00;24,40;;N;
267;15/12/2012;15:00;24,40;;N;
268;16/12/2012;14:00;24,40;;N;
269;17/12/2012;14:00;24,41;;N;
270;18/12/2012;14:00;24,41;;N;
271;19/12/2012;12:00;24,41;;N;
272;20/12/2012;01:00;24,42;;N;
273;21/12/2012;00:00;24,43;;N;
274;22/12/2012;05:00;24,43;;N;
275;23/12/2012;01:00;24,43;;N;
276;24/12/2012;21:00;24,42;;N;
277;25/12/2012;06:00;24,43;;N;
278;26/12/2012;05:00;24,44;;N;
279;27/12/2012;00:00;24,44;;N;
280;28/12/2012;14:00;24,44;;N;
281;29/12/2012;19:00;24,44;;N;
282;30/12/2012;12:00;24,45;;N;
283;31/12/2012;05:00;24,45;;N;
284;01/01/2013;07:00;24,46;;N;
285;02/01/2013;05:00;24,46;;N;
286;03/01/2013;19:00;24,46;;N;
287;04/01/2013;21:00;24,46;;N;
288;05/01/2013;11:00;24,46;;N;
289;06/01/2013;00:00;24,47;;N;
290;07/01/2013;18:00;24,46;;N;
291;08/01/2013;14:00;24,47;;N;
292;09/01/2013;01:00;24,48;;N;
293;10/01/2013;00:00;24,48;;N;
294;11/01/2013;04:00;24,48;;N;
295;12/01/2013;12:00;24,48;;N;
296;13/01/2013;05:00;24,49;;N;
297;14/01/2013;05:00;24,49;;N;
298;15/01/2013;00:00;24,49;;N;
299;16/01/2013;11:00;24,49;;N;
300;17/01/2013;06:00;24,50;;N;
301;18/01/2013;02:00;24,50;;N;
302;19/01/2013;12:00;24,50;;N;
303;20/01/2013;19:00;24,50;;N;
304;21/01/2013;14:00;24,51;;N;
305;22/01/2013;02:00;24,52;;N;
306;23/01/2013;05:00;24,51;;N;
307;24/01/2013;02:00;24,51;;N;
308;25/01/2013;17:00;24,51;;N;
309;26/01/2013;12:00;24,52;;N;
310;27/01/2013;01:00;24,53;;N;
311;28/01/2013;05:00;24,53;;N;
312;29/01/2013;04:00;24,53;;N;
313;30/01/2013;05:00;24,53;;N;
314;30/01/2013;13:00;24,53;;N;
315;31/01/2013;18:00;24,53;;N;
316;01/02/2013;05:00;24,54;;N;
317;02/02/2013;13:00;24,54;;N;
318;03/02/2013;06:00;24,54;;N;
319;04/02/2013;14:00;24,54;;N;
320;05/02/2013;05:00;24,55;;N;
321;06/02/2013;05:00;24,55;;N;
322;07/02/2013;19:00;24,55;;N;
323;08/02/2013;17:00;24,55;;N;
324;09/02/2013;13:00;24,56;;N;
325;10/02/2013;07:00;24,56;;N;
326;11/02/2013;14:00;24,56;;N;
327;12/02/2013;19:00;24,56;;N;
328;13/02/2013;12:00;24,57;;N;
329;14/02/2013;07:00;24,57;;N;
330;15/02/2013;00:00;24,58;;N;
331;16/02/2013;13:00;24,57;;N;
332;17/02/2013;05:00;24,58;;N;
333;18/02/2013;03:00;24,59;;N;
334;19/02/2013;01:00;24,59;;N;
335;20/02/2013;01:00;24,59;;N;
336;21/02/2013;13:00;24,59;;N;
337;22/02/2013;00:00;24,60;;N;
338;23/02/2013;05:00;24,60;;N;
339;24/02/2013;05:00;24,60;;N;
340;25/02/2013;06:00;24,60;;N;
341;26/02/2013;18:00;24,60;;N;
342;27/02/2013;05:00;24,61;;N;
343;28/02/2013;13:00;24,61;;N;
344;01/03/2013;20:00;24,61;;N;
345;02/03/2013;00:00;24,62;;N;
346;03/03/2013;06:00;24,62;;N;
347;04/03/2013;05:00;24,62;;N;
348;05/03/2013;07:00;24,62;;N;
349;06/03/2013;01:00;24,63;;N;
350;07/03/2013;00:00;24,64;;N;
351;08/03/2013;23:00;24,63;;N;
352;09/03/2013;13:00;24,63;;N;
353;10/03/2013;13:00;24,63;;N;
354;11/03/2013;19:00;24,63;;N;
355;12/03/2013;06:00;24,64;;N;
356;13/03/2013;00:00;24,65;;N;
357;14/03/2013;05:00;24,65;;N;
358;15/03/2013;00:00;24,66;;N;
359;16/03/2013;05:00;24,66;;N;
360;17/03/2013;05:00;24,66;;N;
361;18/03/2013;15:00;24,66;;N;
362;19/03/2013;06:00;24,66;;N;
363;20/03/2013;06:00;24,66;;N;
364;21/03/2013;06:00;24,67;;N;
365;22/03/2013;20:00;24,67;;N;
366;23/03/2013;05:00;24,67;;N;
367;24/03/2013;03:00;24,67;;N;
368;25/03/2013;00:00;24,68;;N;
369;26/03/2013;20:00;24,68;;N;
370;27/03/2013;19:00;24,68;;N;
371;28/03/2013;01:00;24,69;;N;
372;29/03/2013;19:00;24,69;;N;
373;30/03/2013;20:00;24,69;;N;
374;31/03/2013;20:00;24,69;;N;
375;01/04/2013;03:00;24,70;;N;
376;02/04/2013;13:00;24,70;;N;
377;03/04/2013;13:00;24,70;;N;
378;04/04/2013;03:00;24,70;;N;
379;05/04/2013;18:00;24,70;;N;
380;06/04/2013;07:00;24,71;;N;
381;07/04/2013;14:00;24,71;;N;
382;08/04/2013;12:00;24,71;;N;
383;09/04/2013;14:00;24,71;;N;
384;10/04/2013;02:00;24,72;;N;
385;11/04/2013;01:00;24,72;;N;
386;12/04/2013;05:00;24,72;;N;
387;13/04/2013;16:00;24,72;;N;
388;14/04/2013;07:00;24,73;;N;
389;15/04/2013;06:00;24,73;;N;
390;16/04/2013;07:00;24,73;;N;
391;17/04/2013;17:00;24,73;;N;
392;18/04/2013;04:00;24,74;;N;
393;19/04/2013;13:00;24,74;;N;
394;20/04/2013;13:00;24,74;;N;
395;21/04/2013;17:00;24,74;;N;
396;22/04/2013;05:00;24,75;;N;
397;23/04/2013;06:00;24,75;;N;
398;24/04/2013;05:00;24,75;;N;
399;25/04/2013;13:00;24,75;;N;
400;26/04/2013;06:00;24,75;;N;
401;27/04/2013;18:00;24,75;;N;
402;28/04/2013;21:00;24,75;;N;
403;29/04/2013;06:00;24,76;;N;
404;30/04/2013;06:00;24,76;;N;
405;01/05/2013;13:00;24,76;;N;
406;02/05/2013;12:00;24,76;;N;
407;03/05/2013;18:00;24,76;;N;
408;04/05/2013;20:00;24,76;;N;
409;05/05/2013;14:00;24,77;;N;
410;06/05/2013;13:00;24,77;;N;
411;07/05/2013;04:00;24,78;;N;
412;08/05/2013;01:00;24,78;;N;
413;09/05/2013;05:00;24,78;;N;
414;10/05/2013;00:00;24,78;;N;
415;11/05/2013;01:00;24,78;;N;
416;12/05/2013;06:00;24,78;;N;
417;13/05/2013;12:00;24,78;;N;
418;14/05/2013;12:00;24,78;;N;
419;15/05/2013;17:00;24,78;;N;
420;16/05/2013;13:00;24,79;;N;
421;17/05/2013;01:00;24,80;;N;
422;18/05/2013;00:00;24,80;;N;
423;19/05/2013;18:00;24,79;;N;
424;20/05/2013;12:00;24,79;;N;
425;21/05/2013;07:00;24,79;;N;
426;22/05/2013;17:00;24,79;;N;
427;23/05/2013;05:00;24,80;;N;
428;24/05/2013;02:00;24,81;;N;
429;25/05/2013;02:00;24,81;;N;
430;26/05/2013;18:00;24,80;;N;
431;27/05/2013;01:00;24,80;;N;
432;28/05/2013;18:00;24,79;;N;
433;29/05/2013;07:00;24,80;;N;
434;30/05/2013;03:00;24,82;;N;
435;31/05/2013;12:00;24,81;;N;
436;01/06/2013;05:00;24,81;;N;
437;02/06/2013;17:00;24,81;;N;
438;03/06/2013;18:00;24,82;;N;
439;04/06/2013;17:00;24,82;;N;
440;05/06/2013;07:00;24,82;;N;
441;06/06/2013;17:00;24,82;;N;
