# Processado em: 2025-03-10T17:53:35.700969
,data_da_medicao,niveldagua_m,date,tempo_s
0,01/07/2015,9.59,2015-07-01,489024000.0
1,02/07/2015,9.59,2015-07-02,489110400.0
2,03/07/2015,9.59,2015-07-03,489196800.0
3,04/07/2015,9.61,2015-07-04,489283200.0
4,05/07/2015,9.61,2015-07-05,489369600.0
5,06/07/2015,9.61,2015-07-06,489456000.0
6,07/07/2015,9.61,2015-07-07,489542400.0
7,08/07/2015,9.61,2015-07-08,489628800.0
8,09/07/2015,9.62,2015-07-09,489715200.0
9,10/07/2015,9.62,2015-07-10,489801600.0
10,11/07/2015,9.62,2015-07-11,489888000.0
11,12/07/2015,9.62,2015-07-12,489974400.0
12,13/07/2015,9.62,2015-07-13,490060800.0
13,14/07/2015,9.63,2015-07-14,490147200.0
14,15/07/2015,9.63,2015-07-15,490233600.0
15,16/07/2015,9.63,2015-07-16,490320000.0
16,17/07/2015,9.64,2015-07-17,490406400.0
17,18/07/2015,9.64,2015-07-18,490492800.0
18,19/07/2015,9.64,2015-07-19,490579200.0
19,20/07/2015,9.64,2015-07-20,490665600.0
20,21/07/2015,9.65,2015-07-21,490752000.0
21,22/07/2015,9.65,2015-07-22,490838400.0
22,23/07/2015,9.65,2015-07-23,490924800.0
23,24/07/2015,9.65,2015-07-24,491011200.0
24,25/07/2015,9.65,2015-07-25,491097600.0
25,26/07/2015,9.66,2015-07-26,491184000.0
26,27/07/2015,9.66,2015-07-27,491270400.0
27,28/07/2015,9.7,2015-07-28,491356800.0
28,29/07/2015,9.7,2015-07-29,491443200.0
29,30/07/2015,9.71,2015-07-30,491529600.0
30,31/07/2015,9.71,2015-07-31,491616000.0
31,01/08/2015,9.71,2015-08-01,491702400.0
32,02/08/2015,9.71,2015-08-02,491788800.0
33,03/08/2015,9.72,2015-08-03,491875200.0
34,04/08/2015,9.73,2015-08-04,491961600.0
35,05/08/2015,9.73,2015-08-05,492048000.0
36,06/08/2015,9.73,2015-08-06,492134400.0
37,07/08/2015,9.73,2015-08-07,492220800.0
38,08/08/2015,9.74,2015-08-08,492307200.0
39,09/08/2015,9.75,2015-08-09,492393600.0
40,10/08/2015,9.75,2015-08-10,492480000.0
41,11/08/2015,9.76,2015-08-11,492566400.0
42,12/08/2015,9.76,2015-08-12,492652800.0
43,13/08/2015,9.76,2015-08-13,492739200.0
44,14/08/2015,9.77,2015-08-14,492825600.0
45,15/08/2015,9.77,2015-08-15,492912000.0
46,16/08/2015,9.78,2015-08-16,492998400.0
47,17/08/2015,9.78,2015-08-17,493084800.0
48,18/08/2015,9.78,2015-08-18,493171200.0
49,19/08/2015,9.79,2015-08-19,493257600.0
50,20/08/2015,9.79,2015-08-20,493344000.0
51,21/08/2015,9.8,2015-08-21,493430400.0
52,22/08/2015,9.8,2015-08-22,493516800.0
53,23/08/2015,9.8,2015-08-23,493603200.0
54,24/08/2015,9.81,2015-08-24,493689600.0
55,25/08/2015,9.81,2015-08-25,493776000.0
56,26/08/2015,9.82,2015-08-26,493862400.0
57,27/08/2015,9.83,2015-08-27,493948800.0
58,28/08/2015,9.81,2015-08-28,494035200.0
59,29/08/2015,9.81,2015-08-29,494121600.0
60,30/08/2015,9.81,2015-08-30,494208000.0
61,31/08/2015,9.82,2015-08-31,494294400.0
62,01/09/2015,9.82,2015-09-01,494380800.0
63,02/09/2015,9.83,2015-09-02,494467200.0
