
Id Ponto:;3100020236
Consulta em:;06/09/2024 14:23:50
Número de sequencia do nível d'agua;Data da medição;Hora da medição;Nível da água;Vazão;Bombeando;
1;21/04/2011;18:00;13,32;;;
2;22/04/2011;13:00;13,32;;;
3;23/04/2011;11:00;13,31;;;
4;24/04/2011;10:00;13,30;;;
5;25/04/2011;19:00;13,29;;;
6;26/04/2011;12:00;13,27;;;
7;27/04/2011;0:00;13,25;;;
8;28/04/2011;14:00;13,26;;;
9;29/04/2011;21:00;13,25;;;
10;30/04/2011;13:00;13,24;;;
11;01/05/2011;3:00;13,24;;;
12;02/05/2011;1:00;13,26;;;
13;03/05/2011;21:00;13,24;;;
14;04/05/2011;9:00;13,24;;;
15;05/05/2011;7:00;13,25;;;
16;06/05/2011;21:00;13,24;;;
17;07/05/2011;12:00;13,22;;;
18;08/05/2011;9:00;13,21;;;
19;09/05/2011;20:00;13,22;;;
20;10/05/2011;11:00;13,20;;;
21;11/05/2011;5:00;13,20;;;
22;12/05/2011;23:00;13,20;;;
23;13/05/2011;19:00;13,19;;;
24;14/05/2011;8:00;13,18;;;
25;15/05/2011;22:00;13,18;;;
26;16/05/2011;8:00;13,18;;;
27;17/05/2011;3:00;13,18;;;
28;18/05/2011;18:00;13,17;;;
29;19/05/2011;12:00;13,16;;;
30;20/05/2011;10:00;13,14;;;
31;21/05/2011;10:00;13,14;;;
32;22/05/2011;22:00;13,14;;;
33;23/05/2011;6:00;13,12;;;
34;24/05/2011;22:00;13,10;;;
35;25/05/2011;11:00;13,09;;;
36;26/05/2011;2:00;13,09;;;
37;27/05/2011;12:00;13,11;;;
38;28/05/2011;5:00;13,10;;;
39;29/05/2011;7:00;13,09;;;
40;30/05/2011;9:00;13,08;;;
41;31/05/2011;21:00;13,07;;;
42;01/06/2011;20:00;13,06;;;
43;02/06/2011;9:00;13,03;;;
44;03/06/2011;2:00;13,04;;;
45;04/06/2011;21:00;13,03;;;
46;05/06/2011;12:00;13,04;;;
47;06/06/2011;18:00;13,04;;;
48;07/06/2011;11:00;13,04;;;
49;08/06/2011;2:00;13,04;;;
50;09/06/2011;9:00;13,03;;;
51;10/06/2011;1:00;13,03;;;
52;11/06/2011;22:00;13,02;;;
53;12/06/2011;22:00;13,00;;;
54;13/06/2011;3:00;12,99;;;
55;14/06/2011;15:00;12,98;;;
56;15/06/2011;8:00;13,01;;;
57;16/06/2011;16:00;13,03;;;
58;17/06/2011;21:00;13,03;;;
59;18/06/2011;23:00;13,03;;;
60;19/06/2011;4:00;13,02;;;
61;20/06/2011;4:00;13,03;;;
62;21/06/2011;10:00;13,02;;;
63;22/06/2011;11:00;13,02;;;
64;23/06/2011;21:00;13,00;;;
65;24/06/2011;13:00;12,99;;;
66;25/06/2011;13:00;13,00;;;
67;26/06/2011;12:00;12,99;;;
68;27/06/2011;14:00;12,99;;;
69;28/06/2011;3:00;13,01;;;
70;29/06/2011;22:00;13,00;;;
71;30/06/2011;19:00;13,00;;;
72;01/07/2011;0:00;13,03;;;
73;02/07/2011;13:00;13,13;;;
74;03/07/2011;23:00;13,17;;;
75;04/07/2011;4:00;13,16;;;
76;05/07/2011;20:00;13,17;;;
77;06/07/2011;8:00;13,17;;;
78;07/07/2011;20:00;13,17;;;
79;08/07/2011;2:00;13,15;;;
80;09/07/2011;4:00;13,14;;;
81;10/07/2011;5:00;13,14;;;
82;11/07/2011;21:00;13,15;;;
83;12/07/2011;7:00;13,14;;;
84;13/07/2011;4:00;13,13;;;
85;14/07/2011;2:00;13,14;;;
86;15/07/2011;7:00;13,15;;;
87;16/07/2011;6:00;13,15;;;
88;17/07/2011;10:00;13,14;;;
89;18/07/2011;4:00;13,12;;;
