
Id Ponto:;3500026830
Consulta em:;06/09/2024 14:42:08
Número de sequencia do nível d'agua;Data da medição;Hora da medição;Nível da água;Vazão;Bombeando;
1;29/11/2010;17:00;15,74;;N;
2;30/11/2010;03:00;15,71;;N;
3;01/12/2010;15:00;15,71;;N;
4;02/12/2010;03:00;15,68;;N;
5;03/12/2010;03:00;15,71;;N;
6;04/12/2010;12:00;15,74;;N;
7;05/12/2010;14:00;15,64;;N;
8;06/12/2010;21:00;15,74;;N;
9;07/12/2010;20:00;15,68;;N;
10;08/12/2010;00:00;15,70;;N;
11;09/12/2010;07:00;15,65;;N;
12;10/12/2010;11:00;15,92;;N;
13;11/12/2010;12:00;15,79;;N;
14;12/12/2010;17:00;15,70;;N;
15;13/12/2010;20:00;15,61;;N;
16;14/12/2010;06:00;15,56;;N;
17;15/12/2010;16:00;15,56;;N;
18;16/12/2010;12:00;15,52;;N;
19;17/12/2010;01:00;15,46;;N;
20;18/12/2010;20:00;15,54;;N;
21;19/12/2010;12:00;15,51;;N;
22;20/12/2010;11:00;15,44;;N;
23;21/12/2010;11:00;15,52;;N;
24;22/12/2010;11:00;15,39;;N;
25;23/12/2010;09:00;15,44;;N;
26;24/12/2010;07:00;15,36;;N;
27;25/12/2010;12:00;15,36;;N;
28;26/12/2010;06:00;15,27;;N;
29;27/12/2010;13:00;15,30;;N;
30;28/12/2010;20:00;15,21;;N;
31;29/12/2010;02:00;15,20;;N;
32;30/12/2010;22:00;15,15;;N;
33;31/12/2010;08:00;15,12;;N;
34;01/01/2011;08:00;15,11;;N;
35;02/01/2011;12:00;15,06;;N;
36;03/01/2011;11:00;15,00;;N;
37;04/01/2011;14:00;15,07;;N;
38;05/01/2011;09:00;15,01;;N;
39;06/01/2011;12:00;15,02;;N;
40;07/01/2011;01:00;14,95;;N;
41;08/01/2011;08:00;14,94;;N;
42;09/01/2011;03:00;14,94;;N;
43;10/01/2011;07:00;14,90;;N;
44;11/01/2011;12:00;14,87;;N;
45;12/01/2011;03:00;14,80;;N;
46;13/01/2011;18:00;14,94;;N;
47;14/01/2011;21:00;14,86;;N;
48;15/01/2011;15:00;14,84;;N;
49;16/01/2011;12:00;14,82;;N;
50;17/01/2011;07:00;14,79;;N;
51;18/01/2011;08:00;14,81;;N;
52;19/01/2011;12:00;14,77;;N;
53;20/01/2011;22:00;14,87;;N;
54;21/01/2011;08:00;14,79;;N;
55;22/01/2011;12:00;14,74;;N;
56;23/01/2011;01:00;14,68;;N;
57;24/01/2011;19:00;14,80;;N;
58;25/01/2011;14:00;14,75;;N;
59;26/01/2011;15:00;14,74;;N;
60;27/01/2011;14:00;14,72;;N;
61;28/01/2011;14:00;14,73;;N;
62;29/01/2011;19:00;14,68;;N;
63;30/01/2011;22:00;14,66;;N;
64;31/01/2011;11:00;14,77;;N;
65;01/02/2011;07:00;14,79;;N;
66;02/02/2011;07:00;14,71;;N;
67;03/02/2011;12:00;14,70;;N;
68;04/02/2011;09:00;14,62;;N;
69;05/02/2011;07:00;14,60;;N;
70;06/02/2011;15:00;14,69;;N;
71;07/02/2011;09:00;14,65;;N;
72;08/02/2011;03:00;14,65;;N;
73;09/02/2011;16:00;14,65;;N;
74;10/02/2011;16:00;14,65;;N;
75;11/02/2011;06:00;14,65;;N;
76;12/02/2011;09:00;14,62;;N;
77;13/02/2011;12:00;14,57;;N;
78;14/02/2011;11:00;14,55;;N;
79;15/02/2011;09:00;14,61;;N;
80;16/02/2011;16:00;14,63;;N;
81;17/02/2011;16:00;14,67;;N;
82;18/02/2011;16:00;14,63;;N;
83;19/02/2011;12:00;14,56;;N;
84;20/02/2011;03:00;14,52;;N;
85;21/02/2011;09:00;14,50;;N;
86;22/02/2011;13:00;14,58;;N;
87;23/02/2011;09:00;14,47;;N;
88;24/02/2011;00:00;14,54;;N;
89;25/02/2011;21:00;14,48;;N;
90;26/02/2011;17:00;14,51;;N;
91;27/02/2011;06:00;14,47;;N;
92;28/02/2011;06:00;14,43;;N;
93;01/03/2011;22:00;14,44;;N;
94;02/03/2011;05:00;14,42;;N;
95;03/03/2011;11:00;14,44;;N;
96;04/03/2011;16:00;14,44;;N;
97;05/03/2011;23:00;14,38;;N;
98;06/03/2011;04:00;14,36;;N;
99;07/03/2011;09:00;14,32;;N;
100;08/03/2011;21:00;14,32;;N;
101;09/03/2011;17:00;14,34;;N;
102;10/03/2011;06:00;14,36;;N;
103;11/03/2011;22:00;14,32;;N;
104;12/03/2011;09:00;14,30;;N;
105;13/03/2011;21:00;14,38;;N;
106;14/03/2011;05:00;14,30;;N;
107;15/03/2011;06:00;14,33;;N;
108;16/03/2011;07:00;14,37;;N;
109;17/03/2011;12:00;14,42;;N;
110;18/03/2011;10:00;14,34;;N;
111;19/03/2011;12:00;14,37;;N;
112;20/03/2011;09:00;14,25;;N;
113;21/03/2011;05:00;14,33;;N;
114;22/03/2011;18:00;14,37;;N;
115;23/03/2011;10:00;14,31;;N;
116;24/03/2011;17:00;14,30;;N;
117;25/03/2011;07:00;14,36;;N;
118;26/03/2011;22:00;14,32;;N;
119;27/03/2011;08:00;14,31;;N;
120;28/03/2011;16:00;14,28;;N;
121;29/03/2011;07:00;14,32;;N;
122;30/03/2011;06:00;14,32;;N;
123;31/03/2011;06:00;14,32;;N;
124;01/04/2011;05:00;14,29;;N;
125;02/04/2011;12:00;14,28;;N;
126;03/04/2011;03:00;14,22;;N;
127;04/04/2011;05:00;14,31;;N;
128;05/04/2011;01:00;14,36;;N;
129;06/04/2011;16:00;14,52;;N;
130;07/04/2011;06:00;14,37;;N;
131;08/04/2011;17:00;14,34;;N;
132;09/04/2011;22:00;14,33;;N;
133;10/04/2011;05:00;14,34;;N;
134;11/04/2011;16:00;14,33;;N;
135;12/04/2011;08:00;14,38;;N;
136;13/04/2011;05:00;14,32;;N;
137;14/04/2011;04:00;14,31;;N;
138;15/04/2011;05:00;14,33;;N;
139;16/04/2011;09:00;14,30;;N;
140;17/04/2011;09:00;14,27;;N;
141;18/04/2011;03:00;14,31;;N;
142;19/04/2011;16:00;14,34;;N;
143;20/04/2011;17:00;14,33;;N;
144;21/04/2011;11:00;14,30;;N;
145;22/04/2011;17:00;14,29;;N;
146;23/04/2011;07:00;14,25;;N;
147;24/04/2011;04:00;14,31;;N;
148;25/04/2011;06:00;14,36;;N;
149;26/04/2011;16:00;14,32;;N;
150;27/04/2011;05:00;14,35;;N;
151;28/04/2011;17:00;14,34;;N;
152;29/04/2011;18:00;14,31;;N;
153;30/04/2011;10:00;14,34;;N;
154;01/05/2011;08:00;14,30;;N;
155;02/05/2011;16:00;14,33;;N;
156;03/05/2011;17:00;14,41;;N;
157;04/05/2011;21:00;14,43;;N;
158;05/05/2011;05:00;14,38;;N;
159;06/05/2011;18:00;14,45;;N;
160;07/05/2011;23:00;14,38;;N;
161;08/05/2011;09:00;14,32;;N;
162;09/05/2011;02:00;14,30;;N;
163;10/05/2011;04:00;14,38;;N;
164;11/05/2011;05:00;14,46;;N;
165;12/05/2011;23:00;14,42;;N;
166;13/05/2011;08:00;14,36;;N;
167;14/05/2011;10:00;14,42;;N;
168;15/05/2011;03:00;14,41;;N;
169;16/05/2011;16:00;14,47;;N;
170;17/05/2011;04:00;14,46;;N;
171;18/05/2011;16:00;14,49;;N;
172;19/05/2011;16:00;14,51;;N;
173;20/05/2011;16:00;14,52;;N;
174;21/05/2011;09:00;14,50;;N;
175;22/05/2011;05:00;14,53;;N;
176;23/05/2011;06:00;14,57;;N;
177;24/05/2011;04:00;14,52;;N;
178;25/05/2011;03:00;14,52;;N;
179;26/05/2011;05:00;14,60;;N;
180;27/05/2011;16:00;14,58;;N;
181;28/05/2011;11:00;14,54;;N;
182;29/05/2011;14:00;14,55;;N;
183;30/05/2011;04:00;14,60;;N;
184;31/05/2011;05:00;14,61;;N;
185;01/06/2011;15:00;14,57;;N;
186;02/06/2011;15:00;14,58;;N;
187;03/06/2011;16:00;14,64;;N;
188;04/06/2011;22:00;14,61;;N;
189;05/06/2011;03:00;14,60;;N;
190;06/06/2011;04:00;14,60;;N;
191;07/06/2011;16:00;14,59;;N;
192;08/06/2011;17:00;14,62;;N;
193;09/06/2011;11:00;14,63;;N;
194;10/06/2011;06:00;14,68;;N;
195;11/06/2011;12:00;14,68;;N;
196;12/06/2011;11:00;14,63;;N;
197;13/06/2011;16:00;14,75;;N;
198;14/06/2011;15:00;14,74;;N;
199;15/06/2011;15:00;14,74;;N;
200;16/06/2011;04:00;14,76;;N;
201;17/06/2011;15:00;14,75;;N;
202;18/06/2011;08:00;14,74;;N;
203;19/06/2011;17:00;14,76;;N;
204;20/06/2011;03:00;14,77;;N;
205;21/06/2011;04:00;14,77;;N;
206;22/06/2011;04:00;14,82;;N;
207;23/06/2011;06:00;14,83;;N;
208;24/06/2011;21:00;14,83;;N;
209;25/06/2011;20:00;14,80;;N;
210;26/06/2011;15:00;14,83;;N;
211;27/06/2011;14:00;14,80;;N;
212;28/06/2011;14:00;14,80;;N;
213;29/06/2011;06:00;14,85;;N;
214;30/06/2011;05:00;14,79;;N;
215;01/07/2011;16:00;14,84;;N;
216;02/07/2011;07:00;14,80;;N;
217;03/07/2011;12:00;14,83;;N;
218;04/07/2011;01:00;14,81;;N;
219;05/07/2011;04:00;14,87;;N;
220;06/07/2011;15:00;14,88;;N;
221;07/07/2011;07:00;14,86;;N;
222;08/07/2011;22:00;14,91;;N;
223;09/07/2011;05:00;14,87;;N;
224;10/07/2011;07:00;14,89;;N;
225;11/07/2011;05:00;14,89;;N;
226;12/07/2011;03:00;14,95;;N;
227;13/07/2011;09:00;14,92;;N;
228;14/07/2011;03:00;14,94;;N;
229;15/07/2011;04:00;14,96;;N;
230;16/07/2011;07:00;14,92;;N;
231;17/07/2011;15:00;14,98;;N;
232;18/07/2011;20:00;14,96;;N;
233;19/07/2011;03:00;14,98;;N;
234;20/07/2011;07:00;14,95;;N;
235;21/07/2011;08:00;14,99;;N;
236;22/07/2011;03:00;15,00;;N;
237;23/07/2011;21:00;14,98;;N;
238;24/07/2011;08:00;14,94;;N;
239;25/07/2011;03:00;14,96;;N;
240;26/07/2011;03:00;14,97;;N;
241;27/07/2011;04:00;14,98;;N;
242;28/07/2011;05:00;15,00;;N;
243;29/07/2011;05:00;15,01;;N;
244;30/07/2011;10:00;15,02;;N;
245;31/07/2011;05:00;15,00;;N;
246;01/08/2011;16:00;15,05;;N;
247;02/08/2011;00:00;15,18;;N;
248;03/08/2011;19:00;15,18;;N;
249;04/08/2011;17:00;15,10;;N;
250;05/08/2011;17:00;15,05;;N;
251;06/08/2011;18:00;14,98;;N;
252;07/08/2011;12:00;15,05;;N;
253;08/08/2011;16:00;15,00;;N;
254;09/08/2011;04:00;14,99;;N;
255;10/08/2011;16:00;15,02;;N;
256;11/08/2011;16:00;15,00;;N;
257;12/08/2011;06:00;15,07;;N;
258;13/08/2011;21:00;14,99;;N;
259;14/08/2011;11:00;14,95;;N;
260;15/08/2011;14:00;14,96;;N;
261;16/08/2011;05:00;15,02;;N;
262;17/08/2011;19:00;15,02;;N;
263;18/08/2011;16:00;14,97;;N;
264;19/08/2011;15:00;14,93;;N;
265;20/08/2011;08:00;14,94;;N;
266;21/08/2011;19:00;14,92;;N;
267;22/08/2011;02:00;14,91;;N;
268;23/08/2011;07:00;14,97;;N;
269;24/08/2011;15:00;14,93;;N;
270;25/08/2011;16:00;14,97;;N;
271;26/08/2011;16:00;14,94;;N;
272;27/08/2011;09:00;14,90;;N;
273;28/08/2011;04:00;14,91;;N;
274;29/08/2011;04:00;14,91;;N;
275;30/08/2011;06:00;14,99;;N;
276;31/08/2011;04:00;14,95;;N;
277;01/09/2011;05:00;14,96;;N;
278;02/09/2011;16:00;14,94;;N;
279;03/09/2011;06:00;14,85;;N;
280;04/09/2011;19:00;14,88;;N;
281;05/09/2011;05:00;14,89;;N;
282;06/09/2011;05:00;14,88;;N;
283;07/09/2011;21:00;14,82;;N;
284;08/09/2011;15:00;14,80;;N;
285;09/09/2011;15:00;14,84;;N;
286;10/09/2011;10:00;14,82;;N;
287;11/09/2011;10:00;14,78;;N;
288;12/09/2011;23:00;14,78;;N;
289;13/09/2011;15:00;14,75;;N;
290;14/09/2011;16:00;14,80;;N;
291;15/09/2011;05:00;14,81;;N;
292;16/09/2011;05:00;14,81;;N;
293;17/09/2011;10:00;14,75;;N;
294;18/09/2011;04:00;14,77;;N;
295;19/09/2011;16:00;14,77;;N;
296;20/09/2011;06:00;14,84;;N;
297;21/09/2011;05:00;14,79;;N;
298;22/09/2011;04:00;14,73;;N;
299;23/09/2011;04:00;14,75;;N;
300;24/09/2011;10:00;14,75;;N;
301;25/09/2011;07:00;14,71;;N;
302;26/09/2011;15:00;14,72;;N;
303;27/09/2011;15:00;14,70;;N;
304;28/09/2011;16:00;14,74;;N;
305;29/09/2011;05:00;14,78;;N;
306;30/09/2011;12:00;14,87;;N;
307;01/10/2011;09:00;14,74;;N;
308;02/10/2011;20:00;14,70;;N;
309;03/10/2011;17:00;14,71;;N;
310;04/10/2011;07:00;14,79;;N;
311;05/10/2011;17:00;14,82;;N;
312;06/10/2011;06:00;14,78;;N;
313;07/10/2011;06:00;14,80;;N;
314;08/10/2011;11:00;14,71;;N;
315;09/10/2011;11:00;14,68;;N;
316;10/10/2011;13:00;14,66;;N;
317;11/10/2011;17:00;14,74;;N;
318;12/10/2011;10:00;14,68;;N;
319;13/10/2011;03:00;14,70;;N;
320;14/10/2011;14:00;14,70;;N;
321;15/10/2011;08:00;14,68;;N;
322;16/10/2011;06:00;14,68;;N;
323;17/10/2011;14:00;14,74;;N;
324;18/10/2011;01:00;14,75;;N;
325;19/10/2011;13:00;14,76;;N;
326;20/10/2011;15:00;14,79;;N;
327;21/10/2011;12:00;14,77;;N;
328;22/10/2011;17:00;14,87;;N;
329;23/10/2011;04:00;14,85;;N;
330;24/10/2011;17:00;14,89;;N;
331;25/10/2011;15:00;14,81;;N;
332;26/10/2011;02:00;14,81;;N;
333;27/10/2011;01:00;14,79;;N;
334;28/10/2011;13:00;14,80;;N;
335;29/10/2011;07:00;14,77;;N;
336;30/10/2011;07:00;14,79;;N;
337;31/10/2011;00:00;14,80;;N;
338;01/11/2011;01:00;14,83;;N;
339;02/11/2011;06:00;14,82;;N;
340;03/11/2011;01:00;14,85;;N;
341;04/11/2011;12:00;14,86;;N;
342;05/11/2011;08:00;14,84;;N;
343;06/11/2011;21:00;14,87;;N;
344;07/11/2011;17:00;14,86;;N;
345;08/11/2011;01:00;14,85;;N;
346;09/11/2011;13:00;14,87;;N;
347;10/11/2011;01:00;14,91;;N;
348;11/11/2011;03:00;14,95;;N;
349;12/11/2011;09:00;14,92;;N;
350;13/11/2011;11:00;14,88;;N;
351;14/11/2011;02:00;14,45;;N;
352;15/11/2011;08:00;14,51;;N;
353;16/11/2011;11:00;14,51;;N;
354;17/11/2011;01:00;14,52;;N;
355;18/11/2011;14:00;14,54;;N;
356;19/11/2011;08:00;14,51;;N;
357;20/11/2011;19:00;14,47;;N;
358;21/11/2011;14:00;14,46;;N;
359;22/11/2011;03:00;14,46;;N;
360;23/11/2011;14:00;14,44;;N;
361;24/11/2011;03:00;14,49;;N;
362;25/11/2011;03:00;14,48;;N;
363;26/11/2011;07:00;14,43;;N;
364;27/11/2011;02:00;14,47;;N;
365;28/11/2011;23:00;14,48;;N;
366;29/11/2011;14:00;14,46;;N;
367;30/11/2011;14:00;14,45;;N;
368;01/12/2011;02:00;14,47;;N;
369;02/12/2011;03:00;14,46;;N;
370;03/12/2011;10:00;14,44;;N;
371;04/12/2011;22:00;14,44;;N;
372;05/12/2011;13:00;14,43;;N;
373;06/12/2011;06:00;14,55;;N;
374;07/12/2011;04:00;14,51;;N;
375;08/12/2011;04:00;14,51;;N;
376;09/12/2011;15:00;14,50;;N;
377;10/12/2011;10:00;14,45;;N;
378;11/12/2011;10:00;14,43;;N;
379;12/12/2011;03:00;14,53;;N;
380;13/12/2011;06:00;14,59;;N;
381;14/12/2011;05:00;14,51;;N;
382;15/12/2011;17:00;14,50;;N;
383;16/12/2011;03:00;14,55;;N;
384;17/12/2011;21:00;14,57;;N;
385;18/12/2011;05:00;14,57;;N;
386;19/12/2011;15:00;14,58;;N;
387;20/12/2011;03:00;14,55;;N;
388;21/12/2011;16:00;14,61;;N;
389;22/12/2011;14:00;14,58;;N;
