# Processado em: 2025-03-07T16:39:53.507527
,data_da_medicao,niveldagua_m,date,tempo_s
0,29/11/2010,15.74,2010-11-29,344304000.0
1,30/11/2010,15.71,2010-11-30,344390400.0
2,01/12/2010,15.71,2010-12-01,344476800.0
3,02/12/2010,15.68,2010-12-02,344563200.0
4,03/12/2010,15.71,2010-12-03,344649600.0
5,04/12/2010,15.74,2010-12-04,344736000.0
6,05/12/2010,15.64,2010-12-05,344822400.0
7,06/12/2010,15.74,2010-12-06,344908800.0
8,07/12/2010,15.68,2010-12-07,344995200.0
9,08/12/2010,15.7,2010-12-08,345081600.0
10,09/12/2010,15.65,2010-12-09,345168000.0
11,10/12/2010,15.92,2010-12-10,345254400.0
12,11/12/2010,15.79,2010-12-11,345340800.0
13,12/12/2010,15.7,2010-12-12,345427200.0
14,13/12/2010,15.61,2010-12-13,345513600.0
15,14/12/2010,15.56,2010-12-14,345600000.0
16,15/12/2010,15.56,2010-12-15,345686400.0
17,16/12/2010,15.52,2010-12-16,345772800.0
18,17/12/2010,15.46,2010-12-17,345859200.0
19,18/12/2010,15.54,2010-12-18,345945600.0
20,19/12/2010,15.51,2010-12-19,346032000.0
21,20/12/2010,15.44,2010-12-20,346118400.0
22,21/12/2010,15.52,2010-12-21,346204800.0
23,22/12/2010,15.39,2010-12-22,346291200.0
24,23/12/2010,15.44,2010-12-23,346377600.0
25,24/12/2010,15.36,2010-12-24,346464000.0
26,25/12/2010,15.36,2010-12-25,346550400.0
27,26/12/2010,15.27,2010-12-26,346636800.0
28,27/12/2010,15.3,2010-12-27,346723200.0
29,28/12/2010,15.21,2010-12-28,346809600.0
30,29/12/2010,15.2,2010-12-29,346896000.0
31,30/12/2010,15.15,2010-12-30,346982400.0
32,31/12/2010,15.12,2010-12-31,347068800.0
33,01/01/2011,15.11,2011-01-01,347155200.0
34,02/01/2011,15.06,2011-01-02,347241600.0
35,03/01/2011,15.0,2011-01-03,347328000.0
36,04/01/2011,15.07,2011-01-04,347414400.0
37,05/01/2011,15.01,2011-01-05,347500800.0
38,06/01/2011,15.02,2011-01-06,347587200.0
39,07/01/2011,14.95,2011-01-07,347673600.0
40,08/01/2011,14.94,2011-01-08,347760000.0
41,09/01/2011,14.94,2011-01-09,347846400.0
42,10/01/2011,14.9,2011-01-10,347932800.0
43,11/01/2011,14.87,2011-01-11,348019200.0
44,12/01/2011,14.8,2011-01-12,348105600.0
45,13/01/2011,14.94,2011-01-13,348192000.0
46,14/01/2011,14.86,2011-01-14,348278400.0
47,15/01/2011,14.84,2011-01-15,348364800.0
48,16/01/2011,14.82,2011-01-16,348451200.0
49,17/01/2011,14.79,2011-01-17,348537600.0
50,18/01/2011,14.81,2011-01-18,348624000.0
51,19/01/2011,14.77,2011-01-19,348710400.0
52,20/01/2011,14.87,2011-01-20,348796800.0
53,21/01/2011,14.79,2011-01-21,348883200.0
54,22/01/2011,14.74,2011-01-22,348969600.0
55,23/01/2011,14.68,2011-01-23,349056000.0
56,24/01/2011,14.8,2011-01-24,349142400.0
57,25/01/2011,14.75,2011-01-25,349228800.0
58,26/01/2011,14.74,2011-01-26,349315200.0
59,27/01/2011,14.72,2011-01-27,349401600.0
60,28/01/2011,14.73,2011-01-28,349488000.0
61,29/01/2011,14.68,2011-01-29,349574400.0
62,30/01/2011,14.66,2011-01-30,349660800.0
63,31/01/2011,14.77,2011-01-31,349747200.0
64,01/02/2011,14.79,2011-02-01,349833600.0
65,02/02/2011,14.71,2011-02-02,349920000.0
66,03/02/2011,14.7,2011-02-03,350006400.0
67,04/02/2011,14.62,2011-02-04,350092800.0
68,05/02/2011,14.6,2011-02-05,350179200.0
69,06/02/2011,14.69,2011-02-06,350265600.0
70,07/02/2011,14.65,2011-02-07,350352000.0
71,08/02/2011,14.65,2011-02-08,350438400.0
72,09/02/2011,14.65,2011-02-09,350524800.0
73,10/02/2011,14.65,2011-02-10,350611200.0
74,11/02/2011,14.65,2011-02-11,350697600.0
75,12/02/2011,14.62,2011-02-12,350784000.0
76,13/02/2011,14.57,2011-02-13,350870400.0
77,14/02/2011,14.55,2011-02-14,350956800.0
78,15/02/2011,14.61,2011-02-15,351043200.0
79,16/02/2011,14.63,2011-02-16,351129600.0
80,17/02/2011,14.67,2011-02-17,351216000.0
81,18/02/2011,14.63,2011-02-18,351302400.0
82,19/02/2011,14.56,2011-02-19,351388800.0
83,20/02/2011,14.52,2011-02-20,351475200.0
84,21/02/2011,14.5,2011-02-21,351561600.0
85,22/02/2011,14.58,2011-02-22,351648000.0
86,23/02/2011,14.47,2011-02-23,351734400.0
87,24/02/2011,14.54,2011-02-24,351820800.0
88,25/02/2011,14.48,2011-02-25,351907200.0
89,26/02/2011,14.51,2011-02-26,351993600.0
90,27/02/2011,14.47,2011-02-27,352080000.0
91,28/02/2011,14.43,2011-02-28,352166400.0
92,01/03/2011,14.44,2011-03-01,352252800.0
93,02/03/2011,14.42,2011-03-02,352339200.0
94,03/03/2011,14.44,2011-03-03,352425600.0
95,04/03/2011,14.44,2011-03-04,352512000.0
96,05/03/2011,14.38,2011-03-05,352598400.0
97,06/03/2011,14.36,2011-03-06,352684800.0
98,07/03/2011,14.32,2011-03-07,352771200.0
99,08/03/2011,14.32,2011-03-08,352857600.0
100,09/03/2011,14.34,2011-03-09,352944000.0
101,10/03/2011,14.36,2011-03-10,353030400.0
102,11/03/2011,14.32,2011-03-11,353116800.0
103,12/03/2011,14.3,2011-03-12,353203200.0
104,13/03/2011,14.38,2011-03-13,353289600.0
105,14/03/2011,14.3,2011-03-14,353376000.0
106,15/03/2011,14.33,2011-03-15,353462400.0
107,16/03/2011,14.37,2011-03-16,353548800.0
108,17/03/2011,14.42,2011-03-17,353635200.0
109,18/03/2011,14.34,2011-03-18,353721600.0
110,19/03/2011,14.37,2011-03-19,353808000.0
111,20/03/2011,14.25,2011-03-20,353894400.0
112,21/03/2011,14.33,2011-03-21,353980800.0
113,22/03/2011,14.37,2011-03-22,354067200.0
114,23/03/2011,14.31,2011-03-23,354153600.0
115,24/03/2011,14.3,2011-03-24,354240000.0
116,25/03/2011,14.36,2011-03-25,354326400.0
