# Processado em: 2025-03-12T19:33:37.006832
,data_da_medicao,niveldagua_m,date,tempo_s
0,23/11/2010,5.84,2010-11-23,343785600.0
1,24/11/2010,5.84,2010-11-24,343872000.0
2,25/11/2010,5.84,2010-11-25,343958400.0
3,26/11/2010,5.84,2010-11-26,344044800.0
4,27/11/2010,5.85,2010-11-27,344131200.0
5,28/11/2010,5.85,2010-11-28,344217600.0
6,29/11/2010,5.86,2010-11-29,344304000.0
7,30/11/2010,5.86,2010-11-30,344390400.0
8,01/12/2010,5.86,2010-12-01,344476800.0
9,02/12/2010,5.86,2010-12-02,344563200.0
10,03/12/2010,5.87,2010-12-03,344649600.0
11,04/12/2010,5.86,2010-12-04,344736000.0
12,05/12/2010,5.86,2010-12-05,344822400.0
13,06/12/2010,5.86,2010-12-06,344908800.0
14,07/12/2010,5.86,2010-12-07,344995200.0
15,08/12/2010,5.85,2010-12-08,345081600.0
16,09/12/2010,5.85,2010-12-09,345168000.0
17,10/12/2010,5.86,2010-12-10,345254400.0
18,11/12/2010,5.86,2010-12-11,345340800.0
19,12/12/2010,5.86,2010-12-12,345427200.0
20,13/12/2010,5.87,2010-12-13,345513600.0
21,14/12/2010,5.87,2010-12-14,345600000.0
22,15/12/2010,5.87,2010-12-15,345686400.0
23,16/12/2010,5.87,2010-12-16,345772800.0
24,17/12/2010,5.88,2010-12-17,345859200.0
25,18/12/2010,5.88,2010-12-18,345945600.0
26,19/12/2010,5.88,2010-12-19,346032000.0
27,20/12/2010,5.88,2010-12-20,346118400.0
28,21/12/2010,5.88,2010-12-21,346204800.0
29,22/12/2010,5.88,2010-12-22,346291200.0
30,23/12/2010,5.88,2010-12-23,346377600.0
31,24/12/2010,5.89,2010-12-24,346464000.0
32,25/12/2010,5.89,2010-12-25,346550400.0
33,26/12/2010,5.89,2010-12-26,346636800.0
34,27/12/2010,5.89,2010-12-27,346723200.0
35,28/12/2010,5.89,2010-12-28,346809600.0
36,29/12/2010,5.89,2010-12-29,346896000.0
37,30/12/2010,5.9,2010-12-30,346982400.0
38,31/12/2010,5.9,2010-12-31,347068800.0
39,01/01/2011,5.9,2011-01-01,347155200.0
40,02/01/2011,5.91,2011-01-02,347241600.0
41,03/01/2011,5.91,2011-01-03,347328000.0
42,04/01/2011,5.92,2011-01-04,347414400.0
43,05/01/2011,5.92,2011-01-05,347500800.0
44,06/01/2011,5.92,2011-01-06,347587200.0
45,07/01/2011,5.93,2011-01-07,347673600.0
46,08/01/2011,5.93,2011-01-08,347760000.0
47,09/01/2011,5.93,2011-01-09,347846400.0
48,10/01/2011,5.92,2011-01-10,347932800.0
49,11/01/2011,5.91,2011-01-11,348019200.0
50,12/01/2011,5.89,2011-01-12,348105600.0
51,13/01/2011,5.86,2011-01-13,348192000.0
