# Processado em: 2025-03-12T19:33:02.687588
,data_da_medicao,niveldagua_m,date,tempo_s
0,01/12/2010,4.06,2010-12-01,344476800.0
1,02/12/2010,4.06,2010-12-02,344563200.0
2,03/12/2010,4.07,2010-12-03,344649600.0
3,04/12/2010,4.08,2010-12-04,344736000.0
4,05/12/2010,4.11,2010-12-05,344822400.0
5,06/12/2010,4.08,2010-12-06,344908800.0
6,07/12/2010,4.08,2010-12-07,344995200.0
7,08/12/2010,3.76,2010-12-08,345081600.0
8,09/12/2010,3.55,2010-12-09,345168000.0
9,10/12/2010,3.53,2010-12-10,345254400.0
10,11/12/2010,3.33,2010-12-11,345340800.0
11,12/12/2010,3.35,2010-12-12,345427200.0
12,13/12/2010,3.37,2010-12-13,345513600.0
13,14/12/2010,3.35,2010-12-14,345600000.0
14,15/12/2010,3.39,2010-12-15,345686400.0
15,16/12/2010,3.41,2010-12-16,345772800.0
16,17/12/2010,3.42,2010-12-17,345859200.0
17,18/12/2010,3.46,2010-12-18,345945600.0
18,19/12/2010,3.5,2010-12-19,346032000.0
19,20/12/2010,3.52,2010-12-20,346118400.0
20,21/12/2010,3.47,2010-12-21,346204800.0
21,22/12/2010,3.49,2010-12-22,346291200.0
22,23/12/2010,3.5,2010-12-23,346377600.0
23,24/12/2010,3.54,2010-12-24,346464000.0
24,25/12/2010,3.55,2010-12-25,346550400.0
25,26/12/2010,3.54,2010-12-26,346636800.0
26,27/12/2010,3.57,2010-12-27,346723200.0
27,28/12/2010,3.61,2010-12-28,346809600.0
28,29/12/2010,3.63,2010-12-29,346896000.0
29,30/12/2010,3.64,2010-12-30,346982400.0
30,31/12/2010,3.66,2010-12-31,347068800.0
31,01/01/2011,3.68,2011-01-01,347155200.0
32,02/01/2011,3.66,2011-01-02,347241600.0
33,03/01/2011,3.67,2011-01-03,347328000.0
34,04/01/2011,3.7,2011-01-04,347414400.0
35,05/01/2011,3.73,2011-01-05,347500800.0
36,06/01/2011,3.75,2011-01-06,347587200.0
37,07/01/2011,3.77,2011-01-07,347673600.0
38,08/01/2011,3.79,2011-01-08,347760000.0
39,09/01/2011,3.76,2011-01-09,347846400.0
40,10/01/2011,3.77,2011-01-10,347932800.0
41,11/01/2011,3.79,2011-01-11,348019200.0
42,12/01/2011,3.77,2011-01-12,348105600.0
43,13/01/2011,3.78,2011-01-13,348192000.0
44,14/01/2011,3.81,2011-01-14,348278400.0
45,15/01/2011,3.84,2011-01-15,348364800.0
46,16/01/2011,3.85,2011-01-16,348451200.0
47,17/01/2011,3.84,2011-01-17,348537600.0
48,18/01/2011,3.85,2011-01-18,348624000.0
49,19/01/2011,3.86,2011-01-19,348710400.0
50,20/01/2011,3.87,2011-01-20,348796800.0
51,21/01/2011,3.87,2011-01-21,348883200.0
52,22/01/2011,3.89,2011-01-22,348969600.0
53,23/01/2011,3.9,2011-01-23,349056000.0
54,24/01/2011,3.89,2011-01-24,349142400.0
55,25/01/2011,3.85,2011-01-25,349228800.0
56,26/01/2011,3.81,2011-01-26,349315200.0
57,27/01/2011,3.84,2011-01-27,349401600.0
58,28/01/2011,3.9,2011-01-28,349488000.0
59,29/01/2011,3.81,2011-01-29,349574400.0
60,30/01/2011,3.8,2011-01-30,349660800.0
61,31/01/2011,3.79,2011-01-31,349747200.0
62,01/02/2011,3.81,2011-02-01,349833600.0
63,02/02/2011,3.81,2011-02-02,349920000.0
64,03/02/2011,3.81,2011-02-03,350006400.0
65,04/02/2011,3.81,2011-02-04,350092800.0
66,05/02/2011,3.83,2011-02-05,350179200.0
67,06/02/2011,3.85,2011-02-06,350265600.0
68,07/02/2011,3.84,2011-02-07,350352000.0
69,08/02/2011,3.85,2011-02-08,350438400.0
70,09/02/2011,3.76,2011-02-09,350524800.0
71,10/02/2011,3.75,2011-02-10,350611200.0
72,11/02/2011,3.6,2011-02-11,350697600.0
73,12/02/2011,3.44,2011-02-12,350784000.0
74,13/02/2011,3.26,2011-02-13,350870400.0
75,14/02/2011,2.98,2011-02-14,350956800.0
76,15/02/2011,2.99,2011-02-15,351043200.0
77,16/02/2011,3.01,2011-02-16,351129600.0
78,17/02/2011,3.05,2011-02-17,351216000.0
79,18/02/2011,3.07,2011-02-18,351302400.0
80,19/02/2011,3.08,2011-02-19,351388800.0
81,20/02/2011,3.09,2011-02-20,351475200.0
82,21/02/2011,3.1,2011-02-21,351561600.0
83,22/02/2011,3.13,2011-02-22,351648000.0
84,23/02/2011,3.14,2011-02-23,351734400.0
85,24/02/2011,3.14,2011-02-24,351820800.0
86,25/02/2011,3.13,2011-02-25,351907200.0
87,26/02/2011,3.16,2011-02-26,351993600.0
88,27/02/2011,3.18,2011-02-27,352080000.0
89,28/02/2011,3.17,2011-02-28,352166400.0
90,01/03/2011,3.18,2011-03-01,352252800.0
91,02/03/2011,3.21,2011-03-02,352339200.0
92,03/03/2011,3.22,2011-03-03,352425600.0
93,04/03/2011,3.22,2011-03-04,352512000.0
94,05/03/2011,3.26,2011-03-05,352598400.0
95,06/03/2011,3.28,2011-03-06,352684800.0
96,07/03/2011,3.27,2011-03-07,352771200.0
97,08/03/2011,3.3,2011-03-08,352857600.0
98,09/03/2011,3.32,2011-03-09,352944000.0
99,10/03/2011,3.35,2011-03-10,353030400.0
100,11/03/2011,3.38,2011-03-11,353116800.0
101,12/03/2011,3.4,2011-03-12,353203200.0
102,13/03/2011,3.42,2011-03-13,353289600.0
103,14/03/2011,3.43,2011-03-14,353376000.0
104,15/03/2011,3.46,2011-03-15,353462400.0
105,16/03/2011,3.49,2011-03-16,353548800.0
106,17/03/2011,3.52,2011-03-17,353635200.0
107,18/03/2011,3.54,2011-03-18,353721600.0
108,19/03/2011,3.56,2011-03-19,353808000.0
109,20/03/2011,3.57,2011-03-20,353894400.0
110,21/03/2011,3.56,2011-03-21,353980800.0
111,22/03/2011,3.58,2011-03-22,354067200.0
112,23/03/2011,3.58,2011-03-23,354153600.0
113,24/03/2011,3.58,2011-03-24,354240000.0
114,25/03/2011,3.59,2011-03-25,354326400.0
115,26/03/2011,3.62,2011-03-26,354412800.0
116,27/03/2011,3.65,2011-03-27,354499200.0
117,28/03/2011,3.63,2011-03-28,354585600.0
118,29/03/2011,3.5,2011-03-29,354672000.0
119,30/03/2011,3.39,2011-03-30,354758400.0
120,31/03/2011,3.17,2011-03-31,354844800.0
121,01/04/2011,3.09,2011-04-01,354931200.0
122,02/04/2011,3.1,2011-04-02,355017600.0
123,03/04/2011,3.1,2011-04-03,355104000.0
124,04/04/2011,3.1,2011-04-04,355190400.0
125,05/04/2011,3.14,2011-04-05,355276800.0
126,06/04/2011,3.16,2011-04-06,355363200.0
127,07/04/2011,3.18,2011-04-07,355449600.0
128,08/04/2011,3.21,2011-04-08,355536000.0
129,09/04/2011,3.24,2011-04-09,355622400.0
