
Id Ponto:;3500026840
Consulta em:;06/09/2024 14:58:58
Número de sequencia do nível d'agua;Data da medição;Hora da medição;Nível da água;Vazão;Bombeando;
1;01/12/2010;11:00;4,06;;N;
2;02/12/2010;04:00;4,06;;N;
3;03/12/2010;01:00;4,07;;N;
4;04/12/2010;06:00;4,08;;N;
5;05/12/2010;18:00;4,11;;N;
6;06/12/2010;11:00;4,08;;N;
7;07/12/2010;12:00;4,08;;N;
8;08/12/2010;12:00;3,76;;N;
9;09/12/2010;22:00;3,55;;N;
10;10/12/2010;12:00;3,53;;N;
11;11/12/2010;09:00;3,33;;N;
12;12/12/2010;06:00;3,35;;N;
13;13/12/2010;23:00;3,37;;N;
14;14/12/2010;06:00;3,35;;N;
15;15/12/2010;06:00;3,39;;N;
16;16/12/2010;11:00;3,41;;N;
17;17/12/2010;07:00;3,42;;N;
18;18/12/2010;17:00;3,46;;N;
19;19/12/2010;13:00;3,50;;N;
20;20/12/2010;07:00;3,52;;N;
21;21/12/2010;12:00;3,47;;N;
22;22/12/2010;09:00;3,49;;N;
23;23/12/2010;03:00;3,50;;N;
24;24/12/2010;11:00;3,54;;N;
25;25/12/2010;23:00;3,55;;N;
26;26/12/2010;18:00;3,54;;N;
27;27/12/2010;11:00;3,57;;N;
28;28/12/2010;07:00;3,61;;N;
29;29/12/2010;04:00;3,63;;N;
30;30/12/2010;10:00;3,64;;N;
31;31/12/2010;01:00;3,66;;N;
32;01/01/2011;12:00;3,68;;N;
33;02/01/2011;06:00;3,66;;N;
34;03/01/2011;12:00;3,67;;N;
35;04/01/2011;18:00;3,70;;N;
36;05/01/2011;03:00;3,73;;N;
37;06/01/2011;18:00;3,75;;N;
38;07/01/2011;08:00;3,77;;N;
39;08/01/2011;11:00;3,79;;N;
40;09/01/2011;08:00;3,76;;N;
41;10/01/2011;05:00;3,77;;N;
42;11/01/2011;13:00;3,79;;N;
43;12/01/2011;09:00;3,77;;N;
44;13/01/2011;08:00;3,78;;N;
45;14/01/2011;05:00;3,81;;N;
46;15/01/2011;00:00;3,84;;N;
47;16/01/2011;23:00;3,85;;N;
48;17/01/2011;05:00;3,84;;N;
49;18/01/2011;19:00;3,85;;N;
50;19/01/2011;19:00;3,86;;N;
51;20/01/2011;07:00;3,87;;N;
52;21/01/2011;11:00;3,87;;N;
53;22/01/2011;07:00;3,89;;N;
54;23/01/2011;21:00;3,90;;N;
55;24/01/2011;10:00;3,89;;N;
56;25/01/2011;12:00;3,85;;N;
57;26/01/2011;21:00;3,81;;N;
58;27/01/2011;12:00;3,84;;N;
59;28/01/2011;01:00;3,90;;N;
60;29/01/2011;20:00;3,81;;N;
61;30/01/2011;12:00;3,80;;N;
62;31/01/2011;08:00;3,79;;N;
63;01/02/2011;04:00;3,81;;N;
64;02/02/2011;10:00;3,81;;N;
65;03/02/2011;10:00;3,81;;N;
66;04/02/2011;10:00;3,81;;N;
67;05/02/2011;11:00;3,83;;N;
68;06/02/2011;09:00;3,85;;N;
69;07/02/2011;18:00;3,84;;N;
70;08/02/2011;07:00;3,85;;N;
71;09/02/2011;22:00;3,76;;N;
72;10/02/2011;08:00;3,75;;N;
73;11/02/2011;12:00;3,60;;N;
74;12/02/2011;12:00;3,44;;N;
75;13/02/2011;12:00;3,26;;N;
76;14/02/2011;09:00;2,98;;N;
77;15/02/2011;01:00;2,99;;N;
78;16/02/2011;11:00;3,01;;N;
79;17/02/2011;18:00;3,05;;N;
80;18/02/2011;12:00;3,07;;N;
81;19/02/2011;11:00;3,08;;N;
82;20/02/2011;10:00;3,09;;N;
83;21/02/2011;14:00;3,10;;N;
84;22/02/2011;09:00;3,13;;N;
85;23/02/2011;09:00;3,14;;N;
86;24/02/2011;22:00;3,14;;N;
87;25/02/2011;09:00;3,13;;N;
88;26/02/2011;12:00;3,16;;N;
89;27/02/2011;06:00;3,18;;N;
90;28/02/2011;04:00;3,17;;N;
91;01/03/2011;08:00;3,18;;N;
92;02/03/2011;09:00;3,21;;N;
93;03/03/2011;12:00;3,22;;N;
94;04/03/2011;10:00;3,22;;N;
95;05/03/2011;04:00;3,26;;N;
96;06/03/2011;08:00;3,28;;N;
97;07/03/2011;10:00;3,27;;N;
98;08/03/2011;10:00;3,30;;N;
