
Id Ponto:;3100020038
Consulta em:;06/09/2024 13:12:04
Número de sequencia do nível d'agua;Data da medição;Hora da medição;Nível da água;Vazão;Bombeando;
1;19/10/2011;21:00;18,56;;;
2;20/10/2011;10:00;18,58;;;
3;21/10/2011;23:00;18,59;;;
4;22/10/2011;12:00;18,60;;;
5;23/10/2011;13:00;18,60;;;
6;24/10/2011;10:00;18,62;;;
7;25/10/2011;19:00;18,63;;;
8;26/10/2011;23:00;18,65;;;
9;27/10/2011;21:00;18,66;;;
10;28/10/2011;17:00;18,66;;;
11;29/10/2011;20:00;18,68;;;
12;30/10/2011;11:00;18,69;;;
13;31/10/2011;23:00;18,70;;;
14;01/11/2011;16:00;18,72;;;
15;02/11/2011;18:00;18,73;;;
16;03/11/2011;13:00;18,74;;;
17;04/11/2011;5:00;18,74;;;
18;05/11/2011;0:00;18,75;;;
19;06/11/2011;16:00;18,77;;;
20;07/11/2011;22:00;18,78;;;
21;08/11/2011;10:00;18,80;;;
22;09/11/2011;14:00;18,81;;;
23;10/11/2011;17:00;18,83;;;
24;11/11/2011;19:00;18,84;;;
25;12/11/2011;7:00;18,86;;;
26;13/11/2011;10:00;18,86;;;
27;14/11/2011;10:00;18,88;;;
28;15/11/2011;13:00;18,88;;;
29;16/11/2011;9:00;18,91;;;
30;17/11/2011;18:00;18,93;;;
31;18/11/2011;22:00;18,97;;;
32;19/11/2011;8:00;18,96;;;
33;20/11/2011;3:00;18,98;;;
34;21/11/2011;0:00;18,98;;;
35;22/11/2011;13:00;18,98;;;
36;23/11/2011;14:00;19,00;;;
37;24/11/2011;13:00;19,02;;;
38;25/11/2011;13:00;19,03;;;
39;26/11/2011;9:00;19,04;;;
40;27/11/2011;3:00;19,03;;;
41;28/11/2011;4:00;19,06;;;
42;29/11/2011;21:00;19,06;;;
43;30/11/2011;20:00;19,06;;;
44;01/12/2011;22:00;19,08;;;
45;02/12/2011;11:00;19,08;;;
46;03/12/2011;5:00;19,09;;;
47;04/12/2011;22:00;19,10;;;
48;05/12/2011;11:00;19,11;;;
49;06/12/2011;21:00;19,12;;;
50;07/12/2011;19:00;19,12;;;
51;08/12/2011;18:00;19,13;;;
52;09/12/2011;9:00;19,18;;;
53;10/12/2011;2:00;19,32;;;
54;11/12/2011;17:00;19,33;;;
55;12/12/2011;22:00;19,34;;;
56;13/12/2011;23:00;19,35;;;
57;14/12/2011;20:00;19,35;;;
58;15/12/2011;21:00;19,37;;;
59;16/12/2011;1:00;19,37;;;
60;17/12/2011;17:00;19,37;;;
61;18/12/2011;4:00;19,38;;;
62;19/12/2011;7:00;19,39;;;
63;20/12/2011;9:00;19,41;;;
64;21/12/2011;7:00;19,42;;;
65;22/12/2011;13:00;19,42;;;
66;23/12/2011;6:00;19,43;;;
67;24/12/2011;17:00;19,45;;;
68;25/12/2011;1:00;19,45;;;
69;26/12/2011;19:00;19,45;;;
70;27/12/2011;23:00;19,46;;;
71;28/12/2011;1:00;19,47;;;
72;29/12/2011;0:00;19,48;;;
73;30/12/2011;10:00;19,48;;;
74;31/12/2011;20:00;19,49;;;
75;01/01/2012;17:00;19,49;;;
76;02/01/2012;7:00;19,50;;;
77;03/01/2012;16:00;19,52;;;
78;04/01/2012;10:00;19,52;;;
79;05/01/2012;4:00;19,52;;;
80;06/01/2012;1:00;19,53;;;
81;07/01/2012;7:00;19,53;;;
82;08/01/2012;4:00;19,53;;;
83;09/01/2012;12:00;19,53;;;
84;10/01/2012;10:00;19,53;;;
85;11/01/2012;8:00;19,53;;;
86;12/01/2012;0:00;19,53;;;
87;13/01/2012;4:00;19,52;;;
88;14/01/2012;21:00;19,52;;;
89;15/01/2012;17:00;19,51;;;
90;16/01/2012;23:00;19,51;;;
91;17/01/2012;16:00;19,51;;;
92;18/01/2012;6:00;19,51;;;
93;19/01/2012;12:00;19,51;;;
94;20/01/2012;18:00;19,51;;;
95;21/01/2012;2:00;19,51;;;
96;22/01/2012;0:00;19,51;;;
97;23/01/2012;21:00;19,50;;;
98;24/01/2012;19:00;19,51;;;
99;25/01/2012;9:00;19,50;;;
100;26/01/2012;2:00;19,50;;;
101;27/01/2012;20:00;19,50;;;
102;28/01/2012;7:00;19,50;;;
103;29/01/2012;3:00;19,49;;;
104;30/01/2012;6:00;19,49;;;
105;31/01/2012;9:00;19,48;;;
106;01/02/2012;1:00;19,48;;;
107;02/02/2012;14:00;19,48;;;
108;03/02/2012;0:00;19,49;;;
109;04/02/2012;22:00;19,48;;;
110;05/02/2012;3:00;19,47;;;
111;06/02/2012;6:00;19,47;;;
112;07/02/2012;22:00;19,47;;;
113;08/02/2012;15:00;19,48;;;
114;09/02/2012;0:00;19,47;;;
115;10/02/2012;23:00;19,48;;;
116;11/02/2012;15:00;19,49;;;
117;12/02/2012;3:00;19,47;;;
118;13/02/2012;22:00;19,46;;;
119;14/02/2012;14:00;19,44;;;
120;15/02/2012;4:00;19,43;;;
121;16/02/2012;16:00;19,43;;;
122;17/02/2012;1:00;19,42;;;
123;18/02/2012;14:00;19,42;;;
124;19/02/2012;22:00;19,41;;;
125;20/02/2012;4:00;19,40;;;
126;21/02/2012;19:00;19,40;;;
127;22/02/2012;1:00;19,40;;;
128;23/02/2012;14:00;19,39;;;
129;24/02/2012;0:00;19,39;;;
130;25/02/2012;9:00;19,38;;;
131;26/02/2012;16:00;19,38;;;
132;27/02/2012;21:00;19,38;;;
133;28/02/2012;22:00;19,38;;;
134;29/02/2012;23:00;19,36;;;
135;01/03/2012;7:00;19,37;;;
136;02/03/2012;17:00;19,37;;;
137;03/03/2012;6:00;19,38;;;
138;04/03/2012;12:00;19,37;;;
139;05/03/2012;17:00;19,38;;;
140;06/03/2012;10:00;19,38;;;
141;07/03/2012;2:00;19,38;;;
142;08/03/2012;13:00;19,37;;;
143;09/03/2012;21:00;19,39;;;
144;10/03/2012;23:00;19,38;;;
145;11/03/2012;7:00;19,37;;;
146;12/03/2012;22:00;19,38;;;
147;13/03/2012;20:00;19,39;;;
148;14/03/2012;13:00;19,39;;;
149;15/03/2012;1:00;19,40;;;
150;16/03/2012;22:00;19,40;;;
151;17/03/2012;8:00;19,40;;;
152;18/03/2012;1:00;19,40;;;
153;19/03/2012;15:00;19,40;;;
154;20/03/2012;13:00;19,40;;;
155;21/03/2012;22:00;19,41;;;
156;22/03/2012;13:00;19,41;;;
157;23/03/2012;2:00;19,41;;;
158;24/03/2012;4:00;19,42;;;
159;25/03/2012;8:00;19,43;;;
160;26/03/2012;13:00;19,43;;;
161;27/03/2012;11:00;19,44;;;
162;28/03/2012;7:00;19,44;;;
163;29/03/2012;7:00;19,45;;;
164;30/03/2012;9:00;19,46;;;
165;31/03/2012;6:00;19,46;;;
166;01/04/2012;12:00;19,46;;;
167;02/04/2012;13:00;19,46;;;
168;03/04/2012;0:00;19,47;;;
169;04/04/2012;6:00;19,48;;;
170;05/04/2012;8:00;19,47;;;
171;06/04/2012;19:00;19,41;;;
172;07/04/2012;10:00;19,36;;;
173;08/04/2012;23:00;19,36;;;
174;09/04/2012;8:00;19,36;;;
175;10/04/2012;7:00;19,37;;;
176;11/04/2012;19:00;19,37;;;
177;12/04/2012;6:00;19,37;;;
178;13/04/2012;19:00;19,38;;;
179;14/04/2012;12:00;19,38;;;
180;15/04/2012;1:00;19,39;;;
181;16/04/2012;14:00;19,40;;;
182;17/04/2012;21:00;19,40;;;
183;18/04/2012;23:00;19,41;;;
184;19/04/2012;16:00;19,42;;;
185;20/04/2012;11:00;19,41;;;
186;21/04/2012;1:00;19,41;;;
