
Id Ponto:;3500026832
Consulta em:;06/09/2024 14:45:03
Número de sequencia do nível d'agua;Data da medição;Hora da medição;Nível da água;Vazão;Bombeando;
1;04/12/2010;20:00;23,24;;N;
2;05/12/2010;12:00;23,23;;N;
3;06/12/2010;04:00;23,24;;N;
4;07/12/2010;13:00;23,24;;N;
5;08/12/2010;15:00;23,25;;N;
6;09/12/2010;18:00;23,25;;N;
7;10/12/2010;01:00;23,27;;N;
8;11/12/2010;13:00;23,27;;N;
9;12/12/2010;00:00;23,28;;N;
10;13/12/2010;10:00;23,29;;N;
11;14/12/2010;17:00;23,30;;N;
12;15/12/2010;19:00;23,31;;N;
13;16/12/2010;07:00;23,32;;N;
14;17/12/2010;00:00;23,32;;N;
15;18/12/2010;02:00;23,33;;N;
16;19/12/2010;04:00;23,34;;N;
17;20/12/2010;06:00;23,35;;N;
18;21/12/2010;13:00;23,35;;N;
19;22/12/2010;14:00;23,35;;N;
20;23/12/2010;01:00;23,36;;N;
21;24/12/2010;15:00;23,37;;N;
22;25/12/2010;20:00;23,37;;N;
23;26/12/2010;15:00;23,38;;N;
24;27/12/2010;03:00;23,39;;N;
25;28/12/2010;19:00;23,39;;N;
26;29/12/2010;06:00;23,40;;N;
27;30/12/2010;06:00;23,41;;N;
28;31/12/2010;02:00;23,42;;N;
29;01/01/2011;13:00;23,42;;N;
30;02/01/2011;00:00;23,43;;N;
31;03/01/2011;06:00;23,43;;N;
32;04/01/2011;12:00;23,44;;N;
33;05/01/2011;19:00;23,45;;N;
34;06/01/2011;05:00;23,46;;N;
35;07/01/2011;19:00;23,46;;N;
36;08/01/2011;05:00;23,47;;N;
37;09/01/2011;08:00;23,47;;N;
38;10/01/2011;12:00;23,47;;N;
39;11/01/2011;17:00;23,47;;N;
40;12/01/2011;17:00;23,48;;N;
41;13/01/2011;15:00;23,49;;N;
42;14/01/2011;14:00;23,50;;N;
43;15/01/2011;14:00;23,50;;N;
44;16/01/2011;00:00;23,51;;N;
45;17/01/2011;20:00;23,52;;N;
46;18/01/2011;05:00;23,52;;N;
47;19/01/2011;12:00;23,52;;N;
48;20/01/2011;12:00;23,53;;N;
49;21/01/2011;06:00;23,54;;N;
50;22/01/2011;05:00;23,55;;N;
51;23/01/2011;13:00;23,55;;N;
52;24/01/2011;00:00;23,56;;N;
53;25/01/2011;05:00;23,56;;N;
54;26/01/2011;01:00;23,57;;N;
55;27/01/2011;02:00;23,57;;N;
56;28/01/2011;19:00;23,57;;N;
57;29/01/2011;20:00;23,58;;N;
58;30/01/2011;14:00;23,58;;N;
59;31/01/2011;19:00;23,58;;N;
60;01/02/2011;06:00;23,60;;N;
61;02/02/2011;12:00;23,60;;N;
62;03/02/2011;17:00;23,60;;N;
63;04/02/2011;20:00;23,60;;N;
64;05/02/2011;00:00;23,61;;N;
65;06/02/2011;00:00;23,62;;N;
66;07/02/2011;20:00;23,62;;N;
67;08/02/2011;22:00;23,62;;N;
68;09/02/2011;07:00;23,62;;N;
69;10/02/2011;19:00;23,62;;N;
70;11/02/2011;14:00;23,63;;N;
71;12/02/2011;02:00;23,64;;N;
72;13/02/2011;01:00;23,64;;N;
73;14/02/2011;06:00;23,64;;N;
74;15/02/2011;14:00;23,64;;N;
75;16/02/2011;07:00;23,65;;N;
76;17/02/2011;14:00;23,65;;N;
77;18/02/2011;20:00;23,65;;N;
78;19/02/2011;04:00;23,66;;N;
79;20/02/2011;06:00;23,66;;N;
80;21/02/2011;20:00;23,66;;N;
81;22/02/2011;06:00;23,66;;N;
82;23/02/2011;13:00;23,65;;N;
83;24/02/2011;13:00;23,66;;N;
84;25/02/2011;02:00;23,67;;N;
85;26/02/2011;20:00;23,66;;N;
86;27/02/2011;18:00;23,66;;N;
87;28/02/2011;06:00;23,67;;N;
88;01/03/2011;01:00;23,67;;N;
89;02/03/2011;06:00;23,67;;N;
90;03/03/2011;19:00;23,67;;N;
91;04/03/2011;18:00;23,67;;N;
92;05/03/2011;07:00;23,67;;N;
93;06/03/2011;19:00;23,66;;N;
94;07/03/2011;01:00;23,67;;N;
95;08/03/2011;05:00;23,67;;N;
96;09/03/2011;20:00;23,66;;N;
97;10/03/2011;19:00;23,66;;N;
98;11/03/2011;07:00;23,66;;N;
99;12/03/2011;04:00;23,66;;N;
100;13/03/2011;13:00;23,65;;N;
101;14/03/2011;19:00;23,65;;N;
102;15/03/2011;06:00;23,67;;N;
103;16/03/2011;13:00;23,67;;N;
104;17/03/2011;06:00;23,66;;N;
105;18/03/2011;07:00;23,66;;N;
106;19/03/2011;06:00;23,66;;N;
107;20/03/2011;05:00;23,67;;N;
108;21/03/2011;13:00;23,66;;N;
109;22/03/2011;13:00;23,66;;N;
110;23/03/2011;20:00;23,66;;N;
111;24/03/2011;20:00;23,66;;N;
112;25/03/2011;03:00;23,66;;N;
113;26/03/2011;00:00;23,66;;N;
114;27/03/2011;04:00;23,66;;N;
115;28/03/2011;18:00;23,66;;N;
116;29/03/2011;06:00;23,66;;N;
117;30/03/2011;06:00;23,66;;N;
118;31/03/2011;05:00;23,66;;N;
119;01/04/2011;00:00;23,66;;N;
120;02/04/2011;06:00;23,65;;N;
121;03/04/2011;01:00;23,65;;N;
122;04/04/2011;20:00;23,64;;N;
123;05/04/2011;00:00;23,66;;N;
124;06/04/2011;05:00;23,66;;N;
125;07/04/2011;02:00;23,66;;N;
126;08/04/2011;06:00;23,66;;N;
127;09/04/2011;05:00;23,65;;N;
128;10/04/2011;04:00;23,64;;N;
129;11/04/2011;19:00;23,63;;N;
130;12/04/2011;21:00;23,62;;N;
131;13/04/2011;06:00;23,63;;N;
132;14/04/2011;15:00;23,63;;N;
