# Processado em: 2025-02-24T19:06:09.433959
,data_da_medicao,niveldagua_m,date,tempo_s
0,30/07/2011,18.6,2011-07-30,365299200.0
1,31/07/2011,18.61,2011-07-31,365385600.0
2,01/08/2011,18.6,2011-08-01,365472000.0
3,02/08/2011,18.62,2011-08-02,365558400.0
4,03/08/2011,18.67,2011-08-03,365644800.0
5,04/08/2011,18.7,2011-08-04,365731200.0
6,05/08/2011,18.68,2011-08-05,365817600.0
7,06/08/2011,18.68,2011-08-06,365904000.0
8,07/08/2011,18.68,2011-08-07,365990400.0
9,08/08/2011,18.68,2011-08-08,366076800.0
10,09/08/2011,18.68,2011-08-09,366163200.0
11,10/08/2011,18.7,2011-08-10,366249600.0
12,11/08/2011,18.71,2011-08-11,366336000.0
13,12/08/2011,18.71,2011-08-12,366422400.0
14,13/08/2011,18.72,2011-08-13,366508800.0
15,14/08/2011,18.73,2011-08-14,366595200.0
16,15/08/2011,18.74,2011-08-15,366681600.0
17,16/08/2011,18.75,2011-08-16,366768000.0
18,17/08/2011,18.75,2011-08-17,366854400.0
19,18/08/2011,18.74,2011-08-18,366940800.0
20,19/08/2011,18.74,2011-08-19,367027200.0
21,20/08/2011,18.79,2011-08-20,367113600.0
22,21/08/2011,18.83,2011-08-21,367200000.0
23,22/08/2011,18.82,2011-08-22,367286400.0
24,23/08/2011,18.81,2011-08-23,367372800.0
25,24/08/2011,18.82,2011-08-24,367459200.0
26,25/08/2011,18.83,2011-08-25,367545600.0
27,26/08/2011,18.84,2011-08-26,367632000.0
28,27/08/2011,18.84,2011-08-27,367718400.0
29,28/08/2011,18.84,2011-08-28,367804800.0
30,29/08/2011,18.85,2011-08-29,367891200.0
31,30/08/2011,18.86,2011-08-30,367977600.0
32,31/08/2011,18.91,2011-08-31,368064000.0
33,01/09/2011,18.91,2011-09-01,368150400.0
34,02/09/2011,18.92,2011-09-02,368236800.0
35,03/09/2011,18.91,2011-09-03,368323200.0
36,04/09/2011,18.91,2011-09-04,368409600.0
37,05/09/2011,18.92,2011-09-05,368496000.0
38,06/09/2011,18.92,2011-09-06,368582400.0
39,07/09/2011,18.93,2011-09-07,368668800.0
40,08/09/2011,18.93,2011-09-08,368755200.0
41,09/09/2011,18.95,2011-09-09,368841600.0
42,10/09/2011,18.97,2011-09-10,368928000.0
43,11/09/2011,19.0,2011-09-11,369014400.0
44,12/09/2011,19.0,2011-09-12,369100800.0
45,13/09/2011,19.0,2011-09-13,369187200.0
46,14/09/2011,19.02,2011-09-14,369273600.0
47,15/09/2011,19.04,2011-09-15,369360000.0
48,16/09/2011,19.04,2011-09-16,369446400.0
49,17/09/2011,19.05,2011-09-17,369532800.0
50,18/09/2011,19.06,2011-09-18,369619200.0
51,19/09/2011,19.05,2011-09-19,369705600.0
52,20/09/2011,19.06,2011-09-20,369792000.0
53,21/09/2011,19.07,2011-09-21,369878400.0
54,22/09/2011,19.08,2011-09-22,369964800.0
55,23/09/2011,19.09,2011-09-23,370051200.0
56,24/09/2011,19.12,2011-09-24,370137600.0
57,25/09/2011,19.13,2011-09-25,370224000.0
58,26/09/2011,19.13,2011-09-26,370310400.0
59,27/09/2011,19.13,2011-09-27,370396800.0
60,28/09/2011,19.14,2011-09-28,370483200.0
61,29/09/2011,19.14,2011-09-29,370569600.0
62,30/09/2011,19.15,2011-09-30,370656000.0
63,01/10/2011,19.15,2011-10-01,370742400.0
64,02/10/2011,19.17,2011-10-02,370828800.0
65,03/10/2011,19.2,2011-10-03,370915200.0
66,04/10/2011,19.21,2011-10-04,371001600.0
67,05/10/2011,19.21,2011-10-05,371088000.0
68,06/10/2011,19.22,2011-10-06,371174400.0
69,07/10/2011,19.23,2011-10-07,371260800.0
70,08/10/2011,19.23,2011-10-08,371347200.0
71,09/10/2011,19.24,2011-10-09,371433600.0
72,10/10/2011,19.24,2011-10-10,371520000.0
73,11/10/2011,19.26,2011-10-11,371606400.0
74,12/10/2011,19.27,2011-10-12,371692800.0
75,13/10/2011,19.27,2011-10-13,371779200.0
76,14/10/2011,19.29,2011-10-14,371865600.0
77,15/10/2011,19.29,2011-10-15,371952000.0
78,16/10/2011,19.3,2011-10-16,372038400.0
79,17/10/2011,19.33,2011-10-17,372124800.0
80,18/10/2011,19.35,2011-10-18,372211200.0
81,19/10/2011,19.37,2011-10-19,372297600.0
82,20/10/2011,19.37,2011-10-20,372384000.0
83,21/10/2011,19.38,2011-10-21,372470400.0
84,22/10/2011,19.39,2011-10-22,372556800.0
85,23/10/2011,19.41,2011-10-23,372643200.0
86,24/10/2011,19.39,2011-10-24,372729600.0
87,25/10/2011,19.39,2011-10-25,372816000.0
88,26/10/2011,19.4,2011-10-26,372902400.0
89,27/10/2011,19.42,2011-10-27,372988800.0
90,28/10/2011,19.43,2011-10-28,373075200.0
91,29/10/2011,19.43,2011-10-29,373161600.0
92,30/10/2011,19.45,2011-10-30,373248000.0
93,31/10/2011,19.47,2011-10-31,373334400.0
94,01/11/2011,19.5,2011-11-01,373420800.0
95,02/11/2011,19.51,2011-11-02,373507200.0
96,03/11/2011,19.51,2011-11-03,373593600.0
97,04/11/2011,19.51,2011-11-04,373680000.0
98,05/11/2011,19.51,2011-11-05,373766400.0
99,06/11/2011,19.51,2011-11-06,373852800.0
100,07/11/2011,19.52,2011-11-07,373939200.0
101,08/11/2011,19.53,2011-11-08,374025600.0
102,09/11/2011,19.55,2011-11-09,374112000.0
103,10/11/2011,19.55,2011-11-10,374198400.0
104,11/11/2011,19.56,2011-11-11,374284800.0
105,12/11/2011,19.58,2011-11-12,374371200.0
106,13/11/2011,19.58,2011-11-13,374457600.0
107,14/11/2011,19.58,2011-11-14,374544000.0
108,15/11/2011,19.57,2011-11-15,374630400.0
109,16/11/2011,19.62,2011-11-16,374716800.0
110,17/11/2011,19.63,2011-11-17,374803200.0
111,18/11/2011,19.64,2011-11-18,374889600.0
112,19/11/2011,19.65,2011-11-19,374976000.0
113,20/11/2011,19.65,2011-11-20,375062400.0
114,21/11/2011,19.65,2011-11-21,375148800.0
115,22/11/2011,19.65,2011-11-22,375235200.0
116,23/11/2011,19.68,2011-11-23,375321600.0
117,24/11/2011,19.69,2011-11-24,375408000.0
118,25/11/2011,19.69,2011-11-25,375494400.0
119,26/11/2011,19.7,2011-11-26,375580800.0
120,27/11/2011,19.71,2011-11-27,375667200.0
121,28/11/2011,19.71,2011-11-28,375753600.0
122,29/11/2011,19.72,2011-11-29,375840000.0
123,30/11/2011,19.71,2011-11-30,375926400.0
124,01/12/2011,19.73,2011-12-01,376012800.0
125,02/12/2011,19.74,2011-12-02,376099200.0
126,03/12/2011,19.75,2011-12-03,376185600.0
127,04/12/2011,19.76,2011-12-04,376272000.0
128,05/12/2011,19.77,2011-12-05,376358400.0
129,06/12/2011,19.78,2011-12-06,376444800.0
130,07/12/2011,19.78,2011-12-07,376531200.0
131,08/12/2011,19.78,2011-12-08,376617600.0
132,09/12/2011,19.78,2011-12-09,376704000.0
133,10/12/2011,19.79,2011-12-10,376790400.0
134,11/12/2011,19.81,2011-12-11,376876800.0
135,12/12/2011,19.81,2011-12-12,376963200.0
136,13/12/2011,19.82,2011-12-13,377049600.0
