
Id Ponto:;3100020235
Consulta em:;06/09/2024 14:22:14
Número de sequencia do nível d'agua;Data da medição;Hora da medição;Nível da água;Vazão;Bombeando;
1;11/07/2012;19:00;8,45;;N;
2;12/07/2012;2:00;8,46;;N;
3;13/07/2012;7:00;8,47;;N;
4;14/07/2012;6:00;8,48;;N;
5;15/07/2012;11:00;8,49;;N;
6;16/07/2012;3:00;8,50;;N;
7;17/07/2012;18:00;8,51;;N;
8;18/07/2012;13:00;8,53;;N;
9;19/07/2012;5:00;8,54;;N;
10;20/07/2012;0:00;8,55;;N;
11;21/07/2012;5:00;8,55;;N;
12;22/07/2012;12:00;8,56;;N;
13;23/07/2012;18:00;8,58;;N;
14;24/07/2012;18:00;8,59;;N;
15;25/07/2012;10:00;8,60;;N;
16;26/07/2012;1:00;8,62;;N;
17;27/07/2012;0:00;8,63;;N;
18;28/07/2012;18:00;8,65;;N;
19;29/07/2012;3:00;8,65;;N;
20;30/07/2012;10:00;8,67;;N;
21;31/07/2012;7:00;8,68;;N;
22;01/08/2012;11:00;8,69;;N;
23;02/08/2012;1:00;8,71;;N;
24;03/08/2012;3:00;8,72;;N;
25;04/08/2012;11:00;8,73;;N;
26;05/08/2012;3:00;8,74;;N;
27;06/08/2012;4:00;8,76;;N;
28;07/08/2012;4:00;8,77;;N;
29;08/08/2012;2:00;8,78;;N;
30;09/08/2012;1:00;8,79;;N;
31;10/08/2012;11:00;8,80;;N;
32;11/08/2012;11:00;8,82;;N;
33;12/08/2012;9:00;8,83;;N;
34;13/08/2012;0:00;8,85;;N;
35;14/08/2012;0:00;8,86;;N;
36;15/08/2012;18:00;8,87;;N;
37;16/08/2012;1:00;8,88;;N;
38;17/08/2012;19:00;8,89;;N;
39;18/08/2012;6:00;8,91;;N;
40;19/08/2012;1:00;8,92;;N;
41;20/08/2012;10:00;8,93;;N;
42;21/08/2012;5:00;8,94;;N;
43;22/08/2012;0:00;8,96;;N;
44;23/08/2012;17:00;8,97;;N;
45;24/08/2012;12:00;8,98;;N;
46;25/08/2012;7:00;8,99;;N;
47;26/08/2012;6:00;9,01;;N;
48;27/08/2012;9:00;9,02;;N;
49;28/08/2012;17:00;9,03;;N;
50;29/08/2012;18:00;9,04;;N;
51;30/08/2012;2:00;9,05;;N;
52;31/08/2012;4:00;9,06;;N;
53;01/09/2012;2:00;9,07;;N;
54;02/09/2012;20:00;9,08;;N;
55;03/09/2012;1:00;9,10;;N;
56;04/09/2012;5:00;9,11;;N;
57;05/09/2012;18:00;9,12;;N;
58;06/09/2012;21:00;9,13;;N;
59;07/09/2012;2:00;9,14;;N;
60;08/09/2012;20:00;9,15;;N;
61;09/09/2012;1:00;9,17;;N;
62;10/09/2012;6:00;9,18;;N;
63;11/09/2012;11:00;9,18;;N;
64;12/09/2012;2:00;9,20;;N;
65;13/09/2012;3:00;9,21;;N;
66;14/09/2012;4:00;9,22;;N;
67;15/09/2012;12:00;9,24;;N;
68;16/09/2012;11:00;9,25;;N;
69;17/09/2012;4:00;9,26;;N;
70;18/09/2012;3:00;9,27;;N;
71;19/09/2012;9:00;9,28;;N;
72;20/09/2012;4:00;9,30;;N;
73;21/09/2012;5:00;9,31;;N;
74;22/09/2012;3:00;9,32;;N;
75;23/09/2012;10:00;9,32;;N;
76;24/09/2012;18:00;9,33;;N;
77;25/09/2012;8:00;9,34;;N;
78;26/09/2012;11:00;9,34;;N;
79;27/09/2012;1:00;9,35;;N;
80;28/09/2012;5:00;9,35;;N;
81;29/09/2012;0:00;9,36;;N;
82;30/09/2012;6:00;9,36;;N;
83;01/10/2012;3:00;9,37;;N;
84;02/10/2012;2:00;9,37;;N;
85;03/10/2012;5:00;9,38;;N;
86;04/10/2012;22:00;9,39;;N;
