,Ponto,Lat_rimas,Lon_rimas,lat,lon,TWS_tavg,GWS_tavg,SoilMoist_RZ_tavg,SoilMoist_S_tavg,CanopInt_tavg,distancia_gldas,date,niveldagua_m
273,5200006103,-16.469444,-54.680278,-16.375,-54.625,1851.8666,1461.7976,389.86093,7.950909,0.20797183,0.10943183458208132,2011-03-29,-20.84
274,5200006103,-16.469444,-54.680278,-16.375,-54.625,1847.4517,1459.967,387.2461,8.161053,0.2384788,0.10943183458208132,2011-04-01,-20.78
275,5200006103,-16.469444,-54.680278,-16.375,-54.625,1859.0718,1464.2628,394.52097,8.331358,0.28794977,0.10943183458208132,2011-04-04,-20.52
276,5200006103,-16.469444,-54.680278,-16.375,-54.625,1860.1577,1469.2733,390.8111,7.7360086,0.07330835,0.10943183458208132,2011-04-07,-20.39
277,5200006103,-16.469444,-54.680278,-16.375,-54.625,1842.9376,1462.1053,380.76978,7.577165,0.06252254,0.10943183458208132,2011-04-10,-20.19
278,5200006103,-16.469444,-54.680278,-16.375,-54.625,1842.4807,1456.4075,385.9399,7.885634,0.13324246,0.10943183458208132,2011-04-13,-19.97
279,5200006103,-16.469444,-54.680278,-16.375,-54.625,1830.9429,1451.2249,379.6703,7.556139,0.04774736,0.10943183458208132,2011-04-16,-19.79
280,5200006103,-16.469444,-54.680278,-16.375,-54.625,1811.7343,1440.6868,371.04364,7.386119,0.0038877844,0.10943183458208132,2011-04-19,-19.59
281,5200006103,-16.469444,-54.680278,-16.375,-54.625,1795.2839,1429.5679,365.71255,7.2467046,0.003531223,0.10943183458208132,2011-04-22,-19.45
282,5200006103,-16.469444,-54.680278,-16.375,-54.625,1778.4579,1417.2622,361.19217,7.216423,0.0035373634,0.10943183458208132,2011-04-25,-19.34
283,5200006103,-16.469444,-54.680278,-16.375,-54.625,1767.2014,1405.8047,361.30838,7.272579,0.08837893,0.10943183458208132,2011-04-28,-19.29
284,5200006103,-16.469444,-54.680278,-16.375,-54.625,1757.0055,1395.9843,360.93362,7.592836,0.08760265,0.10943183458208132,2011-05-01,-19.27
285,5200006103,-16.469444,-54.680278,-16.375,-54.625,1752.278,1389.7977,362.47583,7.233677,0.0043786755,0.10943183458208132,2011-05-04,-19.24
286,5200006103,-16.469444,-54.680278,-16.375,-54.625,1740.2197,1382.688,357.52545,7.100149,0.006404074,0.10943183458208132,2011-05-07,-19.23
287,5200006103,-16.469444,-54.680278,-16.375,-54.625,1726.1593,1374.564,351.59256,6.993616,0.0027517844,0.10943183458208132,2011-05-10,-19.19
288,5200006103,-16.469444,-54.680278,-16.375,-54.625,1713.4194,1365.9976,347.4204,6.9080935,0.001480616,0.10943183458208132,2011-05-13,-19.16
289,5200006103,-16.469444,-54.680278,-16.375,-54.625,1701.4193,1357.2498,344.16202,6.8360066,0.007547868,0.10943183458208132,2011-05-16,-19.15
290,5200006103,-16.469444,-54.680278,-16.375,-54.625,1691.2455,1348.8518,342.38358,6.819749,0.010071141,0.10943183458208132,2011-05-19,-19.1
291,5200006103,-16.469444,-54.680278,-16.375,-54.625,1678.651,1340.6307,338.0177,6.6546926,0.0026242207,0.10943183458208132,2011-05-22,-19.03
292,5200006103,-16.469444,-54.680278,-16.375,-54.625,1664.8127,1331.6461,333.16556,6.595892,0.0010594971,0.10943183458208132,2011-05-25,-19.02
293,5200006103,-16.469444,-54.680278,-16.375,-54.625,1653.8527,1323.1355,330.71317,6.576114,0.003984977,0.10943183458208132,2011-05-28,-19.06
294,5200006103,-16.469444,-54.680278,-16.375,-54.625,1643.3131,1314.6116,328.69986,6.5100813,0.0017517343,0.10943183458208132,2011-05-31,-19.06
295,5200006103,-16.469444,-54.680278,-16.375,-54.625,1632.7426,1306.4904,326.24997,6.4530764,0.0022061486,0.10943183458208132,2011-06-03,-19.05
296,5200006103,-16.469444,-54.680278,-16.375,-54.625,1620.7814,1298.3048,322.4758,6.3308277,0.0007215512,0.10943183458208132,2011-06-06,-19.03
297,5200006103,-16.469444,-54.680278,-16.375,-54.625,1611.2212,1290.3114,320.89218,6.674331,0.017589279,0.10943183458208132,2011-06-09,-19.01
298,5200006103,-16.469444,-54.680278,-16.375,-54.625,1611.3804,1284.3779,326.99475,6.4856215,0.007681331,0.10943183458208132,2011-06-12,-18.99
299,5200006103,-16.469444,-54.680278,-16.375,-54.625,1600.1527,1278.9781,321.17383,6.2613516,0.0007080154,0.10943183458208132,2011-06-15,-18.98
300,5200006103,-16.469444,-54.680278,-16.375,-54.625,1589.0334,1272.4257,316.60748,6.115792,0.00034810853,0.10943183458208132,2011-06-18,-18.97
301,5200006103,-16.469444,-54.680278,-16.375,-54.625,1576.2328,1264.9907,311.24194,5.986409,0.00018016639,0.10943183458208132,2011-06-21,-18.96
302,5200006103,-16.469444,-54.680278,-16.375,-54.625,1567.3871,1258.1943,309.19257,6.006717,0.0001841037,0.10943183458208132,2011-06-24,-18.96
303,5200006103,-16.469444,-54.680278,-16.375,-54.625,1562.0922,1251.5154,310.57257,6.08462,0.0041522468,0.10943183458208132,2011-06-27,-18.96
304,5200006103,-16.469444,-54.680278,-16.375,-54.625,1556.0441,1245.6984,310.34357,6.029148,0.0020290138,0.10943183458208132,2011-06-30,-18.94
305,5200006103,-16.469444,-54.680278,-16.375,-54.625,1548.9232,1239.881,309.0357,6.0990953,0.006514431,0.10943183458208132,2011-07-03,-19.04
306,5200006103,-16.469444,-54.680278,-16.375,-54.625,1544.4225,1234.5237,309.8963,6.0622196,0.0024787341,0.10943183458208132,2011-07-06,-19.01
307,5200006103,-16.469444,-54.680278,-16.375,-54.625,1537.4292,1229.4606,307.96786,5.9622154,0.0007701539,0.10943183458208132,2011-07-09,-19.04
308,5200006103,-16.469444,-54.680278,-16.375,-54.625,1529.0819,1224.3419,304.73972,5.8047743,0.0002348007,0.10943183458208132,2011-07-12,-19.07
309,5200006103,-16.469444,-54.680278,-16.375,-54.625,1520.4685,1219.0321,301.43622,5.649969,0.00011916119,0.10943183458208132,2011-07-15,-19.07
310,5200006103,-16.469444,-54.680278,-16.375,-54.625,1512.9481,1213.6455,299.30246,5.589392,7.738585e-05,0.10943183458208132,2011-07-18,-19.11
311,5200006103,-16.469444,-54.680278,-16.375,-54.625,1505.9467,1208.345,297.60162,5.4725904,5.7631165e-05,0.10943183458208132,2011-07-21,-19.15
312,5200006103,-16.469444,-54.680278,-16.375,-54.625,1500.2328,1203.1831,297.04922,5.5180197,0.00047411316,0.10943183458208132,2011-07-24,-19.17
313,5200006103,-16.469444,-54.680278,-16.375,-54.625,1493.5454,1198.2262,295.31903,5.4149795,0.00011713574,0.10943183458208132,2011-07-27,-19.15
314,5200006103,-16.469444,-54.680278,-16.375,-54.625,1486.9368,1193.3345,293.60214,5.326869,6.293104e-05,0.10943183458208132,2011-07-30,-19.15
315,5200006103,-16.469444,-54.680278,-16.375,-54.625,1480.3265,1188.3235,292.00308,5.395932,4.1890846e-05,0.10943183458208132,2011-08-02,-19.19
316,5200006103,-16.469444,-54.680278,-16.375,-54.625,1476.8535,1183.395,293.45798,5.4145017,0.00043419158,0.10943183458208132,2011-08-05,-19.14
317,5200006103,-16.469444,-54.680278,-16.375,-54.625,1469.9163,1178.7336,291.1825,5.2031226,9.7598626e-05,0.10943183458208132,2011-08-08,-19.1
318,5200006103,-16.469444,-54.680278,-16.375,-54.625,1463.2239,1174.0443,289.17953,5.1701555,5.6561206e-05,0.10943183458208132,2011-08-11,-19.1
319,5200006103,-16.469444,-54.680278,-16.375,-54.625,1455.7515,1169.3442,286.40717,5.048651,3.6326855e-05,0.10943183458208132,2011-08-14,-19.12
320,5200006103,-16.469444,-54.680278,-16.375,-54.625,1448.5835,1164.5872,283.9963,5.0014744,2.5505735e-05,0.10943183458208132,2011-08-17,-19.13
321,5200006103,-16.469444,-54.680278,-16.375,-54.625,1442.0587,1159.8096,282.24088,5.253908,0.008272383,0.10943183458208132,2011-08-20,-19.17
322,5200006103,-16.469444,-54.680278,-16.375,-54.625,1437.9604,1155.2006,282.75983,5.2378836,0.00016328791,0.10943183458208132,2011-08-23,-19.11
323,5200006103,-16.469444,-54.680278,-16.375,-54.625,1432.1279,1150.7861,281.3417,4.9430695,6.5266504e-05,0.10943183458208132,2011-08-26,-19.07
324,5200006103,-16.469444,-54.680278,-16.375,-54.625,1424.8687,1146.2698,278.59888,4.641586,3.28693e-05,0.10943183458208132,2011-08-29,-19.1
325,5200006103,-16.469444,-54.680278,-16.375,-54.625,1419.5159,1141.9838,277.53073,4.6569557,0.0013323625,0.10943183458208132,2011-09-01,-19.01
326,5200006103,-16.469444,-54.680278,-16.375,-54.625,1414.2089,1138.0415,276.1674,3.9107542,5.2642223e-05,0.10943183458208132,2011-09-04,-19.06
327,5200006103,-16.469444,-54.680278,-16.375,-54.625,1409.9016,1134.2035,275.69815,3.7241046,4.6974743e-05,0.10943183458208132,2011-09-07,-19.07
328,5200006103,-16.469444,-54.680278,-16.375,-54.625,1406.4785,1130.4905,275.98514,4.072996,0.0029256155,0.10943183458208132,2011-09-10,-19.1
329,5200006103,-16.469444,-54.680278,-16.375,-54.625,1403.1492,1126.9252,276.22015,4.2449293,0.0037252414,0.10943183458208132,2011-09-13,-19.12
330,5200006103,-16.469444,-54.680278,-16.375,-54.625,1399.2771,1123.509,275.76767,3.888959,0.0003064799,0.10943183458208132,2011-09-16,-19.08
331,5200006103,-16.469444,-54.680278,-16.375,-54.625,1395.4839,1120.215,275.2689,3.5798197,3.9728275e-05,0.10943183458208132,2011-09-19,-19.12
332,5200006103,-16.469444,-54.680278,-16.375,-54.625,1392.3192,1117.0345,275.28412,3.6577573,0.00067078497,0.10943183458208132,2011-09-22,-19.09
333,5200006103,-16.469444,-54.680278,-16.375,-54.625,1389.2894,1113.9658,275.32147,3.7463267,0.0021975492,0.10943183458208132,2011-09-25,-19.13
334,5200006103,-16.469444,-54.680278,-16.375,-54.625,1386.2202,1111.0022,275.21484,3.677492,0.003203968,0.10943183458208132,2011-09-28,-19.15
335,5200006103,-16.469444,-54.680278,-16.375,-54.625,1384.0092,1108.1157,275.8869,4.291501,0.0066416906,0.10943183458208132,2011-10-01,-19.13
336,5200006103,-16.469444,-54.680278,-16.375,-54.625,1381.657,1105.1538,276.50003,4.3787255,0.0031616043,0.10943183458208132,2011-10-04,-19.13
337,5200006103,-16.469444,-54.680278,-16.375,-54.625,1379.8176,1102.3132,277.4978,4.98623,0.006546404,0.10943183458208132,2011-10-07,-19.15
338,5200006103,-16.469444,-54.680278,-16.375,-54.625,1379.9542,1099.5018,280.44016,6.1428075,0.012245508,0.10943183458208132,2011-10-10,-19.15
339,5200006103,-16.469444,-54.680278,-16.375,-54.625,1389.302,1097.3777,291.9163,5.863899,0.008029446,0.10943183458208132,2011-10-13,-19.14
340,5200006103,-16.469444,-54.680278,-16.375,-54.625,1411.4751,1097.4579,313.95065,7.0592566,0.066498496,0.10943183458208132,2011-10-16,-19.18
341,5200006103,-16.469444,-54.680278,-16.375,-54.625,1406.5778,1100.1395,306.4311,5.845948,0.0071709855,0.10943183458208132,2011-10-19,-19.2
342,5200006103,-16.469444,-54.680278,-16.375,-54.625,1404.99,1099.5164,305.4143,6.620546,0.059377387,0.10943183458208132,2011-10-22,-19.16
343,5200006103,-16.469444,-54.680278,-16.375,-54.625,1406.6917,1099.9929,306.68365,6.6056933,0.015102576,0.10943183458208132,2011-10-25,-19.12
344,5200006103,-16.469444,-54.680278,-16.375,-54.625,1409.4225,1101.3798,308.01987,6.01991,0.022857724,0.10943183458208132,2011-10-28,-19.09
345,5200006103,-16.469444,-54.680278,-16.375,-54.625,1420.3412,1102.512,317.70953,6.979785,0.11959815,0.10943183458208132,2011-10-31,-19.22
346,5200006103,-16.469444,-54.680278,-16.375,-54.625,1412.0066,1105.8722,306.11493,5.89291,0.019395921,0.10943183458208132,2011-11-03,-19.22
347,5200006103,-16.469444,-54.680278,-16.375,-54.625,1409.6584,1105.7042,303.93045,6.5396433,0.023827503,0.10943183458208132,2011-11-06,-19.19
348,5200006103,-16.469444,-54.680278,-16.375,-54.625,1414.6439,1107.2865,307.34723,6.0173564,0.0101055475,0.10943183458208132,2011-11-09,-19.14
349,5200006103,-16.469444,-54.680278,-16.375,-54.625,1407.6476,1107.1313,300.5029,5.786792,0.0132792285,0.10943183458208132,2011-11-12,-19.17
350,5200006103,-16.469444,-54.680278,-16.375,-54.625,1421.2557,1107.1257,313.97958,7.5991096,0.15040985,0.10943183458208132,2011-11-15,-19.12
351,5200006103,-16.469444,-54.680278,-16.375,-54.625,1414.5367,1109.8176,304.7184,5.7176766,0.0006897199,0.10943183458208132,2011-11-18,-19.13
352,5200006103,-16.469444,-54.680278,-16.375,-54.625,1413.4747,1109.3627,304.06638,6.724741,0.045600154,0.10943183458208132,2011-11-21,-19.0
353,5200006103,-16.469444,-54.680278,-16.375,-54.625,1426.8267,1113.5675,313.24802,6.1533833,0.011054363,0.10943183458208132,2011-11-24,-18.97
354,5200006103,-16.469444,-54.680278,-16.375,-54.625,1418.0979,1114.0417,304.02667,6.0591416,0.029569577,0.10943183458208132,2011-11-27,-18.98
355,5200006103,-16.469444,-54.680278,-16.375,-54.625,1416.3107,1113.5603,302.73093,6.261371,0.019381175,0.10943183458208132,2011-11-30,-18.95
356,5200006103,-16.469444,-54.680278,-16.375,-54.625,1419.7917,1113.2374,306.51318,6.0915318,0.041083165,0.10943183458208132,2011-12-03,-18.91
357,5200006103,-16.469444,-54.680278,-16.375,-54.625,1415.8359,1112.723,303.06262,6.5249557,0.050234698,0.10943183458208132,2011-12-06,-18.92
358,5200006103,-16.469444,-54.680278,-16.375,-54.625,1439.7506,1114.5167,325.03375,8.031014,0.20012024,0.10943183458208132,2011-12-09,-18.86
359,5200006103,-16.469444,-54.680278,-16.375,-54.625,1461.8945,1126.4121,335.3016,7.3654428,0.18075156,0.10943183458208132,2011-12-12,-18.81
360,5200006103,-16.469444,-54.680278,-16.375,-54.625,1482.7231,1139.2698,343.2535,7.4787164,0.19983083,0.10943183458208132,2011-12-15,-18.79
361,5200006103,-16.469444,-54.680278,-16.375,-54.625,1470.2373,1148.4231,321.79443,6.3688707,0.01974877,0.10943183458208132,2011-12-18,-18.82
362,5200006103,-16.469444,-54.680278,-16.375,-54.625,1471.3711,1149.5167,321.77307,7.3555713,0.08135589,0.10943183458208132,2011-12-21,-18.76
363,5200006103,-16.469444,-54.680278,-16.375,-54.625,1502.9502,1158.8059,344.03342,7.442205,0.110846505,0.10943183458208132,2011-12-24,-18.73
364,5200006103,-16.469444,-54.680278,-16.375,-54.625,1513.2251,1170.9556,342.20227,7.3324957,0.06720439,0.10943183458208132,2011-12-27,-18.64
365,5200006103,-16.469444,-54.680278,-16.375,-54.625,1528.889,1182.7963,345.97714,7.867235,0.11560424,0.10943183458208132,2011-12-30,-18.55
366,5200006103,-16.469444,-54.680278,-16.375,-54.625,1550.4491,1192.7994,357.4081,8.410614,0.24156237,0.10943183458208132,2012-01-01,-18.59
367,5200006103,-16.469444,-54.680278,-16.375,-54.625,1543.6444,1205.7883,337.82626,6.7494655,0.029809145,0.10943183458208132,2012-01-04,-18.59
368,5200006103,-16.469444,-54.680278,-16.375,-54.625,1544.0763,1207.0,336.88162,7.729156,0.19473587,0.10943183458208132,2012-01-07,-18.57
369,5200006103,-16.469444,-54.680278,-16.375,-54.625,1574.5416,1215.3955,358.90747,8.577379,0.23859654,0.10943183458208132,2012-01-10,-18.45
370,5200006103,-16.469444,-54.680278,-16.375,-54.625,1600.5382,1234.9518,365.35266,8.193372,0.23379712,0.10943183458208132,2012-01-13,-18.32
371,5200006103,-16.469444,-54.680278,-16.375,-54.625,1624.8341,1256.0912,368.51562,8.14331,0.22723944,0.10943183458208132,2012-01-16,-18.21
372,5200006103,-16.469444,-54.680278,-16.375,-54.625,1633.3972,1272.0195,361.15588,7.935089,0.22178102,0.10943183458208132,2012-01-19,-18.06
373,5200006103,-16.469444,-54.680278,-16.375,-54.625,1644.0231,1281.7399,362.09445,7.858905,0.1887191,0.10943183458208132,2012-01-22,-17.94
374,5200006103,-16.469444,-54.680278,-16.375,-54.625,1656.4536,1292.3315,363.92297,7.947729,0.19913885,0.10943183458208132,2012-01-25,-17.75
375,5200006103,-16.469444,-54.680278,-16.375,-54.625,1673.0767,1304.7456,368.19327,8.047774,0.13777612,0.10943183458208132,2012-01-28,-17.6
376,5200006103,-16.469444,-54.680278,-16.375,-54.625,1685.7754,1316.5668,369.0404,8.045669,0.16825907,0.10943183458208132,2012-01-31,-17.49
377,5200006103,-16.469444,-54.680278,-16.375,-54.625,1684.7777,1323.9231,360.76404,7.2022004,0.09054097,0.10943183458208132,2012-02-03,-17.34
378,5200006103,-16.469444,-54.680278,-16.375,-54.625,1669.6716,1321.9489,347.72153,6.792977,0.0012518361,0.10943183458208132,2012-02-06,-17.17
379,5200006103,-16.469444,-54.680278,-16.375,-54.625,1651.5662,1315.8922,335.6556,6.7261357,0.018341962,0.10943183458208132,2012-02-09,-17.02
380,5200006103,-16.469444,-54.680278,-16.375,-54.625,1651.7006,1308.8229,342.6913,7.8854866,0.18643683,0.10943183458208132,2012-02-12,-16.91
381,5200006103,-16.469444,-54.680278,-16.375,-54.625,1663.6387,1307.1482,356.33987,7.552573,0.15067849,0.10943183458208132,2012-02-15,-16.8
382,5200006103,-16.469444,-54.680278,-16.375,-54.625,1663.4442,1306.9235,356.4083,7.4423113,0.11243084,0.10943183458208132,2012-02-18,-16.72
383,5200006103,-16.469444,-54.680278,-16.375,-54.625,1654.6824,1305.5216,349.0925,7.649275,0.06823519,0.10943183458208132,2012-02-21,-16.67
384,5200006103,-16.469444,-54.680278,-16.375,-54.625,1663.9058,1304.5457,359.16187,7.9065413,0.19820946,0.10943183458208132,2012-02-24,-16.64
385,5200006103,-16.469444,-54.680278,-16.375,-54.625,1673.9252,1310.4305,363.31464,7.858962,0.18000568,0.10943183458208132,2012-02-27,-16.62
386,5200006103,-16.469444,-54.680278,-16.375,-54.625,1673.1027,1314.1118,358.93536,7.691404,0.05542066,0.10943183458208132,2012-03-01,-16.61
387,5200006103,-16.469444,-54.680278,-16.375,-54.625,1663.6726,1314.2035,349.4366,6.9767156,0.032446373,0.10943183458208132,2012-03-04,-16.57
388,5200006103,-16.469444,-54.680278,-16.375,-54.625,1653.777,1310.227,343.519,6.974192,0.030860392,0.10943183458208132,2012-03-07,-16.57
389,5200006103,-16.469444,-54.680278,-16.375,-54.625,1642.6467,1305.6272,337.00348,6.7183204,0.01606352,0.10943183458208132,2012-03-10,-16.56
390,5200006103,-16.469444,-54.680278,-16.375,-54.625,1639.7911,1299.8623,339.9012,7.521592,0.027613945,0.10943183458208132,2012-03-13,-16.55
391,5200006103,-16.469444,-54.680278,-16.375,-54.625,1646.1953,1296.436,349.53442,7.587583,0.2248706,0.10943183458208132,2012-03-16,-16.56
392,5200006103,-16.469444,-54.680278,-16.375,-54.625,1657.5776,1297.972,359.4329,7.889898,0.17268337,0.10943183458208132,2012-03-19,-16.59
393,5200006103,-16.469444,-54.680278,-16.375,-54.625,1662.8265,1303.6881,359.0391,7.943017,0.09935162,0.10943183458208132,2012-03-22,-16.61
394,5200006103,-16.469444,-54.680278,-16.375,-54.625,1682.2,1313.7822,368.25806,8.138522,0.15968889,0.10943183458208132,2012-03-25,-16.62
395,5200006103,-16.469444,-54.680278,-16.375,-54.625,1684.4232,1321.4691,362.73642,7.5070987,0.21769206,0.10943183458208132,2012-03-28,-16.64
396,5200006103,-16.469444,-54.680278,-16.375,-54.625,1670.6824,1321.1783,349.49527,6.9312553,0.008745505,0.10943183458208132,2012-03-31,-16.66
397,5200006103,-16.469444,-54.680278,-16.375,-54.625,1660.0995,1317.1407,342.90186,7.0428553,0.056886856,0.10943183458208132,2012-04-03,-16.68
398,5200006103,-16.469444,-54.680278,-16.375,-54.625,1645.5734,1311.9547,333.61777,6.581043,0.0008501434,0.10943183458208132,2012-04-06,-16.67
399,5200006103,-16.469444,-54.680278,-16.375,-54.625,1635.9292,1304.617,331.24783,7.0736103,0.06446594,0.10943183458208132,2012-04-09,-16.7
400,5200006103,-16.469444,-54.680278,-16.375,-54.625,1627.9431,1298.2052,329.69122,6.721544,0.046813287,0.10943183458208132,2012-04-12,-16.72
401,5200006103,-16.469444,-54.680278,-16.375,-54.625,1629.5765,1292.1989,337.22498,7.2917266,0.15275477,0.10943183458208132,2012-04-15,-16.75
402,5200006103,-16.469444,-54.680278,-16.375,-54.625,1626.1204,1288.5786,337.49744,6.802216,0.044261638,0.10943183458208132,2012-04-18,-16.76
403,5200006103,-16.469444,-54.680278,-16.375,-54.625,1618.7925,1284.2793,334.35522,7.5526705,0.15793133,0.10943183458208132,2012-04-21,-16.74
404,5200006103,-16.469444,-54.680278,-16.375,-54.625,1620.6674,1281.5538,339.06436,6.8234897,0.04924852,0.10943183458208132,2012-04-24,-16.74
405,5200006103,-16.469444,-54.680278,-16.375,-54.625,1634.9039,1280.5579,354.00836,7.9330783,0.33760607,0.10943183458208132,2012-04-27,-16.74
406,5200006103,-16.469444,-54.680278,-16.375,-54.625,1637.2205,1284.469,352.39346,7.2691345,0.3579821,0.10943183458208132,2012-04-30,-16.78
407,5200006103,-16.469444,-54.680278,-16.375,-54.625,1627.4797,1285.0378,342.43628,6.822559,0.005648327,0.10943183458208132,2012-05-03,-16.79
408,5200006103,-16.469444,-54.680278,-16.375,-54.625,1615.5463,1282.4391,333.10443,6.605171,0.0028449884,0.10943183458208132,2012-05-06,-16.8
409,5200006103,-16.469444,-54.680278,-16.375,-54.625,1602.9767,1277.9276,325.04803,6.414055,0.0010435984,0.10943183458208132,2012-05-09,-16.81
410,5200006103,-16.469444,-54.680278,-16.375,-54.625,1591.7485,1272.2,319.53174,6.410762,0.016837578,0.10943183458208132,2012-05-12,-16.84
411,5200006103,-16.469444,-54.680278,-16.375,-54.625,1605.9899,1267.5742,338.01108,7.7410884,0.4045991,0.10943183458208132,2012-05-15,-16.84
412,5200006103,-16.469444,-54.680278,-16.375,-54.625,1602.3165,1266.3751,335.90445,6.70948,0.036981054,0.10943183458208132,2012-05-18,-16.81
413,5200006103,-16.469444,-54.680278,-16.375,-54.625,1591.8087,1263.7297,328.0636,6.538228,0.015422426,0.10943183458208132,2012-05-21,-16.86
414,5200006103,-16.469444,-54.680278,-16.375,-54.625,1585.916,1260.0394,325.79822,6.9491615,0.078414984,0.10943183458208132,2012-05-24,-16.85
415,5200006103,-16.469444,-54.680278,-16.375,-54.625,1582.7137,1256.8265,325.84665,6.589051,0.04048397,0.10943183458208132,2012-05-27,-16.87
416,5200006103,-16.469444,-54.680278,-16.375,-54.625,1576.1737,1253.4269,322.73105,6.414261,0.015732799,0.10943183458208132,2012-05-30,-16.84
417,5200006103,-16.469444,-54.680278,-16.375,-54.625,1567.2753,1249.5929,317.67813,6.259883,0.0043078875,0.10943183458208132,2012-06-02,-16.87
418,5200006103,-16.469444,-54.680278,-16.375,-54.625,1562.3944,1245.382,316.91125,6.8003416,0.101215795,0.10943183458208132,2012-06-05,-16.88
419,5200006103,-16.469444,-54.680278,-16.375,-54.625,1570.4165,1242.6418,327.72357,6.5385456,0.05105599,0.10943183458208132,2012-06-08,-16.85
420,5200006103,-16.469444,-54.680278,-16.375,-54.625,1563.7915,1240.7833,323.00214,6.3970075,0.0059977756,0.10943183458208132,2012-06-11,-16.84
421,5200006103,-16.469444,-54.680278,-16.375,-54.625,1553.0165,1237.9122,315.1037,6.141784,0.0006123372,0.10943183458208132,2012-06-14,-16.84
422,5200006103,-16.469444,-54.680278,-16.375,-54.625,1544.9232,1234.0687,310.8541,6.0209208,0.00035550835,0.10943183458208132,2012-06-17,-16.83
423,5200006103,-16.469444,-54.680278,-16.375,-54.625,1536.8153,1229.6708,307.12933,6.016448,0.015265225,0.10943183458208132,2012-06-20,-16.8
424,5200006103,-16.469444,-54.680278,-16.375,-54.625,1543.1285,1225.988,317.13034,6.2863493,0.010139083,0.10943183458208132,2012-06-23,-16.76
425,5200006103,-16.469444,-54.680278,-16.375,-54.625,1536.4832,1223.2689,313.21103,6.1305733,0.0031887768,0.10943183458208132,2012-06-26,-16.71
426,5200006103,-16.469444,-54.680278,-16.375,-54.625,1528.7013,1220.2994,308.4015,5.9599214,0.00039756208,0.10943183458208132,2012-06-29,-16.72
427,5200006103,-16.469444,-54.680278,-16.375,-54.625,1521.0634,1216.114,304.94904,5.866816,0.0002133139,0.10943183458208132,2012-07-02,-16.71
428,5200006103,-16.469444,-54.680278,-16.375,-54.625,1513.0306,1211.216,301.8146,5.733296,0.00013423801,0.10943183458208132,2012-07-05,-16.72
429,5200006103,-16.469444,-54.680278,-16.375,-54.625,1507.1973,1206.2461,300.93677,5.809229,0.014427507,0.10943183458208132,2012-07-08,-16.69
430,5200006103,-16.469444,-54.680278,-16.375,-54.625,1501.5901,1201.5414,300.0482,5.6965604,0.0005068979,0.10943183458208132,2012-07-11,-16.75
431,5200006103,-16.469444,-54.680278,-16.375,-54.625,1497.2323,1197.0332,300.19818,5.728966,0.0009973844,0.10943183458208132,2012-07-14,-16.73
432,5200006103,-16.469444,-54.680278,-16.375,-54.625,1491.5616,1192.7025,298.85754,5.713438,0.0015834183,0.10943183458208132,2012-07-17,-16.73
433,5200006103,-16.469444,-54.680278,-16.375,-54.625,1486.7338,1188.5118,298.2216,5.6233554,0.0003230708,0.10943183458208132,2012-07-20,-16.79
434,5200006103,-16.469444,-54.680278,-16.375,-54.625,1480.4692,1184.3766,296.09247,5.487839,0.0001387936,0.10943183458208132,2012-07-23,-16.76
435,5200006103,-16.469444,-54.680278,-16.375,-54.625,1473.7816,1180.1752,293.60632,5.363452,8.247686e-05,0.10943183458208132,2012-07-26,-16.75
436,5200006103,-16.469444,-54.680278,-16.375,-54.625,1467.1708,1175.891,291.27982,5.26107,5.4962486e-05,0.10943183458208132,2012-07-29,-16.73
437,5200006103,-16.469444,-54.680278,-16.375,-54.625,1461.1284,1171.5037,289.62454,5.2465467,0.0002706278,0.10943183458208132,2012-08-01,-16.72
438,5200006103,-16.469444,-54.680278,-16.375,-54.625,1454.562,1166.6892,287.8727,5.21183,8.779128e-05,0.10943183458208132,2012-08-04,-16.72
439,5200006103,-16.469444,-54.680278,-16.375,-54.625,1448.2786,1161.9282,286.3504,5.1800075,5.4745367e-05,0.10943183458208132,2012-08-07,-16.73
440,5200006103,-16.469444,-54.680278,-16.375,-54.625,1441.523,1157.22,284.30292,5.0814986,3.802231e-05,0.10943183458208132,2012-08-10,-16.69
441,5200006103,-16.469444,-54.680278,-16.375,-54.625,1434.6598,1152.5193,282.14053,5.045013,2.7503042e-05,0.10943183458208132,2012-08-13,-16.66
442,5200006103,-16.469444,-54.680278,-16.375,-54.625,1427.9753,1147.7649,280.2104,4.9782996,2.1324674e-06,0.10943183458208132,2012-08-16,-16.68
443,5200006103,-16.469444,-54.680278,-16.375,-54.625,1421.24,1143.0382,278.20178,4.6713014,1.6852764e-06,0.10943183458208132,2012-08-19,-16.67
444,5200006103,-16.469444,-54.680278,-16.375,-54.625,1415.3705,1138.5048,276.86575,4.3366194,1.3644792e-06,0.10943183458208132,2012-08-22,-16.66
445,5200006103,-16.469444,-54.680278,-16.375,-54.625,1410.2491,1134.121,276.12814,4.0553913,1.1506274e-06,0.10943183458208132,2012-08-25,-16.63
446,5200006103,-16.469444,-54.680278,-16.375,-54.625,1406.2721,1129.8721,276.4001,4.3980675,1.0282499e-06,0.10943183458208132,2012-08-28,-16.62
447,5200006103,-16.469444,-54.680278,-16.375,-54.625,1401.7249,1125.7844,275.94043,4.033308,9.231104e-07,0.10943183458208132,2012-08-31,-16.62
448,5200006103,-16.469444,-54.680278,-16.375,-54.625,1397.2631,1121.9673,275.2958,3.6008422,8.0743973e-07,0.10943183458208132,2012-09-03,-16.58
