
Id Ponto:;5200007147
Consulta em:;06/09/2024 17:02:21
Número de sequencia do nível d'agua;Data da medição;Hora da medição;Nível da água;Vazão;Bombeando;
1;19/08/2012;13:00;41,36;;N;
2;20/08/2012;08:00;41,37;;N;
3;21/08/2012;00:00;41,38;;N;
4;22/08/2012;13:00;41,38;;N;
5;23/08/2012;06:00;41,39;;N;
6;24/08/2012;17:00;41,39;;N;
7;25/08/2012;06:00;41,40;;N;
8;26/08/2012;00:00;41,41;;N;
9;27/08/2012;06:00;41,41;;N;
10;28/08/2012;00:00;41,42;;N;
11;29/08/2012;13:00;41,42;;N;
12;30/08/2012;06:00;41,43;;N;
13;31/08/2012;13:00;41,43;;N;
14;01/09/2012;06:00;41,44;;N;
15;02/09/2012;02:00;41,45;;N;
16;03/09/2012;07:00;41,45;;N;
17;04/09/2012;02:00;41,46;;N;
18;05/09/2012;18:00;41,46;;N;
19;06/09/2012;02:00;41,47;;N;
20;07/09/2012;01:00;41,48;;N;
21;08/09/2012;12:00;41,48;;N;
22;09/09/2012;00:00;41,49;;N;
23;10/09/2012;12:00;41,49;;N;
24;11/09/2012;05:00;41,50;;N;
25;12/09/2012;00:00;41,51;;N;
26;13/09/2012;11:00;41,51;;N;
27;14/09/2012;18:00;41,51;;N;
28;15/09/2012;12:00;41,52;;N;
29;16/09/2012;02:00;41,53;;N;
30;17/09/2012;00:00;41,54;;N;
31;18/09/2012;05:00;41,54;;N;
32;19/09/2012;05:00;41,55;;N;
33;20/09/2012;11:00;41,55;;N;
34;21/09/2012;07:00;41,56;;N;
35;22/09/2012;19:00;41,56;;N;
36;23/09/2012;00:00;41,57;;N;
37;24/09/2012;16:00;41,57;;N;
38;25/09/2012;10:00;41,58;;N;
39;26/09/2012;06:00;41,59;;N;
40;27/09/2012;07:00;41,59;;N;
41;28/09/2012;06:00;41,60;;N;
42;29/09/2012;11:00;41,60;;N;
43;30/09/2012;00:00;41,61;;N;
44;01/10/2012;13:00;41,61;;N;
45;02/10/2012;06:00;41,62;;N;
46;03/10/2012;01:00;41,63;;N;
47;04/10/2012;12:00;41,63;;N;
48;05/10/2012;00:00;41,64;;N;
49;06/10/2012;12:00;41,64;;N;
50;07/10/2012;06:00;41,65;;N;
51;08/10/2012;12:00;41,65;;N;
52;09/10/2012;04:00;41,66;;N;
53;10/10/2012;00:00;41,67;;N;
54;11/10/2012;06:00;41,67;;N;
55;12/10/2012;07:00;41,68;;N;
56;13/10/2012;12:00;41,68;;N;
57;14/10/2012;01:00;41,69;;N;
58;15/10/2012;12:00;41,69;;N;
59;16/10/2012;07:00;41,70;;N;
60;17/10/2012;05:00;41,71;;N;
61;18/10/2012;12:00;41,71;;N;
62;19/10/2012;05:00;41,72;;N;
63;20/10/2012;17:00;41,72;;N;
64;21/10/2012;07:00;41,73;;N;
65;22/10/2012;11:00;41,73;;N;
66;23/10/2012;17:00;41,74;;N;
67;24/10/2012;09:00;41,75;;N;
68;25/10/2012;17:00;41,75;;N;
69;26/10/2012;08:00;41,76;;N;
70;27/10/2012;14:00;41,76;;N;
71;28/10/2012;05:00;41,77;;N;
72;29/10/2012;15:00;41,77;;N;
73;30/10/2012;07:00;41,78;;N;
74;31/10/2012;18:00;41,78;;N;
75;01/11/2012;13:00;41,79;;N;
76;02/11/2012;07:00;41,80;;N;
77;03/11/2012;17:00;41,80;;N;
78;04/11/2012;07:00;41,81;;N;
79;05/11/2012;00:00;41,82;;N;
80;06/11/2012;07:00;41,82;;N;
81;07/11/2012;06:00;41,83;;N;
82;08/11/2012;07:00;41,83;;N;
83;09/11/2012;07:00;41,84;;N;
84;10/11/2012;05:00;41,85;;N;
85;11/11/2012;05:00;41,85;;N;
86;12/11/2012;17:00;41,85;;N;
87;13/11/2012;06:00;41,86;;N;
88;14/11/2012;17:00;41,86;;N;
89;15/11/2012;11:00;41,87;;N;
90;16/11/2012;05:00;41,88;;N;
91;17/11/2012;14:00;41,88;;N;
92;18/11/2012;07:00;41,89;;N;
93;19/11/2012;12:00;41,89;;N;
94;20/11/2012;06:00;41,90;;N;
95;21/11/2012;17:00;41,90;;N;
96;22/11/2012;12:00;41,91;;N;
97;23/11/2012;05:00;41,92;;N;
98;24/11/2012;04:00;41,92;;N;
99;24/11/2012;09:00;41,93;;N;
100;25/11/2012;18:00;41,92;;N;
101;26/11/2012;13:00;41,93;;N;
102;27/11/2012;17:00;41,93;;N;
103;28/11/2012;15:00;41,94;;N;
104;29/11/2012;07:00;41,95;;N;
105;30/11/2012;06:00;41,96;;N;
106;01/12/2012;07:00;41,96;;N;
107;02/12/2012;18:00;41,96;;N;
108;03/12/2012;07:00;41,97;;N;
