# Processado em: 2025-02-11T15:22:21.009995
,data_da_medicao,niveldagua_m,date,tempo_s
0,19/08/2012,41.36,2012-08-19,398649600.0
1,20/08/2012,41.37,2012-08-20,398736000.0
2,21/08/2012,41.38,2012-08-21,398822400.0
3,22/08/2012,41.38,2012-08-22,398908800.0
4,23/08/2012,41.39,2012-08-23,398995200.0
5,24/08/2012,41.39,2012-08-24,399081600.0
6,25/08/2012,41.4,2012-08-25,399168000.0
7,26/08/2012,41.41,2012-08-26,399254400.0
8,27/08/2012,41.41,2012-08-27,399340800.0
9,28/08/2012,41.42,2012-08-28,399427200.0
10,29/08/2012,41.42,2012-08-29,399513600.0
11,30/08/2012,41.43,2012-08-30,399600000.0
12,31/08/2012,41.43,2012-08-31,399686400.0
13,01/09/2012,41.44,2012-09-01,399772800.0
14,02/09/2012,41.45,2012-09-02,399859200.0
15,03/09/2012,41.45,2012-09-03,399945600.0
16,04/09/2012,41.46,2012-09-04,400032000.0
17,05/09/2012,41.46,2012-09-05,400118400.0
18,06/09/2012,41.47,2012-09-06,400204800.0
19,07/09/2012,41.48,2012-09-07,400291200.0
20,08/09/2012,41.48,2012-09-08,400377600.0
21,09/09/2012,41.49,2012-09-09,400464000.0
22,10/09/2012,41.49,2012-09-10,400550400.0
23,11/09/2012,41.5,2012-09-11,400636800.0
24,12/09/2012,41.51,2012-09-12,400723200.0
25,13/09/2012,41.51,2012-09-13,400809600.0
26,14/09/2012,41.51,2012-09-14,400896000.0
27,15/09/2012,41.52,2012-09-15,400982400.0
28,16/09/2012,41.53,2012-09-16,401068800.0
29,17/09/2012,41.54,2012-09-17,401155200.0
30,18/09/2012,41.54,2012-09-18,401241600.0
31,19/09/2012,41.55,2012-09-19,401328000.0
32,20/09/2012,41.55,2012-09-20,401414400.0
33,21/09/2012,41.56,2012-09-21,401500800.0
34,22/09/2012,41.56,2012-09-22,401587200.0
35,23/09/2012,41.57,2012-09-23,401673600.0
36,24/09/2012,41.57,2012-09-24,401760000.0
37,25/09/2012,41.58,2012-09-25,401846400.0
38,26/09/2012,41.59,2012-09-26,401932800.0
39,27/09/2012,41.59,2012-09-27,402019200.0
40,28/09/2012,41.6,2012-09-28,402105600.0
41,29/09/2012,41.6,2012-09-29,402192000.0
42,30/09/2012,41.61,2012-09-30,402278400.0
43,01/10/2012,41.61,2012-10-01,402364800.0
44,02/10/2012,41.62,2012-10-02,402451200.0
45,03/10/2012,41.63,2012-10-03,402537600.0
46,04/10/2012,41.63,2012-10-04,402624000.0
47,05/10/2012,41.64,2012-10-05,402710400.0
48,06/10/2012,41.64,2012-10-06,402796800.0
49,07/10/2012,41.65,2012-10-07,402883200.0
50,08/10/2012,41.65,2012-10-08,402969600.0
51,09/10/2012,41.66,2012-10-09,403056000.0
52,10/10/2012,41.67,2012-10-10,403142400.0
53,11/10/2012,41.67,2012-10-11,403228800.0
54,12/10/2012,41.68,2012-10-12,403315200.0
55,13/10/2012,41.68,2012-10-13,403401600.0
56,14/10/2012,41.69,2012-10-14,403488000.0
57,15/10/2012,41.69,2012-10-15,403574400.0
58,16/10/2012,41.7,2012-10-16,403660800.0
59,17/10/2012,41.71,2012-10-17,403747200.0
60,18/10/2012,41.71,2012-10-18,403833600.0
61,19/10/2012,41.72,2012-10-19,403920000.0
62,20/10/2012,41.72,2012-10-20,404006400.0
63,21/10/2012,41.73,2012-10-21,404092800.0
64,22/10/2012,41.73,2012-10-22,404179200.0
65,23/10/2012,41.74,2012-10-23,404265600.0
66,24/10/2012,41.75,2012-10-24,404352000.0
67,25/10/2012,41.75,2012-10-25,404438400.0
68,26/10/2012,41.76,2012-10-26,404524800.0
69,27/10/2012,41.76,2012-10-27,404611200.0
70,28/10/2012,41.77,2012-10-28,404697600.0
71,29/10/2012,41.77,2012-10-29,404784000.0
72,30/10/2012,41.78,2012-10-30,404870400.0
73,31/10/2012,41.78,2012-10-31,404956800.0
74,01/11/2012,41.79,2012-11-01,405043200.0
75,02/11/2012,41.8,2012-11-02,405129600.0
76,03/11/2012,41.8,2012-11-03,405216000.0
77,04/11/2012,41.81,2012-11-04,405302400.0
78,05/11/2012,41.82,2012-11-05,405388800.0
