# Processado em: 2025-03-12T19:29:56.073607
,data_da_medicao,niveldagua_m,date,tempo_s
0,02/10/2013,11.7,2013-10-02,433987200.0
1,03/10/2013,11.7,2013-10-03,434073600.0
2,04/10/2013,11.7,2013-10-04,434160000.0
3,05/10/2013,11.71,2013-10-05,434246400.0
4,06/10/2013,11.72,2013-10-06,434332800.0
5,07/10/2013,11.74,2013-10-07,434419200.0
6,08/10/2013,11.75,2013-10-08,434505600.0
7,09/10/2013,11.76,2013-10-09,434592000.0
8,10/10/2013,11.77,2013-10-10,434678400.0
9,11/10/2013,11.78,2013-10-11,434764800.0
10,12/10/2013,11.79,2013-10-12,434851200.0
11,13/10/2013,11.8,2013-10-13,434937600.0
12,14/10/2013,11.81,2013-10-14,435024000.0
13,15/10/2013,11.82,2013-10-15,435110400.0
14,16/10/2013,11.82,2013-10-16,435196800.0
15,17/10/2013,11.83,2013-10-17,435283200.0
16,18/10/2013,11.84,2013-10-18,435369600.0
17,19/10/2013,11.85,2013-10-19,435456000.0
18,20/10/2013,11.86,2013-10-20,435542400.0
19,21/10/2013,11.87,2013-10-21,435628800.0
20,22/10/2013,11.88,2013-10-22,435715200.0
21,23/10/2013,11.89,2013-10-23,435801600.0
22,24/10/2013,11.9,2013-10-24,435888000.0
23,25/10/2013,11.91,2013-10-25,435974400.0
24,26/10/2013,11.91,2013-10-26,436060800.0
25,27/10/2013,11.92,2013-10-27,436147200.0
26,28/10/2013,11.93,2013-10-28,436233600.0
27,29/10/2013,11.94,2013-10-29,436320000.0
28,30/10/2013,11.94,2013-10-30,436406400.0
29,31/10/2013,11.96,2013-10-31,436492800.0
30,01/11/2013,11.97,2013-11-01,436579200.0
31,02/11/2013,11.98,2013-11-02,436665600.0
32,03/11/2013,11.99,2013-11-03,436752000.0
33,04/11/2013,11.99,2013-11-04,436838400.0
34,05/11/2013,12.0,2013-11-05,436924800.0
35,06/11/2013,12.01,2013-11-06,437011200.0
36,07/11/2013,12.02,2013-11-07,437097600.0
37,08/11/2013,12.03,2013-11-08,437184000.0
38,09/11/2013,12.03,2013-11-09,437270400.0
39,10/11/2013,12.04,2013-11-10,437356800.0
40,11/11/2013,12.04,2013-11-11,437443200.0
41,12/11/2013,12.06,2013-11-12,437529600.0
42,13/11/2013,12.07,2013-11-13,437616000.0
43,14/11/2013,12.08,2013-11-14,437702400.0
44,15/11/2013,12.08,2013-11-15,437788800.0
45,16/11/2013,12.09,2013-11-16,437875200.0
46,17/11/2013,12.1,2013-11-17,437961600.0
47,18/11/2013,12.11,2013-11-18,438048000.0
48,19/11/2013,12.12,2013-11-19,438134400.0
49,20/11/2013,12.13,2013-11-20,438220800.0
50,21/11/2013,12.13,2013-11-21,438307200.0
51,22/11/2013,12.14,2013-11-22,438393600.0
52,23/11/2013,12.15,2013-11-23,438480000.0
53,24/11/2013,12.16,2013-11-24,438566400.0
54,25/11/2013,12.16,2013-11-25,438652800.0
55,26/11/2013,12.17,2013-11-26,438739200.0
56,27/11/2013,12.17,2013-11-27,438825600.0
57,28/11/2013,12.18,2013-11-28,438912000.0
58,29/11/2013,12.19,2013-11-29,438998400.0
59,30/11/2013,12.2,2013-11-30,439084800.0
60,01/12/2013,12.21,2013-12-01,439171200.0
61,02/12/2013,12.22,2013-12-02,439257600.0
62,03/12/2013,12.22,2013-12-03,439344000.0
63,04/12/2013,12.23,2013-12-04,439430400.0
64,05/12/2013,12.23,2013-12-05,439516800.0
65,06/12/2013,12.24,2013-12-06,439603200.0
66,07/12/2013,12.25,2013-12-07,439689600.0
67,08/12/2013,12.25,2013-12-08,439776000.0
68,09/12/2013,12.26,2013-12-09,439862400.0
69,10/12/2013,12.26,2013-12-10,439948800.0
70,11/12/2013,12.26,2013-12-11,440035200.0
71,12/12/2013,12.27,2013-12-12,440121600.0
72,13/12/2013,12.27,2013-12-13,440208000.0
73,14/12/2013,12.28,2013-12-14,440294400.0
74,15/12/2013,12.29,2013-12-15,440380800.0
75,16/12/2013,12.29,2013-12-16,440467200.0
76,17/12/2013,12.3,2013-12-17,440553600.0
77,18/12/2013,12.31,2013-12-18,440640000.0
78,19/12/2013,12.31,2013-12-19,440726400.0
79,20/12/2013,12.32,2013-12-20,440812800.0
80,21/12/2013,12.33,2013-12-21,440899200.0
81,22/12/2013,12.33,2013-12-22,440985600.0
82,23/12/2013,12.34,2013-12-23,441072000.0
83,24/12/2013,12.35,2013-12-24,441158400.0
84,25/12/2013,12.36,2013-12-25,441244800.0
85,26/12/2013,12.36,2013-12-26,441331200.0
86,27/12/2013,12.37,2013-12-27,441417600.0
87,28/12/2013,12.37,2013-12-28,441504000.0
88,29/12/2013,12.38,2013-12-29,441590400.0
89,30/12/2013,12.38,2013-12-30,441676800.0
90,31/12/2013,12.39,2013-12-31,441763200.0
91,01/01/2014,12.4,2014-01-01,441849600.0
92,02/01/2014,12.4,2014-01-02,441936000.0
93,03/01/2014,12.41,2014-01-03,442022400.0
94,04/01/2014,12.42,2014-01-04,442108800.0
95,05/01/2014,12.42,2014-01-05,442195200.0
96,06/01/2014,12.43,2014-01-06,442281600.0
97,07/01/2014,12.43,2014-01-07,442368000.0
98,08/01/2014,12.44,2014-01-08,442454400.0
99,09/01/2014,12.44,2014-01-09,442540800.0
100,10/01/2014,12.45,2014-01-10,442627200.0
101,11/01/2014,12.46,2014-01-11,442713600.0
102,12/01/2014,12.47,2014-01-12,442800000.0
103,13/01/2014,12.47,2014-01-13,442886400.0
104,14/01/2014,12.48,2014-01-14,442972800.0
105,15/01/2014,12.48,2014-01-15,443059200.0
106,16/01/2014,12.49,2014-01-16,443145600.0
107,17/01/2014,12.49,2014-01-17,443232000.0
108,18/01/2014,12.5,2014-01-18,443318400.0
109,19/01/2014,12.5,2014-01-19,443404800.0
110,20/01/2014,12.5,2014-01-20,443491200.0
111,21/01/2014,12.51,2014-01-21,443577600.0
112,22/01/2014,12.52,2014-01-22,443664000.0
113,23/01/2014,12.52,2014-01-23,443750400.0
114,24/01/2014,12.52,2014-01-24,443836800.0
115,25/01/2014,12.53,2014-01-25,443923200.0
116,26/01/2014,12.53,2014-01-26,444009600.0
117,27/01/2014,12.54,2014-01-27,444096000.0
118,28/01/2014,12.54,2014-01-28,444182400.0
119,29/01/2014,12.54,2014-01-29,444268800.0
120,30/01/2014,12.55,2014-01-30,444355200.0
121,31/01/2014,12.55,2014-01-31,444441600.0
122,01/02/2014,12.56,2014-02-01,444528000.0
123,02/02/2014,12.56,2014-02-02,444614400.0
124,03/02/2014,12.56,2014-02-03,444700800.0
125,04/02/2014,12.57,2014-02-04,444787200.0
126,05/02/2014,12.57,2014-02-05,444873600.0
127,06/02/2014,12.57,2014-02-06,444960000.0
128,07/02/2014,12.58,2014-02-07,445046400.0
129,08/02/2014,12.58,2014-02-08,445132800.0
130,09/02/2014,12.59,2014-02-09,445219200.0
131,10/02/2014,12.59,2014-02-10,445305600.0
132,11/02/2014,12.59,2014-02-11,445392000.0
133,12/02/2014,12.6,2014-02-12,445478400.0
134,13/02/2014,12.6,2014-02-13,445564800.0
135,14/02/2014,12.6,2014-02-14,445651200.0
136,15/02/2014,12.61,2014-02-15,445737600.0
137,16/02/2014,12.61,2014-02-16,445824000.0
138,17/02/2014,12.61,2014-02-17,445910400.0
139,18/02/2014,12.61,2014-02-18,445996800.0
140,19/02/2014,12.62,2014-02-19,446083200.0
141,20/02/2014,12.62,2014-02-20,446169600.0
142,21/02/2014,12.63,2014-02-21,446256000.0
143,22/02/2014,12.63,2014-02-22,446342400.0
144,23/02/2014,12.63,2014-02-23,446428800.0
145,24/02/2014,12.64,2014-02-24,446515200.0
146,25/02/2014,12.64,2014-02-25,446601600.0
147,26/02/2014,12.64,2014-02-26,446688000.0
148,27/02/2014,12.64,2014-02-27,446774400.0
149,28/02/2014,12.64,2014-02-28,446860800.0
150,01/03/2014,12.65,2014-03-01,446947200.0
151,02/03/2014,12.65,2014-03-02,447033600.0
152,03/03/2014,12.65,2014-03-03,447120000.0
153,04/03/2014,12.66,2014-03-04,447206400.0
154,05/03/2014,12.66,2014-03-05,447292800.0
155,06/03/2014,12.66,2014-03-06,447379200.0
156,07/03/2014,12.67,2014-03-07,447465600.0
157,08/03/2014,12.67,2014-03-08,447552000.0
158,09/03/2014,12.67,2014-03-09,447638400.0
159,10/03/2014,12.67,2014-03-10,447724800.0
160,11/03/2014,12.68,2014-03-11,447811200.0
161,12/03/2014,12.68,2014-03-12,447897600.0
162,13/03/2014,12.68,2014-03-13,447984000.0
163,14/03/2014,12.68,2014-03-14,448070400.0
164,15/03/2014,12.69,2014-03-15,448156800.0
165,16/03/2014,12.69,2014-03-16,448243200.0
166,17/03/2014,12.69,2014-03-17,448329600.0
167,18/03/2014,12.69,2014-03-18,448416000.0
168,19/03/2014,12.69,2014-03-19,448502400.0
169,20/03/2014,12.69,2014-03-20,448588800.0
170,21/03/2014,12.7,2014-03-21,448675200.0
171,22/03/2014,12.7,2014-03-22,448761600.0
172,23/03/2014,12.7,2014-03-23,448848000.0
173,24/03/2014,12.7,2014-03-24,448934400.0
174,25/03/2014,12.7,2014-03-25,449020800.0
175,26/03/2014,12.7,2014-03-26,449107200.0
176,27/03/2014,12.7,2014-03-27,449193600.0
177,28/03/2014,12.7,2014-03-28,449280000.0
178,29/03/2014,12.7,2014-03-29,449366400.0
179,30/03/2014,12.71,2014-03-30,449452800.0
180,31/03/2014,12.71,2014-03-31,449539200.0
181,01/04/2014,12.71,2014-04-01,449625600.0
182,02/04/2014,12.71,2014-04-02,449712000.0
183,03/04/2014,12.71,2014-04-03,449798400.0
184,04/04/2014,12.71,2014-04-04,449884800.0
185,05/04/2014,12.72,2014-04-05,449971200.0
186,06/04/2014,12.72,2014-04-06,450057600.0
187,07/04/2014,12.72,2014-04-07,450144000.0
188,08/04/2014,12.72,2014-04-08,450230400.0
189,09/04/2014,12.72,2014-04-09,450316800.0
190,10/04/2014,12.72,2014-04-10,450403200.0
191,11/04/2014,12.72,2014-04-11,450489600.0
192,12/04/2014,12.73,2014-04-12,450576000.0
193,13/04/2014,12.73,2014-04-13,450662400.0
194,14/04/2014,12.73,2014-04-14,450748800.0
195,15/04/2014,12.73,2014-04-15,450835200.0
196,16/04/2014,12.73,2014-04-16,450921600.0
197,17/04/2014,12.74,2014-04-17,451008000.0
198,18/04/2014,12.74,2014-04-18,451094400.0
199,19/04/2014,12.74,2014-04-19,451180800.0
200,20/04/2014,12.74,2014-04-20,451267200.0
201,21/04/2014,12.74,2014-04-21,451353600.0
202,22/04/2014,12.74,2014-04-22,451440000.0
203,23/04/2014,12.73,2014-04-23,451526400.0
204,24/04/2014,12.72,2014-04-24,451612800.0
205,25/04/2014,12.71,2014-04-25,451699200.0
206,26/04/2014,12.7,2014-04-26,451785600.0
207,27/04/2014,12.69,2014-04-27,451872000.0
208,28/04/2014,12.69,2014-04-28,451958400.0
209,29/04/2014,12.68,2014-04-29,452044800.0
210,30/04/2014,12.67,2014-04-30,452131200.0
211,01/05/2014,12.66,2014-05-01,452217600.0
212,02/05/2014,12.66,2014-05-02,452304000.0
213,03/05/2014,12.65,2014-05-03,452390400.0
214,04/05/2014,12.64,2014-05-04,452476800.0
215,05/05/2014,12.63,2014-05-05,452563200.0
216,06/05/2014,12.63,2014-05-06,452649600.0
217,07/05/2014,12.62,2014-05-07,452736000.0
218,08/05/2014,12.61,2014-05-08,452822400.0
219,09/05/2014,12.61,2014-05-09,452908800.0
220,10/05/2014,12.6,2014-05-10,452995200.0
221,11/05/2014,12.6,2014-05-11,453081600.0
222,12/05/2014,12.59,2014-05-12,453168000.0
223,13/05/2014,12.59,2014-05-13,453254400.0
224,14/05/2014,12.59,2014-05-14,453340800.0
225,15/05/2014,12.58,2014-05-15,453427200.0
226,16/05/2014,12.58,2014-05-16,453513600.0
227,17/05/2014,12.58,2014-05-17,453600000.0
228,18/05/2014,12.57,2014-05-18,453686400.0
229,19/05/2014,12.57,2014-05-19,453772800.0
230,20/05/2014,12.57,2014-05-20,453859200.0
231,21/05/2014,12.56,2014-05-21,453945600.0
232,22/05/2014,12.56,2014-05-22,454032000.0
233,23/05/2014,12.54,2014-05-23,454118400.0
234,24/05/2014,12.54,2014-05-24,454204800.0
235,25/05/2014,12.53,2014-05-25,454291200.0
236,26/05/2014,12.53,2014-05-26,454377600.0
237,27/05/2014,12.52,2014-05-27,454464000.0
238,28/05/2014,12.52,2014-05-28,454550400.0
239,29/05/2014,12.51,2014-05-29,454636800.0
240,30/05/2014,12.51,2014-05-30,454723200.0
241,31/05/2014,12.5,2014-05-31,454809600.0
242,01/06/2014,12.5,2014-06-01,454896000.0
243,02/06/2014,12.49,2014-06-02,454982400.0
244,03/06/2014,12.49,2014-06-03,455068800.0
245,04/06/2014,12.48,2014-06-04,455155200.0
246,05/06/2014,12.47,2014-06-05,455241600.0
247,06/06/2014,12.47,2014-06-06,455328000.0
248,07/06/2014,12.46,2014-06-07,455414400.0
249,08/06/2014,12.46,2014-06-08,455500800.0
250,09/06/2014,12.46,2014-06-09,455587200.0
251,10/06/2014,12.46,2014-06-10,455673600.0
252,11/06/2014,12.46,2014-06-11,455760000.0
253,12/06/2014,12.46,2014-06-12,455846400.0
254,13/06/2014,12.46,2014-06-13,455932800.0
255,14/06/2014,12.46,2014-06-14,456019200.0
256,15/06/2014,12.46,2014-06-15,456105600.0
257,16/06/2014,12.46,2014-06-16,456192000.0
258,17/06/2014,12.46,2014-06-17,456278400.0
259,18/06/2014,12.46,2014-06-18,456364800.0
260,19/06/2014,12.45,2014-06-19,456451200.0
