
Id Ponto:;3100020776
Consulta em:;06/09/2024 14:32:35
Número de sequencia do nível d'agua;Data da medição;Hora da medição;Nível da água;Vazão;Bombeando;
1;02/10/2013;20:00;11,70;;N;
2;03/10/2013;12:00;11,70;;N;
3;04/10/2013;20:00;11,70;;N;
4;05/10/2013;05:00;11,71;;N;
5;06/10/2013;03:00;11,72;;N;
6;07/10/2013;12:00;11,74;;N;
7;08/10/2013;02:00;11,75;;N;
8;09/10/2013;08:00;11,76;;N;
9;10/10/2013;13:00;11,77;;N;
10;11/10/2013;06:00;11,78;;N;
11;12/10/2013;10:00;11,79;;N;
12;13/10/2013;07:00;11,80;;N;
13;14/10/2013;06:00;11,81;;N;
14;15/10/2013;13:00;11,82;;N;
15;16/10/2013;18:00;11,82;;N;
16;17/10/2013;05:00;11,83;;N;
17;18/10/2013;08:00;11,84;;N;
18;19/10/2013;07:00;11,85;;N;
19;20/10/2013;20:00;11,86;;N;
20;21/10/2013;05:00;11,87;;N;
21;22/10/2013;14:00;11,88;;N;
22;23/10/2013;19:00;11,89;;N;
23;24/10/2013;20:00;11,90;;N;
24;25/10/2013;12:00;11,91;;N;
25;26/10/2013;01:00;11,91;;N;
26;27/10/2013;02:00;11,92;;N;
27;28/10/2013;13:00;11,93;;N;
28;29/10/2013;18:00;11,94;;N;
29;30/10/2013;13:00;11,94;;N;
30;31/10/2013;06:00;11,96;;N;
31;01/11/2013;20:00;11,97;;N;
32;02/11/2013;05:00;11,98;;N;
33;03/11/2013;06:00;11,99;;N;
34;04/11/2013;00:00;11,99;;N;
35;05/11/2013;12:00;12,00;;N;
36;06/11/2013;22:00;12,01;;N;
37;07/11/2013;18:00;12,02;;N;
38;08/11/2013;00:00;12,03;;N;
39;09/11/2013;05:00;12,03;;N;
40;10/11/2013;00:00;12,04;;N;
41;11/11/2013;16:00;12,04;;N;
42;12/11/2013;06:00;12,06;;N;
43;13/11/2013;13:00;12,07;;N;
44;14/11/2013;18:00;12,08;;N;
45;15/11/2013;14:00;12,08;;N;
46;16/11/2013;03:00;12,09;;N;
47;17/11/2013;05:00;12,10;;N;
48;18/11/2013;15:00;12,11;;N;
49;19/11/2013;19:00;12,12;;N;
50;20/11/2013;11:00;12,13;;N;
51;21/11/2013;13:00;12,13;;N;
52;22/11/2013;01:00;12,14;;N;
53;23/11/2013;06:00;12,15;;N;
54;24/11/2013;05:00;12,16;;N;
55;25/11/2013;17:00;12,16;;N;
