# Processado em: 2025-03-07T16:40:21.495062
,data_da_medicao,niveldagua_m,date,tempo_s
0,06/12/2010,43.39,2010-12-06,344908800.0
1,07/12/2010,43.38,2010-12-07,344995200.0
2,08/12/2010,43.4,2010-12-08,345081600.0
3,09/12/2010,43.38,2010-12-09,345168000.0
4,10/12/2010,43.38,2010-12-10,345254400.0
5,11/12/2010,43.37,2010-12-11,345340800.0
6,12/12/2010,43.35,2010-12-12,345427200.0
7,13/12/2010,43.37,2010-12-13,345513600.0
8,14/12/2010,43.39,2010-12-14,345600000.0
9,15/12/2010,43.41,2010-12-15,345686400.0
10,16/12/2010,43.42,2010-12-16,345772800.0
11,17/12/2010,43.4,2010-12-17,345859200.0
12,18/12/2010,43.39,2010-12-18,345945600.0
13,19/12/2010,43.4,2010-12-19,346032000.0
14,20/12/2010,43.43,2010-12-20,346118400.0
15,21/12/2010,43.44,2010-12-21,346204800.0
16,22/12/2010,43.44,2010-12-22,346291200.0
17,23/12/2010,43.4,2010-12-23,346377600.0
18,24/12/2010,43.4,2010-12-24,346464000.0
19,25/12/2010,43.41,2010-12-25,346550400.0
20,26/12/2010,43.41,2010-12-26,346636800.0
21,27/12/2010,43.39,2010-12-27,346723200.0
22,28/12/2010,43.38,2010-12-28,346809600.0
23,29/12/2010,43.38,2010-12-29,346896000.0
24,30/12/2010,43.39,2010-12-30,346982400.0
25,31/12/2010,43.39,2010-12-31,347068800.0
26,01/01/2011,43.39,2011-01-01,347155200.0
27,02/01/2011,43.38,2011-01-02,347241600.0
28,03/01/2011,43.37,2011-01-03,347328000.0
29,04/01/2011,43.38,2011-01-04,347414400.0
30,05/01/2011,43.4,2011-01-05,347500800.0
31,06/01/2011,43.41,2011-01-06,347587200.0
32,07/01/2011,43.41,2011-01-07,347673600.0
33,08/01/2011,43.41,2011-01-08,347760000.0
34,09/01/2011,43.4,2011-01-09,347846400.0
35,10/01/2011,43.37,2011-01-10,347932800.0
36,11/01/2011,43.36,2011-01-11,348019200.0
37,12/01/2011,43.35,2011-01-12,348105600.0
38,13/01/2011,43.36,2011-01-13,348192000.0
39,14/01/2011,43.38,2011-01-14,348278400.0
40,15/01/2011,43.37,2011-01-15,348364800.0
41,16/01/2011,43.36,2011-01-16,348451200.0
42,17/01/2011,43.38,2011-01-17,348537600.0
43,18/01/2011,43.38,2011-01-18,348624000.0
44,19/01/2011,43.35,2011-01-19,348710400.0
45,20/01/2011,43.35,2011-01-20,348796800.0
46,21/01/2011,43.36,2011-01-21,348883200.0
47,22/01/2011,43.38,2011-01-22,348969600.0
48,23/01/2011,43.39,2011-01-23,349056000.0
49,24/01/2011,43.38,2011-01-24,349142400.0
50,25/01/2011,43.37,2011-01-25,349228800.0
51,26/01/2011,43.36,2011-01-26,349315200.0
52,27/01/2011,43.36,2011-01-27,349401600.0
53,28/01/2011,43.36,2011-01-28,349488000.0
54,29/01/2011,43.37,2011-01-29,349574400.0
55,30/01/2011,43.36,2011-01-30,349660800.0
56,31/01/2011,43.34,2011-01-31,349747200.0
57,01/02/2011,43.34,2011-02-01,349833600.0
58,02/02/2011,43.32,2011-02-02,349920000.0
59,03/02/2011,43.33,2011-02-03,350006400.0
60,04/02/2011,43.32,2011-02-04,350092800.0
61,05/02/2011,43.31,2011-02-05,350179200.0
62,06/02/2011,43.31,2011-02-06,350265600.0
63,07/02/2011,43.32,2011-02-07,350352000.0
64,08/02/2011,43.32,2011-02-08,350438400.0
65,09/02/2011,43.27,2011-02-09,350524800.0
66,10/02/2011,43.27,2011-02-10,350611200.0
67,11/02/2011,43.28,2011-02-11,350697600.0
68,12/02/2011,43.28,2011-02-12,350784000.0
69,13/02/2011,43.27,2011-02-13,350870400.0
70,14/02/2011,43.22,2011-02-14,350956800.0
71,15/02/2011,43.16,2011-02-15,351043200.0
72,16/02/2011,43.06,2011-02-16,351129600.0
