
Id Ponto:;3100020037
Consulta em:;06/09/2024 13:10:04
Número de sequencia do nível d'agua;Data da medição;Hora da medição;Nível da água;Vazão;Bombeando;
1;18/10/2011;15:00;8,40;;;
2;19/10/2011;9:00;8,41;;;
3;20/10/2011;14:00;8,41;;;
4;21/10/2011;13:00;8,43;;;
5;22/10/2011;6:00;8,44;;;
6;23/10/2011;13:00;8,45;;;
7;24/10/2011;11:00;8,46;;;
8;25/10/2011;22:00;8,47;;;
9;26/10/2011;11:00;8,47;;;
10;27/10/2011;9:00;8,48;;;
11;28/10/2011;15:00;8,49;;;
12;29/10/2011;4:00;8,50;;;
13;30/10/2011;10:00;8,51;;;
14;31/10/2011;11:00;8,51;;;
15;01/11/2011;11:00;8,52;;;
16;02/11/2011;13:00;8,53;;;
17;03/11/2011;11:00;8,54;;;
18;04/11/2011;9:00;8,55;;;
19;05/11/2011;15:00;8,55;;;
20;06/11/2011;10:00;8,56;;;
21;07/11/2011;7:00;8,57;;;
22;08/11/2011;11:00;8,58;;;
23;09/11/2011;11:00;8,58;;;
24;10/11/2011;11:00;8,59;;;
25;11/11/2011;11:00;8,60;;;
26;12/11/2011;12:00;8,61;;;
27;13/11/2011;6:00;8,62;;;
28;14/11/2011;11:00;8,63;;;
29;15/11/2011;11:00;8,64;;;
30;16/11/2011;8:00;8,65;;;
31;17/11/2011;7:00;8,65;;;
32;18/11/2011;8:00;8,66;;;
33;19/11/2011;11:00;8,67;;;
34;20/11/2011;10:00;8,68;;;
35;21/11/2011;12:00;8,68;;;
36;22/11/2011;12:00;8,69;;;
37;23/11/2011;10:00;8,70;;;
38;24/11/2011;13:00;8,70;;;
39;25/11/2011;11:00;8,71;;;
40;26/11/2011;10:00;8,72;;;
41;27/11/2011;9:00;8,72;;;
42;28/11/2011;10:00;8,73;;;
43;29/11/2011;3:00;8,73;;;
44;30/11/2011;11:00;8,74;;;
45;01/12/2011;11:00;8,74;;;
46;02/12/2011;23:00;8,74;;;
47;03/12/2011;2:00;8,75;;;
48;04/12/2011;11:00;8,75;;;
49;05/12/2011;12:00;8,75;;;
50;06/12/2011;4:00;8,75;;;
51;07/12/2011;15:00;8,78;;;
52;08/12/2011;12:00;8,78;;;
53;09/12/2011;13:00;8,79;;;
54;10/12/2011;16:00;8,79;;;
55;11/12/2011;14:00;8,79;;;
56;12/12/2011;10:00;8,80;;;
57;13/12/2011;9:00;8,80;;;
58;14/12/2011;11:00;8,80;;;
59;15/12/2011;13:00;8,77;;;
60;16/12/2011;11:00;8,69;;;
61;17/12/2011;12:00;8,57;;;
62;18/12/2011;11:00;8,48;;;
63;19/12/2011;15:00;8,44;;;
64;20/12/2011;6:00;8,41;;;
65;21/12/2011;5:00;8,39;;;
66;22/12/2011;15:00;8,36;;;
67;23/12/2011;11:00;8,35;;;
68;24/12/2011;13:00;8,33;;;
69;25/12/2011;14:00;8,32;;;
70;26/12/2011;8:00;8,31;;;
71;27/12/2011;23:00;8,29;;;
72;28/12/2011;11:00;8,28;;;
73;29/12/2011;2:00;8,27;;;
74;30/12/2011;20:00;8,26;;;
75;31/12/2011;12:00;8,24;;;
76;01/01/2012;18:00;8,23;;;
77;02/01/2012;22:00;8,21;;;
78;03/01/2012;10:00;8,20;;;
79;04/01/2012;5:00;8,18;;;
80;05/01/2012;18:00;8,16;;;
81;06/01/2012;8:00;8,14;;;
82;07/01/2012;12:00;8,12;;;
83;08/01/2012;6:00;8,11;;;
84;09/01/2012;4:00;8,09;;;
85;10/01/2012;13:00;8,07;;;
86;11/01/2012;13:00;8,04;;;
87;12/01/2012;8:00;8,00;;;
88;13/01/2012;13:00;7,95;;;
89;14/01/2012;13:00;7,90;;;
90;15/01/2012;13:00;7,85;;;
91;16/01/2012;13:00;7,80;;;
92;17/01/2012;12:00;7,76;;;
93;18/01/2012;11:00;7,71;;;
94;19/01/2012;13:00;7,64;;;
95;20/01/2012;11:00;7,56;;;
96;21/01/2012;12:00;7,46;;;
97;22/01/2012;12:00;7,36;;;
98;23/01/2012;12:00;7,28;;;
99;24/01/2012;12:00;7,21;;;
100;25/01/2012;12:00;7,15;;;
101;26/01/2012;12:00;7,08;;;
102;27/01/2012;10:00;7,01;;;
103;28/01/2012;13:00;6,95;;;
104;29/01/2012;12:00;6,90;;;
105;30/01/2012;14:00;6,86;;;
106;31/01/2012;22:00;6,82;;;
107;01/02/2012;20:00;6,80;;;
108;02/02/2012;19:00;6,78;;;
109;03/02/2012;23:00;6,76;;;
110;04/02/2012;5:00;6,75;;;
111;05/02/2012;9:00;6,74;;;
112;06/02/2012;21:00;6,73;;;
113;07/02/2012;1:00;6,73;;;
114;08/02/2012;20:00;6,73;;;
115;09/02/2012;1:00;6,73;;;
116;10/02/2012;18:00;6,73;;;
117;11/02/2012;15:00;6,74;;;
118;12/02/2012;19:00;6,74;;;
119;13/02/2012;13:00;6,60;;;
120;14/02/2012;22:00;6,56;;;
121;15/02/2012;15:00;6,54;;;
122;16/02/2012;21:00;6,52;;;
123;17/02/2012;10:00;6,51;;;
124;18/02/2012;16:00;6,49;;;
125;19/02/2012;2:00;6,48;;;
126;20/02/2012;14:00;6,45;;;
127;21/02/2012;13:00;6,42;;;
128;22/02/2012;13:00;6,39;;;
129;23/02/2012;11:00;6,37;;;
130;24/02/2012;10:00;6,33;;;
131;25/02/2012;7:00;6,30;;;
132;26/02/2012;9:00;6,28;;;
133;27/02/2012;11:00;6,26;;;
134;28/02/2012;8:00;6,24;;;
135;29/02/2012;5:00;6,23;;;
136;01/03/2012;5:00;6,22;;;
137;02/03/2012;14:00;6,21;;;
138;03/03/2012;21:00;6,21;;;
139;04/03/2012;3:00;6,21;;;
140;05/03/2012;1:00;6,21;;;
141;06/03/2012;17:00;6,21;;;
142;07/03/2012;18:00;6,21;;;
143;08/03/2012;16:00;6,22;;;
144;09/03/2012;16:00;6,23;;;
145;10/03/2012;11:00;6,25;;;
146;11/03/2012;13:00;6,26;;;
147;12/03/2012;14:00;6,26;;;
148;13/03/2012;14:00;6,27;;;
149;14/03/2012;12:00;6,28;;;
150;15/03/2012;4:00;6,28;;;
151;16/03/2012;12:00;6,29;;;
152;17/03/2012;0:00;6,30;;;
153;18/03/2012;6:00;6,31;;;
154;19/03/2012;9:00;6,32;;;
155;20/03/2012;17:00;6,32;;;
156;21/03/2012;11:00;6,33;;;
157;22/03/2012;11:00;6,34;;;
158;23/03/2012;6:00;6,35;;;
159;24/03/2012;10:00;6,32;;;
160;25/03/2012;7:00;6,30;;;
161;26/03/2012;8:00;6,29;;;
162;27/03/2012;5:00;6,29;;;
163;28/03/2012;16:00;6,26;;;
164;29/03/2012;17:00;6,25;;;
165;30/03/2012;4:00;6,24;;;
166;31/03/2012;6:00;6,23;;;
167;01/04/2012;19:00;6,22;;;
168;02/04/2012;18:00;6,22;;;
169;03/04/2012;11:00;6,22;;;
170;04/04/2012;17:00;6,22;;;
171;05/04/2012;8:00;6,23;;;
172;06/04/2012;19:00;6,23;;;
173;07/04/2012;8:00;6,23;;;
174;08/04/2012;6:00;6,23;;;
175;09/04/2012;7:00;6,24;;;
176;10/04/2012;8:00;6,24;;;
177;11/04/2012;12:00;6,25;;;
178;12/04/2012;5:00;6,25;;;
179;13/04/2012;20:00;6,25;;;
180;14/04/2012;6:00;6,26;;;
181;15/04/2012;14:00;6,27;;;
182;16/04/2012;7:00;6,28;;;
183;17/04/2012;16:00;6,29;;;
184;18/04/2012;9:00;6,30;;;
185;19/04/2012;16:00;6,31;;;
186;20/04/2012;7:00;6,32;;;
187;21/04/2012;16:00;6,33;;;
188;22/04/2012;8:00;6,35;;;
189;23/04/2012;12:00;6,36;;;
190;24/04/2012;11:00;6,37;;;
191;25/04/2012;16:00;6,38;;;
192;26/04/2012;6:00;6,39;;;
193;27/04/2012;16:00;6,40;;;
194;28/04/2012;13:00;6,42;;;
195;29/04/2012;4:00;6,43;;;
196;30/04/2012;12:00;6,45;;;
197;01/05/2012;10:00;6,46;;;
198;02/05/2012;12:00;6,47;;;
199;03/05/2012;12:00;6,49;;;
200;04/05/2012;10:00;6,50;;;
201;05/05/2012;16:00;6,51;;;
202;06/05/2012;11:00;6,53;;;
203;07/05/2012;14:00;6,54;;;
204;08/05/2012;11:00;6,56;;;
205;09/05/2012;11:00;6,57;;;
206;10/05/2012;8:00;6,58;;;
207;11/05/2012;9:00;6,60;;;
208;12/05/2012;12:00;6,61;;;
209;13/05/2012;11:00;6,62;;;
210;14/05/2012;15:00;6,64;;;
211;15/05/2012;8:00;6,66;;;
212;16/05/2012;9:00;6,67;;;
213;17/05/2012;18:00;6,68;;;
214;18/05/2012;10:00;6,70;;;
215;19/05/2012;11:00;6,71;;;
216;20/05/2012;10:00;6,73;;;
217;21/05/2012;9:00;6,74;;;
218;22/05/2012;13:00;6,75;;;
219;23/05/2012;14:00;6,77;;;
220;24/05/2012;12:00;6,78;;;
221;25/05/2012;10:00;6,80;;;
222;26/05/2012;13:00;6,81;;;
223;27/05/2012;5:00;6,82;;;
224;28/05/2012;0:00;6,83;;;
225;06/06/2012;16:00;6,84;;;
226;07/06/2012;17:00;6,85;;;
227;08/06/2012;10:00;6,86;;;
228;09/06/2012;12:00;6,87;;;
229;10/06/2012;11:00;6,88;;;
230;11/06/2012;5:00;6,89;;;
231;12/06/2012;10:00;6,91;;;
232;13/06/2012;12:00;6,92;;;
233;14/06/2012;1:00;6,93;;;
234;15/06/2012;10:00;6,94;;;
235;16/06/2012;11:00;6,95;;;
236;17/06/2012;15:00;6,96;;;
237;18/06/2012;11:00;6,98;;;
238;19/06/2012;11:00;6,99;;;
239;20/06/2012;13:00;7,00;;;
240;21/06/2012;11:00;7,01;;;
241;22/06/2012;12:00;7,02;;;
242;23/06/2012;11:00;7,04;;;
243;24/06/2012;14:00;7,05;;;
244;25/06/2012;9:00;7,06;;;
245;26/06/2012;10:00;7,07;;;
246;27/06/2012;13:00;7,08;;;
247;28/06/2012;12:00;7,10;;;
248;29/06/2012;11:00;7,11;;;
249;30/06/2012;11:00;7,12;;;
250;01/07/2012;11:00;7,14;;;
251;02/07/2012;11:00;7,15;;;
252;03/07/2012;11:00;7,16;;;
253;04/07/2012;11:00;7,17;;;
254;05/07/2012;11:00;7,18;;;
255;06/07/2012;8:00;7,19;;;
256;07/07/2012;12:00;7,20;;;
257;08/07/2012;11:00;7,21;;;
258;09/07/2012;13:00;7,22;;;
259;10/07/2012;16:00;7,23;;;
260;11/07/2012;13:00;7,24;;;
261;12/07/2012;11:00;7,25;;;
262;13/07/2012;12:00;7,27;;;
263;14/07/2012;11:00;7,28;;;
264;15/07/2012;14:00;7,30;;;
265;16/07/2012;12:00;7,31;;;
266;17/07/2012;8:00;7,33;;;
267;18/07/2012;10:00;7,34;;;
268;19/07/2012;11:00;7,35;;;
269;20/07/2012;9:00;7,37;;;
270;21/07/2012;11:00;7,38;;;
271;22/07/2012;10:00;7,39;;;
272;23/07/2012;13:00;7,40;;;
273;24/07/2012;6:00;7,42;;;
274;25/07/2012;15:00;7,43;;;
275;26/07/2012;12:00;7,44;;;
276;27/07/2012;7:00;7,46;;;
277;28/07/2012;9:00;7,47;;;
278;29/07/2012;4:00;7,49;;;
279;30/07/2012;10:00;7,50;;;
280;31/07/2012;13:00;7,52;;;
281;01/08/2012;11:00;7,53;;;
282;02/08/2012;16:00;7,54;;;
283;03/08/2012;11:00;7,56;;;
284;04/08/2012;8:00;7,57;;;
285;05/08/2012;12:00;7,58;;;
286;06/08/2012;9:00;7,60;;;
287;07/08/2012;11:00;7,61;;;
288;08/08/2012;8:00;7,62;;;
289;09/08/2012;11:00;7,64;;;
290;10/08/2012;14:00;7,65;;;
291;11/08/2012;10:00;7,67;;;
292;12/08/2012;11:00;7,68;;;
293;13/08/2012;9:00;7,69;;;
294;14/08/2012;13:00;7,71;;;
295;15/08/2012;12:00;7,72;;;
296;16/08/2012;11:00;7,73;;;
297;17/08/2012;6:00;7,75;;;
298;18/08/2012;11:00;7,76;;;
299;19/08/2012;15:00;7,77;;;
300;20/08/2012;14:00;7,78;;;
301;21/08/2012;8:00;7,80;;;
302;22/08/2012;11:00;7,81;;;
303;23/08/2012;16:00;7,82;;;
304;24/08/2012;12:00;7,83;;;
305;25/08/2012;14:00;7,84;;;
306;26/08/2012;10:00;7,86;;;
307;27/08/2012;11:00;7,87;;;
308;28/08/2012;8:00;7,88;;;
309;29/08/2012;13:00;7,90;;;
310;30/08/2012;10:00;7,91;;;
311;31/08/2012;14:00;7,92;;;
312;01/09/2012;9:00;7,94;;;
313;02/09/2012;12:00;7,95;;;
314;03/09/2012;9:00;7,96;;;
315;04/09/2012;13:00;7,97;;;
316;05/09/2012;14:00;7,98;;;
317;06/09/2012;10:00;8,00;;;
318;07/09/2012;3:00;8,01;;;
319;08/09/2012;9:00;8,02;;;
320;09/09/2012;11:00;8,03;;;
321;10/09/2012;6:00;8,04;;;
322;11/09/2012;15:00;8,05;;;
323;12/09/2012;12:00;8,07;;;
324;13/09/2012;7:00;8,08;;;
325;14/09/2012;10:00;8,10;;;
326;15/09/2012;11:00;8,11;;;
327;16/09/2012;9:00;8,12;;;
328;17/09/2012;8:00;8,13;;;
329;18/09/2012;15:00;8,14;;;
330;19/09/2012;7:00;8,16;;;
331;20/09/2012;8:00;8,17;;;
332;21/09/2012;11:00;8,18;;;
333;22/09/2012;11:00;8,19;;;
334;23/09/2012;7:00;8,21;;;
