# Processado em: 2025-03-12T19:29:35.677254
,data_da_medicao,niveldagua_m,date,tempo_s
0,08/10/2013,24.98,2013-10-08,434505600.0
1,09/10/2013,24.98,2013-10-09,434592000.0
2,10/10/2013,24.98,2013-10-10,434678400.0
3,11/10/2013,24.98,2013-10-11,434764800.0
4,12/10/2013,24.99,2013-10-12,434851200.0
5,13/10/2013,24.99,2013-10-13,434937600.0
6,14/10/2013,25.0,2013-10-14,435024000.0
7,15/10/2013,25.0,2013-10-15,435110400.0
8,16/10/2013,25.0,2013-10-16,435196800.0
9,17/10/2013,25.0,2013-10-17,435283200.0
10,18/10/2013,25.01,2013-10-18,435369600.0
11,19/10/2013,25.02,2013-10-19,435456000.0
12,20/10/2013,25.02,2013-10-20,435542400.0
13,21/10/2013,25.03,2013-10-21,435628800.0
14,22/10/2013,25.03,2013-10-22,435715200.0
15,23/10/2013,25.04,2013-10-23,435801600.0
16,24/10/2013,25.04,2013-10-24,435888000.0
17,25/10/2013,25.04,2013-10-25,435974400.0
18,26/10/2013,25.04,2013-10-26,436060800.0
19,27/10/2013,25.04,2013-10-27,436147200.0
20,28/10/2013,25.06,2013-10-28,436233600.0
21,29/10/2013,25.06,2013-10-29,436320000.0
22,30/10/2013,25.07,2013-10-30,436406400.0
23,31/10/2013,25.08,2013-10-31,436492800.0
24,01/11/2013,25.08,2013-11-01,436579200.0
25,02/11/2013,25.08,2013-11-02,436665600.0
26,03/11/2013,25.08,2013-11-03,436752000.0
27,04/11/2013,25.08,2013-11-04,436838400.0
28,05/11/2013,25.09,2013-11-05,436924800.0
29,06/11/2013,25.11,2013-11-06,437011200.0
30,07/11/2013,25.12,2013-11-07,437097600.0
31,08/11/2013,25.11,2013-11-08,437184000.0
32,09/11/2013,25.11,2013-11-09,437270400.0
33,10/11/2013,25.11,2013-11-10,437356800.0
34,11/11/2013,25.11,2013-11-11,437443200.0
35,12/11/2013,25.12,2013-11-12,437529600.0
36,13/11/2013,25.14,2013-11-13,437616000.0
37,14/11/2013,25.14,2013-11-14,437702400.0
38,15/11/2013,25.14,2013-11-15,437788800.0
39,16/11/2013,25.15,2013-11-16,437875200.0
40,17/11/2013,25.14,2013-11-17,437961600.0
41,18/11/2013,25.15,2013-11-18,438048000.0
42,19/11/2013,25.16,2013-11-19,438134400.0
43,20/11/2013,25.17,2013-11-20,438220800.0
44,21/11/2013,25.16,2013-11-21,438307200.0
