
Id Ponto:;3100020773
Consulta em:;06/09/2024 14:27:12
Número de sequencia do nível d'agua;Data da medição;Hora da medição;Nível da água;Vazão;Bombeando;
1;08/10/2013;21:00;24,98;;;
2;09/10/2013;22:00;24,98;;;
3;10/10/2013;0:00;24,98;;;
4;11/10/2013;0:00;24,98;;;
5;12/10/2013;0:00;24,99;;;
6;13/10/2013;4:00;24,99;;;
7;14/10/2013;4:00;25,00;;;
8;15/10/2013;4:00;25,00;;;
9;16/10/2013;5:00;25,00;;;
10;17/10/2013;12:00;25,00;;;
11;18/10/2013;20:00;25,01;;;
12;19/10/2013;7:00;25,02;;;
13;20/10/2013;20:00;25,02;;;
14;21/10/2013;6:00;25,03;;;
15;22/10/2013;5:00;25,03;;;
16;23/10/2013;19:00;25,04;;;
17;24/10/2013;5:00;25,04;;;
18;25/10/2013;21:00;25,04;;;
19;26/10/2013;11:00;25,04;;;
20;27/10/2013;0:00;25,04;;;
21;28/10/2013;4:00;25,06;;;
22;29/10/2013;19:00;25,06;;;
23;30/10/2013;21:00;25,07;;;
24;31/10/2013;12:00;25,08;;;
25;01/11/2013;6:00;25,08;;;
26;02/11/2013;5:00;25,08;;;
27;03/11/2013;22:00;25,08;;;
28;04/11/2013;12:00;25,08;;;
29;05/11/2013;0:00;25,09;;;
30;06/11/2013;20:00;25,11;;;
31;07/11/2013;0:00;25,12;;;
32;08/11/2013;5:00;25,11;;;
33;09/11/2013;20:00;25,11;;;
34;10/11/2013;20:00;25,11;;;
35;11/11/2013;4:00;25,11;;;
36;12/11/2013;14:00;25,12;;;
37;13/11/2013;4:00;25,14;;;
38;14/11/2013;13:00;25,14;;;
39;15/11/2013;4:00;25,14;;;
40;16/11/2013;0:00;25,15;;;
41;17/11/2013;5:00;25,14;;;
42;18/11/2013;5:00;25,15;;;
43;19/11/2013;21:00;25,16;;;
44;20/11/2013;20:00;25,17;;;
45;21/11/2013;11:00;25,16;;;
46;22/11/2013;21:00;25,16;;;
47;23/11/2013;0:00;25,17;;;
48;24/11/2013;13:00;25,19;;;
49;25/11/2013;20:00;25,19;;;
50;26/11/2013;5:00;25,18;;;
51;27/11/2013;11:00;25,18;;;
52;28/11/2013;21:00;25,19;;;
53;29/11/2013;0:00;25,20;;;
54;30/11/2013;3:00;25,22;;;
55;01/12/2013;2:00;25,22;;;
56;02/12/2013;18:00;25,22;;;
57;03/12/2013;21:00;25,22;;;
