
Id Ponto:;3500028107
Consulta em:;06/09/2024 15:40:00
Número de sequencia do nível d'agua;Data da medição;Hora da medição;Nível da água;Vazão;Bombeando;
1;24/07/2011;18:00;6,47;;N;
2;25/07/2011;11:00;6,46;;N;
3;26/07/2011;11:00;6,48;;N;
4;27/07/2011;12:00;6,47;;N;
5;28/07/2011;16:00;6,46;;N;
6;29/07/2011;11:00;6,47;;N;
7;30/07/2011;15:00;6,47;;N;
8;31/07/2011;13:00;6,46;;N;
9;01/08/2011;00:00;6,47;;N;
10;02/08/2011;13:00;6,47;;N;
11;03/08/2011;11:00;6,48;;N;
12;04/08/2011;20:00;6,48;;N;
13;05/08/2011;12:00;6,46;;N;
14;06/08/2011;00:00;6,47;;N;
15;07/08/2011;12:00;6,47;;N;
16;08/08/2011;11:00;6,48;;N;
17;09/08/2011;12:00;6,49;;N;
18;10/08/2011;11:00;6,50;;N;
19;11/08/2011;16:00;6,50;;N;
20;12/08/2011;00:00;6,52;;N;
21;13/08/2011;11:00;6,53;;N;
22;14/08/2011;15:00;6,52;;N;
23;15/08/2011;11:00;6,53;;N;
24;16/08/2011;11:00;6,54;;N;
25;17/08/2011;18:00;6,54;;N;
26;18/08/2011;12:00;6,52;;N;
27;19/08/2011;11:00;6,54;;N;
28;20/08/2011;12:00;6,56;;N;
29;21/08/2011;11:00;6,54;;N;
30;22/08/2011;11:00;6,52;;N;
31;23/08/2011;11:00;6,54;;N;
32;24/08/2011;11:00;6,53;;N;
33;25/08/2011;00:00;6,54;;N;
34;26/08/2011;11:00;6,56;;N;
35;27/08/2011;17:00;6,54;;N;
36;28/08/2011;17:00;6,55;;N;
37;29/08/2011;11:00;6,58;;N;
38;30/08/2011;12:00;6,59;;N;
39;31/08/2011;11:00;6,61;;N;
40;01/09/2011;12:00;6,60;;N;
41;02/09/2011;00:00;6,60;;N;
42;03/09/2011;00:00;6,60;;N;
43;04/09/2011;01:00;6,60;;N;
44;05/09/2011;11:00;6,61;;N;
45;06/09/2011;12:00;6,62;;N;
46;07/09/2011;11:00;6,61;;N;
47;08/09/2011;11:00;6,61;;N;
48;09/09/2011;10:00;6,58;;N;
49;10/09/2011;11:00;6,57;;N;
50;11/09/2011;00:00;6,59;;N;
51;12/09/2011;11:00;6,58;;N;
52;13/09/2011;16:00;6,57;;N;
53;14/09/2011;17:00;6,58;;N;
54;15/09/2011;00:00;6,59;;N;
55;16/09/2011;11:00;6,59;;N;
56;17/09/2011;00:00;6,60;;N;
57;18/09/2011;19:00;6,59;;N;
58;19/09/2011;11:00;6,60;;N;
59;20/09/2011;12:00;6,60;;N;
60;21/09/2011;11:00;6,61;;N;
61;22/09/2011;12:00;6,60;;N;
62;23/09/2011;13:00;6,58;;N;
63;24/09/2011;11:00;6,58;;N;
64;25/09/2011;13:00;6,55;;N;
65;26/09/2011;16:00;6,57;;N;
66;27/09/2011;12:00;6,57;;N;
67;28/09/2011;12:00;6,57;;N;
68;29/09/2011;11:00;6,58;;N;
69;30/09/2011;11:00;6,58;;N;
70;01/10/2011;11:00;6,59;;N;
71;02/10/2011;12:00;6,59;;N;
72;03/10/2011;11:00;6,58;;N;
73;04/10/2011;11:00;6,58;;N;
74;05/10/2011;10:00;6,60;;N;
75;06/10/2011;00:00;6,60;;N;
76;07/10/2011;14:00;6,61;;N;
77;08/10/2011;11:00;6,61;;N;
78;09/10/2011;15:00;6,61;;N;
79;10/10/2011;11:00;6,63;;N;
80;11/10/2011;11:00;6,63;;N;
81;12/10/2011;10:00;6,60;;N;
82;13/10/2011;11:00;6,62;;N;
83;14/10/2011;17:00;6,62;;N;
84;15/10/2011;19:00;6,61;;N;
85;16/10/2011;14:00;6,61;;N;
86;17/10/2011;11:00;6,63;;N;
87;18/10/2011;11:00;6,63;;N;
88;19/10/2011;11:00;6,64;;N;
89;20/10/2011;00:00;6,65;;N;
90;21/10/2011;11:00;6,65;;N;
91;22/10/2011;15:00;6,67;;N;
92;23/10/2011;10:00;6,66;;N;
93;24/10/2011;18:00;6,66;;N;
94;25/10/2011;01:00;6,66;;N;
95;26/10/2011;17:00;6,67;;N;
96;27/10/2011;15:00;6,68;;N;
97;28/10/2011;11:00;6,69;;N;
98;29/10/2011;11:00;6,70;;N;
99;30/10/2011;22:00;6,67;;N;
100;31/10/2011;11:00;6,66;;N;
101;01/11/2011;11:00;6,67;;N;
102;02/11/2011;00:00;6,66;;N;
103;03/11/2011;10:00;6,66;;N;
104;04/11/2011;15:00;6,66;;N;
105;05/11/2011;23:00;6,68;;N;
106;06/11/2011;14:00;6,66;;N;
107;07/11/2011;15:00;6,66;;N;
108;08/11/2011;15:00;6,66;;N;
109;09/11/2011;16:00;6,67;;N;
110;10/11/2011;11:00;6,70;;N;
111;11/11/2011;11:00;6,71;;N;
112;12/11/2011;11:00;6,70;;N;
113;13/11/2011;14:00;6,69;;N;
114;14/11/2011;21:00;6,64;;N;
115;15/11/2011;11:00;6,63;;N;
116;16/11/2011;11:00;6,65;;N;
117;17/11/2011;00:00;6,65;;N;
118;18/11/2011;11:00;6,66;;N;
119;19/11/2011;11:00;6,66;;N;
120;20/11/2011;11:00;6,65;;N;
121;21/11/2011;09:00;6,65;;N;
122;22/11/2011;17:00;6,65;;N;
123;23/11/2011;10:00;6,64;;N;
124;24/11/2011;15:00;6,64;;N;
125;25/11/2011;11:00;6,65;;N;
126;26/11/2011;20:00;6,65;;N;
127;27/11/2011;11:00;6,65;;N;
