,Ponto,Lat_rimas,Lon_rimas,date,lwe_thickness,distancia_csr,niveldagua_m,TWS_tavg,GWS_tavg,SoilMoist_RZ_tavg,SoilMoist_S_tavg,CanopInt_tavg,distancia_gldas
120,5200007037,-17.203889,-54.143889,2012-11-18,-14.904853,0.08111885503383347,-22.75,1858.8602,1583.3075,275.49207,5.468878,0.06068153,0.08111885503383347
121,5200007037,-17.203889,-54.143889,2012-12-16,-13.330442,0.08111885503383347,-23.74,1974.5638,1681.1631,293.20615,6.103962,0.19452962,0.08111885503383347
122,5200007037,-17.203889,-54.143889,2013-01-16,-9.112483,0.08111885503383347,-24.11,2063.3496,1740.9346,322.20044,6.3523593,0.2146184,0.08111885503383347
123,5200007037,-17.203889,-54.143889,2013-02-14,7.1591754,0.08111885503383347,-23.11,2292.6392,2015.6952,276.90817,5.597458,0.035760287,0.08111885503383347
124,5200007037,-17.203889,-54.143889,2013-04-21,14.662627,0.08111885503383347,-23.28,2347.7598,2092.2126,255.54565,5.1720595,0.001518336,0.08111885503383347
125,5200007037,-17.203889,-54.143889,2013-05-16,-0.70904166,0.08111885503383347,-23.7,2207.5999,1976.1965,231.39606,4.6816764,0.0072658407,0.08111885503383347
126,5200007037,-17.203889,-54.143889,2013-06-16,1.5505773,0.08111885503383347,-24.06,2123.9448,1891.5872,232.35669,4.6152325,0.0009263011,0.08111885503383347
135,5200007037,-17.203889,-54.143889,2014-06-13,6.761563,0.08111885503383347,-24.38,2151.0527,1919.0946,231.95732,4.6353526,0.00091446453,0.08111885503383347
136,5200007037,-17.203889,-54.143889,2014-08-16,-7.8291054,0.08111885503383347,-25.56,1999.3275,1779.1646,220.16287,4.305092,0.00016392198,0.08111885503383347
137,5200007037,-17.203889,-54.143889,2014-09-16,-12.865943,0.08111885503383347,-26.15,1909.7897,1702.1913,207.59364,4.0794177,0.004798775,0.08111885503383347
138,5200007037,-17.203889,-54.143889,2014-10-16,-15.846315,0.08111885503383347,-26.46,1842.9672,1646.7504,196.2168,3.6724963,2.9716171e-05,0.08111885503383347
139,5200007037,-17.203889,-54.143889,2014-11-16,-12.017497,0.08111885503383347,-25.84,1909.7931,1646.3373,263.43332,5.0835557,0.022417344,0.08111885503383347
140,5200007037,-17.203889,-54.143889,2015-01-22,6.003654,0.08111885503383347,-23.67,2148.4524,1914.2339,234.18839,4.977471,0.030111078,0.08111885503383347
141,5200007037,-17.203889,-54.143889,2015-02-15,13.618333,0.08111885503383347,-23.94,2161.616,1906.5804,255.00406,5.443889,0.03154605,0.08111885503383347
