,Ponto,Lat_rimas,Lon_rimas,date,lwe_thickness,distancia_csr,niveldagua_m,TWS_tavg,GWS_tavg,SoilMoist_RZ_tavg,SoilMoist_S_tavg,CanopInt_tavg,distancia_gldas
115,3100020114,-18.892222,-48.241111,2012-04-04,6.8253565,0.1173812659882283,-42.65,2279.8599,2037.0251,242.76811,5.0312285,0.06659486,0.1173812659882283
116,3100020114,-18.892222,-48.241111,2012-06-16,1.6010927,0.1173812659882283,-42.8,2186.5933,1957.8578,228.73409,4.5485115,0.0013154701,0.1173812659882283
117,3100020114,-18.892222,-48.241111,2012-07-16,-4.8140244,0.1173812659882283,-42.8,2140.0623,1922.9626,217.05101,4.592081,0.048543714,0.1173812659882283
118,3100020114,-18.892222,-48.241111,2012-08-16,-13.345697,0.1173812659882283,-42.84,2070.3264,1860.6472,209.67882,4.1400437,0.00042059878,0.1173812659882283
119,3100020114,-18.892222,-48.241111,2012-09-13,-18.938604,0.1173812659882283,-42.92,1993.0472,1796.0886,196.95857,3.7418826,2.0074622e-05,0.1173812659882283
124,3100020114,-18.892222,-48.241111,2013-04-21,9.189434,0.1173812659882283,-43.2,2245.8823,2006.3597,239.52193,4.749032,0.00056149747,0.1173812659882283
125,3100020114,-18.892222,-48.241111,2013-05-16,-1.3844306,0.1173812659882283,-43.17,2180.2878,1968.615,211.66904,4.21638,0.0038205541,0.1173812659882283
126,3100020114,-18.892222,-48.241111,2013-06-16,5.76046,0.1173812659882283,-43.1,2151.9329,1930.8992,221.03163,4.4046783,0.0020407133,0.1173812659882283
127,3100020114,-18.892222,-48.241111,2013-07-16,-6.154207,0.1173812659882283,-43.02,2099.472,1888.0922,211.37935,4.1645007,0.00037380293,0.1173812659882283
128,3100020114,-18.892222,-48.241111,2013-10-16,-22.400616,0.1173812659882283,-42.92,1918.8009,1699.4623,219.32819,4.321936,0.010413458,0.1173812659882283
129,3100020114,-18.892222,-48.241111,2013-11-16,-23.348394,0.1173812659882283,-43.0,1939.003,1698.0693,240.9213,4.658484,0.012502783,0.1173812659882283
130,3100020114,-18.892222,-48.241111,2013-12-16,-17.049011,0.1173812659882283,-43.05,2064.4497,1749.8663,314.4274,6.708452,0.15600088,0.1173812659882283
131,3100020114,-18.892222,-48.241111,2014-01-09,-13.705519,0.1173812659882283,-43.07,2045.546,1824.848,220.69292,4.6263704,0.0051528267,0.1173812659882283
132,3100020114,-18.892222,-48.241111,2014-03-17,-13.320393,0.1173812659882283,-43.32,1985.032,1758.0908,226.93219,4.5641947,0.00905024,0.1173812659882283
133,3100020114,-18.892222,-48.241111,2014-04-16,-10.650173,0.1173812659882283,-43.4,2001.5027,1756.0681,245.25023,5.3336554,0.18431838,0.1173812659882283
134,3100020114,-18.892222,-48.241111,2014-05-16,-10.123146,0.1173812659882283,-43.51,1959.8683,1759.2975,200.57042,3.9295728,0.00037052663,0.1173812659882283
137,3100020114,-18.892222,-48.241111,2014-09-16,-41.166954,0.1173812659882283,-43.86,1792.496,1619.5514,172.94328,3.0252237,0.0013257451,0.1173812659882283
138,3100020114,-18.892222,-48.241111,2014-10-16,-47.806465,0.1173812659882283,-43.96,1739.7344,1577.4144,162.31999,2.5897462,3.5378776e-05,0.1173812659882283
139,3100020114,-18.892222,-48.241111,2014-11-16,-44.100876,0.1173812659882283,-44.08,1765.2441,1550.775,214.38345,4.46163,0.08569916,0.1173812659882283
140,3100020114,-18.892222,-48.241111,2015-01-22,-27.776722,0.1173812659882283,-44.26,1831.7426,1652.9799,178.74184,4.2031693,0.020887105,0.1173812659882283
