# Processado em: 2025-02-26T11:44:10.350158
,data_da_medicao,niveldagua_m,date,tempo_s
0,02/04/2012,42.66,2012-04-02,386640000.0
1,03/04/2012,42.65,2012-04-03,386726400.0
2,04/04/2012,42.65,2012-04-04,386812800.0
3,05/04/2012,42.66,2012-04-05,386899200.0
4,06/04/2012,42.66,2012-04-06,386985600.0
5,07/04/2012,42.66,2012-04-07,387072000.0
6,08/04/2012,42.67,2012-04-08,387158400.0
7,09/04/2012,42.67,2012-04-09,387244800.0
8,10/04/2012,42.68,2012-04-10,387331200.0
9,11/04/2012,42.68,2012-04-11,387417600.0
10,12/04/2012,42.68,2012-04-12,387504000.0
11,13/04/2012,42.68,2012-04-13,387590400.0
12,14/04/2012,42.68,2012-04-14,387676800.0
13,15/04/2012,42.69,2012-04-15,387763200.0
14,16/04/2012,42.69,2012-04-16,387849600.0
15,17/04/2012,42.7,2012-04-17,387936000.0
16,18/04/2012,42.69,2012-04-18,388022400.0
17,19/04/2012,42.69,2012-04-19,388108800.0
18,20/04/2012,42.7,2012-04-20,388195200.0
19,21/04/2012,42.7,2012-04-21,388281600.0
20,22/04/2012,42.7,2012-04-22,388368000.0
21,23/04/2012,42.71,2012-04-23,388454400.0
22,24/04/2012,42.71,2012-04-24,388540800.0
23,25/04/2012,42.71,2012-04-25,388627200.0
24,26/04/2012,42.7,2012-04-26,388713600.0
25,27/04/2012,42.71,2012-04-27,388800000.0
26,28/04/2012,42.72,2012-04-28,388886400.0
27,29/04/2012,42.72,2012-04-29,388972800.0
28,30/04/2012,42.72,2012-04-30,389059200.0
29,01/05/2012,42.72,2012-05-01,389145600.0
30,02/05/2012,42.72,2012-05-02,389232000.0
31,03/05/2012,42.73,2012-05-03,389318400.0
32,04/05/2012,42.73,2012-05-04,389404800.0
33,05/05/2012,42.73,2012-05-05,389491200.0
34,06/05/2012,42.73,2012-05-06,389577600.0
35,07/05/2012,42.73,2012-05-07,389664000.0
36,08/05/2012,42.73,2012-05-08,389750400.0
37,09/05/2012,42.73,2012-05-09,389836800.0
38,10/05/2012,42.74,2012-05-10,389923200.0
39,11/05/2012,42.74,2012-05-11,390009600.0
40,12/05/2012,42.75,2012-05-12,390096000.0
41,13/05/2012,42.74,2012-05-13,390182400.0
42,14/05/2012,42.74,2012-05-14,390268800.0
43,15/05/2012,42.75,2012-05-15,390355200.0
44,16/05/2012,42.75,2012-05-16,390441600.0
45,17/05/2012,42.75,2012-05-17,390528000.0
46,18/05/2012,42.75,2012-05-18,390614400.0
47,19/05/2012,42.75,2012-05-19,390700800.0
48,20/05/2012,42.76,2012-05-20,390787200.0
49,21/05/2012,42.76,2012-05-21,390873600.0
50,22/05/2012,42.75,2012-05-22,390960000.0
51,23/05/2012,42.75,2012-05-23,391046400.0
52,24/05/2012,42.75,2012-05-24,391132800.0
53,25/05/2012,42.75,2012-05-25,391219200.0
54,26/05/2012,42.76,2012-05-26,391305600.0
55,27/05/2012,42.75,2012-05-27,391392000.0
56,28/05/2012,42.76,2012-05-28,391478400.0
57,29/05/2012,42.76,2012-05-29,391564800.0
58,30/05/2012,42.76,2012-05-30,391651200.0
59,31/05/2012,42.76,2012-05-31,391737600.0
60,01/06/2012,42.76,2012-06-01,391824000.0
61,02/06/2012,42.76,2012-06-02,391910400.0
62,03/06/2012,42.76,2012-06-03,391996800.0
63,04/06/2012,42.76,2012-06-04,392083200.0
64,05/06/2012,42.77,2012-06-05,392169600.0
65,06/06/2012,42.77,2012-06-06,392256000.0
66,07/06/2012,42.77,2012-06-07,392342400.0
67,08/06/2012,42.76,2012-06-08,392428800.0
68,09/06/2012,42.79,2012-06-09,392515200.0
69,10/06/2012,42.8,2012-06-10,392601600.0
70,11/06/2012,42.8,2012-06-11,392688000.0
71,12/06/2012,42.8,2012-06-12,392774400.0
72,13/06/2012,42.8,2012-06-13,392860800.0
73,14/06/2012,42.8,2012-06-14,392947200.0
74,15/06/2012,42.8,2012-06-15,393033600.0
75,16/06/2012,42.8,2012-06-16,393120000.0
76,17/06/2012,42.8,2012-06-17,393206400.0
77,18/06/2012,42.8,2012-06-18,393292800.0
78,19/06/2012,42.8,2012-06-19,393379200.0
79,20/06/2012,42.8,2012-06-20,393465600.0
80,21/06/2012,42.8,2012-06-21,393552000.0
81,22/06/2012,42.81,2012-06-22,393638400.0
82,23/06/2012,42.81,2012-06-23,393724800.0
83,24/06/2012,42.8,2012-06-24,393811200.0
84,25/06/2012,42.8,2012-06-25,393897600.0
85,26/06/2012,42.81,2012-06-26,393984000.0
86,27/06/2012,42.81,2012-06-27,394070400.0
87,28/06/2012,42.81,2012-06-28,394156800.0
88,29/06/2012,42.8,2012-06-29,394243200.0
89,30/06/2012,42.81,2012-06-30,394329600.0
90,01/07/2012,42.81,2012-07-01,394416000.0
91,02/07/2012,42.81,2012-07-02,394502400.0
92,03/07/2012,42.81,2012-07-03,394588800.0
93,04/07/2012,42.8,2012-07-04,394675200.0
94,05/07/2012,42.81,2012-07-05,394761600.0
95,06/07/2012,42.81,2012-07-06,394848000.0
96,07/07/2012,42.81,2012-07-07,394934400.0
97,08/07/2012,42.81,2012-07-08,395020800.0
98,09/07/2012,42.81,2012-07-09,395107200.0
99,10/07/2012,42.81,2012-07-10,395193600.0
100,11/07/2012,42.81,2012-07-11,395280000.0
101,12/07/2012,42.82,2012-07-12,395366400.0
102,13/07/2012,42.82,2012-07-13,395452800.0
103,14/07/2012,42.82,2012-07-14,395539200.0
104,15/07/2012,42.81,2012-07-15,395625600.0
105,16/07/2012,42.8,2012-07-16,395712000.0
106,17/07/2012,42.79,2012-07-17,395798400.0
107,18/07/2012,42.79,2012-07-18,395884800.0
108,19/07/2012,42.78,2012-07-19,395971200.0
109,20/07/2012,42.79,2012-07-20,396057600.0
110,21/07/2012,42.8,2012-07-21,396144000.0
111,22/07/2012,42.8,2012-07-22,396230400.0
112,23/07/2012,42.8,2012-07-23,396316800.0
113,24/07/2012,42.79,2012-07-24,396403200.0
114,25/07/2012,42.8,2012-07-25,396489600.0
115,26/07/2012,42.81,2012-07-26,396576000.0
116,27/07/2012,42.81,2012-07-27,396662400.0
117,28/07/2012,42.8,2012-07-28,396748800.0
118,29/07/2012,42.81,2012-07-29,396835200.0
119,30/07/2012,42.81,2012-07-30,396921600.0
120,31/07/2012,42.81,2012-07-31,397008000.0
121,01/08/2012,42.81,2012-08-01,397094400.0
122,02/08/2012,42.82,2012-08-02,397180800.0
123,03/08/2012,42.82,2012-08-03,397267200.0
124,04/08/2012,42.82,2012-08-04,397353600.0
125,05/08/2012,42.81,2012-08-05,397440000.0
126,06/08/2012,42.82,2012-08-06,397526400.0
127,07/08/2012,42.83,2012-08-07,397612800.0
128,08/08/2012,42.83,2012-08-08,397699200.0
129,09/08/2012,42.83,2012-08-09,397785600.0
130,10/08/2012,42.84,2012-08-10,397872000.0
131,11/08/2012,42.84,2012-08-11,397958400.0
132,12/08/2012,42.84,2012-08-12,398044800.0
133,13/08/2012,42.84,2012-08-13,398131200.0
134,14/08/2012,42.83,2012-08-14,398217600.0
135,15/08/2012,42.85,2012-08-15,398304000.0
136,16/08/2012,42.84,2012-08-16,398390400.0
137,17/08/2012,42.85,2012-08-17,398476800.0
138,18/08/2012,42.85,2012-08-18,398563200.0
139,19/08/2012,42.85,2012-08-19,398649600.0
140,20/08/2012,42.85,2012-08-20,398736000.0
141,21/08/2012,42.86,2012-08-21,398822400.0
142,22/08/2012,42.86,2012-08-22,398908800.0
