
Id Ponto:;3500029468
Consulta em:;06/09/2024 15:20:10
Número de sequencia do nível d'agua;Data da medição;Hora da medição;Nível da água;Vazão;Bombeando;
1;28/03/2012;12:00;28,18;;N;
2;29/03/2012;12:00;28,19;;N;
3;30/03/2012;12:00;28,19;;N;
4;31/03/2012;12:00;28,19;;N;
5;01/04/2012;12:00;28,18;;N;
6;02/04/2012;12:00;28,18;;N;
7;03/04/2012;12:00;28,18;;N;
8;04/04/2012;12:00;28,17;;N;
9;05/04/2012;12:00;28,16;;N;
10;06/04/2012;12:00;28,17;;N;
11;07/04/2012;12:00;28,16;;N;
12;08/04/2012;12:00;28,16;;N;
13;09/04/2012;12:00;28,17;;N;
14;10/04/2012;12:00;28,17;;N;
15;11/04/2012;12:00;28,18;;N;
16;12/04/2012;12:00;28,16;;N;
17;13/04/2012;12:00;28,15;;N;
18;14/04/2012;12:00;28,15;;N;
19;15/04/2012;12:00;28,16;;N;
20;16/04/2012;12:00;28,16;;N;
21;17/04/2012;12:00;28,17;;N;
22;18/04/2012;12:00;28,16;;N;
23;19/04/2012;12:00;28,15;;N;
24;20/04/2012;12:00;28,14;;N;
25;21/04/2012;12:00;28,16;;N;
26;22/04/2012;12:00;28,17;;N;
27;23/04/2012;12:00;28,17;;N;
28;24/04/2012;12:00;28,15;;N;
29;25/04/2012;12:00;28,14;;N;
30;26/04/2012;12:00;28,12;;N;
31;27/04/2012;12:00;28,15;;N;
32;28/04/2012;12:00;28,14;;N;
33;29/04/2012;12:00;28,15;;N;
34;30/04/2012;12:00;28,17;;N;
35;01/05/2012;12:00;28,17;;N;
36;02/05/2012;12:00;28,16;;N;
37;03/05/2012;12:00;28,16;;N;
38;04/05/2012;12:00;28,15;;N;
39;05/05/2012;12:00;28,14;;N;
40;06/05/2012;12:00;28,14;;N;
41;07/05/2012;12:00;28,15;;N;
42;08/05/2012;12:00;28,15;;N;
43;09/05/2012;12:00;28,12;;N;
44;10/05/2012;12:00;28,11;;N;
45;11/05/2012;12:00;28,10;;N;
46;12/05/2012;12:00;28,11;;N;
47;13/05/2012;12:00;28,11;;N;
48;14/05/2012;12:00;28,13;;N;
49;15/05/2012;12:00;28,14;;N;
50;16/05/2012;12:00;28,13;;N;
51;17/05/2012;12:00;28,12;;N;
52;18/05/2012;12:00;28,12;;N;
53;19/05/2012;12:00;28,12;;N;
54;20/05/2012;12:00;28,11;;N;
55;21/05/2012;12:00;28,11;;N;
56;22/05/2012;12:00;28,11;;N;
57;23/05/2012;12:00;28,10;;N;
58;24/05/2012;12:00;28,08;;N;
59;25/05/2012;12:00;28,09;;N;
60;26/05/2012;12:00;28,09;;N;
61;27/05/2012;12:00;28,09;;N;
62;28/05/2012;12:00;28,10;;N;
63;29/05/2012;12:00;28,09;;N;
64;30/05/2012;12:00;28,07;;N;
65;31/05/2012;12:00;28,08;;N;
66;01/06/2012;12:00;28,08;;N;
67;02/06/2012;12:00;28,07;;N;
68;03/06/2012;12:00;28,05;;N;
69;04/06/2012;12:00;28,04;;N;
70;05/06/2012;12:00;28,08;;N;
71;06/06/2012;12:00;28,10;;N;
72;07/06/2012;12:00;28,10;;N;
73;08/06/2012;12:00;28,08;;N;
74;09/06/2012;12:00;28,08;;N;
75;10/06/2012;12:00;28,06;;N;
76;11/06/2012;12:00;28,05;;N;
77;12/06/2012;12:00;28,05;;N;
78;13/06/2012;12:00;28,05;;N;
79;14/06/2012;12:00;28,05;;N;
80;15/06/2012;12:00;28,04;;N;
81;16/06/2012;12:00;28,04;;N;
82;17/06/2012;12:00;28,02;;N;
83;18/06/2012;12:00;28,00;;N;
84;19/06/2012;12:00;27,99;;N;
85;20/06/2012;12:00;27,99;;N;
86;21/06/2012;12:00;28,00;;N;
87;22/06/2012;12:00;28,03;;N;
88;23/06/2012;12:00;28,03;;N;
89;24/06/2012;12:00;28,02;;N;
90;25/06/2012;12:00;28,00;;N;
91;26/06/2012;12:00;27,99;;N;
92;27/06/2012;12:00;27,97;;N;
93;28/06/2012;12:00;27,96;;N;
94;29/06/2012;12:00;27,95;;N;
95;30/06/2012;12:00;27,94;;N;
96;01/07/2012;12:00;27,92;;N;
97;02/07/2012;12:00;27,91;;N;
98;03/07/2012;12:00;27,90;;N;
99;04/07/2012;12:00;27,87;;N;
100;05/07/2012;12:00;27,87;;N;
101;06/07/2012;12:00;27,86;;N;
102;07/07/2012;12:00;27,88;;N;
103;08/07/2012;12:00;27,87;;N;
104;09/07/2012;12:00;27,84;;N;
105;10/07/2012;12:00;27,81;;N;
106;11/07/2012;12:00;27,78;;N;
107;12/07/2012;12:00;27,78;;N;
108;13/07/2012;12:00;27,80;;N;
109;14/07/2012;12:00;27,79;;N;
110;15/07/2012;12:00;27,78;;N;
111;16/07/2012;12:00;27,77;;N;
112;17/07/2012;12:00;27,75;;N;
113;18/07/2012;12:00;27,74;;N;
114;19/07/2012;12:00;27,72;;N;
115;20/07/2012;12:00;27,69;;N;
116;21/07/2012;12:00;27,67;;N;
117;22/07/2012;12:00;27,67;;N;
118;23/07/2012;12:00;27,66;;N;
119;24/07/2012;12:00;27,64;;N;
120;25/07/2012;12:00;27,62;;N;
