# Processado em: 2025-03-10T17:00:53.549573
,data_da_medicao,niveldagua_m,date,tempo_s
0,27/03/2012,25.57,2012-03-27,386121600.0
1,28/03/2012,25.58,2012-03-28,386208000.0
2,29/03/2012,25.59,2012-03-29,386294400.0
3,30/03/2012,25.61,2012-03-30,386380800.0
4,31/03/2012,25.61,2012-03-31,386467200.0
5,01/04/2012,25.6,2012-04-01,386553600.0
6,02/04/2012,25.58,2012-04-02,386640000.0
7,03/04/2012,25.58,2012-04-03,386726400.0
8,04/04/2012,25.57,2012-04-04,386812800.0
9,05/04/2012,25.56,2012-04-05,386899200.0
10,06/04/2012,25.56,2012-04-06,386985600.0
11,07/04/2012,25.56,2012-04-07,387072000.0
12,08/04/2012,25.56,2012-04-08,387158400.0
13,09/04/2012,25.57,2012-04-09,387244800.0
14,10/04/2012,25.59,2012-04-10,387331200.0
15,11/04/2012,25.61,2012-04-11,387417600.0
16,12/04/2012,25.6,2012-04-12,387504000.0
17,13/04/2012,25.58,2012-04-13,387590400.0
18,14/04/2012,25.57,2012-04-14,387676800.0
19,15/04/2012,25.58,2012-04-15,387763200.0
20,16/04/2012,25.59,2012-04-16,387849600.0
21,17/04/2012,25.62,2012-04-17,387936000.0
22,18/04/2012,25.63,2012-04-18,388022400.0
23,19/04/2012,25.61,2012-04-19,388108800.0
24,20/04/2012,25.58,2012-04-20,388195200.0
25,21/04/2012,25.6,2012-04-21,388281600.0
26,22/04/2012,25.62,2012-04-22,388368000.0
27,23/04/2012,25.62,2012-04-23,388454400.0
28,24/04/2012,25.62,2012-04-24,388540800.0
29,25/04/2012,25.61,2012-04-25,388627200.0
30,26/04/2012,25.56,2012-04-26,388713600.0
31,27/04/2012,25.6,2012-04-27,388800000.0
32,28/04/2012,25.6,2012-04-28,388886400.0
33,29/04/2012,25.62,2012-04-29,388972800.0
34,30/04/2012,25.67,2012-04-30,389059200.0
35,01/05/2012,25.68,2012-05-01,389145600.0
36,02/05/2012,25.69,2012-05-02,389232000.0
37,03/05/2012,25.69,2012-05-03,389318400.0
38,04/05/2012,25.69,2012-05-04,389404800.0
39,05/05/2012,25.68,2012-05-05,389491200.0
40,06/05/2012,25.68,2012-05-06,389577600.0
41,07/05/2012,25.7,2012-05-07,389664000.0
42,08/05/2012,25.71,2012-05-08,389750400.0
43,09/05/2012,25.67,2012-05-09,389836800.0
44,10/05/2012,25.63,2012-05-10,389923200.0
45,11/05/2012,25.62,2012-05-11,390009600.0
46,12/05/2012,25.62,2012-05-12,390096000.0
47,13/05/2012,25.64,2012-05-13,390182400.0
48,14/05/2012,25.67,2012-05-14,390268800.0
49,15/05/2012,25.69,2012-05-15,390355200.0
50,16/05/2012,25.69,2012-05-16,390441600.0
51,17/05/2012,25.7,2012-05-17,390528000.0
52,18/05/2012,25.7,2012-05-18,390614400.0
53,19/05/2012,25.7,2012-05-19,390700800.0
54,20/05/2012,25.7,2012-05-20,390787200.0
55,21/05/2012,25.72,2012-05-21,390873600.0
56,22/05/2012,25.71,2012-05-22,390960000.0
57,23/05/2012,25.7,2012-05-23,391046400.0
58,24/05/2012,25.67,2012-05-24,391132800.0
59,25/05/2012,25.67,2012-05-25,391219200.0
60,26/05/2012,25.68,2012-05-26,391305600.0
61,27/05/2012,25.69,2012-05-27,391392000.0
62,28/05/2012,25.72,2012-05-28,391478400.0
63,29/05/2012,25.71,2012-05-29,391564800.0
64,30/05/2012,25.69,2012-05-30,391651200.0
65,31/05/2012,25.7,2012-05-31,391737600.0
66,01/06/2012,25.72,2012-06-01,391824000.0
67,02/06/2012,25.71,2012-06-02,391910400.0
68,03/06/2012,25.67,2012-06-03,391996800.0
69,04/06/2012,25.65,2012-06-04,392083200.0
70,05/06/2012,25.71,2012-06-05,392169600.0
71,06/06/2012,25.75,2012-06-06,392256000.0
72,07/06/2012,25.76,2012-06-07,392342400.0
73,08/06/2012,25.76,2012-06-08,392428800.0
74,09/06/2012,25.76,2012-06-09,392515200.0
75,10/06/2012,25.74,2012-06-10,392601600.0
76,11/06/2012,25.73,2012-06-11,392688000.0
77,12/06/2012,25.73,2012-06-12,392774400.0
78,13/06/2012,25.74,2012-06-13,392860800.0
79,14/06/2012,25.75,2012-06-14,392947200.0
80,15/06/2012,25.74,2012-06-15,393033600.0
81,16/06/2012,25.73,2012-06-16,393120000.0
82,17/06/2012,25.73,2012-06-17,393206400.0
83,18/06/2012,25.69,2012-06-18,393292800.0
