# Processado em: 2025-03-12T19:32:26.522948
,data_da_medicao,niveldagua_m,date,tempo_s
0,03/12/2010,14.45,2010-12-03,344649600.0
1,04/12/2010,14.45,2010-12-04,344736000.0
2,05/12/2010,14.45,2010-12-05,344822400.0
3,06/12/2010,14.46,2010-12-06,344908800.0
4,07/12/2010,14.47,2010-12-07,344995200.0
5,08/12/2010,14.47,2010-12-08,345081600.0
6,09/12/2010,14.48,2010-12-09,345168000.0
7,10/12/2010,14.48,2010-12-10,345254400.0
8,11/12/2010,14.49,2010-12-11,345340800.0
9,12/12/2010,14.5,2010-12-12,345427200.0
10,13/12/2010,14.5,2010-12-13,345513600.0
11,14/12/2010,14.52,2010-12-14,345600000.0
12,15/12/2010,14.52,2010-12-15,345686400.0
13,16/12/2010,14.53,2010-12-16,345772800.0
14,17/12/2010,14.54,2010-12-17,345859200.0
15,18/12/2010,14.54,2010-12-18,345945600.0
16,19/12/2010,14.55,2010-12-19,346032000.0
17,20/12/2010,14.55,2010-12-20,346118400.0
18,21/12/2010,14.56,2010-12-21,346204800.0
19,22/12/2010,14.57,2010-12-22,346291200.0
20,23/12/2010,14.57,2010-12-23,346377600.0
21,24/12/2010,14.58,2010-12-24,346464000.0
22,25/12/2010,14.59,2010-12-25,346550400.0
23,26/12/2010,14.59,2010-12-26,346636800.0
24,27/12/2010,14.6,2010-12-27,346723200.0
25,28/12/2010,14.6,2010-12-28,346809600.0
26,29/12/2010,14.6,2010-12-29,346896000.0
27,30/12/2010,14.62,2010-12-30,346982400.0
28,31/12/2010,14.62,2010-12-31,347068800.0
29,01/01/2011,14.63,2011-01-01,347155200.0
30,02/01/2011,14.63,2011-01-02,347241600.0
31,03/01/2011,14.64,2011-01-03,347328000.0
32,04/01/2011,14.65,2011-01-04,347414400.0
33,05/01/2011,14.65,2011-01-05,347500800.0
34,06/01/2011,14.66,2011-01-06,347587200.0
35,07/01/2011,14.66,2011-01-07,347673600.0
36,08/01/2011,14.67,2011-01-08,347760000.0
37,09/01/2011,14.67,2011-01-09,347846400.0
38,10/01/2011,14.68,2011-01-10,347932800.0
39,11/01/2011,14.68,2011-01-11,348019200.0
40,12/01/2011,14.69,2011-01-12,348105600.0
41,13/01/2011,14.7,2011-01-13,348192000.0
42,14/01/2011,14.7,2011-01-14,348278400.0
43,15/01/2011,14.71,2011-01-15,348364800.0
44,16/01/2011,14.71,2011-01-16,348451200.0
45,17/01/2011,14.72,2011-01-17,348537600.0
46,18/01/2011,14.73,2011-01-18,348624000.0
47,19/01/2011,14.73,2011-01-19,348710400.0
48,20/01/2011,14.73,2011-01-20,348796800.0
49,21/01/2011,14.74,2011-01-21,348883200.0
