
Id Ponto:;3500034020
Consulta em:;06/09/2024 16:20:12
Número de sequencia do nível d'agua;Data da medição;Hora da medição;Nível da água;Vazão;Bombeando;
1;17/06/2015;12:00;14,92;;N;
2;18/06/2015;12:00;14,93;;N;
3;19/06/2015;12:00;14,93;;N;
4;20/06/2015;12:00;14,93;;N;
5;21/06/2015;12:00;14,93;;N;
6;22/06/2015;12:00;14,93;;N;
7;23/06/2015;12:00;14,93;;N;
8;24/06/2015;12:00;14,93;;N;
9;25/06/2015;12:00;14,93;;N;
10;26/06/2015;12:00;14,92;;N;
11;27/06/2015;12:00;14,92;;N;
12;28/06/2015;12:00;14,92;;N;
13;29/06/2015;12:00;14,92;;N;
14;30/06/2015;12:00;14,92;;N;
15;01/07/2015;12:00;14,92;;N;
16;02/07/2015;12:00;14,91;;N;
17;03/07/2015;12:00;14,91;;N;
18;04/07/2015;12:00;14,92;;N;
19;05/07/2015;12:00;14,92;;N;
20;06/07/2015;12:00;14,92;;N;
21;07/07/2015;12:00;14,92;;N;
22;08/07/2015;12:00;14,92;;N;
23;09/07/2015;12:00;14,92;;N;
24;10/07/2015;12:00;14,92;;N;
25;11/07/2015;12:00;14,92;;N;
26;12/07/2015;12:00;14,92;;N;
27;13/07/2015;12:00;14,92;;N;
28;14/07/2015;12:00;14,92;;N;
29;15/07/2015;12:00;14,93;;N;
30;16/07/2015;12:00;14,93;;N;
31;17/07/2015;12:00;14,93;;N;
32;18/07/2015;12:00;14,93;;N;
33;19/07/2015;12:00;14,93;;N;
34;20/07/2015;12:00;14,93;;N;
35;21/07/2015;12:00;14,94;;N;
36;22/07/2015;12:00;14,94;;N;
37;23/07/2015;12:00;14,94;;N;
38;24/07/2015;12:00;14,94;;N;
39;25/07/2015;12:00;14,94;;N;
40;26/07/2015;12:00;14,94;;N;
41;27/07/2015;12:00;14,95;;N;
42;28/07/2015;12:00;14,95;;N;
43;29/07/2015;12:00;14,96;;N;
44;30/07/2015;12:00;14,96;;N;
45;31/07/2015;12:00;14,96;;N;
46;01/08/2015;12:00;14,96;;N;
47;02/08/2015;12:00;14,96;;N;
48;03/08/2015;12:00;14,97;;N;
49;04/08/2015;12:00;14,97;;N;
50;05/08/2015;12:00;14,97;;N;
51;06/08/2015;12:00;14,97;;N;
52;07/08/2015;12:00;14,98;;N;
53;08/08/2015;12:00;14,98;;N;
54;09/08/2015;12:00;14,99;;N;
55;10/08/2015;12:00;14,99;;N;
56;11/08/2015;12:00;15,00;;N;
57;12/08/2015;12:00;15,00;;N;
58;13/08/2015;12:00;15,01;;N;
59;14/08/2015;12:00;15,01;;N;
60;15/08/2015;12:00;15,01;;N;
61;16/08/2015;12:00;15,02;;N;
62;17/08/2015;12:00;15,02;;N;
63;18/08/2015;12:00;15,02;;N;
64;19/08/2015;12:00;15,03;;N;
65;20/08/2015;12:00;15,03;;N;
66;21/08/2015;12:00;15,04;;N;
67;22/08/2015;12:00;15,03;;N;
68;23/08/2015;12:00;15,04;;N;
69;24/08/2015;12:00;15,04;;N;
70;25/08/2015;12:00;15,05;;N;
71;26/08/2015;12:00;15,05;;N;
72;27/08/2015;12:00;15,06;;N;
73;28/08/2015;12:00;15,07;;N;
74;29/08/2015;12:00;15,07;;N;
75;30/08/2015;12:00;15,07;;N;
76;31/08/2015;12:00;15,07;;N;
77;01/09/2015;12:00;15,08;;N;
78;02/09/2015;12:00;15,08;;N;
79;03/09/2015;12:00;15,08;;N;
80;04/09/2015;12:00;15,09;;N;
81;05/09/2015;12:00;15,09;;N;
82;06/09/2015;12:00;15,10;;N;
83;07/09/2015;12:00;15,09;;N;
84;08/09/2015;12:00;15,10;;N;
85;09/09/2015;12:00;15,11;;N;
86;10/09/2015;12:00;15,10;;N;
87;11/09/2015;12:00;15,11;;N;
88;12/09/2015;12:00;15,12;;N;
89;13/09/2015;12:00;15,12;;N;
90;14/09/2015;12:00;15,12;;N;
91;15/09/2015;12:00;15,12;;N;
92;16/09/2015;12:00;15,13;;N;
93;17/09/2015;12:00;15,13;;N;
94;18/09/2015;12:00;15,14;;N;
95;19/09/2015;12:00;15,14;;N;
96;20/09/2015;12:00;15,14;;N;
97;21/09/2015;12:00;15,14;;N;
98;22/09/2015;12:00;15,15;;N;
99;23/09/2015;12:00;15,14;;N;
100;24/09/2015;12:00;15,15;;N;
101;25/09/2015;12:00;15,15;;N;
102;26/09/2015;12:00;15,16;;N;
103;27/09/2015;12:00;15,15;;N;
104;28/09/2015;12:00;15,16;;N;
105;29/09/2015;12:00;15,16;;N;
106;30/09/2015;12:00;15,17;;N;
107;01/10/2015;12:00;15,17;;N;
108;02/10/2015;12:00;15,17;;N;
109;03/10/2015;12:00;15,18;;N;
110;04/10/2015;12:00;15,19;;N;
111;05/10/2015;12:00;15,19;;N;
112;06/10/2015;12:00;15,19;;N;
113;07/10/2015;12:00;15,19;;N;
114;08/10/2015;12:00;15,20;;N;
115;09/10/2015;12:00;15,20;;N;
116;10/10/2015;12:00;15,21;;N;
117;11/10/2015;12:00;15,21;;N;
118;12/10/2015;12:00;15,22;;N;
119;13/10/2015;12:00;15,21;;N;
120;14/10/2015;12:00;15,22;;N;
121;15/10/2015;12:00;15,22;;N;
122;16/10/2015;12:00;15,23;;N;
123;17/10/2015;12:00;15,23;;N;
124;18/10/2015;12:00;15,24;;N;
125;19/10/2015;12:00;15,24;;N;
