# Processado em: 2025-02-24T19:07:46.290181
,data_da_medicao,niveldagua_m,date,tempo_s
0,03/12/2010,36.43,2010-12-03,344649600.0
1,04/12/2010,36.42,2010-12-04,344736000.0
2,05/12/2010,36.42,2010-12-05,344822400.0
3,06/12/2010,36.41,2010-12-06,344908800.0
4,07/12/2010,36.42,2010-12-07,344995200.0
5,08/12/2010,36.43,2010-12-08,345081600.0
6,09/12/2010,36.44,2010-12-09,345168000.0
7,10/12/2010,36.45,2010-12-10,345254400.0
8,11/12/2010,36.44,2010-12-11,345340800.0
9,12/12/2010,36.45,2010-12-12,345427200.0
10,13/12/2010,36.47,2010-12-13,345513600.0
11,14/12/2010,36.45,2010-12-14,345600000.0
12,15/12/2010,36.44,2010-12-15,345686400.0
13,16/12/2010,36.44,2010-12-16,345772800.0
14,17/12/2010,36.44,2010-12-17,345859200.0
15,18/12/2010,36.44,2010-12-18,345945600.0
16,19/12/2010,36.44,2010-12-19,346032000.0
17,20/12/2010,36.43,2010-12-20,346118400.0
18,21/12/2010,36.41,2010-12-21,346204800.0
19,22/12/2010,36.4,2010-12-22,346291200.0
20,23/12/2010,36.42,2010-12-23,346377600.0
21,24/12/2010,36.44,2010-12-24,346464000.0
22,25/12/2010,36.43,2010-12-25,346550400.0
23,26/12/2010,36.42,2010-12-26,346636800.0
24,27/12/2010,36.44,2010-12-27,346723200.0
25,28/12/2010,36.44,2010-12-28,346809600.0
26,29/12/2010,36.45,2010-12-29,346896000.0
27,30/12/2010,36.44,2010-12-30,346982400.0
28,31/12/2010,36.47,2010-12-31,347068800.0
29,01/01/2011,36.45,2011-01-01,347155200.0
30,02/01/2011,36.46,2011-01-02,347241600.0
31,03/01/2011,36.48,2011-01-03,347328000.0
32,04/01/2011,36.45,2011-01-04,347414400.0
33,05/01/2011,36.44,2011-01-05,347500800.0
34,06/01/2011,36.42,2011-01-06,347587200.0
35,07/01/2011,36.4,2011-01-07,347673600.0
36,08/01/2011,36.42,2011-01-08,347760000.0
37,09/01/2011,36.41,2011-01-09,347846400.0
38,10/01/2011,36.42,2011-01-10,347932800.0
39,11/01/2011,36.46,2011-01-11,348019200.0
40,12/01/2011,36.44,2011-01-12,348105600.0
41,13/01/2011,36.45,2011-01-13,348192000.0
42,14/01/2011,36.43,2011-01-14,348278400.0
43,15/01/2011,36.41,2011-01-15,348364800.0
44,16/01/2011,36.45,2011-01-16,348451200.0
45,17/01/2011,36.42,2011-01-17,348537600.0
46,18/01/2011,36.42,2011-01-18,348624000.0
47,19/01/2011,36.42,2011-01-19,348710400.0
48,20/01/2011,36.42,2011-01-20,348796800.0
49,21/01/2011,36.43,2011-01-21,348883200.0
50,22/01/2011,36.39,2011-01-22,348969600.0
51,23/01/2011,36.39,2011-01-23,349056000.0
52,24/01/2011,36.36,2011-01-24,349142400.0
53,25/01/2011,36.37,2011-01-25,349228800.0
54,26/01/2011,36.37,2011-01-26,349315200.0
55,27/01/2011,36.36,2011-01-27,349401600.0
56,28/01/2011,36.37,2011-01-28,349488000.0
57,29/01/2011,36.34,2011-01-29,349574400.0
58,30/01/2011,36.34,2011-01-30,349660800.0
59,31/01/2011,36.35,2011-01-31,349747200.0
60,01/02/2011,36.34,2011-02-01,349833600.0
61,02/02/2011,36.35,2011-02-02,349920000.0
62,03/02/2011,36.35,2011-02-03,350006400.0
63,04/02/2011,36.35,2011-02-04,350092800.0
64,05/02/2011,36.37,2011-02-05,350179200.0
65,06/02/2011,36.35,2011-02-06,350265600.0
66,07/02/2011,36.35,2011-02-07,350352000.0
67,08/02/2011,36.34,2011-02-08,350438400.0
68,09/02/2011,36.34,2011-02-09,350524800.0
69,10/02/2011,36.37,2011-02-10,350611200.0
70,11/02/2011,36.35,2011-02-11,350697600.0
71,12/02/2011,36.34,2011-02-12,350784000.0
72,13/02/2011,36.34,2011-02-13,350870400.0
73,14/02/2011,36.34,2011-02-14,350956800.0
74,15/02/2011,36.36,2011-02-15,351043200.0
75,16/02/2011,36.34,2011-02-16,351129600.0
76,17/02/2011,36.34,2011-02-17,351216000.0
77,18/02/2011,36.34,2011-02-18,351302400.0
78,19/02/2011,36.33,2011-02-19,351388800.0
79,20/02/2011,36.34,2011-02-20,351475200.0
80,21/02/2011,36.31,2011-02-21,351561600.0
81,22/02/2011,36.3,2011-02-22,351648000.0
82,23/02/2011,36.33,2011-02-23,351734400.0
83,24/02/2011,36.32,2011-02-24,351820800.0
84,25/02/2011,36.32,2011-02-25,351907200.0
85,26/02/2011,36.32,2011-02-26,351993600.0
86,27/02/2011,36.29,2011-02-27,352080000.0
87,28/02/2011,36.32,2011-02-28,352166400.0
88,01/03/2011,36.31,2011-03-01,352252800.0
89,02/03/2011,36.29,2011-03-02,352339200.0
90,03/03/2011,36.3,2011-03-03,352425600.0
