
Id Ponto:;3500026838
Consulta em:;06/09/2024 14:55:51
Número de sequencia do nível d'agua;Data da medição;Hora da medição;Nível da água;Vazão;Bombeando;
1;03/12/2010;12:00;36,43;;;
2;04/12/2010;02:00;36,42;;;
3;05/12/2010;02:00;36,42;;;
4;06/12/2010;15:00;36,41;;;
5;07/12/2010;19:00;36,42;;;
6;08/12/2010;20:00;36,43;;;
7;09/12/2010;14:00;36,44;;;
8;10/12/2010;16:00;36,45;;;
9;11/12/2010;18:00;36,44;;;
10;12/12/2010;01:00;36,45;;;
11;13/12/2010;08:00;36,47;;;
12;14/12/2010;22:00;36,45;;;
13;15/12/2010;11:00;36,44;;;
14;16/12/2010;13:00;36,44;;;
15;17/12/2010;02:00;36,44;;;
16;18/12/2010;10:00;36,44;;;
17;19/12/2010;05:00;36,44;;;
18;20/12/2010;02:00;36,43;;;
19;21/12/2010;03:00;36,41;;;
20;22/12/2010;05:00;36,40;;;
21;23/12/2010;23:00;36,42;;;
22;24/12/2010;10:00;36,44;;;
23;25/12/2010;12:00;36,43;;;
24;26/12/2010;08:00;36,42;;;
25;27/12/2010;06:00;36,44;;;
26;28/12/2010;04:00;36,44;;;
27;29/12/2010;03:00;36,45;;;
28;30/12/2010;16:00;36,44;;;
29;31/12/2010;00:00;36,47;;;
30;01/01/2011;09:00;36,45;;;
31;02/01/2011;04:00;36,46;;;
32;03/01/2011;15:00;36,48;;;
33;04/01/2011;01:00;36,45;;;
34;05/01/2011;10:00;36,44;;;
35;06/01/2011;14:00;36,42;;;
36;07/01/2011;05:00;36,40;;;
37;08/01/2011;08:00;36,42;;;
38;09/01/2011;11:00;36,41;;;
39;10/01/2011;14:00;36,42;;;
40;11/01/2011;01:00;36,46;;;
41;12/01/2011;02:00;36,44;;;
42;13/01/2011;03:00;36,45;;;
43;14/01/2011;13:00;36,43;;;
44;15/01/2011;05:00;36,41;;;
45;16/01/2011;01:00;36,45;;;
46;17/01/2011;02:00;36,42;;;
47;18/01/2011;19:00;36,42;;;
48;19/01/2011;22:00;36,42;;;
49;20/01/2011;14:00;36,42;;;
50;21/01/2011;04:00;36,43;;;
51;22/01/2011;22:00;36,39;;;
52;23/01/2011;18:00;36,39;;;
53;24/01/2011;08:00;36,36;;;
54;25/01/2011;19:00;36,37;;;
55;26/01/2011;11:00;36,37;;;
56;27/01/2011;04:00;36,36;;;
57;28/01/2011;18:00;36,37;;;
58;29/01/2011;17:00;36,34;;;
59;30/01/2011;11:00;36,34;;;
60;31/01/2011;03:00;36,35;;;
61;01/02/2011;22:00;36,34;;;
62;02/02/2011;18:00;36,35;;;
63;03/02/2011;10:00;36,35;;;
64;04/02/2011;20:00;36,35;;;
65;05/02/2011;05:00;36,37;;;
66;06/02/2011;06:00;36,35;;;
67;07/02/2011;09:00;36,35;;;
68;08/02/2011;03:00;36,34;;;
69;09/02/2011;05:00;36,34;;;
70;10/02/2011;00:00;36,37;;;
71;11/02/2011;02:00;36,35;;;
72;12/02/2011;19:00;36,34;;;
73;13/02/2011;21:00;36,34;;;
74;14/02/2011;15:00;36,34;;;
75;15/02/2011;00:00;36,36;;;
76;16/02/2011;08:00;36,34;;;
77;17/02/2011;10:00;36,34;;;
78;18/02/2011;04:00;36,34;;;
79;19/02/2011;00:00;36,33;;;
80;20/02/2011;07:00;36,34;;;
81;21/02/2011;03:00;36,31;;;
82;22/02/2011;13:00;36,30;;;
83;23/02/2011;00:00;36,33;;;
84;24/02/2011;08:00;36,32;;;
85;25/02/2011;11:00;36,32;;;
86;26/02/2011;04:00;36,32;;;
87;27/02/2011;22:00;36,29;;;
88;28/02/2011;11:00;36,32;;;
89;01/03/2011;03:00;36,31;;;
90;02/03/2011;01:00;36,29;;;
91;03/03/2011;18:00;36,30;;;
92;04/03/2011;15:00;36,27;;;
93;05/03/2011;20:00;36,26;;;
94;06/03/2011;13:00;36,24;;;
95;07/03/2011;22:00;36,22;;;
96;08/03/2011;20:00;36,22;;;
97;09/03/2011;03:00;36,19;;;
98;10/03/2011;03:00;36,17;;;
99;11/03/2011;06:00;36,16;;;
100;12/03/2011;23:00;36,15;;;
101;13/03/2011;21:00;36,13;;;
102;14/03/2011;13:00;36,12;;;
103;15/03/2011;13:00;36,12;;;
104;16/03/2011;12:00;36,10;;;
105;17/03/2011;03:00;36,06;;;
106;18/03/2011;12:00;36,06;;;
107;19/03/2011;12:00;36,03;;;
108;20/03/2011;00:00;36,03;;;
109;21/03/2011;12:00;35,99;;;
110;22/03/2011;14:00;35,97;;;
111;23/03/2011;01:00;35,99;;;
112;24/03/2011;12:00;35,97;;;
113;25/03/2011;06:00;35,92;;;
114;26/03/2011;03:00;35,91;;;
115;27/03/2011;23:00;35,90;;;
116;28/03/2011;01:00;35,89;;;
117;29/03/2011;21:00;35,88;;;
118;30/03/2011;05:00;35,85;;;
119;31/03/2011;05:00;35,84;;;
120;01/04/2011;14:00;35,81;;;
121;02/04/2011;03:00;35,81;;;
122;03/04/2011;07:00;35,76;;;
123;04/04/2011;11:00;35,78;;;
124;05/04/2011;03:00;35,76;;;
125;06/04/2011;21:00;35,75;;;
126;07/04/2011;05:00;35,71;;;
127;08/04/2011;01:00;35,72;;;
128;09/04/2011;05:00;35,68;;;
129;10/04/2011;22:00;35,67;;;
130;11/04/2011;22:00;35,63;;;
131;12/04/2011;10:00;35,63;;;
132;13/04/2011;02:00;35,62;;;
133;14/04/2011;07:00;35,62;;;
134;15/04/2011;23:00;35,59;;;
135;16/04/2011;05:00;35,58;;;
136;17/04/2011;22:00;35,55;;;
137;18/04/2011;20:00;35,57;;;
138;19/04/2011;05:00;35,53;;;
139;20/04/2011;01:00;35,51;;;
140;21/04/2011;15:00;35,50;;;
141;22/04/2011;03:00;35,50;;;
142;23/04/2011;03:00;35,48;;;
143;24/04/2011;03:00;35,48;;;
144;25/04/2011;15:00;35,47;;;
145;26/04/2011;01:00;35,46;;;
146;27/04/2011;15:00;35,44;;;
147;28/04/2011;04:00;35,42;;;
148;29/04/2011;06:00;35,40;;;
149;30/04/2011;14:00;35,39;;;
150;01/05/2011;09:00;35,42;;;
151;02/05/2011;23:00;35,40;;;
152;03/05/2011;23:00;35,39;;;
153;04/05/2011;15:00;35,35;;;
154;05/05/2011;00:00;35,34;;;
155;06/05/2011;03:00;35,35;;;
156;07/05/2011;05:00;35,32;;;
157;08/05/2011;20:00;35,33;;;
158;09/05/2011;14:00;35,30;;;
159;10/05/2011;04:00;35,29;;;
160;11/05/2011;08:00;35,31;;;
161;12/05/2011;07:00;35,28;;;
162;13/05/2011;00:00;35,27;;;
163;14/05/2011;07:00;35,28;;;
164;15/05/2011;01:00;35,26;;;
165;16/05/2011;10:00;35,27;;;
166;17/05/2011;04:00;35,25;;;
167;18/05/2011;03:00;35,24;;;
168;19/05/2011;21:00;35,25;;;
169;20/05/2011;09:00;35,23;;;
170;21/05/2011;05:00;35,23;;;
171;22/05/2011;02:00;35,22;;;
172;23/05/2011;05:00;35,22;;;
173;24/05/2011;04:00;35,19;;;
174;25/05/2011;21:00;35,21;;;
175;26/05/2011;23:00;35,20;;;
176;27/05/2011;21:00;35,20;;;
177;28/05/2011;18:00;35,18;;;
178;29/05/2011;18:00;35,18;;;
179;30/05/2011;00:00;35,17;;;
180;31/05/2011;05:00;35,16;;;
181;01/06/2011;04:00;35,16;;;
182;02/06/2011;22:00;35,16;;;
183;03/06/2011;03:00;35,17;;;
184;04/06/2011;21:00;35,17;;;
185;05/06/2011;05:00;35,14;;;
186;06/06/2011;02:00;35,12;;;
187;07/06/2011;08:00;35,14;;;
188;08/06/2011;02:00;35,14;;;
189;09/06/2011;13:00;35,13;;;
190;10/06/2011;02:00;35,15;;;
191;11/06/2011;05:00;35,12;;;
192;12/06/2011;06:00;35,11;;;
193;13/06/2011;02:00;35,12;;;
194;14/06/2011;03:00;35,10;;;
195;15/06/2011;04:00;35,10;;;
196;16/06/2011;02:00;35,09;;;
197;17/06/2011;20:00;35,10;;;
198;18/06/2011;02:00;35,09;;;
199;19/06/2011;06:00;35,08;;;
200;20/06/2011;19:00;35,08;;;
201;21/06/2011;07:00;35,09;;;
202;22/06/2011;22:00;35,09;;;
203;23/06/2011;12:00;35,07;;;
204;24/06/2011;04:00;35,07;;;
205;25/06/2011;02:00;35,08;;;
206;26/06/2011;07:00;35,10;;;
207;27/06/2011;13:00;35,07;;;
208;28/06/2011;05:00;35,05;;;
209;29/06/2011;05:00;35,05;;;
210;30/06/2011;12:00;35,06;;;
211;01/07/2011;04:00;35,07;;;
212;02/07/2011;19:00;35,06;;;
213;03/07/2011;07:00;35,07;;;
214;04/07/2011;12:00;35,06;;;
215;05/07/2011;06:00;35,04;;;
216;06/07/2011;20:00;35,05;;;
217;07/07/2011;21:00;35,05;;;
218;08/07/2011;04:00;35,05;;;
219;09/07/2011;22:00;35,03;;;
220;10/07/2011;19:00;35,04;;;
221;11/07/2011;04:00;35,05;;;
222;12/07/2011;05:00;35,04;;;
223;13/07/2011;03:00;35,04;;;
224;14/07/2011;22:00;35,03;;;
225;15/07/2011;02:00;35,04;;;
226;16/07/2011;06:00;35,04;;;
227;17/07/2011;03:00;35,04;;;
228;18/07/2011;05:00;35,04;;;
229;19/07/2011;00:00;35,05;;;
230;20/07/2011;04:00;35,03;;;
231;21/07/2011;07:00;35,04;;;
232;22/07/2011;00:00;35,07;;;
233;23/07/2011;18:00;35,04;;;
234;24/07/2011;03:00;35,04;;;
235;25/07/2011;22:00;35,03;;;
236;26/07/2011;14:00;35,04;;;
237;27/07/2011;20:00;34,79;;;
238;28/07/2011;11:00;34,82;;;
239;29/07/2011;11:00;34,83;;;
240;30/07/2011;19:00;34,85;;;
241;31/07/2011;02:00;34,85;;;
242;01/08/2011;11:00;34,84;;;
243;02/08/2011;19:00;34,82;;;
244;03/08/2011;01:00;34,82;;;
245;04/08/2011;18:00;34,76;;;
246;05/08/2011;11:00;34,78;;;
247;06/08/2011;11:00;34,80;;;
248;07/08/2011;06:00;34,81;;;
249;08/08/2011;11:00;34,82;;;
250;09/08/2011;16:00;34,81;;;
251;10/08/2011;10:00;34,83;;;
252;11/08/2011;06:00;34,83;;;
253;12/08/2011;07:00;34,84;;;
254;13/08/2011;11:00;34,85;;;
255;14/08/2011;12:00;34,84;;;
256;15/08/2011;10:00;34,86;;;
257;16/08/2011;19:00;34,85;;;
258;17/08/2011;18:00;34,86;;;
259;18/08/2011;11:00;34,86;;;
260;19/08/2011;14:00;34,90;;;
261;20/08/2011;13:00;34,86;;;
262;21/08/2011;10:00;34,81;;;
263;22/08/2011;11:00;34,81;;;
264;23/08/2011;01:00;34,83;;;
265;24/08/2011;11:00;34,83;;;
266;25/08/2011;05:00;34,85;;;
267;26/08/2011;11:00;34,84;;;
268;27/08/2011;11:00;34,87;;;
269;28/08/2011;13:00;34,88;;;
270;29/08/2011;08:00;34,90;;;
271;30/08/2011;23:00;34,89;;;
272;31/08/2011;10:00;34,88;;;
273;01/09/2011;12:00;34,84;;;
274;02/09/2011;11:00;34,85;;;
275;03/09/2011;11:00;34,87;;;
276;04/09/2011;12:00;34,89;;;
277;05/09/2011;11:00;34,90;;;
278;06/09/2011;11:00;34,91;;;
279;07/09/2011;10:00;34,92;;;
280;08/09/2011;11:00;34,93;;;
281;09/09/2011;14:00;34,93;;;
282;10/09/2011;13:00;34,91;;;
283;11/09/2011;17:00;34,89;;;
284;12/09/2011;11:00;34,88;;;
285;13/09/2011;08:00;34,91;;;
286;14/09/2011;10:00;34,91;;;
287;15/09/2011;13:00;34,92;;;
288;16/09/2011;10:00;34,92;;;
289;17/09/2011;19:00;34,93;;;
290;18/09/2011;10:00;34,93;;;
291;19/09/2011;10:00;34,94;;;
292;20/09/2011;11:00;34,94;;;
293;21/09/2011;19:00;34,95;;;
294;22/09/2011;09:00;34,96;;;
295;23/09/2011;19:00;34,97;;;
296;24/09/2011;22:00;34,94;;;
297;25/09/2011;03:00;34,94;;;
298;26/09/2011;10:00;34,95;;;
299;27/09/2011;13:00;34,95;;;
300;28/09/2011;11:00;34,97;;;
301;29/09/2011;11:00;34,98;;;
302;30/09/2011;18:00;34,99;;;
303;01/10/2011;11:00;35,00;;;
304;02/10/2011;06:00;35,01;;;
305;03/10/2011;02:00;35,00;;;
306;04/10/2011;11:00;34,99;;;
307;05/10/2011;23:00;35,00;;;
308;06/10/2011;12:00;35,00;;;
309;07/10/2011;01:00;35,01;;;
310;08/10/2011;05:00;35,03;;;
311;09/10/2011;11:00;35,03;;;
312;10/10/2011;06:00;35,05;;;
