
Id Ponto:;3500026834
Consulta em:;06/09/2024 14:47:44
Número de sequencia do nível d'agua;Data da medição;Hora da medição;Nível da água;Vazão;Bombeando;
1;05/12/2010;21:00;14,45;;N;
2;06/12/2010;02:00;14,45;;N;
3;07/12/2010;22:00;14,45;;N;
4;08/12/2010;01:00;14,45;;N;
5;09/12/2010;22:00;14,45;;N;
6;10/12/2010;02:00;14,45;;N;
7;11/12/2010;14:00;14,43;;N;
8;12/12/2010;12:00;14,42;;N;
9;13/12/2010;00:00;14,41;;N;
10;14/12/2010;14:00;14,41;;N;
11;15/12/2010;22:00;14,40;;N;
12;16/12/2010;02:00;14,39;;N;
13;17/12/2010;23:00;14,37;;N;
14;18/12/2010;22:00;14,37;;N;
15;19/12/2010;02:00;14,36;;N;
16;20/12/2010;02:00;14,36;;N;
17;21/12/2010;21:00;14,35;;N;
18;22/12/2010;10:00;14,33;;N;
19;23/12/2010;13:00;14,32;;N;
20;24/12/2010;12:00;14,30;;N;
21;25/12/2010;12:00;14,28;;N;
22;26/12/2010;12:00;14,26;;N;
23;27/12/2010;12:00;14,24;;N;
24;28/12/2010;12:00;14,22;;N;
25;29/12/2010;12:00;14,19;;N;
26;30/12/2010;12:00;14,17;;N;
27;31/12/2010;12:00;14,15;;N;
28;01/01/2011;12:00;14,12;;N;
29;02/01/2011;12:00;14,09;;N;
30;03/01/2011;12:00;14,07;;N;
31;04/01/2011;12:00;14,04;;N;
32;05/01/2011;12:00;14,02;;N;
33;06/01/2011;12:00;14,00;;N;
34;07/01/2011;12:00;13,98;;N;
35;08/01/2011;12:00;13,95;;N;
36;09/01/2011;12:00;13,92;;N;
37;10/01/2011;12:00;13,89;;N;
38;11/01/2011;12:00;13,86;;N;
39;12/01/2011;12:00;13,83;;N;
40;13/01/2011;12:00;13,80;;N;
41;14/01/2011;12:00;13,77;;N;
42;15/01/2011;12:00;13,73;;N;
43;16/01/2011;12:00;13,70;;N;
44;17/01/2011;11:00;13,67;;N;
45;18/01/2011;12:00;13,63;;N;
46;19/01/2011;12:00;13,59;;N;
47;20/01/2011;12:00;13,56;;N;
48;21/01/2011;12:00;13,53;;N;
49;22/01/2011;12:00;13,50;;N;
50;23/01/2011;12:00;13,47;;N;
51;24/01/2011;12:00;13,44;;N;
52;25/01/2011;12:00;13,41;;N;
53;26/01/2011;12:00;13,39;;N;
54;27/01/2011;12:00;13,37;;N;
55;28/01/2011;05:00;13,35;;N;
56;29/01/2011;04:00;13,32;;N;
57;30/01/2011;04:00;13,30;;N;
58;31/01/2011;03:00;13,27;;N;
59;01/02/2011;03:00;13,25;;N;
60;02/02/2011;13:00;13,23;;N;
61;03/02/2011;23:00;13,21;;N;
62;04/02/2011;12:00;13,19;;N;
63;05/02/2011;22:00;13,17;;N;
64;06/02/2011;03:00;13,15;;N;
65;07/02/2011;05:00;13,13;;N;
66;08/02/2011;05:00;13,12;;N;
67;09/02/2011;12:00;13,00;;N;
68;10/02/2011;05:00;12,98;;N;
69;11/02/2011;04:00;12,97;;N;
70;12/02/2011;12:00;12,94;;N;
71;13/02/2011;05:00;12,92;;N;
72;14/02/2011;12:00;12,89;;N;
73;15/02/2011;12:00;12,85;;N;
74;16/02/2011;12:00;12,82;;N;
75;17/02/2011;12:00;12,79;;N;
76;18/02/2011;12:00;12,75;;N;
77;19/02/2011;12:00;12,71;;N;
78;20/02/2011;12:00;12,66;;N;
79;21/02/2011;12:00;12,61;;N;
80;22/02/2011;12:00;12,54;;N;
81;23/02/2011;12:00;12,48;;N;
82;24/02/2011;12:00;12,42;;N;
83;25/02/2011;12:00;12,36;;N;
84;26/02/2011;12:00;12,29;;N;
85;27/02/2011;12:00;12,22;;N;
86;28/02/2011;12:00;12,17;;N;
87;01/03/2011;12:00;12,11;;N;
88;02/03/2011;12:00;12,06;;N;
89;03/03/2011;12:00;12,02;;N;
90;04/03/2011;12:00;11,97;;N;
91;05/03/2011;12:00;11,93;;N;
92;06/03/2011;12:00;11,89;;N;
93;07/03/2011;04:00;11,86;;N;
94;08/03/2011;12:00;11,83;;N;
95;09/03/2011;12:00;11,80;;N;
96;10/03/2011;06:00;11,78;;N;
97;11/03/2011;04:00;11,76;;N;
98;12/03/2011;12:00;11,73;;N;
99;13/03/2011;05:00;11,71;;N;
100;14/03/2011;05:00;11,70;;N;
101;15/03/2011;01:00;11,69;;N;
102;16/03/2011;04:00;11,68;;N;
103;17/03/2011;12:00;11,66;;N;
104;18/03/2011;06:00;11,65;;N;
105;19/03/2011;21:00;11,65;;N;
106;20/03/2011;05:00;11,64;;N;
107;21/03/2011;12:00;11,62;;N;
108;22/03/2011;21:00;11,61;;N;
109;23/03/2011;13:00;11,61;;N;
110;24/03/2011;04:00;11,61;;N;
111;25/03/2011;22:00;11,60;;N;
112;26/03/2011;02:00;11,60;;N;
113;27/03/2011;12:00;11,59;;N;
114;28/03/2011;05:00;11,60;;N;
115;29/03/2011;13:00;11,59;;N;
