,Ponto,Lat_rimas,Lon_rimas,date,lwe_thickness,distancia_csr,niveldagua_m,TWS_tavg,GWS_tavg,SoilMoist_RZ_tavg,SoilMoist_S_tavg,CanopInt_tavg,distancia_gldas
106,3100020111,-18.998333,-49.49,2011-07-18,6.8705473,0.1686298576438946,-15.51,1547.8175,1291.3099,256.50745,5.155014,0.00014206949,0.1686298576438946
107,3100020111,-18.998333,-49.49,2011-08-16,4.659391,0.1686298576438946,-16.04,1426.2504,1188.2737,237.9767,4.637498,8.091075e-06,0.1686298576438946
108,3100020111,-18.998333,-49.49,2011-09-16,-4.89936,0.1686298576438946,-16.62,1301.8197,1078.3998,223.41533,4.34727,0.0046883672,0.1686298576438946
109,3100020111,-18.998333,-49.49,2011-10-16,-6.2753596,0.1686298576438946,-17.32,1336.0996,1056.5383,279.47034,6.04711,0.09089583,0.1686298576438946
110,3100020111,-18.998333,-49.49,2011-10-31,-5.500186,0.1686298576438946,-17.74,1348.9152,1089.7355,259.0838,5.6354904,0.095797315,0.1686298576438946
111,3100020111,-18.998333,-49.49,2011-12-28,-2.4507313,0.1686298576438946,-18.52,1485.3082,1207.1211,278.05316,6.138847,0.13403365,0.1686298576438946
112,3100020111,-18.998333,-49.49,2012-01-16,3.9222527,0.1686298576438946,-16.94,1686.703,1386.8812,299.68256,6.5101786,0.13929912,0.1686298576438946
113,3100020111,-18.998333,-49.49,2012-02-15,2.550603,0.1686298576438946,-16.13,1668.9371,1376.1328,292.67126,5.9544067,0.13310899,0.1686298576438946
114,3100020111,-18.998333,-49.49,2012-03-16,8.338209,0.1686298576438946,-15.97,1602.3123,1314.4387,287.7353,6.3938003,0.13813843,0.1686298576438946
115,3100020111,-18.998333,-49.49,2012-04-04,7.074614,0.1686298576438946,-15.91,1638.7068,1362.916,275.78082,5.622922,0.010005305,0.1686298576438946
117,3100020111,-18.998333,-49.49,2012-07-16,-1.640851,0.1686298576438946,-16.15,1468.5671,1219.3875,249.16147,5.1458774,0.018208735,0.1686298576438946
118,3100020111,-18.998333,-49.49,2012-08-16,-8.649444,0.1686298576438946,-16.97,1370.8344,1137.8181,233.01624,4.566644,4.7804415e-06,0.1686298576438946
123,3100020111,-18.998333,-49.49,2013-02-14,2.8187308,0.1686298576438946,-16.65,1634.2197,1359.4988,274.72067,5.5453396,0.0002510233,0.1686298576438946
124,3100020111,-18.998333,-49.49,2013-04-21,10.413004,0.1686298576438946,-15.22,1718.0305,1424.5382,293.49207,5.963221,0.0002864557,0.1686298576438946
125,3100020111,-18.998333,-49.49,2013-05-16,2.3946877,0.1686298576438946,-15.17,1590.2816,1327.6235,262.6578,5.3393993,0.00021746202,0.1686298576438946
126,3100020111,-18.998333,-49.49,2013-06-16,9.057054,0.1686298576438946,-15.43,1548.4185,1288.3391,260.07874,5.283682,0.00055077975,0.1686298576438946
127,3100020111,-18.998333,-49.49,2013-07-16,-2.3431563,0.1686298576438946,-15.84,1466.6338,1220.7756,245.85814,4.9046955,1.6873937e-05,0.1686298576438946
128,3100020111,-18.998333,-49.49,2013-10-16,-16.513226,0.1686298576438946,-17.91,1240.1971,1018.74146,221.45103,4.407162,0.0046687727,0.1686298576438946
129,3100020111,-18.998333,-49.49,2013-11-16,-19.104376,0.1686298576438946,-18.7,1314.1263,1056.252,257.86926,4.989192,0.005077481,0.1686298576438946
130,3100020111,-18.998333,-49.49,2013-12-16,-13.975844,0.1686298576438946,-19.06,1468.6942,1167.3115,301.2352,6.372672,0.14743137,0.1686298576438946
131,3100020111,-18.998333,-49.49,2014-01-09,-11.518596,0.1686298576438946,-18.88,1441.7059,1203.993,237.70998,4.9220486,0.0029520993,0.1686298576438946
132,3100020111,-18.998333,-49.49,2014-03-17,-13.707028,0.1686298576438946,-19.53,1408.4259,1161.3151,247.1033,4.9236856,0.0076017594,0.1686298576438946
133,3100020111,-18.998333,-49.49,2014-04-16,-16.657663,0.1686298576438946,-20.0,1436.2864,1147.0322,289.09308,6.059811,0.16115558,0.1686298576438946
134,3100020111,-18.998333,-49.49,2014-05-16,-13.652339,0.1686298576438946,-20.46,1344.6895,1116.4644,228.22504,4.5464673,4.802457e-05,0.1686298576438946
137,3100020111,-18.998333,-49.49,2014-09-16,-38.07386,0.1686298576438946,-22.11,1113.1,926.9147,186.18488,3.3695154,0.000404404,0.1686298576438946
138,3100020111,-18.998333,-49.49,2014-10-16,-49.232327,0.1686298576438946,-22.46,1066.635,889.4244,177.21062,2.9393308,3.5531018e-06,0.1686298576438946
139,3100020111,-18.998333,-49.49,2014-11-16,-49.50447,0.1686298576438946,-22.74,1126.9993,885.3959,241.54922,4.787763,0.054169606,0.1686298576438946
140,3100020111,-18.998333,-49.49,2015-01-22,-26.778263,0.1686298576438946,-22.06,1265.077,1054.9564,210.10829,4.6205797,0.012360134,0.1686298576438946
141,3100020111,-18.998333,-49.49,2015-02-15,-27.51611,0.1686298576438946,-21.76,1319.407,1064.2622,255.12936,5.164727,0.015354557,0.1686298576438946
142,3100020111,-18.998333,-49.49,2015-03-16,-5.3427677,0.1686298576438946,-21.01,1403.4376,1129.7815,273.54434,5.645428,0.111833364,0.1686298576438946
145,3100020111,-18.998333,-49.49,2015-07-15,-24.097439,0.1686298576438946,-20.35,1353.0492,1110.0477,243.00142,4.808072,4.1789277e-05,0.1686298576438946
146,3100020111,-18.998333,-49.49,2015-08-16,-28.870193,0.1686298576438946,-21.02,1232.5822,1023.91583,208.66634,3.8765047,5.054635e-06,0.1686298576438946
147,3100020111,-18.998333,-49.49,2015-09-14,-28.026968,0.1686298576438946,-21.37,1218.5107,981.34045,237.14735,4.7200394,0.022930967,0.1686298576438946
148,3100020111,-18.998333,-49.49,2015-12-23,-10.959528,0.1686298576438946,-22.47,1303.201,1066.9447,236.25563,4.510833,0.0007400886,0.1686298576438946
149,3100020111,-18.998333,-49.49,2016-01-16,12.652291,0.1686298576438946,-21.63,1611.7715,1256.006,355.54437,7.629292,0.22109711,0.1686298576438946
150,3100020111,-18.998333,-49.49,2016-02-14,9.747534,0.1686298576438946,-18.58,1696.1603,1397.6964,298.35724,6.261261,0.10654817,0.1686298576438946
151,3100020111,-18.998333,-49.49,2016-03-16,18.737297,0.1686298576438946,-18.45,1807.6887,1468.115,339.48105,6.721446,0.09259496,0.1686298576438946
152,3100020111,-18.998333,-49.49,2016-05-20,-2.569846,0.1686298576438946,-18.73,1518.8505,1262.9435,255.89958,5.252847,0.0074599115,0.1686298576438946
153,3100020111,-18.998333,-49.49,2016-06-16,4.387705,0.1686298576438946,-19.32,1465.1685,1215.4498,249.71848,5.0158606,8.7207954e-05,0.1686298576438946
154,3100020111,-18.998333,-49.49,2016-07-15,-7.1090193,0.1686298576438946,-20.01,1377.4972,1144.6403,232.85698,4.5439625,2.4528017e-05,0.1686298576438946
155,3100020111,-18.998333,-49.49,2016-08-21,-17.340145,0.1686298576438946,-21.42,1281.0177,1053.749,227.2666,4.606533,0.0020207842,0.1686298576438946
156,3100020111,-18.998333,-49.49,2016-11-27,-12.3789215,0.1686298576438946,-22.52,1309.9049,1051.4109,258.47556,5.4284863,0.018446166,0.1686298576438946
157,3100020111,-18.998333,-49.49,2016-12-24,-10.251651,0.1686298576438946,-21.86,1436.699,1175.1079,261.58563,5.1706667,0.005399507,0.1686298576438946
158,3100020111,-18.998333,-49.49,2017-01-21,2.0791893,0.1686298576438946,-21.79,1523.6432,1231.2853,292.1777,6.226207,0.18013163,0.1686298576438946
159,3100020111,-18.998333,-49.49,2017-03-31,5.647431,0.1686298576438946,-20.29,1553.5659,1288.7494,264.81396,5.3186026,0.0025908705,0.1686298576438946
160,3100020111,-18.998333,-49.49,2017-04-24,3.7466261,0.1686298576438946,-19.98,1504.6779,1240.0878,264.58047,5.341321,0.009677206,0.1686298576438946
