
Id Ponto:;3500045116
Consulta em:;06/09/2024 16:33:47
Número de sequencia do nível d'agua;Data da medição;Hora da medição;Nível da água;Vazão;Bombeando;
1;30/07/2015;20:00;14,12;;N;
2;31/07/2015;04:00;14,10;;N;
3;01/08/2015;05:00;14,05;;N;
4;02/08/2015;05:00;14,00;;N;
5;03/08/2015;07:00;13,94;;N;
6;04/08/2015;15:00;13,91;;N;
7;05/08/2015;13:00;13,87;;N;
8;06/08/2015;12:00;13,83;;N;
9;07/08/2015;02:00;13,80;;N;
10;08/08/2015;02:00;13,77;;N;
11;09/08/2015;13:00;13,73;;N;
12;10/08/2015;04:00;13,70;;N;
13;11/08/2015;03:00;13,68;;N;
14;12/08/2015;23:00;13,65;;N;
15;13/08/2015;08:00;13,63;;N;
16;15/08/2015;08:00;13,58;;N;
17;16/08/2015;06:00;13,56;;N;
18;17/08/2015;08:00;13,52;;N;
19;18/08/2015;03:00;13,51;;N;
20;19/08/2015;17:00;13,50;;N;
21;20/08/2015;08:00;13,49;;N;
22;21/08/2015;00:00;13,48;;N;
23;23/08/2015;01:00;13,43;;N;
24;24/08/2015;10:00;13,41;;N;
25;25/08/2015;06:00;13,40;;N;
26;28/08/2015;07:00;13,40;;N;
27;29/08/2015;03:00;13,39;;N;
28;30/08/2015;05:00;13,37;;N;
29;31/08/2015;09:00;13,35;;N;
30;01/09/2015;13:00;13,35;;N;
31;02/09/2015;17:00;13,35;;N;
32;03/09/2015;19:00;13,34;;N;
33;04/09/2015;11:00;13,35;;N;
34;05/09/2015;23:00;13,34;;N;
35;06/09/2015;13:00;13,32;;N;
36;07/09/2015;02:00;13,30;;N;
37;08/09/2015;01:00;13,28;;N;
38;09/09/2015;16:00;13,31;;N;
39;10/09/2015;06:00;13,31;;N;
40;11/09/2015;16:00;13,32;;N;
41;12/09/2015;00:00;13,34;;N;
42;13/09/2015;07:00;13,32;;N;
43;14/09/2015;22:00;13,30;;N;
44;15/09/2015;21:00;13,29;;N;
45;16/09/2015;16:00;13,29;;N;
46;17/09/2015;03:00;13,30;;N;
47;18/09/2015;16:00;13,30;;N;
48;19/09/2015;23:00;13,30;;N;
49;20/09/2015;18:00;13,29;;N;
50;21/09/2015;06:00;13,28;;N;
51;22/09/2015;17:00;13,28;;N;
52;23/09/2015;01:00;13,29;;N;
53;24/09/2015;02:00;13,29;;N;
54;25/09/2015;07:00;13,30;;N;
55;26/09/2015;01:00;13,30;;N;
56;27/09/2015;13:00;13,28;;N;
57;28/09/2015;17:00;13,27;;N;
58;29/09/2015;22:00;13,27;;N;
59;30/09/2015;07:00;13,29;;N;
60;05/10/2015;04:00;13,25;;N;
61;07/10/2015;20:00;13,22;;N;
62;08/10/2015;01:00;13,22;;N;
63;09/10/2015;09:00;13,21;;N;
64;10/10/2015;01:00;13,21;;N;
65;11/10/2015;06:00;13,18;;N;
66;12/10/2015;05:00;13,16;;N;
67;13/10/2015;14:00;13,13;;N;
68;14/10/2015;03:00;13,12;;N;
69;15/10/2015;10:00;13,12;;N;
70;16/10/2015;00:00;13,38;;N;
