# Processado em: 2025-03-09T18:31:51.667409
,data_da_medicao,niveldagua_m,date,tempo_s
0,30/07/2015,14.12,2015-07-30,491529600.0
1,31/07/2015,14.1,2015-07-31,491616000.0
2,01/08/2015,14.05,2015-08-01,491702400.0
3,02/08/2015,14.0,2015-08-02,491788800.0
4,03/08/2015,13.94,2015-08-03,491875200.0
5,04/08/2015,13.91,2015-08-04,491961600.0
6,05/08/2015,13.87,2015-08-05,492048000.0
7,06/08/2015,13.83,2015-08-06,492134400.0
8,07/08/2015,13.8,2015-08-07,492220800.0
9,08/08/2015,13.77,2015-08-08,492307200.0
10,09/08/2015,13.73,2015-08-09,492393600.0
11,10/08/2015,13.7,2015-08-10,492480000.0
12,11/08/2015,13.68,2015-08-11,492566400.0
13,12/08/2015,13.65,2015-08-12,492652800.0
14,13/08/2015,13.63,2015-08-13,492739200.0
15,15/08/2015,13.58,2015-08-15,492912000.0
16,16/08/2015,13.56,2015-08-16,492998400.0
17,17/08/2015,13.52,2015-08-17,493084800.0
18,18/08/2015,13.51,2015-08-18,493171200.0
19,19/08/2015,13.5,2015-08-19,493257600.0
20,20/08/2015,13.49,2015-08-20,493344000.0
21,21/08/2015,13.48,2015-08-21,493430400.0
22,23/08/2015,13.43,2015-08-23,493603200.0
23,24/08/2015,13.41,2015-08-24,493689600.0
24,25/08/2015,13.4,2015-08-25,493776000.0
25,28/08/2015,13.4,2015-08-28,494035200.0
26,29/08/2015,13.39,2015-08-29,494121600.0
27,30/08/2015,13.37,2015-08-30,494208000.0
28,31/08/2015,13.35,2015-08-31,494294400.0
29,01/09/2015,13.35,2015-09-01,494380800.0
30,02/09/2015,13.35,2015-09-02,494467200.0
31,03/09/2015,13.34,2015-09-03,494553600.0
32,04/09/2015,13.35,2015-09-04,494640000.0
33,05/09/2015,13.34,2015-09-05,494726400.0
34,06/09/2015,13.32,2015-09-06,494812800.0
35,07/09/2015,13.3,2015-09-07,494899200.0
36,08/09/2015,13.28,2015-09-08,494985600.0
37,09/09/2015,13.31,2015-09-09,495072000.0
38,10/09/2015,13.31,2015-09-10,495158400.0
39,11/09/2015,13.32,2015-09-11,495244800.0
40,12/09/2015,13.34,2015-09-12,495331200.0
41,13/09/2015,13.32,2015-09-13,495417600.0
42,14/09/2015,13.3,2015-09-14,495504000.0
43,15/09/2015,13.29,2015-09-15,495590400.0
44,16/09/2015,13.29,2015-09-16,495676800.0
45,17/09/2015,13.3,2015-09-17,495763200.0
46,18/09/2015,13.3,2015-09-18,495849600.0
47,19/09/2015,13.3,2015-09-19,495936000.0
48,20/09/2015,13.29,2015-09-20,496022400.0
49,21/09/2015,13.28,2015-09-21,496108800.0
50,22/09/2015,13.28,2015-09-22,496195200.0
51,23/09/2015,13.29,2015-09-23,496281600.0
52,24/09/2015,13.29,2015-09-24,496368000.0
53,25/09/2015,13.3,2015-09-25,496454400.0
54,26/09/2015,13.3,2015-09-26,496540800.0
55,27/09/2015,13.28,2015-09-27,496627200.0
56,28/09/2015,13.27,2015-09-28,496713600.0
57,29/09/2015,13.27,2015-09-29,496800000.0
58,30/09/2015,13.29,2015-09-30,496886400.0
59,05/10/2015,13.25,2015-10-05,497318400.0
60,07/10/2015,13.22,2015-10-07,497491200.0
61,08/10/2015,13.22,2015-10-08,497577600.0
62,09/10/2015,13.21,2015-10-09,497664000.0
63,10/10/2015,13.21,2015-10-10,497750400.0
64,11/10/2015,13.18,2015-10-11,497836800.0
65,12/10/2015,13.16,2015-10-12,497923200.0
66,13/10/2015,13.13,2015-10-13,498009600.0
67,14/10/2015,13.12,2015-10-14,498096000.0
68,15/10/2015,13.12,2015-10-15,498182400.0
69,16/10/2015,13.38,2015-10-16,498268800.0
70,20/10/2015,13.01,2015-10-20,498614400.0
71,21/10/2015,13.0,2015-10-21,498700800.0
72,22/10/2015,12.98,2015-10-22,498787200.0
73,23/10/2015,12.97,2015-10-23,498873600.0
74,24/10/2015,12.96,2015-10-24,498960000.0
75,25/10/2015,12.93,2015-10-25,499046400.0
76,26/10/2015,12.88,2015-10-26,499132800.0
77,27/10/2015,12.86,2015-10-27,499219200.0
78,28/10/2015,12.85,2015-10-28,499305600.0
79,29/10/2015,12.84,2015-10-29,499392000.0
80,30/10/2015,12.81,2015-10-30,499478400.0
81,31/10/2015,12.78,2015-10-31,499564800.0
82,01/11/2015,12.76,2015-11-01,499651200.0
83,02/11/2015,12.73,2015-11-02,499737600.0
84,03/11/2015,12.71,2015-11-03,499824000.0
85,04/11/2015,12.7,2015-11-04,499910400.0
86,05/11/2015,12.68,2015-11-05,499996800.0
87,06/11/2015,12.68,2015-11-06,500083200.0
88,07/11/2015,12.66,2015-11-07,500169600.0
89,08/11/2015,12.63,2015-11-08,500256000.0
90,09/11/2015,12.61,2015-11-09,500342400.0
91,10/11/2015,12.6,2015-11-10,500428800.0
92,11/11/2015,12.59,2015-11-11,500515200.0
93,12/11/2015,12.58,2015-11-12,500601600.0
94,13/11/2015,12.56,2015-11-13,500688000.0
95,14/11/2015,12.55,2015-11-14,500774400.0
96,15/11/2015,12.53,2015-11-15,500860800.0
97,16/11/2015,12.5,2015-11-16,500947200.0
98,17/11/2015,12.46,2015-11-17,501033600.0
99,18/11/2015,12.43,2015-11-18,501120000.0
100,19/11/2015,12.39,2015-11-19,501206400.0
101,20/11/2015,12.36,2015-11-20,501292800.0
102,21/11/2015,12.33,2015-11-21,501379200.0
103,22/11/2015,12.29,2015-11-22,501465600.0
104,23/11/2015,12.23,2015-11-23,501552000.0
105,24/11/2015,12.18,2015-11-24,501638400.0
106,25/11/2015,12.14,2015-11-25,501724800.0
107,26/11/2015,12.1,2015-11-26,501811200.0
108,27/11/2015,12.02,2015-11-27,501897600.0
109,28/11/2015,11.95,2015-11-28,501984000.0
110,29/11/2015,11.89,2015-11-29,502070400.0
111,30/11/2015,11.82,2015-11-30,502156800.0
112,01/12/2015,11.76,2015-12-01,502243200.0
113,02/12/2015,11.7,2015-12-02,502329600.0
114,03/12/2015,11.64,2015-12-03,502416000.0
115,04/12/2015,11.58,2015-12-04,502502400.0
116,05/12/2015,11.53,2015-12-05,502588800.0
117,06/12/2015,11.47,2015-12-06,502675200.0
118,07/12/2015,11.42,2015-12-07,502761600.0
119,08/12/2015,11.38,2015-12-08,502848000.0
120,09/12/2015,11.34,2015-12-09,502934400.0
121,10/12/2015,11.29,2015-12-10,503020800.0
122,11/12/2015,11.26,2015-12-11,503107200.0
123,12/12/2015,11.22,2015-12-12,503193600.0
124,13/12/2015,11.17,2015-12-13,503280000.0
125,14/12/2015,11.13,2015-12-14,503366400.0
126,15/12/2015,11.11,2015-12-15,503452800.0
127,16/12/2015,11.09,2015-12-16,503539200.0
128,17/12/2015,11.04,2015-12-17,503625600.0
129,18/12/2015,11.02,2015-12-18,503712000.0
130,19/12/2015,10.99,2015-12-19,503798400.0
131,20/12/2015,10.96,2015-12-20,503884800.0
132,21/12/2015,10.93,2015-12-21,503971200.0
133,22/12/2015,10.91,2015-12-22,504057600.0
134,23/12/2015,10.88,2015-12-23,504144000.0
135,24/12/2015,10.85,2015-12-24,504230400.0
136,25/12/2015,10.84,2015-12-25,504316800.0
137,26/12/2015,10.81,2015-12-26,504403200.0
138,27/12/2015,10.79,2015-12-27,504489600.0
139,28/12/2015,10.77,2015-12-28,504576000.0
140,29/12/2015,10.76,2015-12-29,504662400.0
141,30/12/2015,10.74,2015-12-30,504748800.0
142,31/12/2015,10.71,2015-12-31,504835200.0
143,01/01/2016,10.69,2016-01-01,504921600.0
144,02/01/2016,10.68,2016-01-02,505008000.0
145,03/01/2016,10.66,2016-01-03,505094400.0
146,04/01/2016,10.65,2016-01-04,505180800.0
147,05/01/2016,10.64,2016-01-05,505267200.0
148,06/01/2016,10.63,2016-01-06,505353600.0
149,07/01/2016,10.61,2016-01-07,505440000.0
150,08/01/2016,10.59,2016-01-08,505526400.0
151,09/01/2016,10.58,2016-01-09,505612800.0
