
Id Ponto:;5200007146
Consulta em:;06/09/2024 17:01:30
Número de sequencia do nível d'agua;Data da medição;Hora da medição;Nível da água;Vazão;Bombeando;
1;20/08/2012;07:00;6,57;;;
2;21/08/2012;02:00;6,58;;;
3;22/08/2012;01:00;6,58;;;
4;23/08/2012;21:00;6,58;;;
5;24/08/2012;14:00;6,59;;;
6;25/08/2012;01:00;6,59;;;
7;26/08/2012;10:00;6,60;;;
8;27/08/2012;17:00;6,60;;;
9;28/08/2012;02:00;6,61;;;
10;29/08/2012;19:00;6,61;;;
11;30/08/2012;20:00;6,62;;;
12;31/08/2012;05:00;6,62;;;
13;01/09/2012;01:00;6,63;;;
14;02/09/2012;10:00;6,63;;;
15;03/09/2012;02:00;6,64;;;
16;04/09/2012;18:00;6,64;;;
17;05/09/2012;19:00;6,65;;;
18;06/09/2012;18:00;6,65;;;
19;07/09/2012;01:00;6,66;;;
20;08/09/2012;19:00;6,66;;;
21;09/09/2012;04:00;6,67;;;
22;10/09/2012;17:00;6,67;;;
23;11/09/2012;09:00;6,67;;;
24;12/09/2012;01:00;6,68;;;
25;13/09/2012;04:00;6,68;;;
26;14/09/2012;03:00;6,69;;;
27;15/09/2012;08:00;6,69;;;
28;16/09/2012;18:00;6,70;;;
29;17/09/2012;00:00;6,70;;;
30;18/09/2012;01:00;6,71;;;
31;19/09/2012;06:00;6,71;;;
32;20/09/2012;07:00;6,72;;;
33;21/09/2012;17:00;6,72;;;
34;22/09/2012;12:00;6,73;;;
35;23/09/2012;02:00;6,73;;;
36;24/09/2012;09:00;6,73;;;
37;25/09/2012;19:00;6,74;;;
38;26/09/2012;11:00;6,74;;;
39;27/09/2012;18:00;6,75;;;
40;28/09/2012;21:00;6,75;;;
41;29/09/2012;00:00;6,75;;;
42;30/09/2012;12:00;6,75;;;
43;01/10/2012;02:00;6,76;;;
44;02/10/2012;03:00;6,76;;;
45;03/10/2012;09:00;6,76;;;
46;04/10/2012;19:00;6,77;;;
47;05/10/2012;04:00;6,78;;;
48;06/10/2012;21:00;6,78;;;
49;07/10/2012;03:00;6,78;;;
50;08/10/2012;19:00;6,79;;;
51;09/10/2012;02:00;6,79;;;
52;10/10/2012;03:00;6,80;;;
53;11/10/2012;02:00;6,80;;;
54;12/10/2012;06:00;6,81;;;
55;13/10/2012;18:00;6,81;;;
56;14/10/2012;18:00;6,81;;;
57;15/10/2012;02:00;6,81;;;
58;16/10/2012;01:00;6,82;;;
59;17/10/2012;20:00;6,82;;;
60;18/10/2012;12:00;6,83;;;
61;19/10/2012;11:00;6,83;;;
62;20/10/2012;10:00;6,84;;;
63;21/10/2012;22:00;6,84;;;
64;22/10/2012;10:00;6,84;;;
65;23/10/2012;13:00;6,84;;;
66;24/10/2012;07:00;6,85;;;
67;25/10/2012;18:00;6,85;;;
68;26/10/2012;21:00;6,85;;;
69;27/10/2012;10:00;6,86;;;
70;28/10/2012;03:00;6,86;;;
71;29/10/2012;19:00;6,86;;;
72;30/10/2012;09:00;6,86;;;
73;31/10/2012;00:00;6,87;;;
74;01/11/2012;06:00;6,88;;;
75;02/11/2012;20:00;6,88;;;
76;03/11/2012;11:00;6,88;;;
77;04/11/2012;11:00;6,88;;;
78;05/11/2012;17:00;6,89;;;
79;06/11/2012;18:00;6,89;;;
80;07/11/2012;22:00;6,89;;;
81;08/11/2012;00:00;6,90;;;
82;09/11/2012;08:00;6,90;;;
83;10/11/2012;12:00;6,87;;;
84;11/11/2012;13:00;6,83;;;
85;12/11/2012;21:00;6,80;;;
86;13/11/2012;11:00;6,78;;;
87;14/11/2012;12:00;6,77;;;
88;15/11/2012;21:00;6,76;;;
89;16/11/2012;04:00;6,76;;;
90;17/11/2012;12:00;6,75;;;
91;18/11/2012;20:00;6,75;;;
92;19/11/2012;12:00;6,74;;;
93;20/11/2012;06:00;6,74;;;
94;21/11/2012;04:00;6,75;;;
95;22/11/2012;08:00;6,75;;;
96;23/11/2012;18:00;6,75;;;
97;24/11/2012;01:00;6,76;;;
98;24/11/2012;12:00;6,75;;;
99;25/11/2012;11:00;6,75;;;
100;26/11/2012;19:00;6,76;;;
101;27/11/2012;03:00;6,76;;;
102;28/11/2012;19:00;6,76;;;
103;29/11/2012;19:00;6,76;;;
104;30/11/2012;01:00;6,77;;;
105;01/12/2012;16:00;6,77;;;
106;02/12/2012;21:00;6,78;;;
107;03/12/2012;15:00;6,78;;;
108;04/12/2012;00:00;6,79;;;
109;05/12/2012;10:00;6,79;;;
110;06/12/2012;19:00;6,79;;;
111;07/12/2012;14:00;6,80;;;
112;08/12/2012;00:00;6,81;;;
113;09/12/2012;01:00;6,81;;;
114;10/12/2012;02:00;6,82;;;
115;11/12/2012;11:00;6,82;;;
116;12/12/2012;07:00;6,83;;;
117;13/12/2012;01:00;6,83;;;
118;14/12/2012;10:00;6,83;;;
119;15/12/2012;11:00;6,83;;;
120;16/12/2012;12:00;6,82;;;
121;17/12/2012;14:00;6,81;;;
122;18/12/2012;23:00;6,79;;;
123;19/12/2012;21:00;6,78;;;
124;20/12/2012;21:00;6,76;;;
125;21/12/2012;08:00;6,75;;;
