# Processado em: 2025-02-14T14:18:41.500476
,data_da_medicao,niveldagua_m,date,tempo_s
0,20/08/2012,6.57,2012-08-20,398736000.0
1,21/08/2012,6.58,2012-08-21,398822400.0
2,22/08/2012,6.58,2012-08-22,398908800.0
3,23/08/2012,6.58,2012-08-23,398995200.0
4,24/08/2012,6.59,2012-08-24,399081600.0
5,25/08/2012,6.59,2012-08-25,399168000.0
6,26/08/2012,6.6,2012-08-26,399254400.0
7,27/08/2012,6.6,2012-08-27,399340800.0
8,28/08/2012,6.61,2012-08-28,399427200.0
9,29/08/2012,6.61,2012-08-29,399513600.0
10,30/08/2012,6.62,2012-08-30,399600000.0
11,31/08/2012,6.62,2012-08-31,399686400.0
12,01/09/2012,6.63,2012-09-01,399772800.0
13,02/09/2012,6.63,2012-09-02,399859200.0
14,03/09/2012,6.64,2012-09-03,399945600.0
15,04/09/2012,6.64,2012-09-04,400032000.0
16,05/09/2012,6.65,2012-09-05,400118400.0
17,06/09/2012,6.65,2012-09-06,400204800.0
18,07/09/2012,6.66,2012-09-07,400291200.0
19,08/09/2012,6.66,2012-09-08,400377600.0
20,09/09/2012,6.67,2012-09-09,400464000.0
21,10/09/2012,6.67,2012-09-10,400550400.0
22,11/09/2012,6.67,2012-09-11,400636800.0
23,12/09/2012,6.68,2012-09-12,400723200.0
24,13/09/2012,6.68,2012-09-13,400809600.0
25,14/09/2012,6.69,2012-09-14,400896000.0
26,15/09/2012,6.69,2012-09-15,400982400.0
27,16/09/2012,6.7,2012-09-16,401068800.0
28,17/09/2012,6.7,2012-09-17,401155200.0
29,18/09/2012,6.71,2012-09-18,401241600.0
30,19/09/2012,6.71,2012-09-19,401328000.0
31,20/09/2012,6.72,2012-09-20,401414400.0
32,21/09/2012,6.72,2012-09-21,401500800.0
33,22/09/2012,6.73,2012-09-22,401587200.0
34,23/09/2012,6.73,2012-09-23,401673600.0
35,24/09/2012,6.73,2012-09-24,401760000.0
36,25/09/2012,6.74,2012-09-25,401846400.0
37,26/09/2012,6.74,2012-09-26,401932800.0
38,27/09/2012,6.75,2012-09-27,402019200.0
39,28/09/2012,6.75,2012-09-28,402105600.0
40,29/09/2012,6.75,2012-09-29,402192000.0
41,30/09/2012,6.75,2012-09-30,402278400.0
42,01/10/2012,6.76,2012-10-01,402364800.0
43,02/10/2012,6.76,2012-10-02,402451200.0
44,03/10/2012,6.76,2012-10-03,402537600.0
45,04/10/2012,6.77,2012-10-04,402624000.0
46,05/10/2012,6.78,2012-10-05,402710400.0
47,06/10/2012,6.78,2012-10-06,402796800.0
48,07/10/2012,6.78,2012-10-07,402883200.0
49,08/10/2012,6.79,2012-10-08,402969600.0
50,09/10/2012,6.79,2012-10-09,403056000.0
51,10/10/2012,6.8,2012-10-10,403142400.0
52,11/10/2012,6.8,2012-10-11,403228800.0
53,12/10/2012,6.81,2012-10-12,403315200.0
54,13/10/2012,6.81,2012-10-13,403401600.0
55,14/10/2012,6.81,2012-10-14,403488000.0
56,15/10/2012,6.81,2012-10-15,403574400.0
57,16/10/2012,6.82,2012-10-16,403660800.0
58,17/10/2012,6.82,2012-10-17,403747200.0
59,18/10/2012,6.83,2012-10-18,403833600.0
60,19/10/2012,6.83,2012-10-19,403920000.0
61,20/10/2012,6.84,2012-10-20,404006400.0
62,21/10/2012,6.84,2012-10-21,404092800.0
63,22/10/2012,6.84,2012-10-22,404179200.0
64,23/10/2012,6.84,2012-10-23,404265600.0
65,24/10/2012,6.85,2012-10-24,404352000.0
66,25/10/2012,6.85,2012-10-25,404438400.0
67,26/10/2012,6.85,2012-10-26,404524800.0
68,27/10/2012,6.86,2012-10-27,404611200.0
69,28/10/2012,6.86,2012-10-28,404697600.0
70,29/10/2012,6.86,2012-10-29,404784000.0
71,30/10/2012,6.86,2012-10-30,404870400.0
72,31/10/2012,6.87,2012-10-31,404956800.0
73,01/11/2012,6.88,2012-11-01,405043200.0
74,02/11/2012,6.88,2012-11-02,405129600.0
75,03/11/2012,6.88,2012-11-03,405216000.0
76,04/11/2012,6.88,2012-11-04,405302400.0
77,05/11/2012,6.89,2012-11-05,405388800.0
78,06/11/2012,6.89,2012-11-06,405475200.0
79,07/11/2012,6.89,2012-11-07,405561600.0
80,08/11/2012,6.9,2012-11-08,405648000.0
81,09/11/2012,6.9,2012-11-09,405734400.0
82,10/11/2012,6.87,2012-11-10,405820800.0
83,11/11/2012,6.83,2012-11-11,405907200.0
84,12/11/2012,6.8,2012-11-12,405993600.0
85,13/11/2012,6.78,2012-11-13,406080000.0
86,14/11/2012,6.77,2012-11-14,406166400.0
87,15/11/2012,6.76,2012-11-15,406252800.0
88,16/11/2012,6.76,2012-11-16,406339200.0
89,17/11/2012,6.75,2012-11-17,406425600.0
90,18/11/2012,6.75,2012-11-18,406512000.0
91,19/11/2012,6.74,2012-11-19,406598400.0
92,20/11/2012,6.74,2012-11-20,406684800.0
93,21/11/2012,6.75,2012-11-21,406771200.0
94,22/11/2012,6.75,2012-11-22,406857600.0
95,23/11/2012,6.75,2012-11-23,406944000.0
96,24/11/2012,6.76,2012-11-24,407030400.0
97,24/11/2012,6.75,2012-11-24,407030400.0
98,25/11/2012,6.75,2012-11-25,407116800.0
99,26/11/2012,6.76,2012-11-26,407203200.0
100,27/11/2012,6.76,2012-11-27,407289600.0
101,28/11/2012,6.76,2012-11-28,407376000.0
102,29/11/2012,6.76,2012-11-29,407462400.0
103,30/11/2012,6.77,2012-11-30,407548800.0
104,01/12/2012,6.77,2012-12-01,407635200.0
105,02/12/2012,6.78,2012-12-02,407721600.0
106,03/12/2012,6.78,2012-12-03,407808000.0
107,04/12/2012,6.79,2012-12-04,407894400.0
108,05/12/2012,6.79,2012-12-05,407980800.0
109,06/12/2012,6.79,2012-12-06,408067200.0
110,07/12/2012,6.8,2012-12-07,408153600.0
111,08/12/2012,6.81,2012-12-08,408240000.0
112,09/12/2012,6.81,2012-12-09,408326400.0
113,10/12/2012,6.82,2012-12-10,408412800.0
114,11/12/2012,6.82,2012-12-11,408499200.0
115,12/12/2012,6.83,2012-12-12,408585600.0
116,13/12/2012,6.83,2012-12-13,408672000.0
117,14/12/2012,6.83,2012-12-14,408758400.0
118,15/12/2012,6.83,2012-12-15,408844800.0
119,16/12/2012,6.82,2012-12-16,408931200.0
120,17/12/2012,6.81,2012-12-17,409017600.0
121,18/12/2012,6.79,2012-12-18,409104000.0
122,19/12/2012,6.78,2012-12-19,409190400.0
123,20/12/2012,6.76,2012-12-20,409276800.0
124,21/12/2012,6.75,2012-12-21,409363200.0
125,22/12/2012,6.74,2012-12-22,409449600.0
126,23/12/2012,6.73,2012-12-23,409536000.0
127,24/12/2012,6.73,2012-12-24,409622400.0
128,25/12/2012,6.73,2012-12-25,409708800.0
129,26/12/2012,6.73,2012-12-26,409795200.0
130,27/12/2012,6.74,2012-12-27,409881600.0
131,28/12/2012,6.75,2012-12-28,409968000.0
132,29/12/2012,6.75,2012-12-29,410054400.0
133,30/12/2012,6.75,2012-12-30,410140800.0
134,31/12/2012,6.76,2012-12-31,410227200.0
135,01/01/2013,6.76,2013-01-01,410313600.0
136,02/01/2013,6.77,2013-01-02,410400000.0
137,03/01/2013,6.77,2013-01-03,410486400.0
138,04/01/2013,6.77,2013-01-04,410572800.0
139,05/01/2013,6.78,2013-01-05,410659200.0
140,06/01/2013,6.79,2013-01-06,410745600.0
141,07/01/2013,6.79,2013-01-07,410832000.0
142,08/01/2013,6.8,2013-01-08,410918400.0
143,25/03/2013,5.42,2013-03-25,417484800.0
144,26/03/2013,5.37,2013-03-26,417571200.0
145,27/03/2013,5.32,2013-03-27,417657600.0
146,28/03/2013,5.28,2013-03-28,417744000.0
147,29/03/2013,5.25,2013-03-29,417830400.0
148,30/03/2013,5.23,2013-03-30,417916800.0
149,31/03/2013,5.22,2013-03-31,418003200.0
150,01/04/2013,5.21,2013-04-01,418089600.0
151,02/04/2013,5.2,2013-04-02,418176000.0
152,03/04/2013,5.2,2013-04-03,418262400.0
153,04/04/2013,5.2,2013-04-04,418348800.0
154,05/04/2013,5.2,2013-04-05,418435200.0
155,06/04/2013,5.21,2013-04-06,418521600.0
156,07/04/2013,5.21,2013-04-07,418608000.0
157,08/04/2013,5.22,2013-04-08,418694400.0
158,09/04/2013,5.22,2013-04-09,418780800.0
159,10/04/2013,5.23,2013-04-10,418867200.0
160,11/04/2013,5.24,2013-04-11,418953600.0
161,12/04/2013,5.25,2013-04-12,419040000.0
162,13/04/2013,5.25,2013-04-13,419126400.0
163,14/04/2013,5.25,2013-04-14,419212800.0
164,15/04/2013,5.26,2013-04-15,419299200.0
165,16/04/2013,5.27,2013-04-16,419385600.0
166,17/04/2013,5.27,2013-04-17,419472000.0
167,18/04/2013,5.29,2013-04-18,419558400.0
168,19/04/2013,5.3,2013-04-19,419644800.0
169,20/04/2013,5.31,2013-04-20,419731200.0
170,21/04/2013,5.31,2013-04-21,419817600.0
171,22/04/2013,5.33,2013-04-22,419904000.0
172,23/04/2013,5.34,2013-04-23,419990400.0
173,24/04/2013,5.34,2013-04-24,420076800.0
174,25/04/2013,5.35,2013-04-25,420163200.0
175,26/04/2013,5.36,2013-04-26,420249600.0
176,27/04/2013,5.37,2013-04-27,420336000.0
177,28/04/2013,5.38,2013-04-28,420422400.0
178,29/04/2013,5.38,2013-04-29,420508800.0
179,30/04/2013,5.39,2013-04-30,420595200.0
180,01/05/2013,5.4,2013-05-01,420681600.0
181,02/05/2013,5.41,2013-05-02,420768000.0
182,03/05/2013,5.41,2013-05-03,420854400.0
183,04/05/2013,5.42,2013-05-04,420940800.0
184,05/05/2013,5.43,2013-05-05,421027200.0
185,06/05/2013,5.45,2013-05-06,421113600.0
186,07/05/2013,5.45,2013-05-07,421200000.0
187,08/05/2013,5.46,2013-05-08,421286400.0
188,09/05/2013,5.47,2013-05-09,421372800.0
189,10/05/2013,5.48,2013-05-10,421459200.0
190,11/05/2013,5.48,2013-05-11,421545600.0
191,12/05/2013,5.49,2013-05-12,421632000.0
192,13/05/2013,5.5,2013-05-13,421718400.0
193,14/05/2013,5.51,2013-05-14,421804800.0
194,15/05/2013,5.51,2013-05-15,421891200.0
195,16/05/2013,5.52,2013-05-16,421977600.0
196,17/05/2013,5.53,2013-05-17,422064000.0
197,18/05/2013,5.54,2013-05-18,422150400.0
198,19/05/2013,5.55,2013-05-19,422236800.0
199,20/05/2013,5.55,2013-05-20,422323200.0
200,21/05/2013,5.56,2013-05-21,422409600.0
201,22/05/2013,5.56,2013-05-22,422496000.0
202,23/05/2013,5.57,2013-05-23,422582400.0
203,24/05/2013,5.58,2013-05-24,422668800.0
204,25/05/2013,5.59,2013-05-25,422755200.0
205,26/05/2013,5.59,2013-05-26,422841600.0
206,27/05/2013,5.6,2013-05-27,422928000.0
207,28/05/2013,5.61,2013-05-28,423014400.0
208,29/05/2013,5.62,2013-05-29,423100800.0
209,30/05/2013,5.62,2013-05-30,423187200.0
210,31/05/2013,5.62,2013-05-31,423273600.0
211,01/06/2013,5.63,2013-06-01,423360000.0
212,02/06/2013,5.63,2013-06-02,423446400.0
213,03/06/2013,5.64,2013-06-03,423532800.0
214,04/06/2013,5.64,2013-06-04,423619200.0
215,05/06/2013,5.65,2013-06-05,423705600.0
216,06/06/2013,5.65,2013-06-06,423792000.0
217,07/06/2013,5.66,2013-06-07,423878400.0
218,08/06/2013,5.66,2013-06-08,423964800.0
219,09/06/2013,5.67,2013-06-09,424051200.0
220,10/06/2013,5.67,2013-06-10,424137600.0
221,11/06/2013,5.68,2013-06-11,424224000.0
222,12/06/2013,5.68,2013-06-12,424310400.0
223,13/06/2013,5.69,2013-06-13,424396800.0
224,14/06/2013,5.69,2013-06-14,424483200.0
225,15/06/2013,5.7,2013-06-15,424569600.0
226,16/06/2013,5.71,2013-06-16,424656000.0
227,17/06/2013,5.71,2013-06-17,424742400.0
228,18/06/2013,5.72,2013-06-18,424828800.0
229,19/06/2013,5.72,2013-06-19,424915200.0
230,20/06/2013,5.72,2013-06-20,425001600.0
231,21/06/2013,5.73,2013-06-21,425088000.0
232,23/06/2013,5.74,2013-06-23,425260800.0
233,24/06/2013,5.74,2013-06-24,425347200.0
234,25/06/2013,5.75,2013-06-25,425433600.0
235,26/06/2013,5.76,2013-06-26,425520000.0
236,27/06/2013,5.76,2013-06-27,425606400.0
237,28/06/2013,5.77,2013-06-28,425692800.0
238,29/06/2013,5.77,2013-06-29,425779200.0
239,30/06/2013,5.77,2013-06-30,425865600.0
240,01/07/2013,5.78,2013-07-01,425952000.0
241,02/07/2013,5.79,2013-07-02,426038400.0
242,03/07/2013,5.79,2013-07-03,426124800.0
243,04/07/2013,5.8,2013-07-04,426211200.0
244,05/07/2013,5.81,2013-07-05,426297600.0
245,06/07/2013,5.81,2013-07-06,426384000.0
246,07/07/2013,5.82,2013-07-07,426470400.0
247,08/07/2013,5.83,2013-07-08,426556800.0
248,09/07/2013,5.83,2013-07-09,426643200.0
249,10/07/2013,5.84,2013-07-10,426729600.0
250,11/07/2013,5.84,2013-07-11,426816000.0
251,12/07/2013,5.85,2013-07-12,426902400.0
252,13/07/2013,5.86,2013-07-13,426988800.0
253,14/07/2013,5.86,2013-07-14,427075200.0
254,15/07/2013,5.87,2013-07-15,427161600.0
255,16/07/2013,5.88,2013-07-16,427248000.0
256,17/07/2013,5.88,2013-07-17,427334400.0
257,18/07/2013,5.89,2013-07-18,427420800.0
258,19/07/2013,5.9,2013-07-19,427507200.0
259,20/07/2013,5.9,2013-07-20,427593600.0
260,21/07/2013,5.91,2013-07-21,427680000.0
261,22/07/2013,5.92,2013-07-22,427766400.0
262,23/07/2013,5.93,2013-07-23,427852800.0
263,24/07/2013,5.93,2013-07-24,427939200.0
264,25/07/2013,5.94,2013-07-25,428025600.0
265,26/07/2013,5.94,2013-07-26,428112000.0
266,27/07/2013,5.95,2013-07-27,428198400.0
267,28/07/2013,5.95,2013-07-28,428284800.0
268,29/07/2013,5.96,2013-07-29,428371200.0
269,30/07/2013,5.96,2013-07-30,428457600.0
270,31/07/2013,5.97,2013-07-31,428544000.0
271,01/08/2013,5.98,2013-08-01,428630400.0
272,02/08/2013,5.98,2013-08-02,428716800.0
273,03/08/2013,5.99,2013-08-03,428803200.0
274,04/08/2013,6.0,2013-08-04,428889600.0
275,05/08/2013,6.0,2013-08-05,428976000.0
276,06/08/2013,6.01,2013-08-06,429062400.0
277,07/08/2013,6.02,2013-08-07,429148800.0
278,08/08/2013,6.02,2013-08-08,429235200.0
279,09/08/2013,6.03,2013-08-09,429321600.0
280,10/08/2013,6.04,2013-08-10,429408000.0
281,11/08/2013,6.04,2013-08-11,429494400.0
282,12/08/2013,6.05,2013-08-12,429580800.0
283,13/08/2013,6.05,2013-08-13,429667200.0
284,14/08/2013,6.07,2013-08-14,429753600.0
285,15/08/2013,6.07,2013-08-15,429840000.0
286,16/08/2013,6.08,2013-08-16,429926400.0
287,17/08/2013,6.08,2013-08-17,430012800.0
288,18/08/2013,6.09,2013-08-18,430099200.0
289,19/08/2013,6.1,2013-08-19,430185600.0
290,20/08/2013,6.1,2013-08-20,430272000.0
291,21/08/2013,6.11,2013-08-21,430358400.0
292,22/08/2013,6.11,2013-08-22,430444800.0
293,23/08/2013,6.12,2013-08-23,430531200.0
294,24/08/2013,6.13,2013-08-24,430617600.0
295,25/08/2013,6.13,2013-08-25,430704000.0
296,26/08/2013,6.14,2013-08-26,430790400.0
297,27/08/2013,6.16,2013-08-27,430876800.0
298,28/08/2013,6.16,2013-08-28,430963200.0
299,29/08/2013,6.16,2013-08-29,431049600.0
300,30/08/2013,6.16,2013-08-30,431136000.0
301,31/08/2013,6.17,2013-08-31,431222400.0
302,01/09/2013,6.18,2013-09-01,431308800.0
303,02/09/2013,6.19,2013-09-02,431395200.0
304,03/09/2013,6.2,2013-09-03,431481600.0
305,04/09/2013,6.2,2013-09-04,431568000.0
306,05/09/2013,6.2,2013-09-05,431654400.0
307,06/09/2013,6.21,2013-09-06,431740800.0
308,07/09/2013,6.22,2013-09-07,431827200.0
309,08/09/2013,6.23,2013-09-08,431913600.0
310,09/09/2013,6.23,2013-09-09,432000000.0
311,10/09/2013,6.24,2013-09-10,432086400.0
312,11/09/2013,6.24,2013-09-11,432172800.0
313,12/09/2013,6.25,2013-09-12,432259200.0
314,13/09/2013,6.26,2013-09-13,432345600.0
315,14/09/2013,6.26,2013-09-14,432432000.0
316,15/09/2013,6.27,2013-09-15,432518400.0
317,16/09/2013,6.28,2013-09-16,432604800.0
318,17/09/2013,6.28,2013-09-17,432691200.0
319,18/09/2013,6.29,2013-09-18,432777600.0
320,19/09/2013,6.3,2013-09-19,432864000.0
321,20/09/2013,6.3,2013-09-20,432950400.0
322,21/09/2013,6.31,2013-09-21,433036800.0
323,22/09/2013,6.32,2013-09-22,433123200.0
324,23/09/2013,6.32,2013-09-23,433209600.0
325,24/09/2013,6.33,2013-09-24,433296000.0
326,25/09/2013,6.34,2013-09-25,433382400.0
327,26/09/2013,6.34,2013-09-26,433468800.0
328,27/09/2013,6.35,2013-09-27,433555200.0
329,28/09/2013,6.35,2013-09-28,433641600.0
330,29/09/2013,6.36,2013-09-29,433728000.0
331,30/09/2013,6.37,2013-09-30,433814400.0
332,01/10/2013,6.38,2013-10-01,433900800.0
333,02/10/2013,6.38,2013-10-02,433987200.0
334,03/10/2013,6.38,2013-10-03,434073600.0
335,04/10/2013,6.39,2013-10-04,434160000.0
336,05/10/2013,6.4,2013-10-05,434246400.0
337,06/10/2013,6.4,2013-10-06,434332800.0
338,07/10/2013,6.41,2013-10-07,434419200.0
339,08/10/2013,6.42,2013-10-08,434505600.0
340,29/05/2014,6.29,2014-05-29,454636800.0
341,30/05/2014,6.29,2014-05-30,454723200.0
342,31/05/2014,6.29,2014-05-31,454809600.0
343,01/06/2014,6.3,2014-06-01,454896000.0
344,02/06/2014,6.3,2014-06-02,454982400.0
345,03/06/2014,6.3,2014-06-03,455068800.0
346,04/06/2014,6.3,2014-06-04,455155200.0
347,05/06/2014,6.3,2014-06-05,455241600.0
348,06/06/2014,6.3,2014-06-06,455328000.0
349,07/06/2014,6.31,2014-06-07,455414400.0
350,08/06/2014,6.32,2014-06-08,455500800.0
351,09/06/2014,6.34,2014-06-09,455587200.0
352,10/06/2014,6.35,2014-06-10,455673600.0
353,11/06/2014,6.35,2014-06-11,455760000.0
354,12/06/2014,6.36,2014-06-12,455846400.0
355,13/06/2014,6.38,2014-06-13,455932800.0
356,14/06/2014,6.39,2014-06-14,456019200.0
357,15/06/2014,6.4,2014-06-15,456105600.0
358,16/06/2014,6.38,2014-06-16,456192000.0
359,17/06/2014,6.4,2014-06-17,456278400.0
360,18/06/2014,6.41,2014-06-18,456364800.0
361,19/06/2014,6.42,2014-06-19,456451200.0
362,20/06/2014,6.42,2014-06-20,456537600.0
363,21/06/2014,6.44,2014-06-21,456624000.0
364,22/06/2014,6.43,2014-06-22,456710400.0
365,23/06/2014,6.44,2014-06-23,456796800.0
366,24/06/2014,6.44,2014-06-24,456883200.0
367,25/06/2014,6.46,2014-06-25,456969600.0
368,26/06/2014,6.46,2014-06-26,457056000.0
369,27/06/2014,6.45,2014-06-27,457142400.0
370,28/06/2014,6.45,2014-06-28,457228800.0
371,29/06/2014,6.45,2014-06-29,457315200.0
372,30/06/2014,6.45,2014-06-30,457401600.0
373,01/07/2014,6.45,2014-07-01,457488000.0
374,02/07/2014,6.45,2014-07-02,457574400.0
375,03/07/2014,6.46,2014-07-03,457660800.0
376,04/07/2014,6.46,2014-07-04,457747200.0
377,05/07/2014,6.47,2014-07-05,457833600.0
378,06/07/2014,6.47,2014-07-06,457920000.0
379,07/07/2014,6.48,2014-07-07,458006400.0
380,08/07/2014,6.49,2014-07-08,458092800.0
381,09/07/2014,6.5,2014-07-09,458179200.0
382,10/07/2014,6.5,2014-07-10,458265600.0
383,11/07/2014,6.51,2014-07-11,458352000.0
384,12/07/2014,6.53,2014-07-12,458438400.0
385,13/07/2014,6.54,2014-07-13,458524800.0
386,14/07/2014,6.55,2014-07-14,458611200.0
387,15/07/2014,6.58,2014-07-15,458697600.0
388,16/07/2014,6.58,2014-07-16,458784000.0
389,17/07/2014,6.59,2014-07-17,458870400.0
390,18/07/2014,6.6,2014-07-18,458956800.0
391,19/07/2014,6.6,2014-07-19,459043200.0
392,20/07/2014,6.6,2014-07-20,459129600.0
393,21/07/2014,6.6,2014-07-21,459216000.0
394,22/07/2014,6.61,2014-07-22,459302400.0
395,23/07/2014,6.61,2014-07-23,459388800.0
396,24/07/2014,6.62,2014-07-24,459475200.0
397,25/07/2014,6.64,2014-07-25,459561600.0
398,26/07/2014,6.65,2014-07-26,459648000.0
399,27/07/2014,6.64,2014-07-27,459734400.0
400,28/07/2014,6.63,2014-07-28,459820800.0
401,29/07/2014,6.63,2014-07-29,459907200.0
