
Id Ponto:;3500026835
Consulta em:;06/09/2024 14:50:01
Número de sequencia do nível d'agua;Data da medição;Hora da medição;Nível da água;Vazão;Bombeando;
1;22/07/2011;21:00;45,68;;N;
2;23/07/2011;18:00;45,68;;N;
3;24/07/2011;06:00;45,68;;N;
4;25/07/2011;05:00;45,65;;N;
5;26/07/2011;01:00;45,66;;N;
6;27/07/2011;22:00;45,64;;N;
7;28/07/2011;05:00;45,63;;N;
8;29/07/2011;23:00;45,62;;N;
9;30/07/2011;19:00;45,65;;N;
10;31/07/2011;05:00;45,67;;N;
11;01/08/2011;14:00;45,66;;N;
12;02/08/2011;00:00;45,70;;N;
13;03/08/2011;17:00;45,74;;N;
14;04/08/2011;06:00;45,73;;N;
15;05/08/2011;04:00;45,69;;N;
16;06/08/2011;05:00;45,69;;N;
17;07/08/2011;05:00;45,68;;N;
18;08/08/2011;12:00;45,68;;N;
19;09/08/2011;20:00;45,68;;N;
20;10/08/2011;14:00;45,71;;N;
21;11/08/2011;04:00;45,71;;N;
22;12/08/2011;04:00;45,69;;N;
23;13/08/2011;00:00;45,70;;N;
24;14/08/2011;04:00;45,71;;N;
25;15/08/2011;02:00;45,72;;N;
26;16/08/2011;03:00;45,71;;N;
27;17/08/2011;13:00;45,72;;N;
28;18/08/2011;04:00;45,69;;N;
29;19/08/2011;06:00;45,69;;N;
30;20/08/2011;08:00;45,78;;N;
31;21/08/2011;06:00;45,79;;N;
32;22/08/2011;05:00;45,75;;N;
33;23/08/2011;07:00;45,75;;N;
34;24/08/2011;22:00;45,74;;N;
35;25/08/2011;02:00;45,75;;N;
36;26/08/2011;06:00;45,74;;N;
37;27/08/2011;05:00;45,73;;N;
38;28/08/2011;01:00;45,72;;N;
39;29/08/2011;03:00;45,72;;N;
40;30/08/2011;12:00;45,73;;N;
41;31/08/2011;20:00;45,81;;N;
42;01/09/2011;04:00;45,80;;N;
43;02/09/2011;05:00;45,77;;N;
44;03/09/2011;04:00;45,75;;N;
45;04/09/2011;00:00;45,74;;N;
46;05/09/2011;04:00;45,74;;N;
47;06/09/2011;06:00;45,74;;N;
48;07/09/2011;03:00;45,75;;N;
49;08/09/2011;11:00;45,73;;N;
50;09/09/2011;17:00;45,79;;N;
51;10/09/2011;01:00;45,79;;N;
52;11/09/2011;20:00;45,81;;N;
53;12/09/2011;23:00;45,79;;N;
54;13/09/2011;12:00;45,78;;N;
55;14/09/2011;01:00;45,79;;N;
56;15/09/2011;05:00;45,81;;N;
57;16/09/2011;03:00;45,80;;N;
58;17/09/2011;21:00;45,79;;N;
59;18/09/2011;14:00;45,80;;N;
60;19/09/2011;05:00;45,78;;N;
61;20/09/2011;20:00;45,78;;N;
62;21/09/2011;06:00;45,78;;N;
63;22/09/2011;22:00;45,79;;N;
64;23/09/2011;17:00;45,82;;N;
65;24/09/2011;13:00;45,83;;N;
66;25/09/2011;04:00;45,84;;N;
67;26/09/2011;21:00;45,81;;N;
68;27/09/2011;05:00;45,80;;N;
69;28/09/2011;03:00;45,79;;N;
70;29/09/2011;23:00;45,79;;N;
71;30/09/2011;12:00;45,78;;N;
72;01/10/2011;19:00;45,77;;N;
73;02/10/2011;13:00;45,80;;N;
74;03/10/2011;00:00;45,82;;N;
75;04/10/2011;03:00;45,81;;N;
76;05/10/2011;21:00;45,81;;N;
77;06/10/2011;00:00;45,81;;N;
78;07/10/2011;02:00;45,81;;N;
79;08/10/2011;12:00;45,79;;N;
80;09/10/2011;16:00;45,79;;N;
81;10/10/2011;00:00;45,80;;N;
82;11/10/2011;00:00;45,81;;N;
83;12/10/2011;13:00;45,80;;N;
84;13/10/2011;13:00;45,78;;N;
85;14/10/2011;19:00;45,79;;N;
86;15/10/2011;02:00;45,80;;N;
87;16/10/2011;06:00;45,80;;N;
88;17/10/2011;20:00;45,82;;N;
89;18/10/2011;02:00;45,84;;N;
90;19/10/2011;00:00;45,85;;N;
91;20/10/2011;03:00;45,83;;N;
92;21/10/2011;02:00;45,82;;N;
93;22/10/2011;05:00;45,83;;N;
94;23/10/2011;12:00;45,84;;N;
95;24/10/2011;12:00;45,80;;N;
96;25/10/2011;06:00;45,79;;N;
97;26/10/2011;05:00;45,81;;N;
98;27/10/2011;04:00;45,81;;N;
99;28/10/2011;04:00;45,80;;N;
100;29/10/2011;00:00;45,79;;N;
101;30/10/2011;01:00;45,82;;N;
102;31/10/2011;06:00;45,83;;N;
103;01/11/2011;03:00;45,85;;N;
104;02/11/2011;01:00;45,85;;N;
105;03/11/2011;06:00;45,84;;N;
106;04/11/2011;12:00;45,82;;N;
107;05/11/2011;13:00;45,80;;N;
108;06/11/2011;15:00;45,82;;N;
109;07/11/2011;04:00;45,81;;N;
110;08/11/2011;01:00;45,80;;N;
111;09/11/2011;20:00;45,79;;N;
112;10/11/2011;14:00;45,80;;N;
113;11/11/2011;13:00;45,81;;N;
114;12/11/2011;00:00;45,82;;N;
115;13/11/2011;02:00;45,81;;N;
116;14/11/2011;23:00;45,79;;N;
117;15/11/2011;14:00;45,78;;N;
118;16/11/2011;20:00;45,82;;N;
119;17/11/2011;13:00;45,82;;N;
120;18/11/2011;21:00;45,82;;N;
121;19/11/2011;23:00;45,82;;N;
122;20/11/2011;23:00;45,80;;N;
123;21/11/2011;11:00;45,79;;N;
124;22/11/2011;07:00;45,81;;N;
125;23/11/2011;21:00;45,81;;N;
126;24/11/2011;00:00;45,82;;N;
127;25/11/2011;23:00;45,80;;N;
128;26/11/2011;01:00;45,81;;N;
129;27/11/2011;03:00;45,81;;N;
130;28/11/2011;00:00;45,82;;N;
131;29/11/2011;12:00;45,81;;N;
132;30/11/2011;04:00;45,79;;N;
133;01/12/2011;20:00;45,81;;N;
134;02/12/2011;05:00;45,82;;N;
135;03/12/2011;01:00;45,82;;N;
136;04/12/2011;01:00;45,82;;N;
137;05/12/2011;01:00;45,82;;N;
138;06/12/2011;23:00;45,83;;N;
139;07/12/2011;04:00;45,82;;N;
140;08/12/2011;05:00;45,81;;N;
141;09/12/2011;13:00;45,80;;N;
142;10/12/2011;13:00;45,80;;N;
143;11/12/2011;00:00;45,81;;N;
144;12/12/2011;22:00;45,81;;N;
145;13/12/2011;04:00;45,81;;N;
146;14/12/2011;04:00;45,80;;N;
147;15/12/2011;12:00;45,81;;N;
148;16/12/2011;05:00;45,81;;N;
149;17/12/2011;05:00;45,82;;N;
150;18/12/2011;00:00;45,82;;N;
151;19/12/2011;05:00;45,82;;N;
152;20/12/2011;01:00;45,83;;N;
153;21/12/2011;23:00;45,82;;N;
154;22/12/2011;01:00;45,82;;N;
155;23/12/2011;13:00;45,82;;N;
156;24/12/2011;02:00;45,84;;N;
157;25/12/2011;22:00;45,84;;N;
158;26/12/2011;00:00;45,85;;N;
159;27/12/2011;12:00;45,84;;N;
160;28/12/2011;23:00;45,81;;N;
161;29/12/2011;02:00;45,81;;N;
162;30/12/2011;01:00;45,83;;N;
