# Processado em: 2025-03-07T16:41:05.993034
,data_da_medicao,niveldagua_m,date,tempo_s
0,22/07/2011,45.68,2011-07-22,364608000.0
1,23/07/2011,45.68,2011-07-23,364694400.0
2,24/07/2011,45.68,2011-07-24,364780800.0
3,25/07/2011,45.65,2011-07-25,364867200.0
4,26/07/2011,45.66,2011-07-26,364953600.0
5,27/07/2011,45.64,2011-07-27,365040000.0
6,28/07/2011,45.63,2011-07-28,365126400.0
7,29/07/2011,45.62,2011-07-29,365212800.0
8,30/07/2011,45.65,2011-07-30,365299200.0
9,31/07/2011,45.67,2011-07-31,365385600.0
10,01/08/2011,45.66,2011-08-01,365472000.0
11,02/08/2011,45.7,2011-08-02,365558400.0
12,03/08/2011,45.74,2011-08-03,365644800.0
13,04/08/2011,45.73,2011-08-04,365731200.0
14,05/08/2011,45.69,2011-08-05,365817600.0
15,06/08/2011,45.69,2011-08-06,365904000.0
16,07/08/2011,45.68,2011-08-07,365990400.0
17,08/08/2011,45.68,2011-08-08,366076800.0
18,09/08/2011,45.68,2011-08-09,366163200.0
19,10/08/2011,45.71,2011-08-10,366249600.0
20,11/08/2011,45.71,2011-08-11,366336000.0
21,12/08/2011,45.69,2011-08-12,366422400.0
22,13/08/2011,45.7,2011-08-13,366508800.0
23,14/08/2011,45.71,2011-08-14,366595200.0
24,15/08/2011,45.72,2011-08-15,366681600.0
25,16/08/2011,45.71,2011-08-16,366768000.0
26,17/08/2011,45.72,2011-08-17,366854400.0
27,18/08/2011,45.69,2011-08-18,366940800.0
28,19/08/2011,45.69,2011-08-19,367027200.0
29,20/08/2011,45.78,2011-08-20,367113600.0
30,21/08/2011,45.79,2011-08-21,367200000.0
31,22/08/2011,45.75,2011-08-22,367286400.0
32,23/08/2011,45.75,2011-08-23,367372800.0
33,24/08/2011,45.74,2011-08-24,367459200.0
34,25/08/2011,45.75,2011-08-25,367545600.0
35,26/08/2011,45.74,2011-08-26,367632000.0
36,27/08/2011,45.73,2011-08-27,367718400.0
37,28/08/2011,45.72,2011-08-28,367804800.0
38,29/08/2011,45.72,2011-08-29,367891200.0
39,30/08/2011,45.73,2011-08-30,367977600.0
40,31/08/2011,45.81,2011-08-31,368064000.0
41,01/09/2011,45.8,2011-09-01,368150400.0
42,02/09/2011,45.77,2011-09-02,368236800.0
43,03/09/2011,45.75,2011-09-03,368323200.0
44,04/09/2011,45.74,2011-09-04,368409600.0
45,05/09/2011,45.74,2011-09-05,368496000.0
46,06/09/2011,45.74,2011-09-06,368582400.0
47,07/09/2011,45.75,2011-09-07,368668800.0
48,08/09/2011,45.73,2011-09-08,368755200.0
49,09/09/2011,45.79,2011-09-09,368841600.0
50,10/09/2011,45.79,2011-09-10,368928000.0
51,11/09/2011,45.81,2011-09-11,369014400.0
52,12/09/2011,45.79,2011-09-12,369100800.0
53,13/09/2011,45.78,2011-09-13,369187200.0
54,14/09/2011,45.79,2011-09-14,369273600.0
55,15/09/2011,45.81,2011-09-15,369360000.0
