
Id Ponto:;3100020108
Consulta em:;06/09/2024 13:14:21
Número de sequencia do nível d'agua;Data da medição;Hora da medição;Nível da água;Vazão;Bombeando;
1;16/06/2011;20:00;10,10;;N;
2;17/06/2011;15:00;10,12;;N;
3;18/06/2011;01:00;10,14;;N;
4;19/06/2011;19:00;10,14;;N;
5;20/06/2011;15:00;10,15;;N;
6;21/06/2011;13:00;10,17;;N;
7;22/06/2011;14:00;10,19;;N;
8;23/06/2011;06:00;10,21;;N;
9;24/06/2011;14:00;10,22;;N;
10;25/06/2011;00:00;10,23;;N;
11;26/06/2011;12:00;10,27;;N;
12;27/06/2011;02:00;10,28;;N;
13;28/06/2011;17:00;10,28;;N;
14;29/06/2011;13:00;10,28;;N;
15;30/06/2011;01:00;10,28;;N;
16;01/07/2011;00:00;10,30;;N;
17;02/07/2011;15:00;10,31;;N;
18;03/07/2011;17:00;10,32;;N;
19;04/07/2011;04:00;10,33;;N;
20;05/07/2011;12:00;10,34;;N;
21;06/07/2011;15:00;10,39;;N;
22;07/07/2011;15:00;10,42;;N;
23;08/07/2011;17:00;10,44;;N;
24;09/07/2011;05:00;10,47;;N;
25;10/07/2011;09:00;10,43;;N;
26;11/07/2011;08:00;10,42;;N;
27;12/07/2011;09:00;10,43;;N;
28;13/07/2011;01:00;10,44;;N;
29;14/07/2011;19:00;10,45;;N;
30;15/07/2011;18:00;10,46;;N;
31;16/07/2011;13:00;10,49;;N;
32;17/07/2011;20:00;10,50;;N;
33;18/07/2011;13:00;10,51;;N;
34;19/07/2011;13:00;10,51;;N;
35;20/07/2011;11:00;10,54;;N;
36;21/07/2011;23:00;10,56;;N;
37;22/07/2011;11:00;10,57;;N;
38;23/07/2011;11:00;10,58;;N;
39;24/07/2011;13:00;10,59;;N;
40;25/07/2011;00:00;10,60;;N;
41;26/07/2011;08:00;10,69;;N;
42;27/07/2011;23:00;10,64;;N;
43;28/07/2011;11:00;10,64;;N;
44;29/07/2011;08:00;10,64;;N;
45;30/07/2011;10:00;10,65;;N;
46;31/07/2011;16:00;10,66;;N;
47;01/08/2011;17:00;10,67;;N;
48;02/08/2011;12:00;10,67;;N;
49;03/08/2011;11:00;10,71;;N;
50;04/08/2011;10:00;10,71;;N;
51;05/08/2011;08:00;10,70;;N;
52;06/08/2011;16:00;10,72;;N;
53;07/08/2011;07:00;10,74;;N;
54;08/08/2011;06:00;10,75;;N;
55;09/08/2011;10:00;10,76;;N;
56;10/08/2011;13:00;10,78;;N;
57;11/08/2011;08:00;10,79;;N;
58;12/08/2011;14:00;10,80;;N;
59;13/08/2011;14:00;10,83;;N;
60;14/08/2011;14:00;10,83;;N;
61;15/08/2011;09:00;10,85;;N;
62;16/08/2011;03:00;10,86;;N;
63;17/08/2011;11:00;10,87;;N;
64;18/08/2011;16:00;10,88;;N;
65;19/08/2011;10:00;10,89;;N;
66;20/08/2011;11:00;10,92;;N;
67;21/08/2011;01:00;10,96;;N;
68;22/08/2011;16:00;10,94;;N;
69;23/08/2011;07:00;10,95;;N;
70;24/08/2011;00:00;10,96;;N;
71;25/08/2011;16:00;10,98;;N;
72;26/08/2011;14:00;11,03;;N;
73;27/08/2011;09:00;11,02;;N;
74;28/08/2011;22:00;11,05;;N;
75;29/08/2011;01:00;11,04;;N;
76;30/08/2011;14:00;11,07;;N;
77;31/08/2011;00:00;11,08;;N;
78;01/09/2011;11:00;11,10;;N;
79;02/09/2011;11:00;11,11;;N;
80;03/09/2011;14:00;11,12;;N;
81;04/09/2011;12:00;11,12;;N;
82;05/09/2011;03:00;11,12;;N;
83;06/09/2011;08:00;11,13;;N;
84;07/09/2011;13:00;11,16;;N;
85;08/09/2011;01:00;11,17;;N;
86;09/09/2011;16:00;11,18;;N;
87;10/09/2011;01:00;11,20;;N;
88;11/09/2011;01:00;11,21;;N;
89;12/09/2011;00:00;11,21;;N;
90;13/09/2011;18:00;11,22;;N;
91;14/09/2011;13:00;11,27;;N;
92;15/09/2011;11:00;11,27;;N;
93;16/09/2011;00:00;11,29;;N;
94;17/09/2011;01:00;11,30;;N;
95;18/09/2011;04:00;11,30;;N;
96;19/09/2011;04:00;11,30;;N;
97;20/09/2011;16:00;11,32;;N;
98;21/09/2011;09:00;11,34;;N;
99;22/09/2011;02:00;11,35;;N;
100;23/09/2011;16:00;11,35;;N;
101;24/09/2011;11:00;11,40;;N;
102;25/09/2011;20:00;11,40;;N;
103;26/09/2011;08:00;11,41;;N;
104;27/09/2011;14:00;11,41;;N;
105;28/09/2011;16:00;11,42;;N;
106;29/09/2011;20:00;11,45;;N;
107;30/09/2011;19:00;11,45;;N;
108;01/10/2011;11:00;11,47;;N;
109;02/10/2011;16:00;11,48;;N;
110;03/10/2011;16:00;11,50;;N;
111;04/10/2011;11:00;11,52;;N;
112;05/10/2011;15:00;11,53;;N;
113;06/10/2011;07:00;11,53;;N;
114;07/10/2011;17:00;11,54;;N;
115;08/10/2011;16:00;11,56;;N;
116;09/10/2011;17:00;11,57;;N;
117;10/10/2011;18:00;11,58;;N;
118;11/10/2011;20:00;11,60;;N;
119;12/10/2011;18:00;11,61;;N;
120;13/10/2011;19:00;11,62;;N;
121;14/10/2011;10:00;11,63;;N;
122;15/10/2011;15:00;11,64;;N;
123;16/10/2011;17:00;11,65;;N;
124;17/10/2011;15:00;11,66;;N;
125;18/10/2011;16:00;11,68;;N;
126;19/10/2011;09:00;11,70;;N;
127;20/10/2011;13:00;11,70;;N;
128;21/10/2011;11:00;11,72;;N;
129;22/10/2011;16:00;11,74;;N;
130;23/10/2011;13:00;11,76;;N;
131;24/10/2011;06:00;11,76;;N;
132;25/10/2011;18:00;11,77;;N;
133;26/10/2011;14:00;11,78;;N;
134;27/10/2011;19:00;11,79;;N;
135;28/10/2011;02:00;11,81;;N;
136;29/10/2011;00:00;11,82;;N;
137;30/10/2011;11:00;11,84;;N;
138;31/10/2011;11:00;11,85;;N;
139;01/11/2011;09:00;11,86;;N;
140;02/11/2011;05:00;11,87;;N;
141;03/11/2011;06:00;11,88;;N;
142;04/11/2011;06:00;11,89;;N;
143;05/11/2011;17:00;11,91;;N;
144;06/11/2011;16:00;11,92;;N;
145;07/11/2011;15:00;11,93;;N;
146;08/11/2011;16:00;11,94;;N;
147;09/11/2011;06:00;11,96;;N;
148;10/11/2011;15:00;11,97;;N;
149;11/11/2011;15:00;11,98;;N;
150;12/11/2011;02:00;12,00;;N;
151;13/11/2011;11:00;12,03;;N;
152;14/11/2011;01:00;12,03;;N;
153;15/11/2011;14:00;12,03;;N;
154;16/11/2011;12:00;12,05;;N;
155;17/11/2011;07:00;12,06;;N;
156;18/11/2011;12:00;12,07;;N;
157;19/11/2011;04:00;12,09;;N;
158;20/11/2011;12:00;12,10;;N;
159;21/11/2011;17:00;12,11;;N;
160;22/11/2011;17:00;12,11;;N;
161;23/11/2011;08:00;12,13;;N;
162;24/11/2011;07:00;12,14;;N;
163;25/11/2011;16:00;12,16;;N;
164;26/11/2011;09:00;12,18;;N;
165;27/11/2011;18:00;12,17;;N;
166;28/11/2011;03:00;12,19;;N;
167;29/11/2011;13:00;12,20;;N;
168;30/11/2011;15:00;12,21;;N;
169;01/12/2011;17:00;12,23;;N;
170;02/12/2011;09:00;12,24;;N;
171;03/12/2011;13:00;12,26;;N;
172;04/12/2011;02:00;12,27;;N;
173;05/12/2011;17:00;12,28;;N;
174;06/12/2011;12:00;12,29;;N;
175;07/12/2011;12:00;12,29;;N;
176;08/12/2011;02:00;12,31;;N;
177;09/12/2011;02:00;12,32;;N;
178;10/12/2011;09:00;12,33;;N;
179;11/12/2011;08:00;12,34;;N;
180;12/12/2011;17:00;12,36;;N;
181;13/12/2011;08:00;12,36;;N;
182;14/12/2011;20:00;12,37;;N;
183;15/12/2011;11:00;12,38;;N;
184;16/12/2011;11:00;12,40;;N;
185;17/12/2011;06:00;12,41;;N;
186;18/12/2011;16:00;12,41;;N;
187;19/12/2011;09:00;12,42;;N;
188;20/12/2011;19:00;12,43;;N;
189;21/12/2011;13:00;12,44;;N;
190;22/12/2011;14:00;12,45;;N;
191;23/12/2011;07:00;12,46;;N;
192;24/12/2011;13:00;12,44;;N;
193;25/12/2011;14:00;12,46;;N;
194;26/12/2011;04:00;12,47;;N;
195;27/12/2011;01:00;12,48;;N;
196;28/12/2011;04:00;12,49;;N;
197;29/12/2011;16:00;12,50;;N;
198;30/12/2011;09:00;12,51;;N;
199;31/12/2011;11:00;12,52;;N;
200;01/01/2012;17:00;12,52;;N;
201;02/01/2012;07:00;12,52;;N;
202;03/01/2012;01:00;12,53;;N;
203;04/01/2012;05:00;12,53;;N;
204;05/01/2012;19:00;12,53;;N;
205;06/01/2012;05:00;12,53;;N;
206;07/01/2012;20:00;12,53;;N;
207;08/01/2012;01:00;12,53;;N;
208;09/01/2012;02:00;12,53;;N;
209;10/01/2012;07:00;12,52;;N;
210;11/01/2012;08:00;12,52;;N;
211;12/01/2012;23:00;12,52;;N;
212;13/01/2012;02:00;12,53;;N;
213;14/01/2012;08:00;12,53;;N;
214;15/01/2012;00:00;12,53;;N;
215;16/01/2012;12:00;12,53;;N;
216;17/01/2012;06:00;12,53;;N;
217;18/01/2012;12:00;12,52;;N;
218;19/01/2012;14:00;12,52;;N;
219;20/01/2012;15:00;12,52;;N;
220;21/01/2012;19:00;12,52;;N;
221;22/01/2012;15:00;12,52;;N;
222;23/01/2012;04:00;12,49;;N;
223;24/01/2012;09:00;12,46;;N;
224;25/01/2012;06:00;12,43;;N;
225;26/01/2012;07:00;12,40;;N;
226;27/01/2012;08:00;12,36;;N;
227;28/01/2012;13:00;12,32;;N;
228;29/01/2012;13:00;12,27;;N;
229;30/01/2012;11:00;12,23;;N;
230;31/01/2012;11:00;12,19;;N;
231;01/02/2012;12:00;12,15;;N;
232;02/02/2012;04:00;12,11;;N;
233;03/02/2012;12:00;12,06;;N;
234;04/02/2012;05:00;12,02;;N;
235;05/02/2012;12:00;11,97;;N;
236;06/02/2012;04:00;11,92;;N;
237;07/02/2012;04:00;11,88;;N;
238;08/02/2012;14:00;11,84;;N;
239;09/02/2012;04:00;11,82;;N;
240;10/02/2012;04:00;11,79;;N;
241;11/02/2012;14:00;11,75;;N;
242;12/02/2012;06:00;11,73;;N;
243;13/02/2012;13:00;11,70;;N;
244;14/02/2012;15:00;11,70;;N;
245;15/02/2012;14:00;11,67;;N;
246;16/02/2012;03:00;11,65;;N;
247;17/02/2012;04:00;11,63;;N;
248;18/02/2012;04:00;11,63;;N;
249;19/02/2012;13:00;11,62;;N;
