
Id Ponto:;3500027571
Consulta em:;06/09/2024 15:16:41
Número de sequencia do nível d'agua;Data da medição;Hora da medição;Nível da água;Vazão;Bombeando;
1;21/07/2011;19:00;12,90;;N;
2;22/07/2011;01:00;12,91;;N;
3;23/07/2011;17:00;12,90;;N;
4;24/07/2011;07:00;12,90;;N;
5;25/07/2011;03:00;12,89;;N;
6;26/07/2011;13:00;12,89;;N;
7;27/07/2011;21:00;12,88;;N;
8;28/07/2011;23:00;12,87;;N;
9;29/07/2011;04:00;12,87;;N;
10;30/07/2011;07:00;12,88;;N;
11;31/07/2011;13:00;12,88;;N;
12;01/08/2011;01:00;12,88;;N;
13;02/08/2011;20:00;12,88;;N;
14;03/08/2011;18:00;12,89;;N;
15;04/08/2011;06:00;12,89;;N;
16;05/08/2011;05:00;12,87;;N;
17;06/08/2011;01:00;12,87;;N;
18;07/08/2011;02:00;12,86;;N;
19;08/08/2011;19:00;12,85;;N;
20;09/08/2011;00:00;12,85;;N;
21;10/08/2011;07:00;12,85;;N;
22;11/08/2011;00:00;12,85;;N;
23;12/08/2011;13:00;12,83;;N;
24;13/08/2011;06:00;12,83;;N;
25;14/08/2011;00:00;12,83;;N;
26;15/08/2011;13:00;12,82;;N;
27;16/08/2011;22:00;12,81;;N;
28;17/08/2011;19:00;12,81;;N;
29;18/08/2011;15:00;12,79;;N;
30;19/08/2011;04:00;12,79;;N;
31;20/08/2011;19:00;12,81;;N;
32;21/08/2011;04:00;12,81;;N;
33;22/08/2011;20:00;12,79;;N;
34;23/08/2011;20:00;12,78;;N;
35;24/08/2011;14:00;12,77;;N;
36;25/08/2011;17:00;12,77;;N;
37;26/08/2011;19:00;12,76;;N;
38;27/08/2011;21:00;12,75;;N;
39;28/08/2011;22:00;12,75;;N;
40;29/08/2011;05:00;12,75;;N;
41;30/08/2011;16:00;12,75;;N;
42;31/08/2011;16:00;12,78;;N;
43;01/09/2011;06:00;12,77;;N;
44;02/09/2011;15:00;12,76;;N;
45;03/09/2011;22:00;12,75;;N;
46;04/09/2011;13:00;12,75;;N;
47;05/09/2011;14:00;12,75;;N;
48;06/09/2011;01:00;12,76;;N;
49;07/09/2011;19:00;12,75;;N;
50;08/09/2011;11:00;12,75;;N;
51;09/09/2011;01:00;12,77;;N;
52;10/09/2011;13:00;12,77;;N;
53;11/09/2011;17:00;12,78;;N;
54;12/09/2011;06:00;12,78;;N;
55;13/09/2011;01:00;12,78;;N;
56;14/09/2011;14:00;12,78;;N;
57;15/09/2011;13:00;12,79;;N;
58;16/09/2011;06:00;12,79;;N;
59;17/09/2011;20:00;12,79;;N;
60;18/09/2011;03:00;12,81;;N;
61;19/09/2011;14:00;12,80;;N;
62;20/09/2011;08:00;12,81;;N;
63;21/09/2011;19:00;12,81;;N;
64;22/09/2011;06:00;12,82;;N;
65;23/09/2011;18:00;12,83;;N;
66;24/09/2011;14:00;12,84;;N;
67;25/09/2011;05:00;12,85;;N;
68;26/09/2011;07:00;12,85;;N;
69;27/09/2011;17:00;12,85;;N;
70;28/09/2011;01:00;12,86;;N;
71;29/09/2011;18:00;12,86;;N;
72;30/09/2011;00:00;12,87;;N;
73;01/10/2011;16:00;12,87;;N;
74;02/10/2011;08:00;12,89;;N;
75;03/10/2011;07:00;12,90;;N;
76;04/10/2011;19:00;12,90;;N;
77;05/10/2011;15:00;12,91;;N;
78;06/10/2011;05:00;12,92;;N;
79;07/10/2011;18:00;12,92;;N;
80;08/10/2011;05:00;12,93;;N;
81;09/10/2011;13:00;12,93;;N;
82;10/10/2011;06:00;12,94;;N;
83;11/10/2011;19:00;12,94;;N;
84;12/10/2011;22:00;12,94;;N;
85;13/10/2011;17:00;12,94;;N;
86;14/10/2011;18:00;12,95;;N;
87;15/10/2011;01:00;12,96;;N;
88;16/10/2011;01:00;12,97;;N;
89;17/10/2011;05:00;12,98;;N;
90;18/10/2011;05:00;12,99;;N;
91;19/10/2011;21:00;12,99;;N;
92;20/10/2011;23:00;12,99;;N;
93;21/10/2011;20:00;12,99;;N;
94;22/10/2011;19:00;13,00;;N;
95;23/10/2011;21:00;13,01;;N;
96;24/10/2011;01:00;13,01;;N;
97;25/10/2011;18:00;13,00;;N;
98;26/10/2011;14:00;13,02;;N;
99;27/10/2011;00:00;13,03;;N;
100;28/10/2011;01:00;13,03;;N;
101;29/10/2011;05:00;13,03;;N;
102;30/10/2011;15:00;13,04;;N;
103;31/10/2011;15:00;13,05;;N;
104;01/11/2011;20:00;13,05;;N;
105;02/11/2011;15:00;13,05;;N;
106;03/11/2011;05:00;13,05;;N;
107;04/11/2011;01:00;13,05;;N;
108;05/11/2011;00:00;13,05;;N;
