# Processado em: 2025-03-12T19:27:31.924688
,data_da_medicao,niveldagua_m,date,tempo_s
0,28/07/2010,8.43,2010-07-28,333590400.0
1,29/07/2010,8.42,2010-07-29,333676800.0
2,30/07/2010,8.4,2010-07-30,333763200.0
3,31/07/2010,8.4,2010-07-31,333849600.0
4,01/08/2010,8.41,2010-08-01,333936000.0
5,02/08/2010,8.47,2010-08-02,334022400.0
6,03/08/2010,8.47,2010-08-03,334108800.0
7,04/08/2010,8.47,2010-08-04,334195200.0
8,05/08/2010,8.49,2010-08-05,334281600.0
9,06/08/2010,8.47,2010-08-06,334368000.0
10,07/08/2010,8.46,2010-08-07,334454400.0
11,08/08/2010,8.46,2010-08-08,334540800.0
12,09/08/2010,8.48,2010-08-09,334627200.0
13,10/08/2010,8.5,2010-08-10,334713600.0
14,11/08/2010,8.49,2010-08-11,334800000.0
15,12/08/2010,8.49,2010-08-12,334886400.0
16,13/08/2010,8.53,2010-08-13,334972800.0
17,14/08/2010,8.53,2010-08-14,335059200.0
18,15/08/2010,8.52,2010-08-15,335145600.0
19,16/08/2010,8.55,2010-08-16,335232000.0
20,17/08/2010,8.54,2010-08-17,335318400.0
21,18/08/2010,8.53,2010-08-18,335404800.0
22,19/08/2010,8.52,2010-08-19,335491200.0
23,20/08/2010,8.55,2010-08-20,335577600.0
24,21/08/2010,8.56,2010-08-21,335664000.0
25,22/08/2010,8.55,2010-08-22,335750400.0
26,23/08/2010,8.55,2010-08-23,335836800.0
27,24/08/2010,8.56,2010-08-24,335923200.0
28,25/08/2010,8.57,2010-08-25,336009600.0
29,26/08/2010,8.57,2010-08-26,336096000.0
30,27/08/2010,8.57,2010-08-27,336182400.0
31,28/08/2010,8.57,2010-08-28,336268800.0
32,29/08/2010,8.59,2010-08-29,336355200.0
33,30/08/2010,8.61,2010-08-30,336441600.0
34,31/08/2010,8.62,2010-08-31,336528000.0
35,01/09/2010,8.64,2010-09-01,336614400.0
36,02/09/2010,8.66,2010-09-02,336700800.0
37,03/09/2010,8.64,2010-09-03,336787200.0
38,04/09/2010,8.64,2010-09-04,336873600.0
39,05/09/2010,8.66,2010-09-05,336960000.0
40,06/09/2010,8.65,2010-09-06,337046400.0
41,07/09/2010,8.65,2010-09-07,337132800.0
42,08/09/2010,8.66,2010-09-08,337219200.0
43,09/09/2010,8.67,2010-09-09,337305600.0
44,10/09/2010,8.68,2010-09-10,337392000.0
45,11/09/2010,8.68,2010-09-11,337478400.0
46,12/09/2010,8.69,2010-09-12,337564800.0
47,13/09/2010,8.69,2010-09-13,337651200.0
48,14/09/2010,8.71,2010-09-14,337737600.0
49,15/09/2010,8.72,2010-09-15,337824000.0
50,16/09/2010,8.7,2010-09-16,337910400.0
51,17/09/2010,8.72,2010-09-17,337996800.0
52,18/09/2010,8.74,2010-09-18,338083200.0
53,19/09/2010,8.74,2010-09-19,338169600.0
54,20/09/2010,8.74,2010-09-20,338256000.0
55,21/09/2010,8.75,2010-09-21,338342400.0
56,22/09/2010,8.77,2010-09-22,338428800.0
57,23/09/2010,8.76,2010-09-23,338515200.0
58,24/09/2010,8.77,2010-09-24,338601600.0
59,25/09/2010,8.77,2010-09-25,338688000.0
60,26/09/2010,8.76,2010-09-26,338774400.0
61,27/09/2010,8.77,2010-09-27,338860800.0
62,28/09/2010,8.77,2010-09-28,338947200.0
63,29/09/2010,8.79,2010-09-29,339033600.0
64,30/09/2010,8.8,2010-09-30,339120000.0
65,01/10/2010,8.81,2010-10-01,339206400.0
66,02/10/2010,8.83,2010-10-02,339292800.0
67,03/10/2010,8.84,2010-10-03,339379200.0
68,04/10/2010,8.81,2010-10-04,339465600.0
69,05/10/2010,8.81,2010-10-05,339552000.0
70,06/10/2010,8.81,2010-10-06,339638400.0
71,07/10/2010,8.83,2010-10-07,339724800.0
72,08/10/2010,8.86,2010-10-08,339811200.0
73,09/10/2010,8.87,2010-10-09,339897600.0
74,10/10/2010,8.88,2010-10-10,339984000.0
75,11/10/2010,8.85,2010-10-11,340070400.0
76,12/10/2010,8.86,2010-10-12,340156800.0
77,13/10/2010,8.85,2010-10-13,340243200.0
78,14/10/2010,8.85,2010-10-14,340329600.0
79,15/10/2010,8.89,2010-10-15,340416000.0
80,16/10/2010,8.87,2010-10-16,340502400.0
81,17/10/2010,8.86,2010-10-17,340588800.0
82,18/10/2010,8.89,2010-10-18,340675200.0
83,19/10/2010,8.9,2010-10-19,340761600.0
84,20/10/2010,8.9,2010-10-20,340848000.0
85,21/10/2010,8.89,2010-10-21,340934400.0
86,22/10/2010,8.89,2010-10-22,341020800.0
87,23/10/2010,8.91,2010-10-23,341107200.0
88,24/10/2010,8.9,2010-10-24,341193600.0
89,25/10/2010,8.91,2010-10-25,341280000.0
90,26/10/2010,8.93,2010-10-26,341366400.0
91,27/10/2010,8.92,2010-10-27,341452800.0
92,28/10/2010,8.93,2010-10-28,341539200.0
93,29/10/2010,8.93,2010-10-29,341625600.0
94,30/10/2010,8.95,2010-10-30,341712000.0
95,31/10/2010,8.97,2010-10-31,341798400.0
96,01/11/2010,8.97,2010-11-01,341884800.0
97,02/11/2010,8.94,2010-11-02,341971200.0
98,03/11/2010,8.95,2010-11-03,342057600.0
99,04/11/2010,8.96,2010-11-04,342144000.0
100,05/11/2010,8.97,2010-11-05,342230400.0
101,06/11/2010,8.97,2010-11-06,342316800.0
102,07/11/2010,8.97,2010-11-07,342403200.0
103,08/11/2010,9.0,2010-11-08,342489600.0
104,09/11/2010,9.0,2010-11-09,342576000.0
105,10/11/2010,9.0,2010-11-10,342662400.0
106,11/11/2010,9.01,2010-11-11,342748800.0
107,12/11/2010,9.02,2010-11-12,342835200.0
108,13/11/2010,9.02,2010-11-13,342921600.0
109,14/11/2010,9.0,2010-11-14,343008000.0
110,15/11/2010,9.0,2010-11-15,343094400.0
111,16/11/2010,9.01,2010-11-16,343180800.0
112,17/11/2010,9.02,2010-11-17,343267200.0
113,18/11/2010,9.02,2010-11-18,343353600.0
114,19/11/2010,9.03,2010-11-19,343440000.0
115,20/11/2010,9.05,2010-11-20,343526400.0
116,21/11/2010,9.03,2010-11-21,343612800.0
117,22/11/2010,9.02,2010-11-22,343699200.0
118,23/11/2010,9.02,2010-11-23,343785600.0
119,24/11/2010,9.04,2010-11-24,343872000.0
120,25/11/2010,9.07,2010-11-25,343958400.0
121,26/11/2010,9.08,2010-11-26,344044800.0
122,27/11/2010,9.07,2010-11-27,344131200.0
123,28/11/2010,9.07,2010-11-28,344217600.0
124,29/11/2010,9.1,2010-11-29,344304000.0
125,30/11/2010,9.1,2010-11-30,344390400.0
126,01/12/2010,9.09,2010-12-01,344476800.0
127,02/12/2010,9.1,2010-12-02,344563200.0
128,03/12/2010,9.1,2010-12-03,344649600.0
129,04/12/2010,9.11,2010-12-04,344736000.0
130,05/12/2010,9.12,2010-12-05,344822400.0
131,06/12/2010,9.13,2010-12-06,344908800.0
132,07/12/2010,9.11,2010-12-07,344995200.0
133,08/12/2010,9.12,2010-12-08,345081600.0
134,09/12/2010,9.12,2010-12-09,345168000.0
135,10/12/2010,9.13,2010-12-10,345254400.0
