# Processado em: 2025-03-09T18:28:16.089367
,data_da_medicao,niveldagua_m,date,tempo_s
0,23/03/2012,35.94,2012-03-23,385776000.0
1,24/03/2012,35.94,2012-03-24,385862400.0
2,25/03/2012,35.94,2012-03-25,385948800.0
3,26/03/2012,35.95,2012-03-26,386035200.0
4,27/03/2012,35.95,2012-03-27,386121600.0
5,28/03/2012,35.95,2012-03-28,386208000.0
6,29/03/2012,35.95,2012-03-29,386294400.0
7,30/03/2012,35.96,2012-03-30,386380800.0
8,31/03/2012,35.96,2012-03-31,386467200.0
9,01/04/2012,35.96,2012-04-01,386553600.0
10,02/04/2012,35.96,2012-04-02,386640000.0
11,03/04/2012,35.96,2012-04-03,386726400.0
12,04/04/2012,35.96,2012-04-04,386812800.0
13,05/04/2012,35.96,2012-04-05,386899200.0
14,06/04/2012,35.97,2012-04-06,386985600.0
15,07/04/2012,35.97,2012-04-07,387072000.0
16,08/04/2012,35.97,2012-04-08,387158400.0
17,09/04/2012,35.97,2012-04-09,387244800.0
18,10/04/2012,35.98,2012-04-10,387331200.0
19,11/04/2012,35.98,2012-04-11,387417600.0
20,12/04/2012,35.98,2012-04-12,387504000.0
21,13/04/2012,35.98,2012-04-13,387590400.0
22,14/04/2012,35.98,2012-04-14,387676800.0
23,15/04/2012,35.98,2012-04-15,387763200.0
24,16/04/2012,35.99,2012-04-16,387849600.0
25,17/04/2012,36.0,2012-04-17,387936000.0
26,18/04/2012,35.99,2012-04-18,388022400.0
27,19/04/2012,35.99,2012-04-19,388108800.0
28,20/04/2012,35.99,2012-04-20,388195200.0
29,21/04/2012,36.0,2012-04-21,388281600.0
30,22/04/2012,36.0,2012-04-22,388368000.0
31,23/04/2012,36.0,2012-04-23,388454400.0
32,24/04/2012,36.0,2012-04-24,388540800.0
33,25/04/2012,36.0,2012-04-25,388627200.0
34,26/04/2012,36.0,2012-04-26,388713600.0
35,27/04/2012,36.01,2012-04-27,388800000.0
36,28/04/2012,36.0,2012-04-28,388886400.0
37,29/04/2012,36.01,2012-04-29,388972800.0
38,30/04/2012,36.02,2012-04-30,389059200.0
39,01/05/2012,36.02,2012-05-01,389145600.0
40,02/05/2012,36.02,2012-05-02,389232000.0
41,03/05/2012,36.02,2012-05-03,389318400.0
42,04/05/2012,36.02,2012-05-04,389404800.0
43,05/05/2012,36.02,2012-05-05,389491200.0
44,06/05/2012,36.02,2012-05-06,389577600.0
45,07/05/2012,36.03,2012-05-07,389664000.0
46,08/05/2012,36.02,2012-05-08,389750400.0
47,09/05/2012,36.02,2012-05-09,389836800.0
48,10/05/2012,36.02,2012-05-10,389923200.0
49,11/05/2012,36.02,2012-05-11,390009600.0
50,12/05/2012,36.03,2012-05-12,390096000.0
51,13/05/2012,36.03,2012-05-13,390182400.0
52,14/05/2012,36.04,2012-05-14,390268800.0
53,15/05/2012,36.04,2012-05-15,390355200.0
54,16/05/2012,36.04,2012-05-16,390441600.0
55,17/05/2012,36.04,2012-05-17,390528000.0
56,18/05/2012,36.04,2012-05-18,390614400.0
57,19/05/2012,36.04,2012-05-19,390700800.0
58,20/05/2012,36.04,2012-05-20,390787200.0
59,21/05/2012,36.05,2012-05-21,390873600.0
60,22/05/2012,36.05,2012-05-22,390960000.0
61,23/05/2012,36.05,2012-05-23,391046400.0
62,24/05/2012,36.05,2012-05-24,391132800.0
63,25/05/2012,36.05,2012-05-25,391219200.0
64,26/05/2012,36.05,2012-05-26,391305600.0
65,27/05/2012,36.05,2012-05-27,391392000.0
66,28/05/2012,36.06,2012-05-28,391478400.0
67,29/05/2012,36.06,2012-05-29,391564800.0
68,30/05/2012,36.06,2012-05-30,391651200.0
69,31/05/2012,36.06,2012-05-31,391737600.0
70,01/06/2012,36.06,2012-06-01,391824000.0
71,02/06/2012,36.06,2012-06-02,391910400.0
72,03/06/2012,36.06,2012-06-03,391996800.0
73,04/06/2012,36.06,2012-06-04,392083200.0
74,05/06/2012,36.08,2012-06-05,392169600.0
75,06/06/2012,36.08,2012-06-06,392256000.0
76,07/06/2012,36.08,2012-06-07,392342400.0
77,08/06/2012,36.08,2012-06-08,392428800.0
78,09/06/2012,36.08,2012-06-09,392515200.0
79,10/06/2012,36.08,2012-06-10,392601600.0
80,11/06/2012,36.08,2012-06-11,392688000.0
81,12/06/2012,36.08,2012-06-12,392774400.0
82,13/06/2012,36.09,2012-06-13,392860800.0
83,14/06/2012,36.09,2012-06-14,392947200.0
84,15/06/2012,36.09,2012-06-15,393033600.0
85,16/06/2012,36.09,2012-06-16,393120000.0
86,17/06/2012,36.09,2012-06-17,393206400.0
87,18/06/2012,36.09,2012-06-18,393292800.0
88,19/06/2012,36.09,2012-06-19,393379200.0
89,20/06/2012,36.09,2012-06-20,393465600.0
90,21/06/2012,36.1,2012-06-21,393552000.0
91,22/06/2012,36.11,2012-06-22,393638400.0
