,Ponto,Lat_rimas,Lon_rimas,date,lwe_thickness,distancia_csr,niveldagua_m,TWS_tavg,GWS_tavg,SoilMoist_RZ_tavg,SoilMoist_S_tavg,CanopInt_tavg,distancia_gldas
106,3100020034,-19.300833,-48.917778,2011-07-18,6.8705473,0.0856195139731577,-27.8,2176.6387,1951.8005,224.83798,4.3968863,9.4802046e-05,0.0856195139731577
107,3100020034,-19.300833,-48.917778,2011-08-16,4.659391,0.0856195139731577,-28.26,2077.677,1867.2554,210.42162,4.02216,3.7519134e-05,0.0856195139731577
108,3100020034,-19.300833,-48.917778,2011-09-16,-4.89936,0.0856195139731577,-28.82,1988.489,1791.0746,197.40665,3.8554745,0.0078538945,0.0856195139731577
109,3100020034,-19.300833,-48.917778,2011-10-16,-6.2753596,0.0856195139731577,-29.28,2006.6844,1749.8586,256.7281,5.7730193,0.09763228,0.0856195139731577
110,3100020034,-19.300833,-48.917778,2011-10-31,-5.500186,0.0856195139731577,-29.57,2007.7452,1765.0642,242.61063,5.2524643,0.070468254,0.0856195139731577
111,3100020034,-19.300833,-48.917778,2011-12-28,-2.4507313,0.0856195139731577,-30.4,2043.0477,1784.0458,258.85687,5.6855125,0.14518762,0.0856195139731577
112,3100020034,-19.300833,-48.917778,2012-01-16,3.9222527,0.0856195139731577,-30.46,2208.2117,1905.7672,302.2872,6.2722316,0.15724668,0.0856195139731577
113,3100020034,-19.300833,-48.917778,2012-02-15,2.550603,0.0856195139731577,-29.87,2169.1836,1918.5378,250.60219,4.981349,0.04352452,0.0856195139731577
114,3100020034,-19.300833,-48.917778,2012-03-16,8.338209,0.0856195139731577,-29.41,2113.9805,1878.4192,235.38528,5.3843017,0.17604847,0.0856195139731577
115,3100020034,-19.300833,-48.917778,2012-04-04,7.074614,0.0856195139731577,-29.3,2140.0183,1894.7695,245.23334,4.8108864,0.015332379,0.0856195139731577
117,3100020034,-19.300833,-48.917778,2012-07-16,-1.640851,0.0856195139731577,-28.63,2039.6976,1826.526,213.12927,4.4949083,0.042343076,0.0856195139731577
118,3100020034,-19.300833,-48.917778,2012-08-16,-8.649444,0.0856195139731577,-29.03,1978.9092,1779.4233,199.48589,3.828147,1.8972001e-05,0.0856195139731577
119,3100020034,-19.300833,-48.917778,2012-09-13,-13.625741,0.0856195139731577,-29.35,1915.2174,1729.108,186.10936,3.4081063,1.261804e-05,0.0856195139731577
120,3100020034,-19.300833,-48.917778,2012-11-18,-22.432053,0.0856195139731577,-30.19,1889.3896,1639.8047,249.54335,4.7789936,0.0416776,0.0856195139731577
124,3100020034,-19.300833,-48.917778,2013-04-21,10.413004,0.0856195139731577,-30.43,2136.5698,1893.8842,242.68497,4.743366,0.0006895162,0.0856195139731577
125,3100020034,-19.300833,-48.917778,2013-05-16,2.3946877,0.0856195139731577,-30.09,2071.2373,1864.7804,206.4555,4.018729,0.0013195615,0.0856195139731577
126,3100020034,-19.300833,-48.917778,2013-06-16,9.057054,0.0856195139731577,-29.81,2065.909,1843.2402,222.66705,4.3632536,0.0017107741,0.0856195139731577
127,3100020034,-19.300833,-48.917778,2013-07-16,-2.3431563,0.0856195139731577,-29.82,2024.1222,1817.5847,206.53734,3.9872906,0.00012780442,0.0856195139731577
128,3100020034,-19.300833,-48.917778,2013-10-16,-16.513226,0.0856195139731577,-30.73,1875.6813,1662.8915,212.77457,4.42114,0.015311599,0.0856195139731577
129,3100020034,-19.300833,-48.917778,2013-11-16,-19.104376,0.0856195139731577,-31.1,1882.8468,1655.2151,227.62366,4.3541408,0.008083211,0.0856195139731577
130,3100020034,-19.300833,-48.917778,2013-12-16,-13.975844,0.0856195139731577,-31.15,1973.4727,1673.538,299.79727,6.401864,0.1374072,0.0856195139731577
131,3100020034,-19.300833,-48.917778,2014-01-09,-11.518596,0.0856195139731577,-30.96,1918.1808,1708.6602,209.51593,4.285835,0.0046862923,0.0856195139731577
132,3100020034,-19.300833,-48.917778,2014-03-17,-13.707028,0.0856195139731577,-31.08,1894.8445,1669.1449,225.6906,4.36914,0.0089796735,0.0856195139731577
133,3100020034,-19.300833,-48.917778,2014-04-16,-16.657663,0.0856195139731577,-31.39,1907.4586,1657.9027,249.34982,5.509623,0.20601015,0.0856195139731577
134,3100020034,-19.300833,-48.917778,2014-05-16,-13.652339,0.0856195139731577,-31.38,1848.6173,1658.008,190.60912,3.6409366,0.00014551898,0.0856195139731577
135,3100020034,-19.300833,-48.917778,2014-06-13,-28.056664,0.0856195139731577,-31.89,1828.882,1640.0997,188.78217,3.6276855,0.000112373076,0.0856195139731577
136,3100020034,-19.300833,-48.917778,2014-08-16,-38.739372,0.0856195139731577,-31.52,1761.7267,1574.3585,187.36772,3.4732292,0.00044872952,0.0856195139731577
137,3100020034,-19.300833,-48.917778,2014-09-16,-38.07386,0.0856195139731577,-31.34,1709.129,1544.6091,164.51909,2.835429,0.0008524138,0.0856195139731577
138,3100020034,-19.300833,-48.917778,2014-10-16,-49.232327,0.0856195139731577,-31.49,1668.0928,1511.3622,156.73056,2.102156,6.8725362e-06,0.0856195139731577
139,3100020034,-19.300833,-48.917778,2014-11-16,-49.50447,0.0856195139731577,-31.38,1688.3595,1482.6663,205.62524,4.07788,0.0679557,0.0856195139731577
143,3100020034,-19.300833,-48.917778,2015-04-16,-0.88326347,0.0856195139731577,-30.58,1926.9745,1684.5692,242.25891,4.8105774,0.14636928,0.0856195139731577
144,3100020034,-19.300833,-48.917778,2015-04-27,0.22430864,0.0856195139731577,-30.35,1928.7253,1696.9169,231.79626,4.556862,0.012146899,0.0856195139731577
145,3100020034,-19.300833,-48.917778,2015-07-15,-24.097439,0.0856195139731577,-29.58,1854.1406,1650.1423,203.99796,3.9377315,0.00035889266,0.0856195139731577
146,3100020034,-19.300833,-48.917778,2015-08-16,-28.870193,0.0856195139731577,-29.67,1789.4246,1607.6774,181.74716,3.4140084,1.7952254e-05,0.0856195139731577
147,3100020034,-19.300833,-48.917778,2015-09-14,-28.026968,0.0856195139731577,-29.92,1795.7153,1578.4164,217.27278,4.238167,0.026138248,0.0856195139731577
148,3100020034,-19.300833,-48.917778,2015-12-23,-10.959528,0.0856195139731577,-30.87,1829.8613,1608.1078,221.75246,4.1861553,0.0011309697,0.0856195139731577
149,3100020034,-19.300833,-48.917778,2016-01-16,12.652291,0.0856195139731577,-30.83,2115.7544,1718.7593,396.78137,7.3712916,0.21369113,0.0856195139731577
