
Id Ponto:;3500028110
Consulta em:;06/09/2024 15:38:25
Número de sequencia do nível d'agua;Data da medição;Hora da medição;Nível da água;Vazão;Bombeando;
1;26/07/2011;18:00;0,70;;N;
2;27/07/2011;19:00;0,70;;N;
3;28/07/2011;04:00;0,70;;N;
4;29/07/2011;19:00;0,70;;N;
5;30/07/2011;03:00;0,71;;N;
6;31/07/2011;09:00;0,72;;N;
7;01/08/2011;07:00;0,73;;N;
8;02/08/2011;07:00;0,74;;N;
9;03/08/2011;09:00;0,76;;N;
10;04/08/2011;22:00;0,74;;N;
11;05/08/2011;21:00;0,73;;N;
12;06/08/2011;21:00;0,74;;N;
13;07/08/2011;04:00;0,74;;N;
14;08/08/2011;04:00;0,75;;N;
15;09/08/2011;04:00;0,75;;N;
16;10/08/2011;06:00;0,75;;N;
17;11/08/2011;06:00;0,76;;N;
18;12/08/2011;06:00;0,76;;N;
19;13/08/2011;11:00;0,76;;N;
20;14/08/2011;11:00;0,77;;N;
21;15/08/2011;21:00;0,78;;N;
22;16/08/2011;20:00;0,78;;N;
23;17/08/2011;11:00;0,79;;N;
24;18/08/2011;10:00;0,79;;N;
25;19/08/2011;19:00;0,79;;N;
26;20/08/2011;19:00;0,84;;N;
27;21/08/2011;06:00;0,84;;N;
28;22/08/2011;20:00;0,82;;N;
29;23/08/2011;04:00;0,83;;N;
30;24/08/2011;01:00;0,83;;N;
31;25/08/2011;05:00;0,83;;N;
32;26/08/2011;03:00;0,83;;N;
33;27/08/2011;06:00;0,83;;N;
34;28/08/2011;05:00;0,84;;N;
35;29/08/2011;04:00;0,84;;N;
36;30/08/2011;11:00;0,85;;N;
37;31/08/2011;03:00;0,87;;N;
38;01/09/2011;12:00;0,87;;N;
39;02/09/2011;22:00;0,87;;N;
40;03/09/2011;21:00;0,87;;N;
41;04/09/2011;19:00;0,87;;N;
42;05/09/2011;02:00;0,88;;N;
43;06/09/2011;19:00;0,88;;N;
44;07/09/2011;03:00;0,89;;N;
45;08/09/2011;10:00;0,89;;N;
46;09/09/2011;19:00;0,91;;N;
47;10/09/2011;18:00;0,90;;N;
48;11/09/2011;02:00;0,92;;N;
49;12/09/2011;05:00;0,92;;N;
50;13/09/2011;06:00;0,92;;N;
51;14/09/2011;10:00;0,93;;N;
52;15/09/2011;02:00;0,94;;N;
53;16/09/2011;04:00;0,94;;N;
54;17/09/2011;05:00;0,94;;N;
55;18/09/2011;20:00;0,95;;N;
56;19/09/2011;09:00;0,95;;N;
57;20/09/2011;00:00;0,96;;N;
58;21/09/2011;10:00;0,97;;N;
59;22/09/2011;02:00;0,97;;N;
60;23/09/2011;08:00;0,98;;N;
61;24/09/2011;18:00;0,99;;N;
62;25/09/2011;02:00;0,99;;N;
63;26/09/2011;02:00;0,99;;N;
64;27/09/2011;05:00;1,00;;N;
65;28/09/2011;05:00;1,00;;N;
66;29/09/2011;04:00;1,00;;N;
67;30/09/2011;11:00;1,00;;N;
68;01/10/2011;04:00;1,01;;N;
69;02/10/2011;10:00;1,01;;N;
70;03/10/2011;09:00;1,02;;N;
71;04/10/2011;03:00;1,02;;N;
72;05/10/2011;05:00;1,02;;N;
73;06/10/2011;04:00;1,03;;N;
74;07/10/2011;04:00;1,03;;N;
75;08/10/2011;10:00;1,03;;N;
76;09/10/2011;04:00;1,04;;N;
77;10/10/2011;07:00;1,04;;N;
78;11/10/2011;02:00;1,05;;N;
79;12/10/2011;05:00;1,04;;N;
80;13/10/2011;06:00;1,04;;N;
81;14/10/2011;13:00;1,05;;N;
82;15/10/2011;14:00;1,04;;N;
83;16/10/2011;06:00;1,04;;N;
84;17/10/2011;01:00;1,04;;N;
85;18/10/2011;02:00;1,05;;N;
86;19/10/2011;04:00;1,06;;N;
87;20/10/2011;21:00;1,06;;N;
88;21/10/2011;01:00;1,06;;N;
89;22/10/2011;11:00;1,06;;N;
90;23/10/2011;02:00;1,08;;N;
91;24/10/2011;03:00;1,07;;N;
92;25/10/2011;09:00;1,07;;N;
93;26/10/2011;12:00;1,08;;N;
94;27/10/2011;04:00;1,08;;N;
95;28/10/2011;04:00;1,09;;N;
96;29/10/2011;02:00;1,09;;N;
97;30/10/2011;17:00;1,11;;N;
98;31/10/2011;00:00;1,11;;N;
99;01/11/2011;00:00;1,12;;N;
100;02/11/2011;11:00;1,12;;N;
101;03/11/2011;04:00;1,12;;N;
102;04/11/2011;10:00;1,13;;N;
103;05/11/2011;02:00;1,13;;N;
104;06/11/2011;20:00;1,14;;N;
105;07/11/2011;03:00;1,13;;N;
106;08/11/2011;04:00;1,13;;N;
107;09/11/2011;00:00;1,14;;N;
108;10/11/2011;11:00;1,15;;N;
109;11/11/2011;05:00;1,16;;N;
110;12/11/2011;03:00;1,16;;N;
111;13/11/2011;02:00;1,17;;N;
112;14/11/2011;22:00;1,16;;N;
113;15/11/2011;01:00;1,16;;N;
114;16/11/2011;21:00;1,17;;N;
115;17/11/2011;01:00;1,18;;N;
116;18/11/2011;00:00;1,18;;N;
117;19/11/2011;02:00;1,19;;N;
118;20/11/2011;20:00;1,19;;N;
119;21/11/2011;04:00;1,19;;N;
120;22/11/2011;00:00;1,21;;N;
121;23/11/2011;02:00;1,21;;N;
122;24/11/2011;05:00;1,21;;N;
123;25/11/2011;11:00;1,21;;N;
124;26/11/2011;02:00;1,22;;N;
125;27/11/2011;04:00;1,23;;N;
126;28/11/2011;04:00;1,23;;N;
127;29/11/2011;09:00;1,23;;N;
128;30/11/2011;00:00;1,24;;N;
129;01/12/2011;03:00;1,24;;N;
130;02/12/2011;00:00;1,24;;N;
131;03/12/2011;00:00;1,25;;N;
132;04/12/2011;01:00;1,25;;N;
133;05/12/2011;19:00;1,26;;N;
