# Processado em: 2025-02-24T19:03:34.980170
,data_da_medicao,niveldagua_m,date,tempo_s
0,26/07/2011,0.7,2011-07-26,364953600.0
1,27/07/2011,0.7,2011-07-27,365040000.0
2,28/07/2011,0.7,2011-07-28,365126400.0
3,29/07/2011,0.7,2011-07-29,365212800.0
4,30/07/2011,0.71,2011-07-30,365299200.0
5,31/07/2011,0.72,2011-07-31,365385600.0
6,01/08/2011,0.73,2011-08-01,365472000.0
7,02/08/2011,0.74,2011-08-02,365558400.0
8,03/08/2011,0.76,2011-08-03,365644800.0
9,04/08/2011,0.74,2011-08-04,365731200.0
10,05/08/2011,0.73,2011-08-05,365817600.0
11,06/08/2011,0.74,2011-08-06,365904000.0
12,07/08/2011,0.74,2011-08-07,365990400.0
13,08/08/2011,0.75,2011-08-08,366076800.0
14,09/08/2011,0.75,2011-08-09,366163200.0
15,10/08/2011,0.75,2011-08-10,366249600.0
16,11/08/2011,0.76,2011-08-11,366336000.0
17,12/08/2011,0.76,2011-08-12,366422400.0
18,13/08/2011,0.76,2011-08-13,366508800.0
19,14/08/2011,0.77,2011-08-14,366595200.0
20,15/08/2011,0.78,2011-08-15,366681600.0
21,16/08/2011,0.78,2011-08-16,366768000.0
22,17/08/2011,0.79,2011-08-17,366854400.0
23,18/08/2011,0.79,2011-08-18,366940800.0
24,19/08/2011,0.79,2011-08-19,367027200.0
25,20/08/2011,0.84,2011-08-20,367113600.0
26,21/08/2011,0.84,2011-08-21,367200000.0
27,22/08/2011,0.82,2011-08-22,367286400.0
28,23/08/2011,0.83,2011-08-23,367372800.0
29,24/08/2011,0.83,2011-08-24,367459200.0
30,25/08/2011,0.83,2011-08-25,367545600.0
31,26/08/2011,0.83,2011-08-26,367632000.0
32,27/08/2011,0.83,2011-08-27,367718400.0
33,28/08/2011,0.84,2011-08-28,367804800.0
34,29/08/2011,0.84,2011-08-29,367891200.0
35,30/08/2011,0.85,2011-08-30,367977600.0
36,31/08/2011,0.87,2011-08-31,368064000.0
37,01/09/2011,0.87,2011-09-01,368150400.0
38,02/09/2011,0.87,2011-09-02,368236800.0
39,03/09/2011,0.87,2011-09-03,368323200.0
40,04/09/2011,0.87,2011-09-04,368409600.0
41,05/09/2011,0.88,2011-09-05,368496000.0
42,06/09/2011,0.88,2011-09-06,368582400.0
43,07/09/2011,0.89,2011-09-07,368668800.0
44,08/09/2011,0.89,2011-09-08,368755200.0
45,09/09/2011,0.91,2011-09-09,368841600.0
46,10/09/2011,0.9,2011-09-10,368928000.0
47,11/09/2011,0.92,2011-09-11,369014400.0
48,12/09/2011,0.92,2011-09-12,369100800.0
49,13/09/2011,0.92,2011-09-13,369187200.0
50,14/09/2011,0.93,2011-09-14,369273600.0
51,15/09/2011,0.94,2011-09-15,369360000.0
52,16/09/2011,0.94,2011-09-16,369446400.0
53,17/09/2011,0.94,2011-09-17,369532800.0
54,18/09/2011,0.95,2011-09-18,369619200.0
55,19/09/2011,0.95,2011-09-19,369705600.0
56,20/09/2011,0.96,2011-09-20,369792000.0
57,21/09/2011,0.97,2011-09-21,369878400.0
58,22/09/2011,0.97,2011-09-22,369964800.0
59,23/09/2011,0.98,2011-09-23,370051200.0
60,24/09/2011,0.99,2011-09-24,370137600.0
61,25/09/2011,0.99,2011-09-25,370224000.0
62,26/09/2011,0.99,2011-09-26,370310400.0
63,27/09/2011,1.0,2011-09-27,370396800.0
64,28/09/2011,1.0,2011-09-28,370483200.0
65,29/09/2011,1.0,2011-09-29,370569600.0
66,30/09/2011,1.0,2011-09-30,370656000.0
67,01/10/2011,1.01,2011-10-01,370742400.0
68,02/10/2011,1.01,2011-10-02,370828800.0
69,03/10/2011,1.02,2011-10-03,370915200.0
70,04/10/2011,1.02,2011-10-04,371001600.0
71,05/10/2011,1.02,2011-10-05,371088000.0
72,06/10/2011,1.03,2011-10-06,371174400.0
73,07/10/2011,1.03,2011-10-07,371260800.0
74,08/10/2011,1.03,2011-10-08,371347200.0
75,09/10/2011,1.04,2011-10-09,371433600.0
76,10/10/2011,1.04,2011-10-10,371520000.0
77,11/10/2011,1.05,2011-10-11,371606400.0
78,12/10/2011,1.04,2011-10-12,371692800.0
79,13/10/2011,1.04,2011-10-13,371779200.0
80,14/10/2011,1.05,2011-10-14,371865600.0
81,15/10/2011,1.04,2011-10-15,371952000.0
82,16/10/2011,1.04,2011-10-16,372038400.0
83,17/10/2011,1.04,2011-10-17,372124800.0
84,18/10/2011,1.05,2011-10-18,372211200.0
85,19/10/2011,1.06,2011-10-19,372297600.0
86,20/10/2011,1.06,2011-10-20,372384000.0
87,21/10/2011,1.06,2011-10-21,372470400.0
88,22/10/2011,1.06,2011-10-22,372556800.0
89,23/10/2011,1.08,2011-10-23,372643200.0
